configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,replicates,mean_delta_corrected,sd_delta_corrected,mean_standard_error,rms_standard_error,sd_to_rms_se_ratio,mean_influence_variance_p,mean_influence_variance_q,mean_variance_influence_variance_p,mean_variance_influence_variance_q,any_zero_cell_rate_p,any_zero_cell_rate_q,empty_margin_rate_p,empty_margin_rate_q,mean_zero_cell_fraction_p,mean_zero_cell_fraction_q,zero_estimated_variance_rate_p,zero_estimated_variance_rate_q,mean_welch_degrees_of_freedom,median_welch_degrees_of_freedom,mean_expanded_welch_degrees_of_freedom,median_expanded_welch_degrees_of_freedom,mean_expanded_component_degrees_of_freedom_p,median_expanded_component_degrees_of_freedom_p,mean_expanded_component_degrees_of_freedom_q,median_expanded_component_degrees_of_freedom_q
C4_C4_s0p005_i0p005_n10,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,10,10,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.014673609563179101,0.010688571314739952,0.010688571314739952,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[9.91467360956318, 0.035326390436820905], [0.035326390436820905, 0.014673609563179101]]","[[9.88931142868526, 0.08568857131473996], [0.010688571314739952, 0.014311428685260051]]",0.025140027509652753,0.02437204236015952,10000,-0.00047998611056965164,0.05510313895810832,0.0062429657892560456,0.035916416996084506,1.5342047889720036,0.006103029188354384,0.006796860910011901,0.00060805959134418,0.0008183465510213877,1.0,1.0,0.9846,0.9832,0.728425,0.7224,0.9846,0.9832,9.084639498432601,9.0,296.230782060298,296.230782060298,131.02227977425918,148.115391030149,131.6660379846581,148.115391030149
C4_C4_s0p005_i0p005_n20,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,20,20,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.029347219126358202,0.021377142629479904,0.021377142629479904,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[19.82934721912636, 0.07065278087364181], [0.07065278087364181, 0.029347219126358202]]","[[19.77862285737052, 0.17137714262947992], [0.021377142629479904, 0.028622857370520102]]",0.025140027509652753,0.02437204236015952,10000,-2.3864999601466685e-05,0.045814983461589666,0.008128819359977097,0.033837529212779154,1.3539695281382154,0.011417778720337182,0.011481788944176473,0.007596782047942833,0.007279528792356325,0.9999,0.9999,0.9667,0.9687,0.7097,0.699475,0.9667,0.9687,19.233414533809462,19.0,53.89282364341156,77.97736814769084,31.93157868992306,38.98868407384542,33.7040764088031,38.98868407384542
C4_C4_s0p005_i0p005_n50,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,50,50,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.07336804781589551,0.05344285657369976,0.05344285657369976,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[49.5733680478159, 0.17663195218410452], [0.17663195218410452, 0.07336804781589551]]","[[49.446557143426304, 0.4284428565736998], [0.05344285657369976, 0.07155714342630025]]",0.025140027509652753,0.02437204236015952,10000,-0.00015501317428052064,0.03307468796073627,0.00983306167590364,0.027153410974507887,1.2180675198334154,0.018188455798160964,0.0186769305793653,0.06704871516678321,0.0711472243495543,0.9981,0.9984,0.909,0.9134,0.6527,0.63345,0.909,0.9134,50.49685925666917,49.0,12.617967465415228,11.757097060363485,6.864404058821659,9.848915181873322,6.93085232905584,9.848915181873322
C4_C4_s0p005_i0p005_n100,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,100,100,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.14673609563179102,0.10688571314739952,0.10688571314739952,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[99.1467360956318, 0.35326390436820904], [0.35326390436820904, 0.14673609563179102]]","[[98.89311428685261, 0.8568857131473996], [0.10688571314739952, 0.1431142868526005]]",0.025140027509652753,0.02437204236015952,10000,0.0003155843921070337,0.024546891222119387,0.01066547950893667,0.02172304806588645,1.1299929525390802,0.024292210690366623,0.022896871036914682,0.18381454598446234,0.17767014081573299,0.9878,0.9939,0.7913,0.8176,0.5668,0.547425,0.7913,0.8176,105.02554705085608,99.0,7.065409494244221,6.672216252670523,3.6276072275561324,3.1598549212614957,3.709875719000178,3.1598549212614957
C4_C4_s0p005_i0p005_n200,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,200,200,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.29347219126358204,0.21377142629479903,0.21377142629479903,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[198.2934721912636, 0.7065278087364181], [0.7065278087364181, 0.29347219126358204]]","[[197.78622857370522, 1.7137714262947992], [0.21377142629479903, 0.286228573705201]]",0.025140027509652753,0.02437204236015952,10000,0.0006154652789771271,0.017558240039504885,0.010682728944265835,0.016517740156811442,1.0629928714712449,0.028975311404004594,0.025591836573583663,0.3674901716944414,0.32110937723250965,0.9381,0.9633,0.5528,0.6394,0.433825,0.437025,0.5528,0.6394,221.27267919073034,199.0,4.624123762040804,3.920349245594691,2.475921553690989,1.707429737516697,2.627007363462834,2.4267200436089245
C4_C4_s0p005_i0p005_n500,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,500,500,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,0.733680478158955,0.5344285657369976,0.5344285657369976,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[495.733680478159, 1.766319521841045], [1.766319521841045, 0.733680478158955]]","[[494.46557143426304, 4.284428565736998], [0.5344285657369976, 0.7155714342630025]]",0.025140027509652753,0.02437204236015952,10000,0.00026966898828305075,0.010625805150509895,0.008983405939747837,0.010644093715933745,0.9982818109355357,0.0298817198049278,0.02676664571186231,0.5971641563892961,0.48245564784976047,0.6363,0.7914,0.147,0.2872,0.202725,0.27195,0.147,0.2872,638.6135668775252,499.00287321611165,4.124824761632251,3.353664016102126,2.20153793076208,1.434846921409436,2.45257262473975,2.1708630302240346
C4_C4_s0p005_i0p005_n1000,C4,C4_s0p005_i0p005,Rare-cell breakdown ladder,,,1000,1000,1.0,0.005,0.005,0.0025,0.01,1,1,0.00144236095631791,0.001406142868526005,0.0049999999998684985,0.005000000000000095,-1.3159612288760059e-13,0.0,0.00146736095631791,0.0010688571314739952,1.46736095631791,1.0688571314739952,1.0688571314739952,"[[0.9914673609563179, 0.0035326390436820902], [0.0035326390436820902, 0.00146736095631791]]","[[0.9889311428685261, 0.008568857131473996], [0.0010688571314739952, 0.001431142868526005]]","[[991.467360956318, 3.53263904368209], [3.53263904368209, 1.46736095631791]]","[[988.9311428685261, 8.568857131473996], [1.0688571314739952, 1.431142868526005]]",0.025140027509652753,0.02437204236015952,10000,5.960943483919359e-05,0.007185477095492862,0.00682603778577276,0.007331699030020343,0.9800562006256993,0.028006574662186874,0.025747236004614347,0.6651031710722184,0.5278436971584486,0.2774,0.5022,0.0138,0.0828,0.073075,0.14625,0.0138,0.0828,1468.8793820817075,1542.3926538560286,5.33366552154912,4.521287985704465,2.8003140483929685,2.0009411468781235,3.1011796888490486,2.18365345951204
C4_C4_s0p002_i0p0001_n10,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,10,10,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.0005705293274870901,0.0005691724249790279,0.0005691724249790279,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[9.960570529327487, 0.01942947067251291], [0.01942947067251291, 0.0005705293274870901]]","[[9.950569172424979, 0.03943082757502098], [0.009430827575020971, 0.0005691724249790279]]",0.0004057943302846498,0.0004048072838937977,10000,-7.920831355314777e-05,0.008182827051606577,0.00015036867952693617,0.005374031810372446,1.5226607024939565,8.801015265758051e-05,0.00020079202633136898,5.193709612792637e-06,4.674728297812976e-05,1.0,1.0,0.9993,0.9994,0.74045,0.7371,0.9993,0.9994,9.0,9.0,,,42.68831746527821,0.5174880393298927,99.48371288297437,148.115391030149
C4_C4_s0p002_i0p0001_n20,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,20,20,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.0011410586549741803,0.0011383448499580559,0.0011383448499580559,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[19.921141058654975, 0.03885894134502582], [0.03885894134502582, 0.0011410586549741803]]","[[19.901138344849958, 0.07886165515004195], [0.018861655150041942, 0.0011383448499580559]]",0.0004057943302846498,0.0004048072838937977,10000,-0.0002725695460252036,0.00977790672944345,0.000376416335723158,0.007174531152769327,1.3628635127842792,0.00023341396902139082,0.0007960639762197606,0.00016225406788689326,0.00046369168351826636,1.0,1.0,0.9982,0.9962,0.731275,0.724875,0.9982,0.9962,19.0,19.0,,,11.378232092491762,0.4771101386256769,18.90626863970786,3.914476852302447
C4_C4_s0p002_i0p0001_n50,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,50,50,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.0028526466374354503,0.0028458621248951396,0.0028458621248951396,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[49.80285264663743, 0.09714735336256454], [0.09714735336256454, 0.0028526466374354503]]","[[49.75284586212489, 0.1971541378751049], [0.047154137875104855, 0.0028458621248951396]]",0.0004057943302846498,0.0004048072838937977,10000,-8.420229234468633e-05,0.006748435881822009,0.0004073316964312661,0.005445007962027107,1.2393803514861441,0.0006130788916824259,0.0008693266936445038,0.0022861762414781695,0.0030202202733409724,0.9998,1.0,0.9896,0.9904,0.702875,0.695075,0.9896,0.9904,49.247512912074946,49.0,2.1742127252383865,2.1742127252383865,2.1328562265264575,0.4567499374840188,3.0991762518037604,0.4567499374840188
C4_C4_s0p002_i0p0001_n100,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,100,100,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.0057052932748709005,0.005691724249790279,0.005691724249790279,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[99.60570529327487, 0.19429470672512908], [0.19429470672512908, 0.0057052932748709005]]","[[99.50569172424979, 0.3943082757502098], [0.09430827575020971, 0.005691724249790279]]",0.0004057943302846498,0.0004048072838937977,10000,-1.6584406695877278e-05,0.00578040923666821,0.0005680062794572875,0.0049133041759901385,1.1764810460779849,0.0011762349653394561,0.001237820827240757,0.008793858629695775,0.00898789882433397,0.9998,0.9999,0.9623,0.9635,0.65805,0.647375,0.9623,0.9635,99.62170839580338,99.0,3.0452328476602557,1.8359461153411127,1.2865518353373357,0.45048134316351174,1.3804982303858868,0.45048134316351174
C4_C4_s0p002_i0p0001_n200,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,200,200,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.011410586549741801,0.011383448499580558,0.011383448499580558,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[199.21141058654973, 0.38858941345025816], [0.38858941345025816, 0.011410586549741801]]","[[199.01138344849957, 0.7886165515004196], [0.18861655150041942, 0.011383448499580558]]",0.0004057943302846498,0.0004048072838937977,10000,-1.8891420740250802e-05,0.003835297970566134,0.0005041762386699172,0.0034562591125405777,1.109667373215817,0.0011583499856720617,0.001230795424931894,0.014593649901826081,0.01564837844868686,0.9994,0.9989,0.8944,0.8985,0.587175,0.570525,0.8944,0.8985,205.00876423136862,198.99999999999997,1.435302219986014,0.9780306348010949,0.8298020467005639,0.44743485603141075,0.8827792970620132,0.44743485603141075
C4_C4_s0p002_i0p0001_n500,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,500,500,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.028526466374354503,0.028458621248951394,0.028458621248951394,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[498.02852646637433, 0.9714735336256455], [0.9714735336256455, 0.028526466374354503]]","[[497.52845862124894, 1.971541378751049], [0.47154137875104857, 0.028458621248951394]]",0.0004057943302846498,0.0004048072838937977,10000,2.5227327266957777e-05,0.0025322213070605175,0.0005921878052811678,0.002470094573116699,1.0251515608430444,0.0016126307607968308,0.0014380528392734535,0.03545640865973363,0.030899235645953708,0.9888,0.9905,0.596,0.6469,0.431225,0.43095,0.596,0.6469,559.0761324699845,499.0,1.4297851667613548,1.2680592782521316,0.7978491583044376,0.6340296391260658,0.8534691153837446,0.6340296391260658
C4_C4_s0p002_i0p0001_n1000,C4,C4_s0p002_i0p0001,Rare-cell breakdown ladder,,,1000,1000,1.0,0.002,0.002,0.001,0.004,1,1,5.3052932748709006e-05,5.291724249790279e-05,0.0001000000000001694,0.00010000000000000286,1.6653345369377348e-16,0.0,5.705293274870901e-05,5.691724249790279e-05,0.057052932748709005,0.05691724249790279,0.05691724249790279,"[[0.9960570529327487, 0.001942947067251291], [0.001942947067251291, 5.705293274870901e-05]]","[[0.9950569172424979, 0.003943082757502098], [0.0009430827575020971, 5.691724249790279e-05]]","[[996.0570529327487, 1.942947067251291], [1.942947067251291, 0.057052932748709005]]","[[995.0569172424979, 3.943082757502098], [0.9430827575020971, 0.05691724249790279]]",0.0004057943302846498,0.0004048072838937977,10000,2.3700236796525815e-05,0.0015606123141146042,0.0005475950733579875,0.001683684604667273,0.9269030017786555,0.0015151476981127858,0.0013196461498808057,0.04510172605420157,0.03664939349578572,0.9602,0.9686,0.2543,0.3826,0.309225,0.34,0.2543,0.3826,1243.7303254665273,999.0003527789296,1.8115781466927474,1.7502628113723837,1.0138220207713646,0.8914114793135676,1.115968447055302,1.066989857304794
C4_C4_s0p002_i0p005_n10,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,10,10,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.00980267001851633,0.0006984814441071544,0.0006984814441071544,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[9.969802670018517, 0.01019732998148367], [0.01019732998148367, 0.00980267001851633]]","[[9.959301518555893, 0.03069848144410716], [0.0006984814441071544, 0.009301518555892844]]",0.030565446691254806,0.028300777522657642,10000,0.0003177449705844981,0.04677430289648312,0.004361785528002822,0.03011992918580013,1.552935354128741,0.0047630590982029285,0.004309042243373217,0.0003144186501057553,0.00043281761640465995,1.0,1.0,0.9889,0.9899,0.742475,0.7392,0.9889,0.9899,9.042654028436019,9.0,296.230782060298,296.230782060298,145.4866516708423,148.115391030149,140.98293688437113,148.115391030149
C4_C4_s0p002_i0p005_n20,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,20,20,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.01960534003703266,0.0013969628882143088,0.0013969628882143088,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[19.939605340037033, 0.02039465996296734], [0.02039465996296734, 0.01960534003703266]]","[[19.918603037111787, 0.06139696288821432], [0.0013969628882143088, 0.018603037111785688]]",0.030565446691254806,0.028300777522657642,10000,0.0004002497741873903,0.038695087925341896,0.0055430287713517405,0.028161900113022907,1.3740226252506353,0.008327600851246971,0.007534251508270623,0.004035182636877811,0.0035658818661543678,1.0,1.0,0.979,0.9815,0.7348,0.7305,0.979,0.9815,19.09669211195929,19.0,77.97736814769084,77.97736814769084,37.84224500238051,38.98868407384542,37.8511422180116,38.98868407384542
C4_C4_s0p002_i0p005_n50,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,50,50,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.04901335009258165,0.0034924072205357723,0.0034924072205357723,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[49.849013350092584, 0.05098664990741836], [0.05098664990741836, 0.04901335009258165]]","[[49.79650759277946, 0.1534924072205358], [0.0034924072205357723, 0.04650759277946422]]",0.030565446691254806,0.028300777522657642,10000,0.0003777940174702809,0.030341192300576424,0.007453087538826361,0.024036459592527384,1.2622987251420794,0.015013863273183301,0.01387370621397678,0.04693924552649064,0.044042389550088316,1.0,1.0,0.9464,0.9516,0.71255,0.701625,0.9464,0.9516,50.21046966983385,49.0,18.252606392002825,19.697830363746643,10.285885837195785,9.848915181873322,10.077412214788453,9.848915181873322
C4_C4_s0p002_i0p005_n100,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,100,100,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.0980267001851633,0.0069848144410715445,0.0069848144410715445,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[99.69802670018517, 0.10197329981483672], [0.10197329981483672, 0.0980267001851633]]","[[99.59301518555893, 0.3069848144410716], [0.0069848144410715445, 0.09301518555892845]]",0.030565446691254806,0.028300777522657642,10000,0.0006534007342747615,0.022483212166369723,0.007843387967237431,0.019044926858865777,1.180535495514563,0.019348319554004303,0.0169226043519504,0.12769793539886415,0.11442098335866421,0.9989,0.9998,0.8963,0.9133,0.6784,0.6592,0.8963,0.9133,103.78416443957441,99.0,12.053936280115295,13.34417460321817,6.065677933371252,6.672087301609085,6.181424323061186,6.672087301609085
C4_C4_s0p002_i0p005_n200,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,200,200,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.1960534003703266,0.013969628882143089,0.013969628882143089,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[199.39605340037033, 0.20394659962967343], [0.20394659962967343, 0.1960534003703266]]","[[199.18603037111785, 0.6139696288821432], [0.013969628882143089, 0.1860303711178569]]",0.030565446691254806,0.028300777522657642,10000,0.0005395166418397393,0.017091489412435188,0.008397163699861649,0.015074682336040946,1.1337876998955,0.023909544140880694,0.021539665365628277,0.26294348083120195,0.24648993704014985,0.9944,0.9984,0.7928,0.8269,0.61275,0.589675,0.7928,0.8269,214.86828026960922,199.0,8.745864989328826,8.066043000563909,4.509657759457399,5.3102773386930275,4.595623781479289,5.3102773386930275
C4_C4_s0p002_i0p005_n500,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,500,500,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.4901335009258165,0.03492407220535772,0.03492407220535772,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[498.4901335009258, 0.5098664990741836], [0.5098664990741836, 0.4901335009258165]]","[[497.96507592779466, 1.534924072205358], [0.03492407220535772, 0.46507592779464224]]",0.030565446691254806,0.028300777522657642,10000,0.0005714343818897887,0.0111373180891434,0.008043578530774618,0.010477608307699404,1.0629637758990487,0.02922520312551583,0.025664934799269956,0.5366120626380005,0.46963797077174785,0.9364,0.989,0.5095,0.6141,0.4518,0.4535,0.5095,0.6141,594.3426794099335,499.0,7.131912367859632,6.797687910364398,3.561355928976581,2.7930110264983896,3.8321912021666296,2.793011026498389
C4_C4_s0p002_i0p005_n1000,C4,C4_s0p002_i0p005,Rare-cell breakdown ladder,,,1000,1000,1.0,0.002,0.002,0.001,0.004,1,1,0.000976267001851633,0.0009261518555892845,0.004999999999235966,0.004999999999967808,-7.318416705981434e-13,0.0,0.000980267001851633,6.984814441071544e-05,0.980267001851633,0.06984814441071543,0.06984814441071543,"[[0.9969802670018516, 0.001019732998148367], [0.001019732998148367, 0.000980267001851633]]","[[0.9959301518555893, 0.003069848144410716], [6.984814441071544e-05, 0.0009301518555892845]]","[[996.9802670018516, 1.0197329981483672], [1.0197329981483672, 0.980267001851633]]","[[995.9301518555893, 3.069848144410716], [0.06984814441071543, 0.9301518555892845]]",0.030565446691254806,0.028300777522657642,10000,0.00041736425839920946,0.007814695383858919,0.006770285865798134,0.0075846879147816616,1.0303252383831112,0.03064281356600244,0.02688467719863256,0.7387733656844104,0.6101390938356359,0.7453,0.9627,0.2156,0.3766,0.27195,0.34565,0.2156,0.3766,1352.5141855840602,999.0001416363449,7.239778169027558,6.30827238311148,3.578193322303483,2.6984752966006966,3.972099132325131,2.4345564431079008
C4_C4_s0p001_i0p0001_n10,C4,C4_s0p001_i0p0001,Rare-cell breakdown ladder,,,10,10,1.0,0.001,0.001,0.0005,0.002,1,1,3.629339464830887e-05,3.6199154675400347e-05,9.999999967383322e-05,9.999999996504298e-05,-2.912097646357026e-13,0.0,3.729339464830887e-05,3.7199154675400344e-05,0.00037293394648308867,0.0003719915467540034,0.0003719915467540034,"[[0.9980372933946483, 0.0009627066053516912], [0.0009627066053516912, 3.729339464830887e-05]]","[[0.9975371991546755, 0.0019628008453246], [0.0004628008453245996, 3.7199154675400344e-05]]","[[9.980372933946484, 0.009627066053516911], [0.009627066053516911, 0.00037293394648308867]]","[[9.975371991546755, 0.019628008453246], [0.004628008453245997, 0.0003719915467540034]]",0.0004910160655427426,0.0004897444456354043,10000,0.00016365489540899606,0.008600480707727592,0.00014740276875055996,0.005517001936020918,1.5589047833342982,0.0002609229410313326,4.3450162589252946e-05,1.531454816936523e-05,2.549251115501196e-06,1.0,1.0,0.9993,0.9999,0.744975,0.743625,0.9993,0.9999,9.0,9.0,,,127.02997631717484,148.115391030149,148.115391030149,148.115391030149
C4_C4_s0p001_i0p0001_n20,C4,C4_s0p001_i0p0001,Rare-cell breakdown ladder,,,20,20,1.0,0.001,0.001,0.0005,0.002,1,1,3.629339464830887e-05,3.6199154675400347e-05,9.999999967383322e-05,9.999999996504298e-05,-2.912097646357026e-13,0.0,3.729339464830887e-05,3.7199154675400344e-05,0.0007458678929661773,0.0007439830935080068,0.0007439830935080068,"[[0.9980372933946483, 0.0009627066053516912], [0.0009627066053516912, 3.729339464830887e-05]]","[[0.9975371991546755, 0.0019628008453246], [0.0004628008453245996, 3.7199154675400344e-05]]","[[19.960745867892967, 0.019254132107033823], [0.019254132107033823, 0.0007458678929661773]]","[[19.95074398309351, 0.039256016906492], [0.009256016906491993, 0.0007439830935080068]]",0.0004910160655427426,0.0004897444456354043,10000,0.00013123935996322067,0.007538662945641901,0.00021362833598672043,0.005494325497018745,1.3720816048725957,0.0004389486280659172,0.00016480362527788848,0.00024923778532609135,6.959687217360348e-05,1.0,1.0,0.9989,0.9993,0.73955,0.7388,0.9989,0.9993,19.0,19.0,,,35.80011978097788,38.98868407384542,22.483723815894102,38.98868407384542
