scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
random_2x5_d1,1,1,2,5,500,1000,0.07,20.0,5.0,0.4287150241763076,0.528305774874805,1,0.07000000000000006,0.06999999999995876,4.1300296516055823e-14,0.7859459482529088,0.1209769478745587,0.1329588833051636,0.0320354499625668,0.06355648203664367,0.026498661930883877,0.008497483599605997,13.249330965441938,8.497483599605998,0.0,0.0,0.0,0.0,True,moderate,Moderate,variant_1,10,50.0,100.0,2.0,8.497483599605998,0.0,0.0,0.0,0.0,207.93407971111355,191.15886645131863,72.64261191179361,110.77010958874654,0.5841318405777729,0.23270960544715136,0.8088411335486815,0.29515279032130726,"[[0.11969300214754529, 0.10951830803452263, 0.11456833456930787, 0.07617433251285272, 0.16417786331354445], [0.11301660329960607, 0.035766915789064595, 0.10317302281044974, 0.13741295559222277, 0.026498661930883877]]","[[0.08831678827290391, 0.054205615447675694, 0.008497483599605997, 0.01988299740365314, 0.020255981727479867], [0.1855703838057739, 0.05656449414107083, 0.12053090672362587, 0.17127854028438347, 0.27489680859382737]]",1317290562,300,300,1.0,-0.0015713270014269336,0.02128336712336418,0.019538912294901328,0.0,0.0,0.0,0.0,0.0,0.0,29.973180000000006,20.963476666666665,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9233333333333333,,,0.13333333333333333,0.099466416834112,0.17647176206388843,0.033333333333333326,0.07666666666666666,0.05162761178660749,0.11241010385017483,0.026666666666666658,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d1,1,1,2,5,500,1000,0.07,20.0,5.0,0.4287150241763076,0.528305774874805,1,0.07000000000000006,0.06999999999995876,4.1300296516055823e-14,0.7859459482529088,0.1209769478745587,0.1329588833051636,0.0320354499625668,0.06355648203664367,0.026498661930883877,0.008497483599605997,13.249330965441938,8.497483599605998,0.0,0.0,0.0,0.0,True,moderate,Moderate,variant_1,10,50.0,100.0,2.0,8.497483599605998,0.0,0.0,0.0,0.0,207.93407971111355,191.15886645131863,72.64261191179361,110.77010958874654,0.5841318405777729,0.23270960544715136,0.8088411335486815,0.29515279032130726,"[[0.11969300214754529, 0.10951830803452263, 0.11456833456930787, 0.07617433251285272, 0.16417786331354445], [0.11301660329960607, 0.035766915789064595, 0.10317302281044974, 0.13741295559222277, 0.026498661930883877]]","[[0.08831678827290391, 0.054205615447675694, 0.008497483599605997, 0.01988299740365314, 0.020255981727479867], [0.1855703838057739, 0.05656449414107083, 0.12053090672362587, 0.17127854028438347, 0.27489680859382737]]",1317290562,300,300,1.0,-0.0015713270014269336,0.02128336712336418,0.019538912294901328,0.0,0.0,0.0,0.0,0.0,0.0,29.973180000000006,20.963476666666665,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9266666666666666,1037.3863723439595,868.8595397834126,0.13333333333333333,0.099466416834112,0.17647176206388843,0.033333333333333326,0.07333333333333333,0.04892399383922861,0.10853134160571737,0.02333333333333333,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d1,1,1,2,5,500,1000,0.07,20.0,5.0,0.4287150241763076,0.528305774874805,1,0.07000000000000006,0.06999999999995876,4.1300296516055823e-14,0.7859459482529088,0.1209769478745587,0.1329588833051636,0.0320354499625668,0.06355648203664367,0.026498661930883877,0.008497483599605997,13.249330965441938,8.497483599605998,0.0,0.0,0.0,0.0,True,moderate,Moderate,variant_1,10,50.0,100.0,2.0,8.497483599605998,0.0,0.0,0.0,0.0,207.93407971111355,191.15886645131863,72.64261191179361,110.77010958874654,0.5841318405777729,0.23270960544715136,0.8088411335486815,0.29515279032130726,"[[0.11969300214754529, 0.10951830803452263, 0.11456833456930787, 0.07617433251285272, 0.16417786331354445], [0.11301660329960607, 0.035766915789064595, 0.10317302281044974, 0.13741295559222277, 0.026498661930883877]]","[[0.08831678827290391, 0.054205615447675694, 0.008497483599605997, 0.01988299740365314, 0.020255981727479867], [0.1855703838057739, 0.05656449414107083, 0.12053090672362587, 0.17127854028438347, 0.27489680859382737]]",1317290562,300,300,1.0,-0.0015713270014269336,0.02128336712336418,0.019538912294901328,0.0,0.0,0.0,0.0,0.0,0.0,29.973180000000006,20.963476666666665,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9266666666666666,113.437061047116,78.36216986841514,0.13,0.09657536941275233,0.17278042929341172,0.03,0.07333333333333333,0.04892399383922861,0.10853134160571737,0.02333333333333333,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d2,1,2,2,5,250,1000,0.15,5.0,1.2,0.6407101894771617,0.9848620194307617,2,0.15000000000003655,0.14999999999999947,3.708144902248023e-14,1.274534992947182,0.23657480552047355,0.2720394088804804,0.06903467378597505,0.14289226853077527,0.014835171985600101,0.00014226651530539896,3.708792996400025,0.14226651530539897,0.0,0.0,0.0,0.1,False,sparse_imbalanced,Sparse and imbalanced,variant_1,10,25.0,100.0,4.0,0.14226651530539897,0.0,0.1,0.2,0.1,107.83295346097374,176.40877228827864,18.155867625036812,22.733953156141634,0.5686681861561049,0.37297035454268745,0.8235912277117214,0.37583290362442473,"[[0.033960788101510354, 0.2143484620455519, 0.15126622818904475, 0.016921163522187876, 0.014835171985600101], [0.12481917103533302, 0.0401327734531143, 0.22170412635364273, 0.12422381679946773, 0.05778829851454716]]","[[0.10884360478808491, 0.006822522004927017, 0.00014226651530539896, 0.053546389346341025, 0.007053989633620278], [0.05309519834089257, 0.3364019092004064, 0.022591686640836238, 0.3222865142780837, 0.0892159192515025]]",4095152891,300,300,1.0,-0.0006188611540411178,0.03411600378706366,0.03466296803424811,0.0023333333333333335,0.08599999999999998,0.0,0.0,0.0033333333333333335,0.08833333333333332,7.9441733333333335,4.01419,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9466666666666667,,,0.1,0.07094791459501534,0.1391664623846215,0.0,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x5_d2,1,2,2,5,250,1000,0.15,5.0,1.2,0.6407101894771617,0.9848620194307617,2,0.15000000000003655,0.14999999999999947,3.708144902248023e-14,1.274534992947182,0.23657480552047355,0.2720394088804804,0.06903467378597505,0.14289226853077527,0.014835171985600101,0.00014226651530539896,3.708792996400025,0.14226651530539897,0.0,0.0,0.0,0.1,False,sparse_imbalanced,Sparse and imbalanced,variant_1,10,25.0,100.0,4.0,0.14226651530539897,0.0,0.1,0.2,0.1,107.83295346097374,176.40877228827864,18.155867625036812,22.733953156141634,0.5686681861561049,0.37297035454268745,0.8235912277117214,0.37583290362442473,"[[0.033960788101510354, 0.2143484620455519, 0.15126622818904475, 0.016921163522187876, 0.014835171985600101], [0.12481917103533302, 0.0401327734531143, 0.22170412635364273, 0.12422381679946773, 0.05778829851454716]]","[[0.10884360478808491, 0.006822522004927017, 0.00014226651530539896, 0.053546389346341025, 0.007053989633620278], [0.05309519834089257, 0.3364019092004064, 0.022591686640836238, 0.3222865142780837, 0.0892159192515025]]",4095152891,300,300,1.0,-0.0006188611540411178,0.03411600378706366,0.03466296803424811,0.0023333333333333335,0.08599999999999998,0.0,0.0,0.0033333333333333335,0.08833333333333332,7.9441733333333335,4.01419,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9466666666666667,402.28773472621344,367.5161511446179,0.1,0.07094791459501534,0.1391664623846215,0.0,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x5_d2,1,2,2,5,250,1000,0.15,5.0,1.2,0.6407101894771617,0.9848620194307617,2,0.15000000000003655,0.14999999999999947,3.708144902248023e-14,1.274534992947182,0.23657480552047355,0.2720394088804804,0.06903467378597505,0.14289226853077527,0.014835171985600101,0.00014226651530539896,3.708792996400025,0.14226651530539897,0.0,0.0,0.0,0.1,False,sparse_imbalanced,Sparse and imbalanced,variant_1,10,25.0,100.0,4.0,0.14226651530539897,0.0,0.1,0.2,0.1,107.83295346097374,176.40877228827864,18.155867625036812,22.733953156141634,0.5686681861561049,0.37297035454268745,0.8235912277117214,0.37583290362442473,"[[0.033960788101510354, 0.2143484620455519, 0.15126622818904475, 0.016921163522187876, 0.014835171985600101], [0.12481917103533302, 0.0401327734531143, 0.22170412635364273, 0.12422381679946773, 0.05778829851454716]]","[[0.10884360478808491, 0.006822522004927017, 0.00014226651530539896, 0.053546389346341025, 0.007053989633620278], [0.05309519834089257, 0.3364019092004064, 0.022591686640836238, 0.3222865142780837, 0.0892159192515025]]",4095152891,300,300,1.0,-0.0006188611540411178,0.03411600378706366,0.03466296803424811,0.0023333333333333335,0.08599999999999998,0.0,0.0,0.0033333333333333335,0.08833333333333332,7.9441733333333335,4.01419,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.95,157.69346605890377,86.06219250239702,0.1,0.07094791459501534,0.1391664623846215,0.0,0.05,0.030531640629347285,0.08084703347274416,0.0,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_2x5_d3,1,3,2,5,2000,2000,0.03,1.0,0.5,1.2644179670794207,0.35107655837749185,1,0.029999999999999805,0.029999999999999805,0.0,0.8033587704905834,0.05543130968629862,0.048088766508159894,0.026423557590278923,0.04509784897359141,1.627435287843792e-05,0.004563880139971754,0.03254870575687584,9.127760279943509,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,10,200.0,200.0,1.0,0.03254870575687584,0.1,0.0,0.1,0.0,125.5958201976707,339.371748696763,161.49211201178602,77.56358276452004,0.9372020899011648,0.35505615233035615,0.8303141256516187,0.3841829924420401,"[[0.3318355377950116, 0.08072978165301457, 0.08437353566971552, 0.1206455594591149, 0.3196176753243081], [0.0232206145353445, 1.627435287843792e-05, 0.024813266121790575, 0.009952177420318651, 0.004795577668503192]]","[[0.28946312995651274, 0.2757340054982598, 0.17877243553986888, 0.05424016500492608, 0.03210438965205106], [0.09471986248552736, 0.014799980822391602, 0.04892474917028186, 0.004563880139971754, 0.006677401730208955]]",3564677104,300,300,1.0,0.0004939381946469786,0.007301853208398109,0.007236676785576851,0.09766666666666664,0.0,0.0,0.0,0.0,0.0,10.237824999999999,12.998918333333332,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9533333333333334,,,0.08,0.054346855395144764,0.11627324043347391,0.020000000000000004,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d3,1,3,2,5,2000,2000,0.03,1.0,0.5,1.2644179670794207,0.35107655837749185,1,0.029999999999999805,0.029999999999999805,0.0,0.8033587704905834,0.05543130968629862,0.048088766508159894,0.026423557590278923,0.04509784897359141,1.627435287843792e-05,0.004563880139971754,0.03254870575687584,9.127760279943509,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,10,200.0,200.0,1.0,0.03254870575687584,0.1,0.0,0.1,0.0,125.5958201976707,339.371748696763,161.49211201178602,77.56358276452004,0.9372020899011648,0.35505615233035615,0.8303141256516187,0.3841829924420401,"[[0.3318355377950116, 0.08072978165301457, 0.08437353566971552, 0.1206455594591149, 0.3196176753243081], [0.0232206145353445, 1.627435287843792e-05, 0.024813266121790575, 0.009952177420318651, 0.004795577668503192]]","[[0.28946312995651274, 0.2757340054982598, 0.17877243553986888, 0.05424016500492608, 0.03210438965205106], [0.09471986248552736, 0.014799980822391602, 0.04892474917028186, 0.004563880139971754, 0.006677401730208955]]",3564677104,300,300,1.0,0.0004939381946469786,0.007301853208398109,0.007236676785576851,0.09766666666666664,0.0,0.0,0.0,0.0,0.0,10.237824999999999,12.998918333333332,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9533333333333334,3959.0798148802132,3716.4623418723863,0.08,0.054346855395144764,0.11627324043347391,0.020000000000000004,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d3,1,3,2,5,2000,2000,0.03,1.0,0.5,1.2644179670794207,0.35107655837749185,1,0.029999999999999805,0.029999999999999805,0.0,0.8033587704905834,0.05543130968629862,0.048088766508159894,0.026423557590278923,0.04509784897359141,1.627435287843792e-05,0.004563880139971754,0.03254870575687584,9.127760279943509,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,10,200.0,200.0,1.0,0.03254870575687584,0.1,0.0,0.1,0.0,125.5958201976707,339.371748696763,161.49211201178602,77.56358276452004,0.9372020899011648,0.35505615233035615,0.8303141256516187,0.3841829924420401,"[[0.3318355377950116, 0.08072978165301457, 0.08437353566971552, 0.1206455594591149, 0.3196176753243081], [0.0232206145353445, 1.627435287843792e-05, 0.024813266121790575, 0.009952177420318651, 0.004795577668503192]]","[[0.28946312995651274, 0.2757340054982598, 0.17877243553986888, 0.05424016500492608, 0.03210438965205106], [0.09471986248552736, 0.014799980822391602, 0.04892474917028186, 0.004563880139971754, 0.006677401730208955]]",3564677104,300,300,1.0,0.0004939381946469786,0.007301853208398109,0.007236676785576851,0.09766666666666664,0.0,0.0,0.0,0.0,0.0,10.237824999999999,12.998918333333332,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9533333333333334,119.83110935017896,93.66428664062775,0.08,0.054346855395144764,0.11627324043347391,0.020000000000000004,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_2x5_d4,1,4,2,5,200,400,0.07,10.0,0.8,0.406637661343333,0.4472360350540005,1,0.06999999999999984,0.07000000000000028,-4.440892098500626e-16,0.8731445960844337,0.12633410596303055,0.1280799618184045,0.04298825707437959,0.08240220485512333,0.03283030299497072,0.01199708016714027,6.566060598994144,4.798832066856108,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_2,10,20.0,40.0,2.0,4.798832066856108,0.0,0.0,0.0,0.1,97.72269149854071,164.2250781509679,21.507667961181447,24.860054499222947,0.5113865425072965,0.2760225512549984,0.5894373046225803,0.562860267517751,"[[0.11623111864119182, 0.16980251092820983, 0.11979033360355397, 0.04888481402907772, 0.056677765305263174], [0.03283030299497072, 0.07982727116954555, 0.15623221765144443, 0.05865352577682952, 0.16107013989991334]]","[[0.37291632550196513, 0.03750057286198953, 0.062376700658278605, 0.0589649305685446, 0.05767877503180243], [0.18994394201578588, 0.024649563386067837, 0.16792454354606667, 0.016047566262359054, 0.01199708016714027]]",3875519215,300,300,1.0,-0.0012949149809900777,0.034137042831395105,0.03160862464126088,0.0006666666666666668,0.0013333333333333335,0.0,0.0,0.0003333333333333334,0.0,9.775283333333334,9.2364,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.92,,,0.13,0.09657536941275233,0.17278042929341172,0.03,0.08,0.054346855395144764,0.11627324043347391,0.03,0.01,0.003406618437715286,0.02898349336233983,0.0
random_2x5_d4,1,4,2,5,200,400,0.07,10.0,0.8,0.406637661343333,0.4472360350540005,1,0.06999999999999984,0.07000000000000028,-4.440892098500626e-16,0.8731445960844337,0.12633410596303055,0.1280799618184045,0.04298825707437959,0.08240220485512333,0.03283030299497072,0.01199708016714027,6.566060598994144,4.798832066856108,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_2,10,20.0,40.0,2.0,4.798832066856108,0.0,0.0,0.0,0.1,97.72269149854071,164.2250781509679,21.507667961181447,24.860054499222947,0.5113865425072965,0.2760225512549984,0.5894373046225803,0.562860267517751,"[[0.11623111864119182, 0.16980251092820983, 0.11979033360355397, 0.04888481402907772, 0.056677765305263174], [0.03283030299497072, 0.07982727116954555, 0.15623221765144443, 0.05865352577682952, 0.16107013989991334]]","[[0.37291632550196513, 0.03750057286198953, 0.062376700658278605, 0.0589649305685446, 0.05767877503180243], [0.18994394201578588, 0.024649563386067837, 0.16792454354606667, 0.016047566262359054, 0.01199708016714027]]",3875519215,300,300,1.0,-0.0012949149809900777,0.034137042831395105,0.03160862464126088,0.0006666666666666668,0.0013333333333333335,0.0,0.0,0.0003333333333333334,0.0,9.775283333333334,9.2364,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.92,404.4593194337501,306.2703050745751,0.13,0.09657536941275233,0.17278042929341172,0.03,0.08,0.054346855395144764,0.11627324043347391,0.03,0.01,0.003406618437715286,0.02898349336233983,0.0
random_2x5_d4,1,4,2,5,200,400,0.07,10.0,0.8,0.406637661343333,0.4472360350540005,1,0.06999999999999984,0.07000000000000028,-4.440892098500626e-16,0.8731445960844337,0.12633410596303055,0.1280799618184045,0.04298825707437959,0.08240220485512333,0.03283030299497072,0.01199708016714027,6.566060598994144,4.798832066856108,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_2,10,20.0,40.0,2.0,4.798832066856108,0.0,0.0,0.0,0.1,97.72269149854071,164.2250781509679,21.507667961181447,24.860054499222947,0.5113865425072965,0.2760225512549984,0.5894373046225803,0.562860267517751,"[[0.11623111864119182, 0.16980251092820983, 0.11979033360355397, 0.04888481402907772, 0.056677765305263174], [0.03283030299497072, 0.07982727116954555, 0.15623221765144443, 0.05865352577682952, 0.16107013989991334]]","[[0.37291632550196513, 0.03750057286198953, 0.062376700658278605, 0.0589649305685446, 0.05767877503180243], [0.18994394201578588, 0.024649563386067837, 0.16792454354606667, 0.016047566262359054, 0.01199708016714027]]",3875519215,300,300,1.0,-0.0012949149809900777,0.034137042831395105,0.03160862464126088,0.0006666666666666668,0.0013333333333333335,0.0,0.0,0.0003333333333333334,0.0,9.775283333333334,9.2364,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9333333333333333,45.02398859260618,24.69579526673778,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.06666666666666667,0.04356751554515827,0.10072305951611497,0.016666666666666663,0.01,0.003406618437715286,0.02898349336233983,0.0
random_2x5_d5,1,5,2,5,120,480,0.15,2.0,20.0,0.7681789926515271,0.66155754905705,1,0.15000000000000036,0.1499999999999999,4.440892098500626e-16,1.0806668926615115,0.2011287140241094,0.23376897981127565,0.05596449734683029,0.10404622857758421,0.003700254504375231,0.014733361386022865,0.4440305405250277,7.072013465290976,0.0,0.0,0.4,0.0,False,sparse_imbalanced,Sparse and imbalanced,variant_2,10,12.0,48.0,4.0,0.4440305405250277,0.1,0.0,0.5,0.0,59.886881642959516,229.58768318669868,5.237581558818739,67.21735830922343,0.5009426529753372,0.3915748890450067,0.5216923266943778,0.27483327450981954,"[[0.028403534171156417, 0.18866190328837484, 0.12838898276705826, 0.039946258485780935, 0.11365666831229214], [0.029008984343998553, 0.010076375052702816, 0.2631859062779484, 0.003700254504375231, 0.19497113279631226]]","[[0.12364066556488171, 0.04063143157897034, 0.1253028017581926, 0.094210003874636, 0.09452277052894152], [0.04065140359311638, 0.21234350922095213, 0.014733361386022865, 0.18062327063518355, 0.07334078185910287]]",2786888119,300,300,1.0,0.0045210283388319086,0.0476833342668932,0.04509818534375783,0.09999999999999999,0.0,0.016999999999999998,0.0,0.3703333333333333,0.0,2.1371666666666664,30.98752777777777,0.0,0.0,0.0013333333333333335,0.0,0.006666666666666667,0.0,normal_wald,Normal Wald,300,1.0,0.9433333333333334,,,0.13,0.09657536941275233,0.17278042929341172,0.03,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
random_2x5_d5,1,5,2,5,120,480,0.15,2.0,20.0,0.7681789926515271,0.66155754905705,1,0.15000000000000036,0.1499999999999999,4.440892098500626e-16,1.0806668926615115,0.2011287140241094,0.23376897981127565,0.05596449734683029,0.10404622857758421,0.003700254504375231,0.014733361386022865,0.4440305405250277,7.072013465290976,0.0,0.0,0.4,0.0,False,sparse_imbalanced,Sparse and imbalanced,variant_2,10,12.0,48.0,4.0,0.4440305405250277,0.1,0.0,0.5,0.0,59.886881642959516,229.58768318669868,5.237581558818739,67.21735830922343,0.5009426529753372,0.3915748890450067,0.5216923266943778,0.27483327450981954,"[[0.028403534171156417, 0.18866190328837484, 0.12838898276705826, 0.039946258485780935, 0.11365666831229214], [0.029008984343998553, 0.010076375052702816, 0.2631859062779484, 0.003700254504375231, 0.19497113279631226]]","[[0.12364066556488171, 0.04063143157897034, 0.1253028017581926, 0.094210003874636, 0.09452277052894152], [0.04065140359311638, 0.21234350922095213, 0.014733361386022865, 0.18062327063518355, 0.07334078185910287]]",2786888119,300,300,1.0,0.0045210283388319086,0.0476833342668932,0.04509818534375783,0.09999999999999999,0.0,0.016999999999999998,0.0,0.3703333333333333,0.0,2.1371666666666664,30.98752777777777,0.0,0.0,0.0013333333333333335,0.0,0.006666666666666667,0.0,simple_welch,Simple Welch,300,1.0,0.9433333333333334,202.63412532168735,174.04043488303662,0.13,0.09657536941275233,0.17278042929341172,0.03,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
