stage,scenario_seed,scenario_id,scenario_key,replicates,valid_rate,mean_zero_fraction_p,mean_zero_fraction_q,mean_expected_below_1_p,mean_expected_below_1_q,mean_expected_below_5_p,mean_expected_below_5_q,median_welch_df,p05_welch_df,minimum_welch_df,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_coverage_95,welch_reference_fpr_10,welch_reference_fpr_10_low,welch_reference_fpr_10_high,welch_reference_fpr_05,welch_reference_fpr_05_low,welch_reference_fpr_05_high,welch_reference_coverage_95,welch_unbiased_fpr_10,welch_unbiased_fpr_10_low,welch_unbiased_fpr_10_high,welch_unbiased_fpr_05,welch_unbiased_fpr_05_low,welch_unbiased_fpr_05_high,welch_unbiased_coverage_95
broad,2026072601,random_8x8_d1,broad:2026072601:random_8x8_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6211.847801865525,5795.521851822131,5349.719306336614,0.0868,0.07930996760939542,0.09492446127799979,0.0414,0.03622115480088501,0.04728298142312138,0.9586,0.0868,0.07930996760939542,0.09492446127799979,0.0414,0.03622115480088501,0.04728298142312138,0.9586,0.0868,0.07930996760939542,0.09492446127799979,0.0414,0.03622115480088501,0.04728298142312138,0.9586
broad,2026072601,random_8x8_d2,broad:2026072601:random_8x8_d2,5000,1.0,0.01160625,0.00715625,0.0,0.0,0.001646875,0.00474375,2413.1286201848343,2300.9664558661716,2184.8581402305854,0.1042,0.09603323425328442,0.11297447860642279,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.104,0.09584056149398838,0.11276745844649684,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.104,0.09584056149398838,0.11276745844649684,0.0518,0.045993846130679035,0.05829432189287017,0.9482
broad,2026072601,random_8x8_d3,broad:2026072601:random_8x8_d3,5000,1.0,0.0,0.047403125,0.0,0.0625,0.0,0.206934375,25570.610222534102,25360.563859908674,24640.198602679768,0.1,0.09198917998158554,0.10862498157446016,0.0506,0.044862312290198145,0.0570276982180192,0.9494,0.1,0.09198917998158554,0.10862498157446016,0.0506,0.044862312290198145,0.0570276982180192,0.9494,0.1,0.09198917998158554,0.10862498157446016,0.0504,0.044673814062764695,0.05681650352623067,0.9496
broad,2026072601,random_8x8_d4,broad:2026072601:random_8x8_d4,5000,1.0,0.00030625,0.182865625,0.0,0.19400625,0.0,0.38993125,2374.0941010556626,2142.6247096646093,1937.4483022185977,0.1038,0.0956478984489612,0.11256042857230204,0.0512,0.04542796339795725,0.057661125867926016,0.9488,0.1036,0.0954552451429801,0.11235338895906116,0.0512,0.04542796339795725,0.057661125867926016,0.9488,0.1036,0.0954552451429801,0.11235338895906116,0.0512,0.04542796339795725,0.057661125867926016,0.9488
broad,2026072601,random_8x8_d5,broad:2026072601:random_8x8_d5,5000,1.0,0.129375,0.00131875,0.036296875,0.0,0.397640625,0.0,910.9960749489896,859.7832753158368,816.5264961777681,0.1156,0.10703088700143773,0.12475932225392217,0.059,0.052801227987900407,0.06587588512763998,0.941,0.1154,0.1068376979954951,0.12455281834064282,0.0588,0.05261174177534381,0.0656656784209746,0.9412,0.1148,0.10625818190088981,0.12393325567758218,0.0586,0.05242227674243233,0.0654554505346641,0.9414
broad,2026072601,random_8x12_d0,broad:2026072601:random_8x12_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.52683009672,18995.932905670586,18134.391673390506,0.0872,0.07969344539728372,0.09534036932855543,0.0434,0.0380941093753608,0.04940695604086537,0.9566,0.0872,0.07969344539728372,0.09534036932855543,0.0434,0.0380941093753608,0.04940695604086537,0.9566,0.0872,0.07969344539728372,0.09534036932855543,0.0434,0.0380941093753608,0.04940695604086537,0.9566
broad,2026072601,random_8x12_d1,broad:2026072601:random_8x12_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9361.255077272692,8833.629726301364,8318.659876232605,0.0948,0.08698853981142897,0.10323360584484532,0.0458,0.040345934701495674,0.05195144574539421,0.9542,0.0948,0.08698853981142897,0.10323360584484532,0.0458,0.040345934701495674,0.05195144574539421,0.9542,0.0948,0.08698853981142897,0.10323360584484532,0.0458,0.040345934701495674,0.05195144574539421,0.9542
broad,2026072601,random_8x12_d2,broad:2026072601:random_8x12_d2,5000,1.0,0.0106625,0.055277083333333324,0.0,0.06637291666666667,0.048816666666666675,0.16885,3518.674149885416,3385.4679923583767,3256.793304684559,0.1022,0.09410694680069474,0.11090383686679268,0.0526,0.04674871022497823,0.05913822947545888,0.9474,0.1018,0.09372180779356477,0.11048959003547872,0.0526,0.04674871022497823,0.05913822947545888,0.9474,0.1016,0.09352925326717293,0.11028245164264858,0.0526,0.04674871022497823,0.05913822947545888,0.9474
broad,2026072601,random_8x12_d3,broad:2026072601:random_8x12_d3,5000,1.0,8.541666666666666e-05,0.30257291666666664,0.0,0.31823541666666666,0.009866666666666668,0.4737395833333333,38251.98790417811,37821.93248430491,37083.36588708,0.0992,0.09121938807647939,0.1077960018026784,0.0528,0.046937488516770584,0.05934914410288851,0.9472,0.0992,0.09121938807647939,0.1077960018026784,0.0528,0.046937488516770584,0.05934914410288851,0.9472,0.0992,0.09121938807647939,0.1077960018026784,0.0528,0.046937488516770584,0.05934914410288851,0.9472
broad,2026072601,random_8x12_d4,broad:2026072601:random_8x12_d4,5000,1.0,0.00016041666666666664,0.18092291666666666,0.0,0.21138125,0.00015416666666666666,0.4575395833333334,3604.5726659679603,3309.3861793892142,3003.678028772843,0.099,0.0910269658890982,0.1075887310708376,0.0476,0.04203767154178206,0.05385694517810563,0.9524,0.099,0.0910269658890982,0.1075887310708376,0.0476,0.04203767154178206,0.05385694517810563,0.9524,0.099,0.0910269658890982,0.1075887310708376,0.0476,0.04203767154178206,0.05385694517810563,0.9524
broad,2026072601,random_8x12_d5,broad:2026072601:random_8x12_d5,5000,1.0,0.10724791666666665,0.0001333333333333333,0.07239583333333333,0.0,0.35147708333333333,0.0,1418.0542804678744,1339.9214760603068,1265.6902704733905,0.1064,0.09815326877688091,0.11525106619426803,0.056,0.04996120599481009,0.06272051333240064,0.944,0.1058,0.09757496310641671,0.11463029310706631,0.0558,0.04977204852711962,0.06250997788086914,0.9442,0.1056,0.09738221351103542,0.11442334978322562,0.0554,0.049393802093284464,0.06208883847626033,0.9446
broad,2026072601,random_10x10_d0,broad:2026072601:random_10x10_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19974.59601347358,19792.735110077567,19338.304579381696,0.0942,0.08641201089382725,0.10261105600478113,0.0438,0.03846909782873126,0.04983135342593886,0.9562,0.0942,0.08641201089382725,0.10261105600478113,0.0438,0.03846909782873126,0.04983135342593886,0.9562,0.0942,0.08641201089382725,0.10261105600478113,0.0438,0.03846909782873126,0.04983135342593886,0.9562
broad,2026072601,random_10x10_d1,broad:2026072601:random_10x10_d1,5000,1.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,9518.507448497447,8988.90636796281,8438.826143245107,0.0906,0.08295496271923773,0.09887363163337505,0.0502,0.04448534215006971,0.05660528251970368,0.9498,0.0906,0.08295496271923773,0.09887363163337505,0.0502,0.04448534215006971,0.05660528251970368,0.9498,0.0906,0.08295496271923773,0.09887363163337505,0.05,0.04429689670057055,0.05639403504998086,0.95
broad,2026072601,random_10x10_d2,broad:2026072601:random_10x10_d2,5000,1.0,0.006462000000000001,0.0164,0.0,0.000536,0.039758,0.07805799999999999,3639.703973514436,3512.6939427992784,3388.110533605324,0.1094,0.10104605723003103,0.11835367152944758,0.0546,0.04863758649946047,0.06124628239319642,0.9454,0.1094,0.10104605723003103,0.11835367152944758,0.0544,0.048448591059440875,0.06103558491399403,0.9456,0.1092,0.10085314022754296,0.11814689561271366,0.0544,0.048448591059440875,0.06103558491399403,0.9456
broad,2026072601,random_10x10_d3,broad:2026072601:random_10x10_d3,5000,1.0,0.045472000000000005,0.017334,0.045062,0.011332,0.17920799999999995,0.10035999999999999,39971.90074100678,39775.19713352764,38863.9073072823,0.0936,0.08583558172805157,0.10198840641289085,0.0464,0.04090958228231389,0.05258687692224192,0.9536,0.0936,0.08583558172805157,0.10198840641289085,0.0464,0.04090958228231389,0.05258687692224192,0.9536,0.0936,0.08583558172805157,0.10198840641289085,0.0464,0.04090958228231389,0.05258687692224192,0.9536
broad,2026072601,random_10x10_d4,broad:2026072601:random_10x10_d4,5000,1.0,0.001306,0.08709599999999999,0.0,0.092254,0.004982,0.16688999999999996,3777.0735868155757,3481.832962039318,3143.8303520747286,0.0886,0.0810360030775896,0.09679566208280341,0.0436,0.03828158743789399,0.049619170897554146,0.9564,0.0886,0.0810360030775896,0.09679566208280341,0.0436,0.03828158743789399,0.049619170897554146,0.9564,0.0886,0.0810360030775896,0.09679566208280341,0.0436,0.03828158743789399,0.049619170897554146,0.9564
broad,2026072601,random_10x10_d5,broad:2026072601:random_10x10_d5,5000,1.0,0.066536,2.6000000000000002e-05,0.031330000000000004,0.0,0.21998,0.0,1519.7932231492287,1435.776914170427,1364.8719526191837,0.1122,0.10374783964992389,0.1212475899786624,0.0548,0.04882660544300011,0.06145695636887875,0.9452,0.1114,0.10297572349198636,0.120420934459712,0.0544,0.048448591059440875,0.06103558491399403,0.9456,0.1112,0.1027827165852735,0.1202142484472029,0.0544,0.048448591059440875,0.06103558491399403,0.9456
broad,2026072601,random_10x15_d0,broad:2026072601:random_10x15_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29975.017627420304,29810.230563789515,29262.83396437018,0.0796,0.07241614780964276,0.08742933598576128,0.0382,0.03323177727980299,0.04387727223665176,0.9618,0.0796,0.07241614780964276,0.08742933598576128,0.0382,0.03323177727980299,0.04387727223665176,0.9618,0.0796,0.07241614780964276,0.08742933598576128,0.0382,0.03323177727980299,0.04387727223665176,0.9618
broad,2026072601,random_10x15_d1,broad:2026072601:random_10x15_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14344.53194739233,13667.268206476514,12900.73696161752,0.0906,0.08295496271923773,0.09887363163337505,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.0906,0.08295496271923773,0.09887363163337505,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.0906,0.08295496271923773,0.09887363163337505,0.0442,0.03884421475711896,0.05025562233599513,0.9558
broad,2026072601,random_10x15_d2,broad:2026072601:random_10x15_d2,5000,1.0,0.0025306666666666663,0.021197333333333332,0.0,0.007504,0.0024373333333333335,0.085964,5723.665506773426,5530.033468780544,5362.081989140128,0.1012,0.0931441742993416,0.10986814477203596,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.1012,0.0931441742993416,0.10986814477203596,0.0496,0.04392008579235034,0.055971460119757115,0.9504,0.1012,0.0931441742993416,0.10986814477203596,0.0496,0.04392008579235034,0.055971460119757115,0.9504
broad,2026072601,random_10x15_d3,broad:2026072601:random_10x15_d3,5000,1.0,0.00428,0.13028800000000001,0.0,0.150412,0.0721,0.28777200000000003,59959.53320205904,59714.504819844886,59201.73923551457,0.0902,0.08257107622794863,0.09845813228622019,0.0434,0.0380941093753608,0.04940695604086537,0.9566,0.0902,0.08257107622794863,0.09845813228622019,0.0434,0.0380941093753608,0.04940695604086537,0.9566,0.0902,0.08257107622794863,0.09845813228622019,0.0434,0.0380941093753608,0.04940695604086537,0.9566
broad,2026072601,random_10x15_d4,broad:2026072601:random_10x15_d4,5000,1.0,0.0015573333333333333,0.34421199999999996,0.0,0.3278626666666667,2.9333333333333333e-05,0.494604,5456.84847049199,5102.317138260971,4715.716956714706,0.1044,0.09622591670218933,0.11318148907673983,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.1044,0.09622591670218933,0.11318148907673983,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.1044,0.09622591670218933,0.11318148907673983,0.0516,0.04580519305269662,0.0580832820516306,0.9484
broad,2026072601,random_10x15_d5,broad:2026072601:random_10x15_d5,5000,1.0,0.15404,7.733333333333333e-05,0.140264,0.0,0.43787999999999994,0.0,2236.4305093051184,2136.8190247970992,2013.4433764962648,0.0984,0.09044976166527606,0.10696685653699382,0.049,0.043355071700947344,0.05533739545349418,0.951,0.098,0.09006501107959225,0.10655222128423367,0.0486,0.04297853230752914,0.05491454900846843,0.9514,0.098,0.09006501107959225,0.10655222128423367,0.0486,0.04297853230752914,0.05491454900846843,0.9514
broad,2026072601,random_20x20_d0,broad:2026072601:random_20x20_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79972.19789571525,79790.60814488896,79343.40471923609,0.0854,0.07796818722567765,0.0934683912271637,0.0432,0.03790666385366587,0.04919470864333832,0.9568,0.0854,0.07796818722567765,0.0934683912271637,0.0432,0.03790666385366587,0.04919470864333832,0.9568,0.0854,0.07796818722567765,0.0934683912271637,0.0432,0.03790666385366587,0.04919470864333832,0.9568
broad,2026072601,random_20x20_d1,broad:2026072601:random_20x20_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39343.106627810084,38128.13404021729,37002.77851289464,0.0986,0.09064215265544256,0.10717415846604927,0.0508,0.04505083668536068,0.057238866742078634,0.9492,0.0986,0.09064215265544256,0.10717415846604927,0.0508,0.04505083668536068,0.057238866742078634,0.9492,0.0986,0.09064215265544256,0.10717415846604927,0.0508,0.04505083668536068,0.057238866742078634,0.9492
broad,2026072601,random_20x20_d2,broad:2026072601:random_20x20_d2,5000,1.0,0.0047255,0.0115615,0.0,0.0059805,0.024569,0.04790199999999999,15319.345844171496,14991.30532949812,14715.88573018624,0.0922,0.0844909731146427,0.1005351645917459,0.047,0.041473496167793764,0.05322204179442799,0.953,0.0922,0.0844909731146427,0.1005351645917459,0.0468,0.041285495583661055,0.05301034945933872,0.9532,0.0922,0.0844909731146427,0.1005351645917459,0.0468,0.041285495583661055,0.05301034945933872,0.9532
broad,2026072601,random_20x20_d3,broad:2026072601:random_20x20_d3,5000,1.0,0.002665,0.06922,0.0,0.07291800000000001,0.0347005,0.19561750000000003,159970.24087202895,159764.10388842048,159167.09859419215,0.0948,0.08698853981142897,0.10323360584484532,0.0472,0.04166152580497485,0.05343370507646888,0.9528,0.0948,0.08698853981142897,0.10323360584484532,0.0472,0.04166152580497485,0.05343370507646888,0.9528,0.0948,0.08698853981142897,0.10323360584484532,0.0472,0.04166152580497485,0.05343370507646888,0.9528
broad,2026072601,random_20x20_d4,broad:2026072601:random_20x20_d4,5000,1.0,0.0010175000000000002,0.05577000000000001,0.0,0.054001,0.017160500000000002,0.155522,15129.293433724615,14514.698412792342,13822.820756655176,0.0834,0.07605243700016218,0.09138721226045943,0.0418,0.036595474719308296,0.047708047343142046,0.9582,0.0834,0.07605243700016218,0.09138721226045943,0.0416,0.03640829747606612,0.04749553166716225,0.9584,0.0832,0.07586093314234772,0.0911790231990519,0.0416,0.03640829747606612,0.04749553166716225,0.9584
broad,2026072601,random_20x20_d5,broad:2026072601:random_20x20_d5,5000,1.0,0.1016425,0.00033200000000000005,0.06125,0.0,0.452879,0.0,5989.963300761476,5815.206518924386,5586.041647590763,0.1184,0.10973641235958609,0.1276494977648815,0.0586,0.05242227674243233,0.0654554505346641,0.9414,0.1184,0.10973641235958609,0.1276494977648815,0.0586,0.05242227674243233,0.0654554505346641,0.9414,0.1184,0.10973641235958609,0.1276494977648815,0.0586,0.05242227674243233,0.0654554505346641,0.9414
hard,2026072501,random_2x2_d5,hard:2026072501:random_2x2_d5,20000,1.0,0.001775,0.0,0.0,0.0,0.0,0.0,185.6484643481515,164.7598606847296,148.0476332384312,0.1139,0.1095710689004924,0.1183772213420316,0.06145,0.05820516944209327,0.06486326538271611,0.93855,0.11215,0.10785103470373593,0.11659792766498443,0.05985,0.05664626906811666,0.06322278027207226,0.94015,0.11105,0.10677004264923554,0.11547934219880826,0.05905,0.05586706624681809,0.06240229035106058,0.94095
hard,2026072501,random_2x5_d5,hard:2026072501:random_2x5_d5,20000,1.0,0.134725,1e-05,0.01837,0.0,0.273505,0.0,205.74259770712092,172.6886767118397,150.22136060922927,0.125,0.12048844181508156,0.12965558522699694,0.06555,0.062202718323933565,0.06906414180521575,0.93445,0.1227,0.11822526757582841,0.12731964283210814,0.0641,0.06078849443753531,0.0675789225961767,0.9359,0.12115,0.1167003767091335,0.125745129010577,0.0629,0.059618476093699954,0.06634940182654671,0.9371
hard,2026072501,random_3x7_d5,hard:2026072501:random_3x7_d5,20000,1.0,0.0899,2.3809523809523808e-06,0.011252380952380951,0.0,0.30557142857142855,0.0,314.691090830353,285.0272704435253,254.6467222069432,0.11115,0.10686830909914133,0.11558103734169126,0.05785,0.054698580088626395,0.061171237395786934,0.94215,0.1099,0.10564005903988068,0.11430976749109216,0.05745,0.05430917116569109,0.060760799947567126,0.94255,0.10905,0.1048049498379445,0.11344520315432371,0.05715,0.054017143283507034,0.06045294305138484,0.94285
hard,2026072501,random_4x6_d5,hard:2026072501:random_4x6_d5,20000,1.0,0.1332479166666667,9.583333333333332e-05,0.10640833333333335,0.0,0.420275,0.0,371.21318313994044,334.93175727354736,304.8518393102392,0.11375,0.10942362434495818,0.11822472350838263,0.05855,0.05538015014730959,0.06188939848662519,0.94145,0.11295,0.1086372945889797,0.1174113605220509,0.05785,0.054698580088626395,0.061171237395786934,0.94215,0.11205,0.10775275716327436,0.11649624361265722,0.0574,0.054260498130808674,0.06070949218605515,0.9426
hard,2026072501,random_5x5_d5,hard:2026072501:random_5x5_d5,20000,1.0,0.16011199999999998,6e-06,0.059076,0.0,0.43247399999999997,0.0,406.21393700962113,357.3635239387623,311.0064957991639,0.1132,0.1088830151624663,0.11766554393053623,0.059,0.05581837165160079,0.062351004149883496,0.941,0.11255,0.1082441558719589,0.11700465286791659,0.0583,0.0551367171141462,0.061632927537816636,0.9417,0.11205,0.10775275716327436,0.11649624361265722,0.0581,0.05494198278723639,0.061427738679148886,0.9419
hard,2026072501,random_5x10_d5,hard:2026072501:random_5x10_d5,20000,1.0,0.157669,0.00043200000000000004,0.013015,0.0,0.4768469999999999,0.0,812.3808295984743,743.8308442140931,655.0703818778404,0.11525,0.11089817873465194,0.11974959301052057,0.06045,0.05723078024556795,0.06383803865135364,0.93955,0.11475,0.11040663381884847,0.11924132996238015,0.06015,0.05693851307188665,0.06353042104666859,0.93985,0.1144,0.1100625682760244,0.11888552993044349,0.05995,0.05674368115157797,0.06332532978139972,0.94005
hard,2026072601,random_2x2_d5,hard:2026072601:random_2x2_d5,20000,1.0,0.1281125,0.0,0.0,0.0,0.0,0.0,244.62350062190745,193.87436706068186,159.9481625894533,0.12445,0.11994720145386488,0.1290970368278753,0.06405,0.06073973683994803,0.06752769939736959,0.93595,0.1232,0.11871721828628955,0.12782750008559088,0.0628,0.05952099015657819,0.06624692617087971,0.9372,0.1219,0.11743819747276835,0.12650702019285798,0.0619,0.05864372643618024,0.06532453555617863,0.9381
hard,2026072601,random_2x5_d5,hard:2026072601:random_2x5_d5,20000,1.0,0.225715,0.0,0.00164,0.0,0.451045,0.0,192.99728738635667,164.48595480948367,144.49223828643034,0.12825,0.1236872660143323,0.1329555127933815,0.07405,0.07050220413929646,0.07776139137689907,0.92595,0.1269,0.12235840301679639,0.13158489428826892,0.0727,0.06918305875945556,0.07638105525409146,0.9273,0.1252,0.12068526367964912,0.12985868654800692,0.07185,0.06835267005035675,0.07551177042448565,0.92815
hard,2026072601,random_3x7_d5,hard:2026072601:random_3x7_d5,20000,1.0,0.1263238095238095,7.619047619047618e-05,0.06468333333333333,0.0,0.3612214285714285,0.0,319.94622437325285,287.8433160129444,261.30895614250113,0.12015,0.11571670297252633,0.12472918681929636,0.0661,0.06273927444294147,0.06962737444654615,0.9339,0.11915,0.11473312997237686,0.12371314389155805,0.06485,0.0615199286996946,0.06834720027993324,0.93515,0.1184,0.11399551698945118,0.12295104492856787,0.06435,0.0610322912445349,0.06783502977114905,0.93565
hard,2026072601,random_4x6_d5,hard:2026072601:random_4x6_d5,20000,1.0,0.19677708333333335,0.00028125,0.06737916666666666,0.0,0.4655791666666667,0.0,366.37931886130616,330.8583908600158,299.1551653640013,0.10935,0.10509968487392367,0.11375035289671089,0.05955,0.05635404839737552,0.06291511616444705,0.94045,0.10825,0.10401904014573486,0.11263142010422313,0.0587,0.05552621799488649,0.06204327302823146,0.9413,0.10775,0.10352788405968985,0.11212276822632422,0.0583,0.0551367171141462,0.061632927537816636,0.9417
hard,2026072601,random_5x5_d5,hard:2026072601:random_5x5_d5,20000,1.0,0.017344,3.4e-05,6e-06,0.0,0.17021599999999998,0.0,379.67475563176305,345.9783047094777,313.65095175380185,0.1113,0.10701571086409316,0.11573357796592258,0.0592,0.056013153992314026,0.0625561449947478,0.9408,0.1101,0.10583656723558865,0.11451318248096173,0.0583,0.0551367171141462,0.061632927537816636,0.9417,0.10935,0.10509968487392367,0.11375035289671089,0.05805,0.05489330089278319,0.06137643977720769,0.94195
hard,2026072601,random_5x10_d5,hard:2026072601:random_5x10_d5,20000,1.0,0.0517,5e-06,2.8000000000000003e-05,0.0,0.241373,0.0,724.2822747587375,673.9188210799447,625.2368232813023,0.1101,0.10583656723558865,0.11451318248096173,0.05545,0.05236279440619451,0.05870794485128812,0.94455,0.10995,0.10568918566487444,0.11436062166249279,0.055,0.05192501671606635,0.05824589537386678,0.945,0.10955,0.10529618059571996,0.11395378036049214,0.0546,0.05153593061079777,0.05783513510798023,0.9454
stress,2026072501,stress_random_2x2_d0_n20_20,stress:2026072501:stress_random_2x2_d0_n20_20,10000,0.9989,0.0089,0.00845,0.001125,0.000575,0.541675,0.543525,27.88626314935716,19.0,18.999999999999996,0.05606166783461808,0.051718768627846606,0.060745885540030506,0.035739313244569026,0.0322736420364621,0.039561927633969776,0.964260686755431,0.05135649214135549,0.04719786832282099,0.055860051995893924,0.030433476824506957,0.02724118441528565,0.03398679176566545,0.9695665231754931,0.048553408749624584,0.04450927435688538,0.0529446343070095,0.029031935128641505,0.025916129678444796,0.03250984067509629,0.9709680648713584
stress,2026072501,stress_random_2x2_d0_n30_30,stress:2026072501:stress_random_2x2_d0_n30_30,10000,0.9997,0.0013,0.00095,0.0,0.0,0.108025,0.089125,43.575698085716176,29.043893181854024,28.999999999999996,0.039111733520056015,0.0354852029792691,0.04309233092689894,0.01580474142242673,0.013539307673957255,0.01844214710039031,0.9841952585775733,0.03491047314194258,0.031487264431051036,0.03869097624105495,0.014304291287386216,0.012156183764354195,0.016825523426399775,0.9856957087126138,0.032709812943883164,0.029398528317000138,0.036380082565835234,0.01350405121536461,0.01142112735705149,0.015960714455785893,0.9864959487846354
stress,2026072501,stress_random_2x2_d0_n50_50,stress:2026072501:stress_random_2x2_d0_n50_50,10000,0.9999,0.0,0.0,0.0,0.0,0.001525,0.000425,78.58978989877481,49.60048617324402,48.99999999999999,0.047104710471047105,0.04312315216764458,0.05143412565331232,0.0157015701570157,0.013444222384025033,0.01833089472936434,0.9842984298429843,0.0425042504250425,0.0387226411931335,0.04663725002735172,0.013801380138013802,0.011694204128388298,0.016281992432632335,0.9861986198619862,0.0408040804080408,0.037099455105983045,0.04486140193606698,0.012401240124012402,0.010411678220758915,0.01476531372272686,0.9875987598759876
stress,2026072501,stress_random_2x2_d0_n100_100,stress:2026072501:stress_random_2x2_d0_n100_100,10000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.53226897006053,107.71865207954949,98.99999999999999,0.0588,0.05435637813108764,0.06358246203119738,0.0217,0.01902260420448802,0.02474472863690121,0.9783,0.0574,0.05300868487210344,0.06213123048561948,0.0202,0.017621268357355523,0.023147216479145735,0.9798,0.0562,0.05185412408045513,0.06088671287335741,0.0197,0.017155009930664444,0.02261385890420749,0.9803
stress,2026072501,stress_random_2x5_d5_n30_120,stress:2026072501:stress_random_2x5_d5_n30_120,10000,1.0,0.27756000000000003,0.015080000000000001,0.2548,0.0,0.7823,0.0056700000000000006,50.884944757324604,39.615311262726294,33.41470652449511,0.1477,0.1408813035548395,0.15478926169713922,0.0881,0.08270165668891995,0.09381468116884341,0.9119,0.1411,0.1344146169279822,0.14806101710248945,0.0821,0.07687867848484661,0.08764226735336489,0.9179,0.1362,0.12961684541447105,0.1430625518000332,0.079,0.07387342424238177,0.08444990238572792,0.921
stress,2026072501,stress_random_2x5_d5_n50_200,stress:2026072501:stress_random_2x5_d5_n50_200,10000,1.0,0.21276,0.0031200000000000004,0.13889,0.0,0.6278599999999999,0.0,86.63138991744944,68.57288896665084,55.96731084546493,0.1249,0.11856393246874125,0.13152414310894034,0.0709,0.0660326421441744,0.07609690525754023,0.9291,0.1207,0.11446007770170859,0.1272312234622867,0.0695,0.06467929019377741,0.07465133240337515,0.9305,0.1184,0.1122137796351427,0.12487928792135769,0.0686,0.06380958491786005,0.07372172887635971,0.9314
stress,2026072501,stress_random_2x5_d5_n100_400,stress:2026072501:stress_random_2x5_d5_n100_400,10000,1.0,0.14987,0.0001,0.03344,0.0,0.32647,0.0,172.17422815385453,142.6953101654099,121.66749539780686,0.1229,0.11660941149761032,0.12948020007355399,0.0648,0.06014025399538667,0.06979397818645022,0.9352,0.1208,0.11455775995301061,0.12733346441131055,0.0632,0.05859666678182231,0.06813879419480078,0.9368,0.1185,0.11231142894620899,0.12498156181061726,0.0622,0.05763236397801854,0.06710386499534589,0.9378
stress,2026072501,stress_random_3x3_d2_n30_120,stress:2026072501:stress_random_3x3_d2_n30_120,10000,1.0,0.15370000000000003,0.23343333333333338,0.046688888888888884,0.0033,0.8298888888888887,0.44104444444444446,49.895139486135335,37.97663426296151,31.280969560980797,0.1759,0.16856257866922492,0.18348632907464768,0.1145,0.10840660428425211,0.12088945845953955,0.8855,0.1686,0.16138949191454416,0.17606502220554032,0.1082,0.10226146887389521,0.11443943224936697,0.8918,0.1642,0.15706837271732135,0.1715895205884251,0.1046,0.09875284177341524,0.11075082413811581,0.8954
stress,2026072501,stress_random_3x3_d2_n50_200,stress:2026072501:stress_random_3x3_d2_n50_200,10000,1.0,0.08416666666666667,0.20701111111111112,0.0037444444444444443,1.111111111111111e-05,0.46217777777777785,0.20791111111111113,82.52376767779923,66.25591969179067,53.835859392232486,0.1518,0.14490090907834413,0.15896650738699508,0.0936,0.08804620519741962,0.0994659086782663,0.9064,0.1478,0.14097932105097147,0.1548911674013331,0.0896,0.0841586386374333,0.09535654722521804,0.9104,0.1445,0.13774532734607178,0.15152769549547926,0.0874,0.08202189650449386,0.09309497895098846,0.9126
stress,2026072501,stress_random_3x3_d2_n100_400,stress:2026072501:stress_random_3x3_d2_n100_400,10000,1.0,0.026266666666666664,0.18082222222222227,0.0,0.0,0.06945555555555555,0.0017555555555555558,162.5381101871382,139.69274051562576,120.89054634836486,0.1236,0.11729343151500184,0.1301956424584435,0.07,0.06516256412087688,0.075167674477905,0.93,0.1216,0.1153392687312577,0.12815134123567037,0.0679,0.0631333167739715,0.0729985346179672,0.9321,0.1202,0.11397168770431164,0.12671999745805432,0.0667,0.06197435120405561,0.07175842178397272,0.9333
stress,2026072501,stress_random_4x6_d5_n50_200,stress:2026072501:stress_random_4x6_d5_n50_200,10000,1.0,0.4046291666666667,0.020741666666666665,0.4203833333333334,0.0,0.8733916666666666,0.024949999999999996,77.70689617819252,65.64644888399381,57.69537621196982,0.1515,0.144606730486649,0.1586609163777126,0.0945,0.08892135081695002,0.10039007186166868,0.9055,0.1481,0.1412733801049987,0.1551968779482835,0.09,0.084547247383241,0.09576763128071379,0.91,0.1449,0.1381372619577801,0.15193545368507444,0.0873,0.0819247965650606,0.09299215569009583,0.9127
