configuration,family,split,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00038937502540647984,8.362496737390757e-05,9.44170169532299e-05,0.0029767079977318645,0.02750196660635993,0.0005674170097336173,0.015802959096617997,27.850696798879788,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.06999999999999999,9.641148330417,5,2,0,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.0,0.06999999999999999,0.1,0.28,0.21000000000000002,0.18000000000000002
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00038937502540647984,8.362496737390757e-05,9.44170169532299e-05,0.0029767079977318645,0.02750196660635993,0.0005674170097336173,0.015802959096617997,27.850696798879788,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.01,9.641148330417,5,2,0,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.01,0.0,0.04,0.0,0.01,0.05,0.19,0.18,0.14
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00038937502540647984,8.362496737390757e-05,9.44170169532299e-05,0.0029767079977318645,0.02750196660635993,0.0005674170097336173,0.015802959096617997,27.850696798879788,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.01,,1,1,0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.05999999999999999,0.05999999999999999
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00038937502540647984,8.362496737390757e-05,9.44170169532299e-05,0.0029767079977318645,0.02750196660635993,0.0005674170097336173,0.015802959096617997,27.850696798879788,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.01,0.01,0.009000000000000001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,0.0004005000228062272,8.662499021738768e-05,0.00013058295007795095,0.0029878750210627913,0.02546217499766499,0.0006177079631015658,0.018951499951072037,30.68035557760158,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09874,14.55515830162,7,2,0,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.0,0.09874,0.1,0.37144,0.2727,0.27144
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,0.0004005000228062272,8.662499021738768e-05,0.00013058295007795095,0.0029878750210627913,0.02546217499766499,0.0006177079631015658,0.018951499951072037,30.68035557760158,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031509999999999996,18.374243311389,6,2,0,0.06391,0.0324,0.013909999999999992,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.0,0.031509999999999996,0.05,0.24184000000000003,0.21033000000000002,0.19184
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,0.0004005000228062272,8.662499021738768e-05,0.00013058295007795095,0.0029878750210627913,0.02546217499766499,0.0006177079631015658,0.018951499951072037,30.68035557760158,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.007659999999999998,22.193328321158,7,2,0,0.02746,0.019799999999999998,0.017459999999999996,0.007659999999999998,0.0,0.002340000000000002,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.007659999999999998,0.0,0.002340000000000002,0.0,0.007659999999999998,0.01,0.09631,0.08865,0.08631000000000001
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,0.0004005000228062272,8.662499021738768e-05,0.00013058295007795095,0.0029878750210627913,0.02546217499766499,0.0006177079631015658,0.018951499951072037,30.68035557760158,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00045999999999999996,26.012413330927,6,2,0,0.004959999999999999,0.004499999999999999,0.003959999999999999,0.0013599999999999999,0.0009,0.00035999999999999986,0.00046,5.421010862427522e-20,0.00054,0.0013599999999999999,0.0009,0.00035999999999999986,0.00045999999999999996,0.0,0.0005400000000000001,0.0,0.00045999999999999996,0.001,0.007659999999999998,0.007199999999999998,0.006659999999999998
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,exact_convolution,272.0,272,8984,exact_convolution,0.00041508395224809647,0.00011112506035715342,0.002547916956245899,0.0029385410016402602,0.02317277090623975,0.003074125968851149,0.05423395894467831,17.642074363317786,0.01541110107459015,0.003918420798607031,0.04681008295060507,0,40,0,0,{},0.1,0.07445258269111699,67.834588700362,10,2,0,0.11410990016185395,0.03965731747073696,0.014109900161853942,0.11127281863393589,0.0368202359428189,0.01127281863393588,0.1112728186339359,0.03682023594281891,0.011272818633935894,0.1112728186339359,0.03682023594281891,0.011272818633935894,0.07445258269111699,0.0,0.02554741730888302,1.9351643722289337e-09,0.07445258075595261,0.09999999806483563,0.8784895046304777,0.8040369219393607,0.7784895046304777
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,exact_convolution,272.0,272,8984,exact_convolution,0.00041508395224809647,0.00011112506035715342,0.002547916956245899,0.0029385410016402602,0.02317277090623975,0.003074125968851149,0.05423395894467831,17.642074363317786,0.01541110107459015,0.003918420798607031,0.04681008295060507,0,40,0,0,{},0.05,0.035581635726638645,71.65367371013,10,2,0,0.058206283026206854,0.022624647299568208,0.008206283026206851,0.05620626009612145,0.020624624369482807,0.006206260096121449,0.05620626009612146,0.020624624369482814,0.006206260096121456,0.05620626009612146,0.020624624369482814,0.006206260096121456,0.035581635726638645,0.0,0.014418364273361357,2.520516009566128e-10,0.035581635474587044,0.0499999997479484,0.7700427927347117,0.734461157008073,0.7200427927347116
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,exact_convolution,272.0,272,8984,exact_convolution,0.00041508395224809647,0.00011112506035715342,0.002547916956245899,0.0029385410016402602,0.02317277090623975,0.003074125968851149,0.05423395894467831,17.642074363317786,0.01541110107459015,0.003918420798607031,0.04681008295060507,0,40,0,0,{},0.01,0.009015809882072495,78.64588575463,10,2,0,0.011182905767847176,0.002167095885774682,0.0011829057678471762,0.011166118303184938,0.0021503084211124436,0.001166118303184938,0.01116611830318494,0.0021503084211124453,0.0011661183031849397,0.011182905767847176,0.002167095885774682,0.0011829057678471762,0.009015809882072495,0.0,0.0009841901179275057,1.3864979348758313e-12,0.009015809880685996,0.009999999998613502,0.47031194549149347,0.46129613560942095,0.46031194549149346
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,exact_convolution,272.0,272,8984,exact_convolution,0.00041508395224809647,0.00011112506035715342,0.002547916956245899,0.0029385410016402602,0.02317277090623975,0.003074125968851149,0.05423395894467831,17.642074363317786,0.01541110107459015,0.003918420798607031,0.04681008295060507,0,40,0,0,{},0.001,0.0006641949473084002,87.458548415063,10,2,0,0.0020970350672792834,0.0014328401199708832,0.0010970350672792834,0.0012994990439106596,0.0006353040966022593,0.00029949904391065956,0.0006641949473084003,1.0842021724855044e-19,0.0003358050526915997,0.0010620547698120923,0.0003978598225036921,6.20547698120923e-05,0.0006641949473084002,0.0,0.0003358050526915998,1.1464490391540063e-15,0.0006641949473072538,0.0009999999999988536,0.14071532461303846,0.14005112966573005,0.13971532461303846
heterogeneous_k100_v0,heterogeneous,heldout,1360,100,100,0.2654656946116327,0.016380350888834275,0.22732043782061767,conditional_monte_carlo,,100001,100001,saddlepoint,0.00045608298387378454,0.0001602090196684003,0.0,0.0029602079885080457,0.02580301249399781,0.029379512486048042,0.14111141697503626,4.803055089564481,0.001212754927616077,0.00091637788614883,0.003582848023601537,0,199,0,0,{},0.1,0.1,159.793503818456,16,0,0,0.10345000000000001,0.0034500000000000086,0.0034500000000000086,0.09960000000000002,0.0003999999999999837,0.0003999999999999837,0.10015000000000003,0.0001500000000000251,0.0001500000000000251,0.10060000000000002,0.0006000000000000172,0.0006000000000000172,0.10060000000000002,0.0006000000000000172,0.0006000000000000172,0.9567500000000005,0.8567500000000006,0.8567500000000006,0.9567500000000005,0.8567500000000006,0.8567500000000006
heterogeneous_k100_v0,heterogeneous,heldout,1360,100,100,0.2654656946116327,0.016380350888834275,0.22732043782061767,conditional_monte_carlo,,100001,100001,saddlepoint,0.00045608298387378454,0.0001602090196684003,0.0,0.0029602079885080457,0.02580301249399781,0.029379512486048042,0.14111141697503626,4.803055089564481,0.001212754927616077,0.00091637788614883,0.003582848023601537,0,199,0,0,{},0.05,0.04995000000000001,165.465683971686,16,0,0,0.0535,0.0035499999999999907,0.003499999999999996,0.04775,0.0022000000000000075,0.002250000000000002,0.04815000000000001,0.001799999999999996,0.0018499999999999905,0.04840000000000001,0.0015499999999999958,0.0015999999999999903,0.04840000000000001,0.0015499999999999958,0.0015999999999999903,0.8927000000000005,0.8427500000000004,0.8427000000000004,0.8927000000000005,0.8427500000000004,0.8427000000000004
heterogeneous_k100_v0,heterogeneous,heldout,1360,100,100,0.2654656946116327,0.016380350888834275,0.22732043782061767,conditional_monte_carlo,,100001,100001,saddlepoint,0.00045608298387378454,0.0001602090196684003,0.0,0.0029602079885080457,0.02580301249399781,0.029379512486048042,0.14111141697503626,4.803055089564481,0.001212754927616077,0.00091637788614883,0.003582848023601537,0,199,0,0,{},0.01,0.010000000000000002,176.582040743414,17,0,0,0.013850000000000001,0.0038499999999999993,0.003850000000000001,0.0103,0.0002999999999999982,0.0002999999999999999,0.010050000000000003,5.000000000000143e-05,5.000000000000317e-05,0.010050000000000003,5.000000000000143e-05,5.000000000000317e-05,0.010050000000000003,5.000000000000143e-05,5.000000000000317e-05,0.6466500000000002,0.6366500000000002,0.6366500000000002,0.6466500000000002,0.6366500000000002,0.6366500000000002
heterogeneous_k100_v0,heterogeneous,heldout,1360,100,100,0.2654656946116327,0.016380350888834275,0.22732043782061767,conditional_monte_carlo,,100001,100001,saddlepoint,0.00045608298387378454,0.0001602090196684003,0.0,0.0029602079885080457,0.02580301249399781,0.029379512486048042,0.14111141697503626,4.803055089564481,0.001212754927616077,0.00091637788614883,0.003582848023601537,0,199,0,0,{},0.001,0.0009500000000000001,189.712177718538,16,0,0,0.00255,0.0016,0.0015500000000000002,0.0012000000000000001,0.00025,0.0002000000000000001,0.0008,0.00015000000000000007,0.00019999999999999998,0.0007500000000000001,0.00019999999999999998,0.0002499999999999999,0.0007500000000000001,0.00019999999999999998,0.0002499999999999999,0.27440000000000003,0.27345,0.27340000000000003,0.27440000000000003,0.27345,0.27340000000000003
