cohort,regime,regime_label,rule,rule_label,configurations,mean_valid_rate,mean_expanded_route_rate,mean_selection_score,mean_fpr_05,mean_absolute_error_05,median_absolute_error_05,p90_absolute_error_05,maximum_absolute_error_05,mean_fpr_01,mean_absolute_error_01,median_absolute_error_01,p90_absolute_error_01,maximum_absolute_error_01
holdout,widespread_sparse,Widespread sparsity,ratio_ge_3,Expanded if ratio >= 3,156,0.9999978632478632,0.7662371794871795,1.0975024652092007,0.07814757554512473,0.03460056699811618,0.021666666666666667,0.07333333333333333,0.20933333333333337,0.022645320519945396,0.015029935904560778,0.008333333333333333,0.03899999999999999,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4,Expanded if ratio >= 4,156,0.9999978632478632,0.6129615384615384,1.18940417461091,0.08078005417760337,0.0366219345194837,0.026499999999999996,0.075,0.20933333333333337,0.02432694445156933,0.016463696588321468,0.009333333333333334,0.039999999999999994,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_6,Expanded if ratio >= 6,156,0.9999978632478632,0.45975000000000005,1.3125452002519358,0.08416039605794524,0.03913902853657772,0.0295,0.08116666666666665,0.20933333333333337,0.026559850434475313,0.01842309829772317,0.010499999999999999,0.048666666666666664,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_10,Expanded if ratio >= 10,156,0.9999978632478632,0.306517094017094,1.4899597301664653,0.08863048152803071,0.0427244986220478,0.033166666666666664,0.09000000000000001,0.20933333333333337,0.029664551289176166,0.021254294878919753,0.014,0.05633333333333333,0.08333333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,0.9999978632478632,0.257525641025641,1.6987631489698845,0.09358774648529566,0.045912532810081993,0.03216666666666666,0.10416666666666666,0.21166666666666667,0.034344038468663345,0.02479275641738129,0.01633333333333333,0.059666666666666666,0.09866666666666667
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,0.9999978632478632,0.13877991452991453,1.8177588754656107,0.09678646443401362,0.04811125075879994,0.03666666666666667,0.10666666666666667,0.21266666666666667,0.036297029921654796,0.02673292735755223,0.020999999999999998,0.0605,0.109
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,0.9999978632478632,0.038997863247863244,1.9742973370040726,0.100662532810082,0.05194885759640677,0.042666666666666665,0.10716666666666667,0.21266666666666667,0.03866455128917616,0.029096175220800102,0.02266666666666666,0.06616666666666668,0.11
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,0.9999978632478632,0.6048311965811966,1.280344345551081,0.0822031311006803,0.03729714819469738,0.028666666666666667,0.07716666666666666,0.20933333333333337,0.026463696588321463,0.018147457272082147,0.010666666666666666,0.04533333333333333,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,0.9999978632478632,0.5958611111111111,1.3486135763203118,0.0835642422117914,0.03814116528871447,0.0295,0.07999999999999999,0.20933333333333337,0.02786113248575736,0.019344038468663345,0.012,0.05083333333333333,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,0.9999978632478632,0.5770876068376068,1.4706862258929614,0.08615184904939824,0.03983560973315891,0.0315,0.08399999999999999,0.20933333333333337,0.030181645306270183,0.021446602571227446,0.014,0.0555,0.08233333333333334
holdout,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,0.9999978632478632,0.13622222222222222,1.8633144310211662,0.09750654990409909,0.048831336228885414,0.03666666666666667,0.10666666666666667,0.21266666666666667,0.03706412393874881,0.02750002137464625,0.022166666666666664,0.062,0.109
holdout,shape_mismatch,Equal-MI shape mismatch,normal,Always Normal Wald,156,1.0,0.0,0.532136752136752,0.06262606837606836,0.014848290598290594,0.007000000000000003,0.04183333333333333,0.13666666666666666,0.017002136752136753,0.007673076923076923,0.002999999999999999,0.02183333333333333,0.06366666666666668
holdout,shape_mismatch,Equal-MI shape mismatch,expanded_no_fallback,Always Expanded Welch,156,0.9996581196581196,1.0,0.36743222781742657,0.05703579750741461,0.011985570013952911,0.0061666666666666675,0.02333333333333333,0.13366666666666666,0.013452916523083402,0.004951530553557948,0.002,0.009500000000000001,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,expanded_fallback,Expanded with Wald fallback,156,1.0,0.9996581196581196,0.3782051282051282,0.0573525641025641,0.011805555555555554,0.006000000000000002,0.022666666666666665,0.13366666666666666,0.01374145299145299,0.005202991452991453,0.002,0.011166666666666667,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9227735042735042,0.38057692307692303,0.05753418803418802,0.011850427350427347,0.006000000000000005,0.022666666666666665,0.13366666666666666,0.013835470085470085,0.005241452991452991,0.0021666666666666666,0.011166666666666667,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7689871794871795,0.38884615384615384,0.0579508547008547,0.01212179487179487,0.006000000000000005,0.023166666666666662,0.13366666666666666,0.01401068376068376,0.005352564102564102,0.002,0.012166666666666668,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6151816239316239,0.40297008547008545,0.05860897435897435,0.012433760683760684,0.0061666666666666675,0.024666666666666663,0.13366666666666666,0.014329059829059828,0.0055726495726495726,0.0021666666666666666,0.012833333333333334,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46138034188034194,0.4243803418803418,0.05928632478632478,0.012876068376068375,0.00633333333333333,0.02833333333333333,0.13366666666666666,0.014779914529914527,0.005912393162393162,0.002333333333333333,0.014166666666666666,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3075854700854701,0.4557478632478632,0.06020726495726496,0.013544871794871795,0.006833333333333334,0.032499999999999994,0.13366666666666666,0.015324786324786323,0.006405982905982906,0.002666666666666666,0.014666666666666666,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.4581431623931624,0.4207692307692307,0.05897008547008547,0.01276068376068376,0.00633333333333333,0.024666666666666663,0.13666666666666666,0.014649572649572647,0.005863247863247864,0.002333333333333333,0.0135,0.063
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.3828482905982906,0.4251923076923077,0.059329059829059824,0.012636752136752135,0.0061666666666666675,0.024833333333333332,0.13666666666666666,0.014801282051282049,0.005976495726495727,0.002333333333333333,0.013833333333333333,0.06366666666666668
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.25825,0.4859401709401709,0.060841880341880344,0.01385042735042735,0.00633333333333333,0.03949999999999999,0.13666666666666666,0.015824786324786323,0.006948717948717949,0.002333333333333333,0.019666666666666666,0.06366666666666668
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6141816239316239,0.40908119658119657,0.058735042735042736,0.012393162393162393,0.006000000000000005,0.024666666666666663,0.13366666666666666,0.014600427350427351,0.005702991452991453,0.0021666666666666666,0.013166666666666667,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6119166666666667,0.4217521367521367,0.059059829059829046,0.012538461538461537,0.0061666666666666675,0.025833333333333326,0.13366666666666666,0.01485897435897436,0.005927350427350426,0.002333333333333333,0.014666666666666666,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.602957264957265,0.4392094017094017,0.059551282051282045,0.012820512820512818,0.0061666666666666675,0.02933333333333333,0.13366666666666666,0.015215811965811966,0.00622008547008547,0.002333333333333333,0.015833333333333335,0.057
holdout,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.3820021367521368,0.43134615384615377,0.059455128205128195,0.01260042735042735,0.0061666666666666675,0.024833333333333332,0.13666666666666666,0.015072649572649572,0.0061068376068376075,0.002333333333333333,0.014166666666666666,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,normal,Always Normal Wald,156,1.0,0.0,0.5295299145299145,0.06300213675213676,0.015121794871794868,0.007000000000000006,0.031166666666666662,0.13966666666666666,0.016745726495726494,0.007566239316239317,0.003333333333333333,0.0155,0.067
holdout,extreme_imbalance,Extreme sample imbalance,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.3654700854700854,0.057880341880341885,0.012059829059829058,0.005666666666666667,0.021166666666666667,0.1373333333333333,0.013068376068376067,0.004897435897435897,0.002,0.007833333333333333,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.3654700854700854,0.057880341880341885,0.012059829059829058,0.005666666666666667,0.021166666666666667,0.1373333333333333,0.013068376068376067,0.004897435897435897,0.002,0.007833333333333333,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.3678418803418803,0.058083333333333334,0.012126068376068376,0.005666666666666667,0.021166666666666667,0.1373333333333333,0.013188034188034187,0.004931623931623932,0.002,0.007833333333333333,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.38076923076923075,0.058499999999999996,0.012243589743589743,0.005999999999999998,0.021166666666666667,0.1373333333333333,0.013461538461538459,0.005166666666666667,0.002333333333333334,0.008333333333333333,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.3958119658119658,0.05905982905982906,0.012508547008547005,0.006166666666666664,0.02116666666666667,0.1373333333333333,0.01385042735042735,0.005414529914529915,0.0025,0.0085,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.41258547008547014,0.05972222222222222,0.012829059829059828,0.005999999999999998,0.025499999999999995,0.1373333333333333,0.014275641025641023,0.005685897435897436,0.0025,0.0095,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.4460470085470085,0.06058547008547008,0.013504273504273504,0.00633333333333333,0.026333333333333327,0.13966666666666666,0.014997863247863247,0.006220085470085471,0.002666666666666666,0.011833333333333333,0.067
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.5358995726495726,0.41108974358974354,0.05939743589743589,0.012829059829059828,0.00633333333333333,0.023000000000000003,0.13966666666666666,0.0141517094017094,0.005655982905982906,0.002666666666666666,0.0095,0.067
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.4789978632478632,0.420619658119658,0.0596559829059829,0.013044871794871796,0.006499999999999995,0.024333333333333332,0.13966666666666666,0.014303418803418805,0.005803418803418803,0.002666666666666666,0.009833333333333333,0.067
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.402826923076923,0.433525641025641,0.059946581196581195,0.01330982905982906,0.006666666666666661,0.024833333333333332,0.13966666666666666,0.014525641025641026,0.006008547008547009,0.0026666666666666666,0.010166666666666666,0.067
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6151602564102564,0.39602564102564103,0.05906837606837607,0.012508547008547005,0.006166666666666664,0.021000000000000005,0.1373333333333333,0.013927350427350426,0.005418803418803419,0.002333333333333334,0.008666666666666666,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6143162393162392,0.40025641025641023,0.05913888888888888,0.012536324786324783,0.006166666666666664,0.02266666666666667,0.1373333333333333,0.014091880341880341,0.005497863247863248,0.002333333333333334,0.0095,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6079978632478633,0.4141666666666667,0.05950213675213675,0.012784188034188033,0.006166666666666664,0.025333333333333326,0.1373333333333333,0.014444444444444442,0.005726495726495727,0.002666666666666666,0.01,0.06366666666666668
holdout,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.47877350427350424,0.4208333333333333,0.05966452991452991,0.013044871794871796,0.006499999999999995,0.024333333333333332,0.13966666666666666,0.014380341880341879,0.005807692307692307,0.0025,0.01,0.067
holdout,support_instability,Support instability,normal,Always Normal Wald,156,0.9924337606837608,0.0,12.104696871571972,0.2990470657070726,0.25138832318511184,0.11883333333333333,0.8413333333333333,0.9436666666666667,0.2010808434456914,0.19181627279441707,0.06588317757009346,0.7276666666666667,0.9586666666666667
holdout,support_instability,Support instability,expanded_no_fallback,Always Expanded Welch,156,0.9097777777777777,1.0,8.8744974374463,0.2281441962785638,0.19106847822344944,0.04108418541240627,0.8376666666666666,0.9436666666666667,0.14552452743132585,0.13927625310423603,0.01,0.7035,0.955
holdout,support_instability,Support instability,expanded_fallback,Expanded with Wald fallback,156,0.9924337606837608,0.9128917471613135,10.553526373843152,0.26888317296029174,0.22389394857335285,0.06266666666666666,0.8376666666666666,0.9436666666666667,0.17457767593483423,0.1662917377621924,0.02033333333333333,0.713,0.955
holdout,support_instability,Support instability,ratio_ge_2,Expanded if ratio >= 2,156,0.9924337606837608,0.8442727525160649,10.544601860091117,0.2692200687799395,0.2235784202750727,0.06266666666666666,0.8376666666666666,0.9436666666666667,0.1746930605502188,0.16617635314680776,0.02033333333333333,0.713,0.955
holdout,support_instability,Support instability,ratio_ge_3,Expanded if ratio >= 3,156,0.9924337606837608,0.704620281589277,10.61502960299911,0.2717581539597874,0.2252959926344079,0.06883333333333333,0.8376666666666666,0.9436666666666667,0.17610852828693896,0.16724139353310052,0.023166666666666665,0.713,0.955
holdout,support_instability,Support instability,ratio_ge_4,Expanded if ratio >= 4,156,0.9924337606837608,0.5641199948976117,10.794186145953192,0.2755681630902747,0.2289564291153225,0.0823108941994839,0.8378333333333333,0.9436666666666667,0.17905786244812832,0.17009243709599933,0.027882654368434536,0.713,0.955
holdout,support_instability,Support instability,ratio_ge_6,Expanded if ratio >= 6,156,0.9924337606837608,0.4233726315781821,11.01946873556084,0.27977483718377727,0.23315028269600455,0.0975,0.8398333333333333,0.9436666666666667,0.18274183754123888,0.1737593181720159,0.035666666666666666,0.713,0.955
holdout,support_instability,Support instability,ratio_ge_10,Expanded if ratio >= 10,156,0.9924337606837608,0.28224470336265933,11.310145261776114,0.2853226846455792,0.23866394212361833,0.1065,0.8413333333333333,0.9436666666666667,0.18749537122275667,0.17847011681079858,0.0505,0.7215,0.955
holdout,support_instability,Support instability,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,0.9924337606837608,0.11881443934205613,11.844741701508744,0.2939677357398474,0.2463089932178866,0.1185,0.8411666666666666,0.9436666666666667,0.19689760603787193,0.1876330353865976,0.06233333333333334,0.7211666666666667,0.9586666666666667
holdout,support_instability,Support instability,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,0.9924337606837608,0.02339450704857254,12.08527180759536,0.2985803119321692,0.25092156941020843,0.11883333333333333,0.8413333333333333,0.9436666666666667,0.20078569292113985,0.1915211222698655,0.06571628838451268,0.7256666666666667,0.9586666666666667
holdout,support_instability,Support instability,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,0.9924337606837608,4.07226331044167e-05,12.104675446918193,0.29904492324169485,0.25138618071973406,0.11883333333333333,0.8413333333333333,0.9436666666666667,0.2010808434456914,0.19181627279441707,0.06588317757009346,0.7276666666666667,0.9586666666666667
holdout,support_instability,Support instability,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,0.9924337606837608,0.5454228068221827,11.131229512261001,0.28144350983793964,0.23397707500828657,0.08916666666666666,0.8378333333333333,0.9436666666666667,0.18484160914270026,0.1758291752435627,0.04016666666666666,0.7191666666666666,0.955
holdout,support_instability,Support instability,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,0.9924337606837608,0.5423302409532138,11.196796067881577,0.28291589801383954,0.2353298050645283,0.09235156512958599,0.8378333333333333,0.9436666666666667,0.1859037617652309,0.17686996034472582,0.0455,0.7191666666666666,0.955
holdout,support_instability,Support instability,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,0.9924337606837608,0.5347502953334439,11.292216242196037,0.28470459607577564,0.23709286210082345,0.09558508158508158,0.8378333333333333,0.9436666666666667,0.1875578444425517,0.17842575242375602,0.052,0.7191666666666666,0.955
holdout,support_instability,Support instability,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,0.9924337606837608,0.021836760311715324,12.09864473371326,0.29884798276476976,0.251189240242809,0.11883333333333333,0.8413333333333333,0.9436666666666667,0.20099961727697774,0.1917350466257034,0.06588317757009346,0.7276666666666667,0.9586666666666667
