k,shape,nu0,N,lam_min,lam_tp,mu,sigma2,nu,a,H,H_norm,perp,perp_n,simpson,simpson_n,k_min_p,log_k_min_p
11,one_rare_0.8,100,1718,9.086942148760333,0.11619970663332839,101.29980643606896,201.0345584970905,102.08842559905989,0.9922751363990259,3.456353175319373,0.9991101303169747,10.976553067227108,0.9978684606570098,10.956175298804784,0.9960159362549803,0.8000000000000002,-0.22314355131420957
11,one_rare_0.8,100,3121,16.507768595041327,0.21109387916333988,100.52955325892432,199.57680292945338,101.27620976082325,0.9926275232489224,3.456353175319373,0.9991101303169747,10.976553067227108,0.9978684606570098,10.956175298804784,0.9960159362549803,0.8000000000000002,-0.22314355131420957
11,one_rare_0.8,100,5672,30.0006611570248,0.3836348870921063,100.240617387497,207.12305405942456,97.02619942388158,1.0331293813702058,3.456353175319373,0.9991101303169747,10.976553067227108,0.9978684606570098,10.956175298804784,0.9960159362549803,0.8000000000000002,-0.22314355131420957
11,one_rare_0.5,100,48,0.09917355371900827,0.002987196037844589,89.59300811431869,63.64866262830845,252.22547565052275,0.3552099877430958,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,83,0.17148760330578514,0.005165359815439602,108.24628825685414,99.5989906994223,235.2887080301291,0.4600573022101555,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,141,0.2913223140495868,0.00877488836116848,117.00653929778859,156.64490161230054,174.79701027652084,0.6693852435616011,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,242,0.5,0.015060446690799804,115.4005313006008,218.0663728041969,122.13971785937498,0.9448239550828723,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,298,0.615702479338843,0.018545508734951824,113.67071308126538,235.8042415067395,109.59116706163286,1.037225135282465,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,368,0.7603305785123967,0.02290183629014185,111.40868880163589,231.69282538257013,107.1409606232328,1.0398328347401213,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,454,0.9380165289256198,0.02825389585794674,108.99284876742325,238.10903177294168,99.7815244048912,1.0923149292163001,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,559,1.1549586776859504,0.03478838719073178,107.39810478014032,235.61465192137243,97.90862169484397,1.0969218330421668,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,689,1.4235537190082646,0.04287870979322754,105.57341937158405,227.27318078222947,98.08237680703807,1.0763750105616163,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,850,1.756198347107438,0.0528982631701646,104.10710392856535,220.69609300974196,98.21912966909372,1.0599473267509962,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,1047,2.1632231404958677,0.0651582135754851,102.98138676650468,212.84997032519408,99.64921305039186,1.033439036938784,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,1291,2.6673553719008267,0.08034312676786176,102.3515225357439,218.2924769645153,95.97980023001708,1.0663860759290693,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,1592,3.2892561983471076,0.09907533525517888,101.72948643105218,207.29315454079642,99.847854913018,1.0188449869020557,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,1963,4.055785123966943,0.12216387129768601,101.59912431122726,204.45365958232105,100.97527314400567,1.0061782567929467,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,2420,5.0,0.15060446690799803,101.50293696922546,215.29368979312153,95.70969054670105,1.0605293611277284,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,4398,9.086776859504132,0.2737018369675105,100.3218873336545,200.55641352873073,100.3655869299306,0.9995645958180206,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,7991,16.5103305785124,0.49730590705033567,100.82009343008623,202.31362264758445,100.4844963599655,1.0033397895424436,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.5,100,14520,30.0,0.9036268014479882,100.02987808078603,210.13187705888885,95.23520799324295,1.050345562198838,3.437696351104599,0.9937170986656877,10.835518991604628,0.9850471810549662,10.731707317073171,0.9756097560975611,0.5,-0.6931471805599453
11,one_rare_0.2,100,302,0.09983471074380168,0.012275173576021486,109.42228239807463,214.1949386432741,111.79756124064663,0.9787537508312979,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,517,0.17090909090909095,0.021014121651665923,107.03821312919757,209.73182754436203,109.25551170785583,0.9797053847078468,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,883,0.29190082644628107,0.0358906565153211,105.56640816524026,210.8593803366812,105.70330345385582,0.9987049100251127,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,1512,0.49983471074380176,0.061457160420345984,103.57873110716655,205.35594118579715,104.48739370110535,0.9913036150893177,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,1863,0.6158677685950414,0.07572400123221201,102.56050323798962,216.12086002337963,97.34050496830142,1.0536261679697274,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,2299,0.7600000000000002,0.09344577500421655,101.95068755421131,208.3455937386826,99.77597803976616,1.0217959227979547,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,2834,0.9368595041322316,0.11519152951802944,101.72580428405585,209.31453235074252,98.87645297267701,1.0288172889066542,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,3494,1.1550413223140499,0.1420180677967519,101.05642470347938,205.85113291247254,99.22122680949528,1.018496020992642,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,4308,1.424132231404959,0.17510413167384292,100.72071962015943,199.3689687114895,101.7677267065899,0.989711796457347,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,5312,1.7560330578512402,0.21591298687359647,100.6441095219182,206.2467912421271,98.2244302610116,1.024634189829117,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,6546,2.163966942148761,0.2660704842007836,100.99411416727777,200.6457494528055,101.66984473132102,0.9933536776235965,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,8071,2.6680991735537196,0.3280560461326802,100.53612372261237,198.17708264314572,102.00485382428258,0.985601370458309,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,9952,3.2899173553719017,0.4045116802270392,100.67071978878982,200.89160920907787,100.89613859626625,0.9977658331566243,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,12269,4.055867768595042,0.4986890880934027,100.2671639163806,201.72200122966225,99.67682353486404,1.0059225440837818,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,15125,5.000000000000001,0.6147748355540562,100.21809014561701,203.42503282494044,98.74562095883451,1.0149117416294984,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,27485,9.085950413223143,1.117162734228313,100.0876292673084,204.98932124336284,97.73712573502672,1.0240492393714757,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,49943,16.510082644628103,2.0299966685670237,100.26426403204148,196.88646424953797,102.11898192397469,0.9818376774132551,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.2,100,90750,30.000000000000007,3.6886490133243375,100.04571769736918,193.99405561658395,103.19023021369361,0.9695270326482212,3.3926359318353914,0.980691716395823,10.502318379282276,0.9547562162983887,10.338345864661656,0.9398496240601506,0.20000000000000004,-1.6094379124341003
11,one_rare_0.05,100,4840,0.10000000000000002,0.04713102269042169,102.69080619822887,216.33034169095876,97.49350548992298,1.0533091992352566,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,8276,0.17099173553719013,0.0805901536747789,101.13973419119027,203.04651456166036,100.75765993174184,1.0037920120386603,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,14133,0.29200413223140503,0.1376245338189524,100.33193934470864,202.09207401521348,99.62288824758649,1.0071173513395837,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,24200,0.5000000000000001,0.23565511345210843,100.42552013031037,205.7425983818093,98.03788979788702,1.0243541587578604,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,29814,0.6159917355371902,0.2903232046471554,100.31631671942817,196.04149140351987,102.66564825747841,0.9771166736106485,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,36784,0.7600000000000002,0.3581957724472048,99.91275870765757,200.5318206956844,99.56085092074804,1.0035346000325938,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,45351,0.9370041322314052,0.44161963017217226,100.2639487290166,199.2790884543867,100.89226614498374,0.9937723926721574,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,55902,1.1550000000000002,0.5443633120743705,100.75570457421198,197.47612471855234,102.81457587558334,0.9799749083839744,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,68922,1.4240082644628103,0.671149658237447,100.42469864965858,196.85327659511043,102.46331961868131,0.9801038949683704,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,84990,1.7559917355371906,0.8276168633179626,100.10570698884628,196.97634319917137,101.749808215334,0.9838417265317269,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,104738,2.1640082644628102,1.0199192261465675,100.22444587739592,203.100156442044,98.91611830734807,1.0132266367952558,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,129131,2.6679958677685955,1.2574537378175294,100.21910055655034,195.4409391854114,102.7816194316945,0.9750683158203485,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,159236,3.290000000000001,1.5506106465148735,99.92481152791882,194.82909434654928,102.49976259838778,0.974878467957452,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,196310,4.055991735537191,1.9116303851976613,100.07362941510596,199.88404502600318,100.20540962145458,0.9986848992799245,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,242000,5.000000000000001,2.356551134521084,100.3729937668113,202.72556925631196,99.39286804985662,1.0098611272235656,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,439762,9.085991735537192,4.282320826525872,99.95441151027042,200.93770258087778,99.44260586281095,1.0051467441246014,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,799084,16.510000000000005,7.78133184618862,100.16259263828147,200.18678083163633,100.23184270553826,0.999309101126074,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,one_rare_0.05,100,1452000,30.000000000000007,14.139306807126506,100.04086918110228,204.68435543391266,97.79130882078385,1.0230036839412904,3.3487410168322747,0.9680032404142086,10.187590828851649,0.9261446208046954,10.08942903003898,0.9172208209126346,0.05000000000000001,-2.995732273553991
11,two_rare,100,134,0.0996694214876033,0.005299995884041463,107.62932833077433,159.2878176412284,145.44831473584483,0.7399833303413983,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,230,0.17107438016528925,0.009097007860668183,110.47180933436088,194.83949895946972,125.27255225744602,0.8818516693691343,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,393,0.29231404958677687,0.015544017779315635,109.79793284513447,206.05257692573284,117.01465943238198,0.9383263035396197,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,672,0.49983471074380165,0.02657908383638704,107.49401807646547,216.39458738975168,106.79531370543624,1.006542462836491,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,828,0.6158677685950413,0.03274922829840546,106.49572638994569,223.37740111197053,101.54419993128307,1.048762277530508,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,1022,0.7601652892561983,0.04042235666783862,105.0211074271447,220.81474260974935,99.89761439720918,1.0512874412552404,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,1260,0.937190082644628,0.049835782193225694,104.19334775262507,215.13229366160203,100.9263047506581,1.032370579801156,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,1553,1.1551239669421487,0.06142457916355516,103.48427334111912,217.52100028031492,98.46400867170519,1.050985783913717,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,1914,1.4236363636363636,0.07570292628399522,102.53471843318422,215.15450978164174,97.72854396444941,1.049178819961578,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,2361,1.7561157024793388,0.09338276330016339,102.03759598386776,206.0998341032289,101.03521955240537,1.009921059566189,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,2909,2.163719008264463,0.11505737333340758,102.13259851529051,205.36821314391918,101.58405256392403,1.0053999219121652,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,3587,2.66801652892562,0.1418737704183338,101.35819175987007,202.08996214790528,101.67237330978024,0.9969098631252276,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,4423,3.2898347107438015,0.17493941638145813,101.22675149258353,207.03597683192805,98.98622813811404,1.0226346977414202,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,5453,4.05595041322314,0.21567819071401564,101.23942052027839,200.0739919301619,102.456297976595,0.9881229609077367,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,6722,4.9998347107438015,0.2658699427800501,100.85307539860348,200.83370296172393,101.29119433001654,0.9956746592405098,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,12216,9.086280991735537,0.48316977402575007,100.33900563680861,201.2977749841192,100.03007785831501,1.003088348875737,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,22197,16.510165289256197,0.8779403629706594,100.01097887726247,202.38219196478522,98.84462460737294,1.0117998755574469,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,two_rare,100,40333,29.9997520661157,1.5952592088883906,100.22226194216516,196.25829083897085,102.36002510635784,0.9791152536161317,3.356966026788295,0.9703808014886086,10.24583761434695,0.93143978312245,9.919839679358718,0.901803607214429,0.3,-1.2039728043259361
11,zipf,100,110,0.09968474603455162,0.0027690207231819883,88.83534887709767,115.24554217742809,136.9548715032437,0.6486468710606884,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,189,0.1712765181866387,0.004757681060739962,101.72916576864775,129.79119979681272,159.46879579179526,0.637925214544586,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,322,0.2918044383920511,0.008105678844223639,108.81908021536371,156.73611628362565,151.10227941962683,0.7201683563830414,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,552,0.500236180100659,0.013895449447240525,111.477573757147,191.16610835825622,130.01519524047404,0.8574195773883188,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,680,0.6162329754863191,0.017117582652397746,110.83609678077754,198.05465387691675,124.05303393912986,0.8934573646555264,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,839,0.7603227447544437,0.021120076243178985,110.11978288459414,207.51413104100342,116.87268256593151,0.9422200335178595,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,1034,0.9370366127247851,0.026028794797910693,109.06700058552313,221.08167018458667,107.61281662826734,1.013513111196402,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,1275,1.1554368290368482,0.03209546747324578,107.65081904625296,221.20270371533334,104.77899814680967,1.0274083637965261,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,1571,1.4236794183661872,0.03954665051017185,106.43990569651733,214.91674553412898,105.43109143521228,1.0095684702450887,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,1938,1.7562639801360094,0.04878511055933358,105.02349991511521,221.73478553204623,99.48764248202367,1.0556436688515543,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,2388,2.1640652139137204,0.06011292260871444,103.88781181801566,214.54466514873207,100.61007517342334,1.032578612419705,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,2944,2.6679262938701815,0.07410906371861613,102.84618951798848,206.62442519803253,102.38226858448603,1.0045312624921925,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,3630,3.289596619140203,0.09137768386500562,102.1895941056558,210.2865178971793,99.31890306524265,1.0289037731168595,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,4476,4.0562629386423,0.11267397051784164,101.6061439972508,205.94053210102612,100.26009346159813,1.0134255862844197,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,5517,4.999643126114739,0.13887897572540936,101.2940001611429,205.01197818175038,100.09634129328136,1.0119650613837365,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,10026,9.085811488567405,0.2523836524602056,100.78199571376761,202.78490645881155,100.17521360361111,1.006057208049064,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,18218,16.509606393249648,0.4586001775902679,100.47784120052657,207.6532372766965,97.23707373620817,1.0333285169925022,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,zipf,100,33104,29.999671206616334,0.8333242001837868,99.85571335197083,198.9666133324302,100.2295141081917,0.9962705520470013,2.984773148567295,0.8627929317889004,7.916008428962333,0.7196371299056666,5.853318829585906,0.5321198935987188,0.33113927679755356,-1.105216216282971
11,geometric,100,16971,0.10000215733817903,0.016117077604511934,101.66572303498998,185.0004483145823,111.73939668137102,0.9098467152538287,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,29020,0.17100127311024427,0.02755981333350635,102.3880713296283,201.23080197681986,104.19197307387013,0.9826867493625167,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,49554,0.2919985212854943,0.04706061302303838,102.44049767779109,196.03569061013533,107.0627040597776,0.9568271096589739,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,84853,0.49999900162727623,0.08058348865568624,102.0856758952976,208.77160417523172,99.83623265405872,1.0225313313757882,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,104539,0.6159993828281125,0.09927895679088286,102.08309994288632,207.50483321081163,100.4406416245957,1.0163525271416467,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,128977,0.7600010751874561,0.12248732061735523,101.17996210500799,208.2885858364318,98.30000708353965,1.0292976074663027,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,159015,0.9370009456797206,0.15101391168943876,101.97657865019748,210.4761454186391,98.81616344232984,1.031982775871602,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,196011,1.1550010525021395,0.18614840011419412,101.28251848608743,201.2358342817808,101.95150965528985,0.9934381435697779,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,241662,1.4240010221353498,0.22950239868372888,100.62994892779743,204.178317920987,99.19159609425161,1.014500752988984,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,298004,1.755998049343392,0.28300946287519735,101.1032698819041,202.96769869767584,100.72411764434302,1.0037642646709486,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,367245,2.164002844361532,0.3487664937168691,100.39414523807001,203.2589030055971,99.17385412441347,1.012304564791096,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
11,geometric,100,452777,2.6680028750874247,0.42999481742608564,100.21734880995147,199.54576482537098,100.66379520793029,0.9955649755003113,2.3926152399521996,0.6916209087823142,5.251083875322939,0.47737126139299446,3.9710811522482743,0.36100737747711587,0.02670199147897909,-3.623017129129741
