condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.076,0.12020914831595726
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.077,0.12140944982058381
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.078,0.1225784307527816
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.079,0.12370964818451283
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.08,0.1250144982714138
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.081,0.12614846312364433
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.082,0.12739184359109973
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.083,0.12864933283976704
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.084,0.12979049981115978
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.085,0.13103214576197525
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.13221438394746238
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.1333689342156304
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.088,0.13469361912513503
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.089,0.1356987624524842
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.09,0.13689801759287118
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.091,0.13806063661947704
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.092,0.13920054247364383
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.093,0.14042468452461077
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.094,0.14147978112504483
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.095,0.14272570147595925
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.096,0.14384152548509593
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.097,0.1448774229883395
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.098,0.14597975159660137
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.099,0.14708185040474914
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.1,0.14827809566140077
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.0,0.0
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.001,0.0015747759797860882
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.002,0.0029488932157634507
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.003,0.004152092622289056
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.004,0.005305200322425278
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.005,0.0064883833805652325
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.006,0.007601627128996477
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.007,0.008704338072798294
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.008,0.00980232655898768
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.011036163066310159
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.01,0.012189553819532281
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.011,0.013282255565478237
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.012,0.014365190782291995
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.015412340177122941
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.014,0.016570355033132037
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.015,0.017593411769542603
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.016,0.01874162204628056
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.017,0.019854418580973043
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.02086755399269508
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.019,0.021915112847600567
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.02,0.022927489870055363
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.021,0.023844348331660936
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.022,0.02487171081733468
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.023,0.02581393211630482
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.024,0.026816317854274203
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.025,0.027874207177316153
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.0288922380005379
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.027,0.029879614327037333
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.028,0.030816718110249792
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.029,0.031828890050137205
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.03,0.0328567767137071
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.031,0.033894300526860925
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.032,0.034861865914856925
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.033,0.03588413470789448
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.034,0.036831430847867754
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.035,0.037738421973522396
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.038710666409016305
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.037,0.03972852233742347
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.038,0.04079618852459449
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.039,0.04174328920363436
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.04,0.042805938141774545
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.041,0.04388851279435231
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.042,0.044931205764990566
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.04598379472936118
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.044,0.04699147864097841
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.045,0.04798875011324947
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.046,0.04901142923865351
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.047,0.049964033078600964
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.048,0.051092214746473075
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.049,0.05207987245013416
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.05,0.053112700232849565
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.05417553719437379
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.054997105058498794
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.053,0.056044504107420214
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.054,0.05698669286718679
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.055,0.05805915286262934
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.056,0.059041514992102015
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.057,0.059968331684729315
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.058,0.060935412201619424
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.06185722500572326
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.06,0.06276907988695195
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.061,0.06365598938745007
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.062,0.06457827787643285
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.063,0.06548492133283527
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.064,0.06644262428723441
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.065,0.06743965270054834
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.066,0.06838156205502284
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.067,0.06941451311194168
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.068,0.07046696997637063
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.069,0.07147899961303936
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07,0.07241620154725822
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.07337359834854995
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.07436089745194667
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.073,0.07526792414867328
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.074,0.07620038389191224
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.075,0.07720809736898605
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.076,0.07818517443881527
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.077,0.07926792494158466
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.078,0.08023525497345474
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.079,0.08124739664974505
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08,0.08222472273841869
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.081,0.08322687309613667
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.082,0.08419906855870438
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.083,0.08523633854404472
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.084,0.08624852657593787
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.085,0.08715064022612895
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.08805751667913472
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.0890349838574527
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.088,0.090042063372765
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.089,0.09096432134591065
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.09,0.09203675656645048
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.091,0.0930592527467923
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.092,0.09387099281599912
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.093,0.09481829494392766
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.094,0.09573535337738637
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.095,0.09666217704747877
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.096,0.09770479649659072
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.097,0.098587277279666
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.098,0.0995845361498675
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.099,0.10054145677367594
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.1,0.10154890912664291
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.0,0.0
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.001,0.0014025011263224857
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.002,0.0026970919938941107
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.003,0.00367437489341644
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.004,0.004797817601196066
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.005,0.005956506709741802
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.006,0.007059127463877183
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.007,0.008015259212526299
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.008,0.00897739096096389
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.009953458934970287
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.01,0.010991996486134374
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.011,0.012094103033034395
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.012,0.013085258128517723
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.01410750887349548
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.014,0.015194066306594187
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.015,0.016256419462090135
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.016,0.01739923455701674
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.017,0.018390191257841464
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.01945777145754017
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.019,0.020369036346220462
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.02,0.0214359381184023
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.021,0.02237181082909063
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.022,0.023317871240344946
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.023,0.0241940157028441
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.024,0.025170933218698326
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.025,0.026151932082869266
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.027192799942655155
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.027,0.028118042069833205
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.028,0.029099729930711065
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.029,0.03003581901153483
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.03,0.030981298923780477
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.031,0.031972745958120455
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.032,0.032898158469094135
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.033,0.033858639417848856
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.034,0.03497058927891267
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.035,0.03580005375431768
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.036810996367207964
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.037,0.0377617022004765
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.038,0.03878325460954829
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.039,0.039775647099648356
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.04,0.04073715555253871
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.041,0.04187360775511318
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.042,0.042775204092562316
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.043750679831923725
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.044,0.044827089224177594
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.045,0.04577704970187021
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.046,0.046738455497800535
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.047,0.0477288246662479
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.048,0.048648940802463625
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.049,0.04976061774483515
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.05,0.050822548544514755
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.051717522981411634
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.0527239576877588
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.053,0.05371504280017312
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.054,0.05457615063330847
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.055,0.055561388972982996
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.056,0.056461799158634376
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.057,0.057387370138938895
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.058,0.05843864051949373
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.05947332577200683
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.06,0.060439403441293206
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.061,0.06129414565010879
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.062,0.06220449035837553
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.063,0.06321073628182015
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.064,0.06409623111504736
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.065,0.06493065251926008
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.066,0.06584095966591101
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.067,0.06678165435670132
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.068,0.06783726559168356
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.069,0.0689135076435534
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07,0.06988936338761123
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.07083520168971882
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.07188622711235806
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.073,0.07279216705723908
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.074,0.07378341662582417
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.075,0.07477431464060157
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.076,0.07564944747399138
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.077,0.07663500603782654
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.078,0.0776162832428117
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.079,0.0785869947468085
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08,0.07947635639511055
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.081,0.0804957335875942
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.082,0.08149155188334403
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.083,0.08240632974782512
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.084,0.08339725975299424
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.085,0.0842970119629304
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.08520645950990093
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.08613204665254791
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.088,0.08699223156635023
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.089,0.08783769656176521
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.09,0.08878357926455875
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.091,0.08979323288523151
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.092,0.09087467377659496
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.093,0.09199659248869914
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.094,0.0929512785539443
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.095,0.09386081005066982
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.096,0.09475018031944549
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.097,0.09573093824902885
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.098,0.09665089556262547
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.099,0.09773240970070621
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.1,0.09864772413692706
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.0,0.0
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.001,0.0024618887610740976
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.002,0.004750053212397338
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.003,0.00643519429767566
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.004,0.008592083559450018
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.005,0.010220163836421986
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.006,0.011697080166921324
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.007,0.013411618921110985
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.008,0.015611063719625012
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.017475882618745834
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.01,0.018765352998488954
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.011,0.02019967529626954
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.012,0.02123685623983483
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.022320018759644174
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.014,0.023484735401323918
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.015,0.02459823164528662
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.016,0.025852399041925506
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.017,0.027470542985350833
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.028895965302663536
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.019,0.030444577722014567
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.02,0.03206045934258433
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.021,0.03354251928602475
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.022,0.035124296384339344
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.023,0.03664334826556144
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.024,0.03790128521439956
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.025,0.039171045693463816
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.040272973836134124
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.027,0.04120131400463083
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.028,0.04223207376990884
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.029,0.0431981823688392
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.03,0.04406192889471354
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.031,0.04510812465597168
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.032,0.046307842493582094
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.033,0.047207836786404354
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.034,0.04806767913397421
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.035,0.04922460291662296
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.05018356306617063
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.037,0.050994562849118207
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.038,0.051846556004626496
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.039,0.05269714785418611
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.04,0.053619598823986724
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.041,0.054523720846127555
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.042,0.05590893906669379
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.05700124697128782
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.044,0.05788389017438141
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.045,0.05891496430625962
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.046,0.059909001560097076
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.047,0.061107988567214055
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.048,0.06227972741151912
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.049,0.0633413613410534
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.05,0.0645291156038656
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.06557863558297812
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.06703187494915222
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.053,0.06849125367115022
