scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,4,0.03154937503859401,0.00010325002949684858,0.0019394580740481615,999,0.543
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,0,0.03034508298151195,8.025008719414473e-05,0.0017854170873761177,999,0.827
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,1,0.03178345796186477,7.529195863753557e-05,0.0018355000065639615,999,0.674
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,2,0.031047124997712672,9.450002107769251e-05,0.0017564579611644149,999,0.247
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,3,0.03440620901528746,7.545901462435722e-05,0.0017832081066444516,999,0.023
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,4,0.03147191705647856,7.312500383704901e-05,0.0018004589946940541,999,0.294
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,0,0.042435458046384156,0.0001782500185072422,0.0025545840617269278,999,0.273
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,1,0.06390787498094141,0.00012220896314829588,0.0022587920539081097,999,0.548
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,2,0.0334900829475373,9.237497579306364e-05,0.0022674170322716236,999,0.384
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,3,0.03469591599423438,8.958298712968826e-05,0.0022647500736638904,999,0.984
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,4,0.03544608305674046,9.937502909451723e-05,0.0021488749189302325,999,0.003
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,0,0.14828608301468194,0.00010766705963760614,0.004255083040334284,999,0.89
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,1,0.11493187490850687,0.00011616596020758152,0.004149792017415166,999,0.991
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,2,0.13064566696994007,0.00011970801278948784,0.004270582925528288,999,0.494
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,3,0.12444820802193135,0.00011124997399747372,0.004151625093072653,999,0.434
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,4,0.1409599999897182,0.00011016696225851774,0.004291624994948506,999,0.919
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,0,0.39906983298715204,0.00013958301860839128,0.005107250064611435,999,0.856
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,1,0.24478195805568248,0.00015183305367827415,0.0055332910269498825,999,0.381
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,2,0.13194462493993342,0.00016554188914597034,0.00491208303719759,999,0.62
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,3,0.27085404202807695,0.00012391700875014067,0.005327499937266111,999,0.393
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,4,0.14166437496896833,0.00013783294707536697,0.005453915917314589,999,0.721
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,0,0.1580043330322951,0.00012058299034833908,0.005591667024418712,999,0.67
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,1,0.14406929106917232,0.00014054204802960157,0.005595874972641468,999,0.927
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,2,0.1325251249363646,0.000136749935336411,0.00519749999511987,999,0.777
