pair_id,shape,profile,n_p,n_q,baseline_mi,mi_difference,input_index,method,median_microseconds,valid
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,100,normal_wald,88.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,100,expanded_welch,150.041,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,101,normal_wald,88.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,101,expanded_welch,149.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,102,normal_wald,87.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,102,expanded_welch,151.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,103,normal_wald,88.167,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,103,expanded_welch,149.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,104,normal_wald,88.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,104,expanded_welch,149.416,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,105,normal_wald,87.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,105,expanded_welch,150.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,106,normal_wald,87.834,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,106,expanded_welch,149.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,107,normal_wald,87.959,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,107,expanded_welch,150.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,108,normal_wald,87.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,108,expanded_welch,151.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,109,normal_wald,87.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,109,expanded_welch,149.416,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,110,normal_wald,94.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,110,expanded_welch,150.584,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,111,normal_wald,87.917,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,111,expanded_welch,149.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,112,normal_wald,87.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,112,expanded_welch,149.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,113,normal_wald,88.084,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,113,expanded_welch,149.791,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,114,normal_wald,88.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,114,expanded_welch,149.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,115,normal_wald,89.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,115,expanded_welch,150.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,116,normal_wald,92.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,116,expanded_welch,149.667,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,117,normal_wald,88.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,117,expanded_welch,149.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,118,normal_wald,88.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,118,expanded_welch,149.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,119,normal_wald,88.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,119,expanded_welch,149.167,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,120,normal_wald,88.042,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,120,expanded_welch,149.042,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,121,normal_wald,88.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,121,expanded_welch,149.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,122,normal_wald,88.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,122,expanded_welch,149.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,123,normal_wald,88.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,123,expanded_welch,148.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,124,normal_wald,88.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,124,expanded_welch,148.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,125,normal_wald,88.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,125,expanded_welch,149.167,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,126,normal_wald,87.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,126,expanded_welch,149.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,127,normal_wald,90.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,127,expanded_welch,149.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,128,normal_wald,87.833,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,128,expanded_welch,206.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,129,normal_wald,87.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,129,expanded_welch,150.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,130,normal_wald,88.083,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,130,expanded_welch,149.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,131,normal_wald,88.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,131,expanded_welch,149.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,132,normal_wald,88.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,132,expanded_welch,152.834,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,133,normal_wald,87.75,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,133,expanded_welch,157.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,134,normal_wald,90.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,134,expanded_welch,156.166,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,135,normal_wald,88.166,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,135,expanded_welch,155.666,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,136,normal_wald,91.084,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,136,expanded_welch,156.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,137,normal_wald,91.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,137,expanded_welch,156.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,138,normal_wald,95.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,138,expanded_welch,156.917,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,139,normal_wald,87.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,139,expanded_welch,156.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,140,normal_wald,87.959,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,140,expanded_welch,155.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,141,normal_wald,88.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,141,expanded_welch,155.833,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,142,normal_wald,88.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,142,expanded_welch,153.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,143,normal_wald,87.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,143,expanded_welch,153.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,144,normal_wald,87.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,144,expanded_welch,152.291,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,145,normal_wald,87.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,145,expanded_welch,153.084,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,146,normal_wald,87.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,146,expanded_welch,152.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,147,normal_wald,87.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,147,expanded_welch,152.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,148,normal_wald,87.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,148,expanded_welch,151.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,149,normal_wald,87.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,149,expanded_welch,150.709,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,150,normal_wald,87.209,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,150,expanded_welch,154.916,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,151,normal_wald,87.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,151,expanded_welch,161.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,152,normal_wald,88.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,152,expanded_welch,155.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,153,normal_wald,87.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,153,expanded_welch,154.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,154,normal_wald,87.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,154,expanded_welch,154.75,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,155,normal_wald,87.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,155,expanded_welch,154.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,156,normal_wald,87.917,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,156,expanded_welch,154.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,157,normal_wald,87.167,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,157,expanded_welch,153.833,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,158,normal_wald,87.416,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,158,expanded_welch,153.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,159,normal_wald,87.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,159,expanded_welch,152.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,160,normal_wald,87.959,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,160,expanded_welch,151.834,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,161,normal_wald,87.291,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,161,expanded_welch,152.333,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,162,normal_wald,87.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,162,expanded_welch,152.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,163,normal_wald,87.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,163,expanded_welch,154.667,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,164,normal_wald,87.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,164,expanded_welch,153.959,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,165,normal_wald,87.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,165,expanded_welch,153.917,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,166,normal_wald,87.333,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,166,expanded_welch,154.958,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,167,normal_wald,86.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,167,expanded_welch,157.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,168,normal_wald,87.166,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,168,expanded_welch,154.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,169,normal_wald,87.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,169,expanded_welch,155.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,170,normal_wald,87.583,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,170,expanded_welch,156.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,171,normal_wald,90.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,171,expanded_welch,161.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,172,normal_wald,87.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,172,expanded_welch,158.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,173,normal_wald,87.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,173,expanded_welch,156.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,174,normal_wald,91.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,174,expanded_welch,154.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,175,normal_wald,90.666,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,175,expanded_welch,154.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,176,normal_wald,87.792,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,176,expanded_welch,155.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,177,normal_wald,90.459,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,177,expanded_welch,155.292,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,178,normal_wald,88.125,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,178,expanded_welch,153.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,179,normal_wald,91.167,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,179,expanded_welch,156.833,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,180,normal_wald,92.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,180,expanded_welch,154.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,181,normal_wald,92.417,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,181,expanded_welch,155.541,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,182,normal_wald,90.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,182,expanded_welch,152.291,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,183,normal_wald,92.209,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,183,expanded_welch,152.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,184,normal_wald,90.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,184,expanded_welch,152.0,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,185,normal_wald,92.084,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,185,expanded_welch,152.084,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,186,normal_wald,91.25,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,186,expanded_welch,152.5,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,187,normal_wald,90.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,187,expanded_welch,154.542,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,188,normal_wald,87.916,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,188,expanded_welch,151.958,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,189,normal_wald,87.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,189,expanded_welch,151.916,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,190,normal_wald,88.375,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,190,expanded_welch,156.041,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,191,normal_wald,87.667,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,191,expanded_welch,155.666,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,192,normal_wald,87.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,192,expanded_welch,151.333,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,193,normal_wald,87.458,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,193,expanded_welch,150.875,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,194,normal_wald,91.416,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,194,expanded_welch,151.791,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,195,normal_wald,89.208,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,195,expanded_welch,151.333,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,196,normal_wald,88.625,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,196,expanded_welch,152.291,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,197,normal_wald,88.958,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,197,expanded_welch,161.416,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,198,normal_wald,88.708,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,198,expanded_welch,153.958,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,199,normal_wald,87.833,True
pair_9444938a7041d7e8,5x5,different_skew,1000,1000,0.02,0.02,199,expanded_welch,154.625,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,0,normal_wald,88.5,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,0,expanded_welch,180.083,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,1,normal_wald,87.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,1,expanded_welch,165.792,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,2,normal_wald,87.334,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,2,expanded_welch,163.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,3,normal_wald,87.208,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,3,expanded_welch,161.833,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,4,normal_wald,87.541,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,4,expanded_welch,162.875,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,5,normal_wald,87.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,5,expanded_welch,159.875,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,6,normal_wald,87.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,6,expanded_welch,161.792,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,7,normal_wald,87.917,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,7,expanded_welch,153.166,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,8,normal_wald,87.291,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,8,expanded_welch,151.917,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,9,normal_wald,87.375,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,9,expanded_welch,150.834,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,10,normal_wald,87.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,10,expanded_welch,155.667,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,11,normal_wald,87.0,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,11,expanded_welch,161.75,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,12,normal_wald,86.875,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,12,expanded_welch,162.417,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,13,normal_wald,87.125,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,13,expanded_welch,163.125,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,14,normal_wald,87.042,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,14,expanded_welch,151.375,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,15,normal_wald,87.416,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,15,expanded_welch,160.5,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,16,normal_wald,87.75,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,16,expanded_welch,158.25,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,17,normal_wald,87.25,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,17,expanded_welch,156.583,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,18,normal_wald,87.125,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,18,expanded_welch,160.291,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,19,normal_wald,87.5,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,19,expanded_welch,157.917,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,20,normal_wald,87.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,20,expanded_welch,155.584,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,21,normal_wald,87.0,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,21,expanded_welch,154.375,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,22,normal_wald,87.125,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,22,expanded_welch,160.75,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,23,normal_wald,87.292,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,23,expanded_welch,161.333,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,24,normal_wald,88.291,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,24,expanded_welch,160.875,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,25,normal_wald,86.792,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,25,expanded_welch,160.916,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,26,normal_wald,86.791,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,26,expanded_welch,159.292,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,27,normal_wald,98.333,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,27,expanded_welch,158.208,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,28,normal_wald,92.042,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,28,expanded_welch,157.916,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,29,normal_wald,87.125,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,29,expanded_welch,161.416,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,30,normal_wald,87.875,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,30,expanded_welch,157.25,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,31,normal_wald,87.958,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,31,expanded_welch,157.792,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,32,normal_wald,87.542,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,32,expanded_welch,158.375,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,33,normal_wald,88.709,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,33,expanded_welch,160.167,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,34,normal_wald,87.042,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,34,expanded_welch,160.042,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,35,normal_wald,86.833,True
pair_57c0709ba92e2e9a,8x8,uniform,20,20,0.02,0.0,35,expanded_welch,162.041,True
