stage,population_seed,scenario_id,scenario_key,simulation_seed,rows,columns,design_index,n_p,n_q,replicates,valid_n,valid_rate,true_delta,minimum_joint_expected_p,minimum_joint_expected_q,mean_zero_fraction_p,mean_zero_fraction_q,batch_seconds,batch_microseconds_per_pair,empirical_component_df_p,empirical_component_df_q,empirical_total_df,median_naive_total_df,median_if_total_df,population_if_component_df_p,population_if_component_df_q,population_if_total_df,correlation_delta_total_variance,wald_normal_coverage_95,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_error_10,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_error_05,welch_n_minus_1_coverage_95,welch_n_minus_1_median_df,welch_n_minus_1_fpr_10,welch_n_minus_1_fpr_10_low,welch_n_minus_1_fpr_10_high,welch_n_minus_1_error_10,welch_n_minus_1_fpr_05,welch_n_minus_1_fpr_05_low,welch_n_minus_1_fpr_05_high,welch_n_minus_1_error_05,if_satterthwaite_coverage_95,if_satterthwaite_median_df,if_satterthwaite_fpr_10,if_satterthwaite_fpr_10_low,if_satterthwaite_fpr_10_high,if_satterthwaite_error_10,if_satterthwaite_fpr_05,if_satterthwaite_fpr_05_low,if_satterthwaite_fpr_05_high,if_satterthwaite_error_05
strong,84207631,strong_random_5x5_d3,strong:84207631:strong_random_5x5_d3,3407906252,5,5,3,5000,5000,5000,5000,1.0,0.0,21.666970823960888,21.666970823960888,0.0,0.0,0.007449249969795346,1.4898499939590693,180.95683178065298,188.0706705349123,362.58773611354746,9974.553608338429,356.6483922247593,170.17579618167318,170.17579618167318,340.3515923633464,0.01905060729378536,0.9516,0.0938,0.08602771364704209,0.10219596741312231,0.006200000000000011,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9516,9974.553608338429,0.0938,0.08602771364704209,0.10219596741312231,0.006200000000000011,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9518,356.6483922247593,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.0482,0.04260210373766007,0.05449159173989355,0.001800000000000003
strong,84207631,strong_random_5x5_d4,strong:84207631:strong_random_5x5_d4,653415622,5,5,4,500,1000,5000,5000,1.0,0.0,5.752378666962974,11.504757333925948,0.00016,0.0,0.007474792073480785,1.494958414696157,54.53637732130716,93.15987911917946,104.66717118174134,967.4768521720584,97.88970825616678,39.513056285676164,79.02611257135233,79.02611257135233,0.5666846368166175,0.9514,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054,0.9516,967.4768521720584,0.0952,0.08737294742283017,0.1036485840718881,0.004799999999999999,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9538,97.88970825616678,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.0462,0.0407216699236964,0.05237509636163745,0.0038000000000000048
strong,84207631,strong_random_5x5_d5,strong:84207631:strong_random_5x5_d5,1727147476,5,5,5,250,1000,5000,5000,1.0,0.0,0.4693042325543801,1.8772169302175203,0.0896,0.007432,0.00806600006762892,1.613200013525784,56.13460433620724,203.77437236491895,86.63749620931068,383.39175006184905,83.94569289500888,49.02999409293965,196.1199763717586,75.43076014298407,0.5946546918139666,0.9432,0.1118,0.10336176390622992,0.1208342798839124,0.011799999999999991,0.0568,0.05071806154659551,0.06356242945750312,0.0068000000000000005,0.9442,383.39175006184905,0.1114,0.10297572349198636,0.120420934459712,0.011399999999999993,0.0558,0.04977204852711962,0.06250997788086914,0.0058,0.947,83.94569289500888,0.1076,0.09931013399186059,0.11649235849462022,0.007599999999999996,0.053,0.047126291449339705,0.05956003408954136,0.0029999999999999957
strong,84207631,strong_random_5x10_d0,strong:84207631:strong_random_5x10_d0,2050993936,5,10,0,5000,5000,5000,5000,1.0,0.0,39.97077528684637,39.97077528684637,0.0,0.0,0.010575374937616289,2.1150749875232577,196.95400365709483,188.59867252616567,381.73646394827307,9975.51037432751,365.19408968589767,161.7433049768575,161.7433049768575,323.486609953715,-0.024414621941752705,0.9572,0.0878,0.0802687542239326,0.09596413925957249,0.012200000000000003,0.0428,0.037531871295135404,0.04877011536342483,0.007200000000000005,0.9572,9975.51037432751,0.0878,0.0802687542239326,0.09596413925957249,0.012200000000000003,0.0428,0.037531871295135404,0.04877011536342483,0.007200000000000005,0.9572,365.19408968589767,0.0864,0.07892653932325945,0.09450850372569179,0.013600000000000001,0.0428,0.037531871295135404,0.04877011536342483,0.007200000000000005
strong,84207631,strong_random_5x10_d1,strong:84207631:strong_random_5x10_d1,2486105978,5,10,1,2500,5000,5000,5000,1.0,0.0,10.615016874359425,21.23003374871885,0.0,0.0,0.010867957957088947,2.1735915914177895,260.20018218203865,486.76529959566625,507.77724366411763,4906.951707596245,478.4209443462118,221.6999672977231,443.3999345954462,443.39993459544627,0.5675214065291584,0.954,0.091,0.08333889592848116,0.09928908426257556,0.009000000000000008,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,0.954,4906.951707596245,0.091,0.08333889592848116,0.09928908426257556,0.009000000000000008,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,0.9544,478.4209443462118,0.0902,0.08257107622794863,0.09845813228622019,0.009800000000000003,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001
strong,84207631,strong_random_5x10_d2,strong:84207631:strong_random_5x10_d2,1229352285,5,10,2,1250,5000,5000,5000,1.0,0.0,0.44021934749697955,1.7608773899879182,0.03898,0.004836,0.010969666996970773,2.1939333993941545,258.9465933764905,984.5866852513938,393.773950692579,1907.206307732406,394.4982008611305,244.03078277206774,976.123131088271,375.43197349548893,0.7168086152004899,0.951,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.049,0.043355071700947344,0.05533739545349418,0.0010000000000000009,0.9516,1907.206307732406,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9522,394.4982008611305,0.0984,0.09044976166527606,0.10696685653699382,0.0016000000000000042,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006
strong,84207631,strong_random_5x10_d3,strong:84207631:strong_random_5x10_d3,3046338432,5,10,3,10000,10000,5000,5000,1.0,0.0,0.27815563576207103,0.27815563576207103,0.034184,0.033992,0.011147417011670768,2.2294834023341537,339.03519123585994,339.0367442153846,667.9601933334981,19972.200482788805,660.8708564332723,309.1515436260829,309.1515436260829,618.3030872521657,-0.003347619209721957,0.9528,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.953,19972.200482788805,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.047,0.041473496167793764,0.05322204179442799,0.0030000000000000027,0.9536,660.8708564332723,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.0464,0.04090958228231389,0.05258687692224192,0.003600000000000006
strong,84207631,strong_random_5x10_d4,strong:84207631:strong_random_5x10_d4,2236477164,5,10,4,1000,2000,5000,5000,1.0,0.0,4.061988955426836,8.123977910853672,0.000676,8e-06,0.010799415991641581,2.159883198328316,116.7313135229091,195.32406297166983,217.30586838630646,1925.855942940964,200.1962596868957,80.33833605200942,160.67667210401885,160.67667210401885,0.5505301049841642,0.9568,0.0836,0.07624395392299979,0.09159538825684377,0.016400000000000012,0.0432,0.03790666385366587,0.04919470864333832,0.0068000000000000005,0.9568,1925.855942940964,0.0836,0.07624395392299979,0.09159538825684377,0.016400000000000012,0.0432,0.03790666385366587,0.04919470864333832,0.0068000000000000005,0.957,200.1962596868957,0.0822,0.07490361133345794,0.0901378804118318,0.01780000000000001,0.043,0.0377192510877771,0.0489824284900051,0.007000000000000006
strong,84207631,strong_random_5x10_d5,strong:84207631:strong_random_5x10_d5,1254035617,5,10,5,500,2000,5000,5000,1.0,0.0,0.22626421541509667,0.9050568616603867,0.157688,0.034004,0.011366916005499661,2.273383201099932,128.04670676084828,442.3202690866145,193.466211311166,758.4869232187073,177.4795025033205,97.0080342295131,388.0321369180524,149.24312958386628,0.7140953055657131,0.942,0.116,0.1074172903603322,0.12517230473347166,0.016,0.058,0.05185400973971143,0.06482463877971906,0.008,0.942,758.4869232187073,0.1152,0.1066445174639681,0.12434630595294784,0.015199999999999991,0.058,0.05185400973971143,0.06482463877971906,0.008,0.9428,177.4795025033205,0.1142,0.10567874259611648,0.12331361622468956,0.01419999999999999,0.0572,0.051096623167800594,0.063983253674742,0.007199999999999998
strong,84207631,strong_random_8x8_d0,strong:84207631:strong_random_8x8_d0,1376110224,8,8,0,6400,6400,5000,5000,1.0,0.0,49.06099006003561,49.06099006003561,0.0,0.0,0.01342983404174447,2.685966808348894,240.92228970803802,245.98902004044325,495.710285515777,12774.243759216837,469.2031342693351,206.7148791655418,206.7148791655418,413.4297583310836,0.008899764688957255,0.952,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018,0.952,12774.243759216837,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018,0.9532,469.2031342693351,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0468,0.041285495583661055,0.05301034945933872,0.0032000000000000015
strong,84207631,strong_random_8x8_d1,strong:84207631:strong_random_8x8_d1,2295058348,8,8,1,3200,6400,5000,5000,1.0,0.0,11.022297688478762,22.044595376957524,0.0,0.0,0.013519124942831695,2.703824988566339,279.2404804986904,527.9885042924777,544.9480414901216,6286.636939576019,527.0254565152641,238.55159776933934,477.1031955386787,477.1031955386785,0.5759904274150826,0.954,0.0924,0.0846830261007529,0.10074280452485768,0.0076000000000000095,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,0.954,6286.636939576019,0.0922,0.0844909731146427,0.1005351645917459,0.007800000000000001,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,0.9542,527.0254565152641,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.0458,0.040345934701495674,0.05195144574539421,0.004200000000000002
strong,84207631,strong_random_8x8_d2,strong:84207631:strong_random_8x8_d2,2094819811,8,8,2,1600,6400,5000,5000,1.0,0.0,0.6209307598333069,2.4837230393332277,0.026953125,0.001521875,0.013639417011290789,2.7278834022581577,292.720910664418,1074.1386710140998,446.5629536588727,2438.927589058954,435.01346908852634,260.73285049187115,1042.9314019674846,401.1274622951864,0.7115352128459124,0.943,0.1086,0.10027444396247197,0.11752651312011873,0.008599999999999997,0.057,0.05090733129526275,0.06377285262805785,0.006999999999999999,0.943,2438.927589058954,0.1086,0.10027444396247197,0.11752651312011873,0.008599999999999997,0.057,0.05090733129526275,0.06377285262805785,0.006999999999999999,0.9436,435.01346908852634,0.1082,0.099888692291972,0.11711287895217473,0.008199999999999999,0.0564,0.05033958885978194,0.06314151630587274,0.006399999999999996
strong,84207631,strong_random_8x8_d3,strong:84207631:strong_random_8x8_d3,1346680609,8,8,3,12800,12800,5000,5000,1.0,0.0,4.025330420705884,4.025330420705884,0.000253125,0.000284375,0.013317374978214502,2.6634749956429005,420.3546277089415,437.5373497439836,864.4974300756609,25570.979940617188,839.5906726351194,390.83693372372073,390.83693372372073,781.6738674474415,0.018449954104110745,0.9494,0.1022,0.09410694680069474,0.11090383686679268,0.0021999999999999936,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9494,25570.979940617188,0.1022,0.09410694680069474,0.11090383686679268,0.0021999999999999936,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9496,839.5906726351194,0.1016,0.09352925326717293,0.11028245164264858,0.0015999999999999903,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976
strong,84207631,strong_random_8x8_d4,strong:84207631:strong_random_8x8_d4,3783478885,8,8,4,1280,2560,5000,5000,1.0,0.0,3.106925024044574,6.213850048089148,0.000959375,2.8125e-05,0.013527125003747642,2.7054250007495284,138.40087916293274,229.73349672761137,262.2832969814299,2460.0582177719994,236.92370557692897,92.82093891595896,185.64187783191792,185.64187783191792,0.5696455221941271,0.9554,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0446,0.03921945850747833,0.0506797644240797,0.005400000000000002,0.9554,2460.0582177719994,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0446,0.03921945850747833,0.0506797644240797,0.005400000000000002,0.9568,236.92370557692897,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.0432,0.03790666385366587,0.04919470864333832,0.0068000000000000005
strong,84207631,strong_random_8x8_d5,strong:84207631:strong_random_8x8_d5,865120075,8,8,5,640,2560,5000,5000,1.0,0.0,0.11094584024052197,0.44378336096208787,0.0927125,0.0177875,0.013827000046148896,2.7654000092297792,175.61132092436634,557.6553252652619,263.0809763759867,966.340780626656,225.88992654624496,130.35521039202698,521.4208415681079,200.54647752619533,0.6325092463798907,0.9472,0.1068,0.09853885305910906,0.11566486775048385,0.0068000000000000005,0.0528,0.046937488516770584,0.05934914410288851,0.002799999999999997,0.948,966.340780626656,0.1064,0.09815326877688091,0.11525106619426803,0.006399999999999989,0.052,0.046182524523658765,0.05850533641911242,0.001999999999999995,0.949,225.88992654624496,0.1054,0.09718947343586365,0.1142163969391754,0.005399999999999988,0.051,0.045239387102671155,0.057450009243990116,0.000999999999999994
strong,84207631,strong_random_8x12_d0,strong:84207631:strong_random_8x12_d0,1229952046,8,12,0,9600,9600,5000,5000,1.0,0.0,45.96829663879804,45.96829663879804,0.0,0.0,0.017440958064980805,3.488191612996161,321.91191009878696,318.2455148705634,661.2593028489382,19168.8006705882,630.7626055111859,273.07958259268634,273.07958259268634,546.1591651853727,-0.006884358153738511,0.95,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.05,0.04429689670057055,0.05639403504998086,0.0,0.95,19168.8006705882,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.05,0.04429689670057055,0.05639403504998086,0.0,0.95,630.7626055111859,0.1,0.09198917998158554,0.10862498157446016,0.0,0.05,0.04429689670057055,0.05639403504998086,0.0
strong,84207631,strong_random_8x12_d1,strong:84207631:strong_random_8x12_d1,336105363,8,12,1,4800,9600,5000,5000,1.0,0.0,17.532029933340635,35.06405986668127,0.0,0.0,0.01762270904146135,3.5245418082922697,375.44392056397237,709.7699791380327,737.1265650511581,9422.643215346869,724.2279478924813,324.7214142379734,649.4428284759468,649.4428284759468,0.576467407199803,0.9502,0.098,0.09006501107959225,0.10655222128423367,0.0020000000000000018,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,0.9502,9422.643215346869,0.098,0.09006501107959225,0.10655222128423367,0.0020000000000000018,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,0.9504,724.2279478924813,0.0978,0.08987265154103252,0.10634488790357141,0.0022000000000000075,0.0496,0.04392008579235034,0.055971460119757115,0.0004000000000000045
strong,84207631,strong_random_8x12_d2,strong:84207631:strong_random_8x12_d2,3005311143,8,12,2,2400,9600,5000,5000,1.0,0.0,0.9681565783940222,3.872626313576089,0.014933333333333333,0.000325,0.01783687504939735,3.56737500987947,406.1238272447784,1466.4892218761495,614.9245524150925,3647.812099822425,591.0097061824722,349.4672759982127,1397.8691039928508,537.6419630741734,0.7313948771013579,0.953,0.0908,0.08314692350146155,0.09908136377037322,0.0092,0.047,0.041473496167793764,0.05322204179442799,0.0030000000000000027,0.953,3647.812099822425,0.0908,0.08314692350146155,0.09908136377037322,0.0092,0.047,0.041473496167793764,0.05322204179442799,0.0030000000000000027,0.9538,591.0097061824722,0.0906,0.08295496271923773,0.09887363163337505,0.009400000000000006,0.0462,0.0407216699236964,0.05237509636163745,0.0038000000000000048
strong,84207631,strong_random_8x12_d3,strong:84207631:strong_random_8x12_d3,2877703442,8,12,3,19200,19200,5000,5000,1.0,0.0,0.6204220114947453,0.6204220114947453,0.0289125,0.028945833333333334,0.017748499987646937,3.5496999975293875,615.2944570910596,621.8194057601797,1254.2043891668711,38368.71338369507,1221.9119982091556,569.3721780975385,569.3721780975385,1138.7443561950768,0.0063547037582898985,0.9488,0.1042,0.09603323425328442,0.11297447860642279,0.004199999999999995,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.9488,38368.71338369507,0.1042,0.09603323425328442,0.11297447860642279,0.004199999999999995,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.949,1221.9119982091556,0.104,0.09584056149398838,0.11276745844649684,0.00399999999999999,0.051,0.045239387102671155,0.057450009243990116,0.000999999999999994
strong,84207631,strong_random_8x12_d4,strong:84207631:strong_random_8x12_d4,289675263,8,12,4,1920,3840,5000,5000,1.0,0.0,2.5982334610848534,5.196466922169707,0.00169375,0.0001,0.018282834091223776,3.6565668182447553,198.7259513114745,336.6601445792703,375.03137917532075,3683.9930162958753,348.5644068139493,136.30142056463006,272.6028411292601,272.6028411292601,0.5714332071575643,0.9558,0.0934,0.08564346098790362,0.10178083423381681,0.006600000000000009,0.0442,0.03884421475711896,0.05025562233599513,0.0058,0.9558,3683.9930162958753,0.0934,0.08564346098790362,0.10178083423381681,0.006600000000000009,0.0442,0.03884421475711896,0.05025562233599513,0.0058,0.9562,348.5644068139493,0.0922,0.0844909731146427,0.1005351645917459,0.007800000000000001,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004
strong,84207631,strong_random_8x12_d5,strong:84207631:strong_random_8x12_d5,572412971,8,12,5,960,3840,5000,5000,1.0,0.0,0.3928672643323049,1.5714690573292196,0.09320625,0.00679375,0.018492582952603698,3.6985165905207396,239.56278274915053,771.5251889117794,362.1758250178268,1455.881368526937,307.5260256076889,177.95111176839288,711.8044470735715,273.77094118214285,0.64590076628391,0.9394,0.1194,0.11070306335447488,0.12868131136610256,0.0194,0.0606,0.05431786826473538,0.06755678820458082,0.010599999999999998,0.9394,1455.881368526937,0.1192,0.11050971686933803,0.12847496493201746,0.019199999999999995,0.0606,0.05431786826473538,0.06755678820458082,0.010599999999999998,0.9412,307.5260256076889,0.1186,0.10992972623688405,0.1278558768068055,0.01859999999999999,0.0588,0.05261174177534381,0.0656656784209746,0.008799999999999995
strong,84207631,strong_random_10x10_d0,strong:84207631:strong_random_10x10_d0,1178634543,10,10,0,10000,10000,5000,5000,1.0,0.0,40.52382887621952,40.52382887621952,0.0,0.0,0.01847004098817706,3.694008197635412,389.5710946303931,400.8702233601817,814.953017592287,19973.09477653104,722.6683539329205,315.352057384213,315.352057384213,630.7041147684262,0.01466465353139332,0.9602,0.0866,0.07911824725927426,0.09471648870889897,0.013400000000000009,0.0398,0.03472528711352322,0.04558130575670736,0.0102,0.9602,19973.09477653104,0.0866,0.07911824725927426,0.09471648870889897,0.013400000000000009,0.0398,0.03472528711352322,0.04558130575670736,0.0102,0.9602,722.6683539329205,0.0866,0.07911824725927426,0.09471648870889897,0.013400000000000009,0.0398,0.03472528711352322,0.04558130575670736,0.0102
strong,84207631,strong_random_10x10_d1,strong:84207631:strong_random_10x10_d1,117589432,10,10,1,5000,10000,5000,5000,1.0,0.0,11.161749215277633,22.323498430555265,0.0,0.0,0.018492667004466057,3.6985334008932114,441.2752046140798,780.6022432500855,858.1316417329095,9796.803376362808,796.6921567313094,358.32033180503646,716.6406636100729,716.640663610073,0.5470391654431771,0.955,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044,0.955,9796.803376362808,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044,0.955,796.6921567313094,0.0952,0.08737294742283017,0.1036485840718881,0.004799999999999999,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044
strong,84207631,strong_random_10x10_d2,strong:84207631:strong_random_10x10_d2,2351619269,10,10,2,2500,10000,5000,5000,1.0,0.0,0.6015978140310901,2.4063912561243606,0.010274,0.000978,0.019292499986477196,3.8584999972954392,462.2835370219364,1645.3978109792397,698.5607246598787,3786.775185231546,667.221933112822,396.0215574689031,1584.0862298756124,609.2639345675433,0.7498979821617286,0.9512,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0488,0.043166788231898734,0.05512598600332083,0.0011999999999999997,0.9514,3786.775185231546,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054,0.9518,667.221933112822,0.0984,0.09044976166527606,0.10696685653699382,0.0016000000000000042,0.0482,0.04260210373766007,0.05449159173989355,0.001800000000000003
strong,84207631,strong_random_10x10_d3,strong:84207631:strong_random_10x10_d3,2286464614,10,10,3,20000,20000,5000,5000,1.0,0.0,1.9453386226919651,1.9453386226919651,0.002756,0.002944,0.01866816694382578,3.7336333887651563,768.5104603978873,770.896807574855,1503.3469839346983,39974.26523795353,1494.816374176683,705.1097134319209,705.1097134319209,1410.2194268638418,0.004916077169897167,0.9522,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,0.9522,39974.26523795353,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,0.9524,1494.816374176683,0.0946,0.08679635247448181,0.1030261002625705,0.005400000000000002,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994
strong,84207631,strong_random_10x10_d4,strong:84207631:strong_random_10x10_d4,3185542911,10,10,4,2000,4000,5000,5000,1.0,0.0,3.693042150540158,7.386084301080316,0.000536,1.4e-05,0.018233874929137528,3.6467749858275056,219.69451900079775,354.4555189580644,412.95542041982225,3831.8621414701056,369.4820026121515,144.2838335182147,288.5676670364294,288.5676670364294,0.5576019813997549,0.9556,0.0886,0.0810360030775896,0.09679566208280341,0.011400000000000007,0.0444,0.039031820881426316,0.05046770913090974,0.005600000000000001,0.9556,3831.8621414701056,0.0886,0.0810360030775896,0.09679566208280341,0.011400000000000007,0.0444,0.039031820881426316,0.05046770913090974,0.005600000000000001,0.9566,369.4820026121515,0.0882,0.08065235442991606,0.09637992489203298,0.011800000000000005,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002
strong,84207631,strong_random_10x10_d5,strong:84207631:strong_random_10x10_d5,2703603797,10,10,5,1000,4000,5000,5000,1.0,0.0,0.11531817910847753,0.4612727164339101,0.101154,0.015218,0.019524000003002584,3.904800000600517,262.3185373501852,803.8789355488391,394.802548913819,1503.9368919649357,333.17692359928907,182.24660057035925,728.986402281437,280.3793854928603,0.7002914905439515,0.9488,0.1028,0.09468472980921207,0.11152513261594128,0.002799999999999997,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.9494,1503.9368919649357,0.1024,0.09429953122956897,0.11111094535714044,0.0023999999999999994,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9496,333.17692359928907,0.1016,0.09352925326717293,0.11028245164264858,0.0015999999999999903,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976
strong,84207631,strong_random_10x15_d0,strong:84207631:strong_random_10x15_d0,87428078,10,15,0,15000,15000,5000,5000,1.0,0.0,36.38490550311975,36.38490550311975,0.0,0.0,0.025668457965366542,5.1336915930733085,534.3721660101555,560.3320809046999,1104.0067961169527,29972.46384060408,1025.957259205904,443.53020952782487,443.53020952782487,887.0604190556498,0.02446483358395643,0.959,0.0898,0.08218723673405674,0.0980425859416681,0.0102,0.041,0.035846974112552034,0.0468577762730104,0.009000000000000001,0.959,29972.46384060408,0.0898,0.08218723673405674,0.0980425859416681,0.0102,0.041,0.035846974112552034,0.0468577762730104,0.009000000000000001,0.9594,1025.957259205904,0.0896,0.08199533469929988,0.09783479505720301,0.010400000000000006,0.0406,0.03547293459896256,0.046432429948155926,0.009400000000000006
strong,84207631,strong_random_10x15_d1,strong:84207631:strong_random_10x15_d1,1538964656,10,15,1,7500,15000,5000,5000,1.0,0.0,14.656529165785233,29.313058331570467,0.0,0.0,0.024923791992478073,4.9847583984956145,666.418739285483,1221.1950477609716,1277.1097011878753,14678.095410626658,1280.5419173384623,579.6055521234837,1159.2111042469674,1159.2111042469671,0.5629734020707122,0.9504,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0496,0.04392008579235034,0.055971460119757115,0.0004000000000000045,0.9504,14678.095410626658,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0496,0.04392008579235034,0.055971460119757115,0.0004000000000000045,0.951,1280.5419173384623,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.049,0.043355071700947344,0.05533739545349418,0.0010000000000000009
strong,84207631,strong_random_10x15_d2,strong:84207631:strong_random_10x15_d2,949219107,10,15,2,3750,15000,5000,5000,1.0,0.0,1.7374229769039953,6.949691907615981,0.004008,9.333333333333333e-06,0.024818332982249558,4.963666596449912,810.2733102014755,2694.793830804183,1222.9450912663744,5666.513405533087,1086.2417415127634,642.0871909103757,2568.348763641503,987.826447554424,0.741896972956424,0.9562,0.0942,0.08641201089382725,0.10261105600478113,0.0058,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004,0.9562,5666.513405533087,0.094,0.08621985671290236,0.10240351726648403,0.006000000000000005,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004,0.9562,1086.2417415127634,0.0938,0.08602771364704209,0.10219596741312231,0.006200000000000011,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004
strong,84207631,strong_random_10x15_d3,strong:84207631:strong_random_10x15_d3,4282669549,10,15,3,30000,30000,5000,5000,1.0,0.0,1.8925037371809568,1.8925037371809568,0.0017853333333333334,0.0018986666666666668,0.024855791009031236,4.971158201806247,1084.9704411218884,1068.5809954369083,2188.728138413429,59972.24879926197,2050.4164637523545,958.4789224513682,958.4789224513682,1916.957844902737,-0.0023516782984775836,0.9488,0.095,0.0871807381378733,0.10344110043762297,0.0050000000000000044,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.9488,59972.24879926197,0.095,0.0871807381378733,0.10344110043762297,0.0050000000000000044,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.9488,2050.4164637523545,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997
strong,84207631,strong_random_10x15_d4,strong:84207631:strong_random_10x15_d4,1579632673,10,15,4,3000,6000,5000,5000,1.0,0.0,3.0800080801311807,6.160016160262361,0.0005906666666666666,2.2666666666666668e-05,0.02474987495224923,4.949974990449846,354.3188943624751,564.6586711559604,650.894673927819,5732.524089576778,571.746672535091,225.07948116888522,450.15896233777045,450.1589623377704,0.5426688281051312,0.9578,0.0816,0.0743293778033679,0.0895130351842559,0.0184,0.0422,0.036969931969046375,0.04813297593184792,0.007800000000000001,0.9578,5732.524089576778,0.0816,0.0743293778033679,0.0895130351842559,0.0184,0.0422,0.036969931969046375,0.04813297593184792,0.007800000000000001,0.958,571.746672535091,0.0814,0.07413799348501177,0.08930472658339006,0.018600000000000005,0.042,0.036782686294686,0.047920528686986326,0.008
