configuration,family,split,seen_in_router_pilot,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,cgf_components,cgf_unique_components,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
few_informative_k10_m3,few_informative,heldout,False,36,10,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,7.904099766165018e-05,2.3791915737092495e-05,3.441702574491501e-05,0.00021591701079159975,10,2,0.0007290542009286583,0.00013724993914365768,0.0068225410068407655,49.7088818356393,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.054999999999999986,12.552179990741,5,2,0,0.16299999999999998,0.10799999999999998,0.06299999999999997,0.054999999999999986,0.0,0.04500000000000002,0.05499999999999999,6.938893903907228e-18,0.04500000000000001,0.05499999999999999,6.938893903907228e-18,0.04500000000000001,0.054999999999999986,0.0,0.04500000000000002,0.009999999999999997,0.04499999999999999,0.09000000000000001,0.29799999999999993,0.24299999999999994,0.19799999999999993
few_informative_k10_m3,few_informative,heldout,False,36,10,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,7.904099766165018e-05,2.3791915737092495e-05,3.441702574491501e-05,0.00021591701079159975,10,2,0.0007290542009286583,0.00013724993914365768,0.0068225410068407655,49.7088818356393,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.027999999999999994,12.552179990741,5,2,0,0.054999999999999986,0.026999999999999993,0.004999999999999984,0.054999999999999986,0.026999999999999993,0.004999999999999984,0.05499999999999999,0.027,0.0049999999999999906,0.05499999999999999,0.027,0.0049999999999999906,0.027999999999999994,0.0,0.02200000000000001,0.0009999999999999998,0.026999999999999993,0.049,0.18999999999999997,0.16199999999999998,0.13999999999999996
few_informative_k10_m3,few_informative,heldout,False,36,10,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,7.904099766165018e-05,2.3791915737092495e-05,3.441702574491501e-05,0.00021591701079159975,10,2,0.0007290542009286583,0.00013724993914365768,0.0068225410068407655,49.7088818356393,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.009999999999999997,16.37126500051,6,2,0,0.027999999999999994,0.017999999999999995,0.017999999999999995,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.0,0.009999999999999997,0.01,0.054999999999999986,0.04499999999999999,0.044999999999999984
few_informative_k10_m3,few_informative,heldout,False,36,10,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,7.904099766165018e-05,2.3791915737092495e-05,3.441702574491501e-05,0.00021591701079159975,10,2,0.0007290542009286583,0.00013724993914365768,0.0068225410068407655,49.7088818356393,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009999999999999998,,1,1,0,0.009999999999999997,0.008999999999999998,0.008999999999999998,0.0009999999999999998,0.0,2.168404344971009e-19,0.0009999999999999998,0.0,2.168404344971009e-19,0.0,0.0009999999999999998,0.001,0.0009999999999999998,0.0,2.168404344971009e-19,0.0,0.0009999999999999998,0.001,0.009999999999999997,0.008999999999999998,0.008999999999999998
few_informative_k10_m5,few_informative,heldout,False,40,10,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,5.7541998103260994e-05,2.720800694078207e-05,5.6292046792805195e-05,0.00021916592959314585,10,2,0.0007664375007152557,0.00014104205183684826,0.00844354194123298,59.86542191686297,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09874,14.55515830162,7,2,0,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.06391,0.03483,0.03609000000000001,0.37144,0.2727,0.27144
few_informative_k10_m5,few_informative,heldout,False,40,10,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,5.7541998103260994e-05,2.720800694078207e-05,5.6292046792805195e-05,0.00021916592959314585,10,2,0.0007664375007152557,0.00014104205183684826,0.00844354194123298,59.86542191686297,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031509999999999996,18.374243311389,6,2,0,0.06391,0.0324,0.013909999999999992,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.24184000000000003,0.21033000000000002,0.19184
few_informative_k10_m5,few_informative,heldout,False,40,10,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,5.7541998103260994e-05,2.720800694078207e-05,5.6292046792805195e-05,0.00021916592959314585,10,2,0.0007664375007152557,0.00014104205183684826,0.00844354194123298,59.86542191686297,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.007659999999999998,22.193328321158,7,2,0,0.02746,0.019799999999999998,0.017459999999999996,0.007659999999999998,0.0,0.002340000000000002,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.007659999999999998,0.0,0.002340000000000002,0.004959999999999999,0.0026999999999999993,0.005040000000000001,0.09631,0.08865,0.08631000000000001
few_informative_k10_m5,few_informative,heldout,False,40,10,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,5.7541998103260994e-05,2.720800694078207e-05,5.6292046792805195e-05,0.00021916592959314585,10,2,0.0007664375007152557,0.00014104205183684826,0.00844354194123298,59.86542191686297,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00045999999999999996,26.012413330927,6,2,0,0.004959999999999999,0.004499999999999999,0.003959999999999999,0.0013599999999999999,0.0009,0.00035999999999999986,0.00046,5.421010862427522e-20,0.00054,0.0013599999999999999,0.0009,0.00035999999999999986,0.00045999999999999996,0.0,0.0005400000000000001,0.00015999999999999999,0.0003,0.00084,0.007659999999999998,0.007199999999999998,0.006659999999999998
few_informative_k10_m10,few_informative,heldout,False,50,10,10,0.5392581551568203,0.1,0.4042956594179978,exact_convolution,66.0,66,660,exact_convolution,6.066600326448679e-05,3.145798109471798e-05,0.00020195904653519392,0.0001669999910518527,10,1,0.0004089082940481603,0.0002940830308943987,0.01515804196242243,51.543409071655965,0.015856292509424365,0.0036287991421368893,0.05225437841635894,0,31,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.1,0.07544225079999997,25.658131733818,8,2,0,0.10850969079999997,0.033067440000000003,0.00850969079999997,0.10850969079999997,0.033067440000000003,0.00850969079999997,0.10850969079999996,0.03306743999999999,0.008509690799999955,0.10850969079999996,0.03306743999999999,0.008509690799999955,0.07544225079999997,0.0,0.024557749200000034,0.5243327488,0.448890498,0.42433274880000005,0.5243327488,0.448890498,0.42433274880000005
few_informative_k10_m10,few_informative,heldout,False,50,10,10,0.5392581551568203,0.1,0.4042956594179978,exact_convolution,66.0,66,660,exact_convolution,6.066600326448679e-05,3.145798109471798e-05,0.00020195904653519392,0.0001669999910518527,10,1,0.0004089082940481603,0.0002940830308943987,0.01515804196242243,51.543409071655965,0.015856292509424365,0.0036287991421368893,0.05225437841635894,0,31,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.05,0.04064708079999999,28.430720456058,8,2,0,0.057688184799999986,0.017041103999999994,0.007688184799999984,0.05387405679999999,0.013226976000000001,0.0038740567999999906,0.05387405679999998,0.013226975999999988,0.0038740567999999767,0.05387405679999998,0.013226975999999988,0.0038740567999999767,0.04064708079999999,0.0,0.00935291920000001,0.36844338879999994,0.3277963079999999,0.31844338879999995,0.36844338879999994,0.3277963079999999,0.31844338879999995
few_informative_k10_m10,few_informative,heldout,False,50,10,10,0.5392581551568203,0.1,0.4042956594179978,exact_convolution,66.0,66,660,exact_convolution,6.066600326448679e-05,3.145798109471798e-05,0.00020195904653519392,0.0001669999910518527,10,1,0.0004089082940481603,0.0002940830308943987,0.01515804196242243,51.543409071655965,0.015856292509424365,0.0036287991421368893,0.05225437841635894,0,31,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.01,0.008302006899999997,33.975897900538,8,2,0,0.019344169899999993,0.011042162999999995,0.009344169899999992,0.008302006899999997,0.0,0.0016979931000000031,0.008302006899999997,0.0,0.0016979931000000031,0.008302006899999997,0.0,0.0016979931000000031,0.008302006899999997,0.0,0.0016979931000000031,0.13455686079999996,0.12625485389999996,0.12455686079999996,0.13455686079999996,0.12625485389999996,0.12455686079999996
few_informative_k10_m10,few_informative,heldout,False,50,10,10,0.5392581551568203,0.1,0.4042956594179978,exact_convolution,66.0,66,660,exact_convolution,6.066600326448679e-05,3.145798109471798e-05,0.00020195904653519392,0.0001669999910518527,10,1,0.0004089082940481603,0.0002940830308943987,0.01515804196242243,51.543409071655965,0.015856292509424365,0.0036287991421368893,0.05225437841635894,0,31,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.001,0.0006844671999999999,39.887975485365,8,2,0,0.002950199199999999,0.002265731999999999,0.0019501991999999989,0.0011743551999999996,0.0004898879999999997,0.0001743551999999996,0.0006582232,2.624399999999992e-05,0.00034177680000000007,0.0011743551999999996,0.0004898879999999997,0.0001743551999999996,0.0006844671999999999,0.0,0.00031553280000000015,0.025944535899999992,0.025260068699999992,0.02494453589999999,0.025944535899999992,0.025260068699999992,0.02494453589999999
dominant_stratum_k10,dominant_stratum,heldout,False,60,10,4,0.8870276818062965,0.26213768206889604,0.7461336654530146,exact_convolution,32.0,32,44,exact_convolution,0.0001456249738112092,2.745899837464094e-05,3.8375030271708965e-05,0.00024345808196812868,10,3,0.0010470542008988559,0.0002114590024575591,0.006914792000316083,32.70039071381658,0.03576130848614652,0.010007407875376295,0.14309487909474145,0,16,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09367868189550738,10.885089274123,7,2,0,0.09367868189550738,0.0,0.006321318104492629,0.09367868189550738,0.0,0.006321318104492629,0.09367868189550738,0.0,0.006321318104492629,0.09367868189550738,0.0,0.006321318104492629,0.09367868189550738,0.0,0.006321318104492629,0.0072586594344726495,0.08642002246103472,0.09274134056552735,0.2279471108824458,0.13426842898693842,0.12794711088244579
dominant_stratum_k10,dominant_stratum,heldout,False,60,10,4,0.8870276818062965,0.26213768206889604,0.7461336654530146,exact_convolution,32.0,32,44,exact_convolution,0.0001456249738112092,2.745899837464094e-05,3.8375030271708965e-05,0.00024345808196812868,10,3,0.0010470542008988559,0.0002114590024575591,0.006914792000316083,32.70039071381658,0.03576130848614652,0.010007407875376295,0.14309487909474145,0,16,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04825944407343542,12.651793999825,7,2,0,0.04825944407343542,0.0,0.0017405559265645798,0.04825944407343542,0.0,0.0017405559265645798,0.048259444073435416,6.938893903907228e-18,0.0017405559265645867,0.048259444073435416,6.938893903907228e-18,0.0017405559265645867,0.04825944407343542,0.0,0.0017405559265645798,0.0009375026995661095,0.04732194137386932,0.0490624973004339,0.16875946278505485,0.12050001871161943,0.11875946278505485
dominant_stratum_k10,dominant_stratum,heldout,False,60,10,4,0.8870276818062965,0.26213768206889604,0.7461336654530146,exact_convolution,32.0,32,44,exact_convolution,0.0001456249738112092,2.745899837464094e-05,3.8375030271708965e-05,0.00024345808196812868,10,3,0.0010470542008988559,0.0002114590024575591,0.006914792000316083,32.70039071381658,0.03576130848614652,0.010007407875376295,0.14309487909474145,0,16,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0072586594344726495,14.704174283891,7,2,0,0.02177364720793628,0.01451498777346363,0.01177364720793628,0.0072586594344726495,0.0,0.0027413405655273507,0.00725865943447265,8.673617379884035e-19,0.00274134056552735,0.012305241414702866,0.005046581980230216,0.0023052414147028653,0.0072586594344726495,0.0,0.0027413405655273507,0.00012680184353127874,0.007131857590941371,0.009873198156468721,0.02177364720793628,0.01451498777346363,0.01177364720793628
dominant_stratum_k10,dominant_stratum,heldout,False,60,10,4,0.8870276818062965,0.26213768206889604,0.7461336654530146,exact_convolution,32.0,32,44,exact_convolution,0.0001456249738112092,2.745899837464094e-05,3.8375030271708965e-05,0.00024345808196812868,10,3,0.0010470542008988559,0.0002114590024575591,0.006914792000316083,32.70039071381658,0.03576130848614652,0.010007407875376295,0.14309487909474145,0,16,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009375026995661095,20.06715124149,7,2,0,0.0072586594344726495,0.00632115673490654,0.0062586594344726494,0.0009375026995661095,0.0,6.249730043389056e-05,0.0009375026995661097,2.168404344971009e-19,6.249730043389034e-05,0.0009375026995661097,2.168404344971009e-19,6.249730043389034e-05,0.0009375026995661095,0.0,6.249730043389056e-05,3.911147496427225e-06,0.0009335915520696823,0.0009960888525035727,0.0009375026995661095,0.0,6.249730043389056e-05
heterogeneous_k10_v0,heterogeneous,development,False,136,10,10,0.8394762356114476,0.16380350888834277,0.7188503422198345,exact_convolution,1620.0,1620,3642,exact_convolution,0.00019191706087440252,2.7542002499103546e-05,0.0010397080332040787,0.00029391609132289886,10,5,0.0017229042015969754,0.0012591670965775847,0.015097916941158473,11.990399830328,0.00938808847256527,0.0009356184524983866,0.054060987929307025,0,119,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09979285081797559,20.067299200285,13,2,0,0.10871278849181162,0.008919937673836031,0.008712788491811618,0.0925417947669277,0.007251056051047894,0.007458205233072307,0.09554531583569889,0.004247534982276702,0.004454684164301115,0.09850234394738812,0.001290506870587474,0.001497656052611887,0.09979285081797559,0.0,0.00020714918202441313,0.3008393308813593,0.2010464800633837,0.20083933088135927,0.3008393308813593,0.2010464800633837,0.20083933088135927
heterogeneous_k10_v0,heterogeneous,development,False,136,10,10,0.8394762356114476,0.16380350888834277,0.7188503422198345,exact_convolution,1620.0,1620,3642,exact_convolution,0.00019191706087440252,2.7542002499103546e-05,0.0010397080332040787,0.00029391609132289886,10,5,0.0017229042015969754,0.0012591670965775847,0.015097916941158473,11.990399830328,0.00938808847256527,0.0009356184524983866,0.054060987929307025,0,119,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04882409780643516,22.224304156755,13,2,0,0.06035427714748624,0.011530179341051085,0.01035427714748624,0.04384647051809504,0.004977627288340121,0.006153529481904965,0.04741353890760118,0.0014105588988339787,0.002586461092398823,0.04758737686583973,0.0012367209405954316,0.002412623134160276,0.04882409780643516,0.0,0.0011759021935648442,0.16203883701093214,0.11321473920449698,0.11203883701093213,0.16203883701093214,0.11321473920449698,0.11203883701093213
heterogeneous_k10_v0,heterogeneous,development,False,136,10,10,0.8394762356114476,0.16380350888834277,0.7188503422198345,exact_convolution,1620.0,1620,3642,exact_convolution,0.00019191706087440252,2.7542002499103546e-05,0.0010397080332040787,0.00029391609132289886,10,5,0.0017229042015969754,0.0012591670965775847,0.015097916941158473,11.990399830328,0.00938808847256527,0.0009356184524983866,0.054060987929307025,0,119,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00978135365101885,26.856217149597,13,2,0,0.021864217343324936,0.012082863692306087,0.011864217343324936,0.011493496530157696,0.0017121428791388466,0.001493496530157696,0.009710321473917982,7.103217710086734e-05,0.00028967852608201804,0.009710321473917982,7.103217710086734e-05,0.00028967852608201804,0.00978135365101885,0.0,0.0002186463489811507,0.03578580402089833,0.02600445036987948,0.025785804020898327,0.03578580402089833,0.02600445036987948,0.025785804020898327
heterogeneous_k10_v0,heterogeneous,development,False,136,10,10,0.8394762356114476,0.16380350888834277,0.7188503422198345,exact_convolution,1620.0,1620,3642,exact_convolution,0.00019191706087440252,2.7542002499103546e-05,0.0010397080332040787,0.00029391609132289886,10,5,0.0017229042015969754,0.0012591670965775847,0.015097916941158473,11.990399830328,0.00938808847256527,0.0009356184524983866,0.054060987929307025,0,119,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009821385452707379,32.8845397297,12,2,0,0.00674024809519105,0.005758109549920312,0.00574024809519105,0.002868225269273884,0.001886086724003146,0.0018682252692738838,0.0011251592790393848,0.00014302073376864697,0.00012515927903938482,0.0010044778118524335,2.2339266581695646e-05,4.477811852433497e-06,0.0009821385452707379,0.0,1.786145472926215e-05,0.003332026552888486,0.002349888007617748,0.002332026552888486,0.003332026552888486,0.002349888007617748,0.002332026552888486
heterogeneous_k10_v1,heterogeneous,development,False,136,10,10,1.0392812214617666,0.20041517361680955,0.9713257447972145,exact_convolution,5438.0,5670,11958,exact_convolution,0.00018920900765806437,3.345799632370472e-05,0.0031659998930990696,0.00021645799279212952,10,5,0.0017338416073471308,0.0033886668970808387,0.01491037500090897,4.400071017234975,0.007069686914094385,0.0023180903279886034,0.028126539676548212,0,137,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0993646936981382,18.665882978832,15,2,0,0.1123502898765561,0.012985596178417894,0.012350289876556092,0.09035858679358627,0.009006106904551933,0.009641413206413735,0.09624966542976267,0.003115028268375536,0.0037503345702373375,0.10409919322976607,0.00473449953162787,0.004099193229766068,0.0993646936981382,0.0,0.0006353063018618016,0.21846698152833205,0.11910228783019385,0.11846698152833204,0.21846698152833205,0.11910228783019385,0.11846698152833204
heterogeneous_k10_v1,heterogeneous,development,False,136,10,10,1.0392812214617666,0.20041517361680955,0.9713257447972145,exact_convolution,5438.0,5670,11958,exact_convolution,0.00018920900765806437,3.345799632370472e-05,0.0031659998930990696,0.00021645799279212952,10,5,0.0017338416073471308,0.0033886668970808387,0.01491037500090897,4.400071017234975,0.007069686914094385,0.0023180903279886034,0.028126539676548212,0,137,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.049883841893686456,20.838896900888,15,2,0,0.06894159754607157,0.019057755652385114,0.018941597546071567,0.04213560792351925,0.007748233970167204,0.00786439207648075,0.0469994954782244,0.0028843464154620566,0.003000504521775603,0.05092335620045076,0.0010395143067643067,0.0009233562004507603,0.049883841893686456,0.0,0.0001161581063135464,0.11373062921212525,0.06384678731843879,0.06373062921212524,0.11373062921212525,0.06384678731843879,0.06373062921212524
heterogeneous_k10_v1,heterogeneous,development,False,136,10,10,1.0392812214617666,0.20041517361680955,0.9713257447972145,exact_convolution,5438.0,5670,11958,exact_convolution,0.00018920900765806437,3.345799632370472e-05,0.0031659998930990696,0.00021645799279212952,10,5,0.0017338416073471308,0.0033886668970808387,0.01491037500090897,4.400071017234975,0.007069686914094385,0.0023180903279886034,0.028126539676548212,0,137,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00998278197739955,25.482990539027,14,2,0,0.02698747224726665,0.0170046902698671,0.016987472247266648,0.011461537272155257,0.0014787552947557077,0.0014615372721552573,0.008808579414810468,0.0011742025625890821,0.0011914205851895326,0.010046801869158468,6.401989175891867e-05,4.680186915846825e-05,0.00998278197739955,0.0,1.7218022600450425e-05,0.023014277221606573,0.013031495244207023,0.013014277221606573,0.023014277221606573,0.013031495244207023,0.013014277221606573
heterogeneous_k10_v1,heterogeneous,development,False,136,10,10,1.0392812214617666,0.20041517361680955,0.9713257447972145,exact_convolution,5438.0,5670,11958,exact_convolution,0.00018920900765806437,3.345799632370472e-05,0.0031659998930990696,0.00021645799279212952,10,5,0.0017338416073471308,0.0033886668970808387,0.01491037500090897,4.400071017234975,0.007069686914094385,0.0023180903279886034,0.028126539676548212,0,137,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009987879725408416,31.761968264202,14,2,0,0.008100975312189842,0.007102187339649,0.0071009753121898415,0.00294034295183321,0.0019415549792923686,0.0019403429518332102,0.000874493033409885,0.00012429493913095654,0.00012550696659011497,0.0009026305678037189,9.615740473712265e-05,9.736943219628108e-05,0.0009987879725408416,0.0,1.2120274591584292e-06,0.002021256016109984,0.0010224680435691423,0.001021256016109984,0.002021256016109984,0.0010224680435691423,0.001021256016109984
few_informative_k20_m2,few_informative,development,True,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00010212510824203491,3.158289473503828e-05,3.429199568927288e-05,0.00018750003073364496,20,2,0.0006323000066913665,0.00016799999866634607,0.005299250013194978,31.543155090848995,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.06999999999999999,9.641148330417,5,2,0,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.0,0.06999999999999999,0.1,0.28,0.21000000000000002,0.18000000000000002
few_informative_k20_m2,few_informative,development,True,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00010212510824203491,3.158289473503828e-05,3.429199568927288e-05,0.00018750003073364496,20,2,0.0006323000066913665,0.00016799999866634607,0.005299250013194978,31.543155090848995,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.01,9.641148330417,5,2,0,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.01,0.0,0.04,0.0,0.01,0.05,0.19,0.18,0.14
few_informative_k20_m2,few_informative,development,True,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00010212510824203491,3.158289473503828e-05,3.429199568927288e-05,0.00018750003073364496,20,2,0.0006323000066913665,0.00016799999866634607,0.005299250013194978,31.543155090848995,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.01,,1,1,0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.05999999999999999,0.05999999999999999
few_informative_k20_m2,few_informative,development,True,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00010212510824203491,3.158289473503828e-05,3.429199568927288e-05,0.00018750003073364496,20,2,0.0006323000066913665,0.00016799999866634607,0.005299250013194978,31.543155090848995,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.01,0.01,0.009000000000000001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
few_informative_k20_m3,few_informative,development,False,66,20,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,9.287509601563215e-05,2.4333014152944088e-05,5.7999975979328156e-05,0.00017125008162111044,20,2,0.0006400833022780717,0.0001752080861479044,0.00662225007545203,37.796486572324994,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.054999999999999986,12.552179990741,5,2,0,0.16299999999999998,0.10799999999999998,0.06299999999999997,0.054999999999999986,0.0,0.04500000000000002,0.05499999999999999,6.938893903907228e-18,0.04500000000000001,0.05499999999999999,6.938893903907228e-18,0.04500000000000001,0.054999999999999986,0.0,0.04500000000000002,0.0,0.054999999999999986,0.1,0.29799999999999993,0.24299999999999994,0.19799999999999993
few_informative_k20_m3,few_informative,development,False,66,20,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,9.287509601563215e-05,2.4333014152944088e-05,5.7999975979328156e-05,0.00017125008162111044,20,2,0.0006400833022780717,0.0001752080861479044,0.00662225007545203,37.796486572324994,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.027999999999999994,12.552179990741,5,2,0,0.054999999999999986,0.026999999999999993,0.004999999999999984,0.054999999999999986,0.026999999999999993,0.004999999999999984,0.05499999999999999,0.027,0.0049999999999999906,0.05499999999999999,0.027,0.0049999999999999906,0.027999999999999994,0.0,0.02200000000000001,0.0,0.027999999999999994,0.05,0.18999999999999997,0.16199999999999998,0.13999999999999996
few_informative_k20_m3,few_informative,development,False,66,20,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,9.287509601563215e-05,2.4333014152944088e-05,5.7999975979328156e-05,0.00017125008162111044,20,2,0.0006400833022780717,0.0001752080861479044,0.00662225007545203,37.796486572324994,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.009999999999999997,16.37126500051,6,2,0,0.027999999999999994,0.017999999999999995,0.017999999999999995,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.009999999999999997,0.0,3.469446951953614e-18,0.0,0.009999999999999997,0.01,0.054999999999999986,0.04499999999999999,0.044999999999999984
few_informative_k20_m3,few_informative,development,False,66,20,3,0.9845461863267043,0.3333333333333333,0.7381395085488776,exact_convolution,10.0,10,30,exact_convolution,9.287509601563215e-05,2.4333014152944088e-05,5.7999975979328156e-05,0.00017125008162111044,20,2,0.0006400833022780717,0.0001752080861479044,0.00662225007545203,37.796486572324994,0.04716705933077679,0.011294980043056324,0.1541590720506183,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009999999999999998,,1,1,0,0.009999999999999997,0.008999999999999998,0.008999999999999998,0.0009999999999999998,0.0,2.168404344971009e-19,0.0009999999999999998,0.0,2.168404344971009e-19,0.0,0.0009999999999999998,0.001,0.0009999999999999998,0.0,2.168404344971009e-19,0.0,0.0009999999999999998,0.001,0.009999999999999997,0.008999999999999998,0.008999999999999998
