configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,normal_wald,Normal Wald,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,simple_welch,Simple Welch,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,empirical_lr,Constrained LR (split empirical),10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,empirical_lr,Constrained LR (split empirical),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,expanded_welch,Expanded Welch,10,9,0.9,0,0.0,0.0,0.2991450484195441
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.00010000000000010001,0.005099999999999771,0.005,0.5646818539806965,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.09999999999999987,0.10499999999999998,0.005,1.3748886138991319,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
