configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
P2_balanced_mild_di0p1_np50_nq500,P2,balanced_mild_di0p1,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq500,50,500,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.12129321798582204,0.0499999999999996,0.1499999999999998,-0.1000000000000002,0.1,0.17160920081751696,0.05870678201417795,8.580460040875849,29.353391007088973,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.5412932179858221, 0.15870678201417793], [0.05870678201417795, 0.24129321798582204]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[270.64660899291107, 79.35339100708896], [29.353391007088973, 120.64660899291101]]",0.09494241304247028,0.25492479612873237
P2_balanced_mild_di0p1_np100_nq200,P2,balanced_mild_di0p1,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq200,100,200,2.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.12129321798582204,0.0499999999999996,0.1499999999999998,-0.1000000000000002,0.1,0.17160920081751696,0.05870678201417795,17.160920081751698,11.74135640283559,11.74135640283559,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.5412932179858221, 0.15870678201417793], [0.05870678201417795, 0.24129321798582204]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[108.25864359716442, 31.741356402835585], [11.74135640283559, 48.25864359716441]]",0.09494241304247028,0.25492479612873237
P2_balanced_mild_di0p1_np100_nq500,P2,balanced_mild_di0p1,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq500,100,500,5.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.12129321798582204,0.0499999999999996,0.1499999999999998,-0.1000000000000002,0.1,0.17160920081751696,0.05870678201417795,17.160920081751698,29.353391007088973,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.5412932179858221, 0.15870678201417793], [0.05870678201417795, 0.24129321798582204]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[270.64660899291107, 79.35339100708896], [29.353391007088973, 120.64660899291101]]",0.09494241304247028,0.25492479612873237
P2_balanced_mild_di0p1_np100_nq1000,P2,balanced_mild_di0p1,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq1000,100,1000,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.12129321798582204,0.0499999999999996,0.1499999999999998,-0.1000000000000002,0.1,0.17160920081751696,0.05870678201417795,17.160920081751698,58.706782014177946,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.5412932179858221, 0.15870678201417793], [0.05870678201417795, 0.24129321798582204]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[541.2932179858221, 158.70678201417792], [58.706782014177946, 241.29321798582203]]",0.09494241304247028,0.25492479612873237
P1_sparse_dim0p009_n10,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,0.24455728986972097,0.14062450209578084,0.14062450209578084,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.640624502095781, 1.8593754979042192], [0.3593754979042192, 0.14062450209578084]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n20,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,0.48911457973944195,0.2812490041915617,0.2812490041915617,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.281249004191562, 3.7187509958084384], [0.7187509958084384, 0.2812490041915617]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n30,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,0.7336718696091629,0.42187350628734255,0.42187350628734255,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[22.92187350628734, 5.578126493712658], [1.0781264937126576, 0.42187350628734255]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n50,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,1.222786449348605,0.7031225104789043,0.7031225104789043,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.203122510478906, 9.296877489521096], [1.7968774895210962, 0.7031225104789043]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n100,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,2.44557289869721,1.4062450209578086,1.4062450209578086,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[76.40624502095781, 18.593754979042192], [3.5937549790421923, 1.4062450209578086]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n200,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np200_nq200,200,200,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,4.89114579739442,2.812490041915617,2.812490041915617,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[164.89114579739444, 15.108854202605585], [15.108854202605585, 4.89114579739442]]","[[152.81249004191562, 37.187509958084384], [7.187509958084385, 2.812490041915617]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n500,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np500_nq500,500,500,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,12.227864493486049,7.031225104789042,7.031225104789042,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[412.2278644934861, 37.77213550651396], [37.77213550651396, 12.227864493486049]]","[[382.03122510478903, 92.96877489521097], [17.96877489521096, 7.031225104789042]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p009_n1000,P1,sparse_dim0p009,Sparse power family,sparse,sparse_np1000_nq1000,1000,1000,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.004062450209578083,0.009999999999969145,0.0010000000001129106,0.008999999999856234,-0.009,0.024455728986972097,0.014062450209578085,24.455728986972098,14.062450209578085,14.062450209578085,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7640624502095781, 0.18593754979042193], [0.03593754979042192, 0.014062450209578085]]","[[824.4557289869722, 75.54427101302792], [75.54427101302792, 24.455728986972098]]","[[764.0624502095781, 185.93754979042194], [35.93754979042192, 14.062450209578085]]",0.02434798744293218,0.0021542234748377896
P1_sparse_dim0p005_n10,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,0.24455728986972097,0.19446812105296646,0.19446812105296646,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.694468121052966, 1.8055318789470334], [0.3055318789470336, 0.19446812105296646]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n20,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,0.48911457973944195,0.3889362421059329,0.3889362421059329,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.388936242105933, 3.6110637578940668], [0.6110637578940672, 0.3889362421059329]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n30,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,0.7336718696091629,0.5834043631588994,0.5834043631588994,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.0834043631589, 5.4165956368411], [0.9165956368411009, 0.5834043631588994]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n50,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,1.222786449348605,0.9723406052648323,0.9723406052648323,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.47234060526483, 9.027659394735167], [1.5276593947351682, 0.9723406052648323]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n100,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,2.44557289869721,1.9446812105296647,1.9446812105296647,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[76.94468121052967, 18.055318789470334], [3.0553187894703364, 1.9446812105296647]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n200,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np200_nq200,200,200,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,4.89114579739442,3.8893624210593294,3.8893624210593294,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[164.89114579739444, 15.108854202605585], [15.108854202605585, 4.89114579739442]]","[[153.88936242105933, 36.11063757894067], [6.110637578940673, 3.8893624210593294]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n500,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np500_nq500,500,500,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,12.227864493486049,9.723406052648324,9.723406052648324,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[412.2278644934861, 37.77213550651396], [37.77213550651396, 12.227864493486049]]","[[384.72340605264833, 90.27659394735167], [15.276593947351682, 9.723406052648324]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p005_n1000,P1,sparse_dim0p005,Sparse power family,sparse,sparse_np1000_nq1000,1000,1000,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.009446812105296647,0.009999999999969145,0.004999999999999949,0.004999999999969196,-0.005,0.024455728986972097,0.019446812105296647,24.455728986972098,19.446812105296647,19.446812105296647,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7694468121052966, 0.18055318789470334], [0.030553187894703362, 0.019446812105296647]]","[[824.4557289869722, 75.54427101302792], [75.54427101302792, 24.455728986972098]]","[[769.4468121052967, 180.55318789470334], [30.553187894703363, 19.446812105296647]]",0.02434798744293218,0.011382030569638978
P1_sparse_dim0p002_n10,P1,sparse_dim0p002,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.012129416696500785,0.009999999999969145,0.007999999999938223,0.0020000000000309215,-0.002,0.024455728986972097,0.022129416696500787,0.24455728986972097,0.22129416696500787,0.22129416696500787,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7721294166965008, 0.17787058330349922], [0.027870583303499223, 0.022129416696500787]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.721294166965008, 1.7787058330349923], [0.27870583303499225, 0.22129416696500787]]",0.02434798744293218,0.01850446784640707
P1_sparse_dim0p002_n20,P1,sparse_dim0p002,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.012129416696500785,0.009999999999969145,0.007999999999938223,0.0020000000000309215,-0.002,0.024455728986972097,0.022129416696500787,0.48911457973944195,0.44258833393001573,0.44258833393001573,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7721294166965008, 0.17787058330349922], [0.027870583303499223, 0.022129416696500787]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.442588333930017, 3.5574116660699846], [0.5574116660699845, 0.44258833393001573]]",0.02434798744293218,0.01850446784640707
P1_sparse_dim0p002_n30,P1,sparse_dim0p002,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.012129416696500785,0.009999999999969145,0.007999999999938223,0.0020000000000309215,-0.002,0.024455728986972097,0.022129416696500787,0.7336718696091629,0.6638825008950235,0.6638825008950235,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7721294166965008, 0.17787058330349922], [0.027870583303499223, 0.022129416696500787]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.163882500895024, 5.336117499104977], [0.8361174991049767, 0.6638825008950235]]",0.02434798744293218,0.01850446784640707
P1_sparse_dim0p002_n50,P1,sparse_dim0p002,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.012129416696500785,0.009999999999969145,0.007999999999938223,0.0020000000000309215,-0.002,0.024455728986972097,0.022129416696500787,1.222786449348605,1.1064708348250394,1.1064708348250394,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7721294166965008, 0.17787058330349922], [0.027870583303499223, 0.022129416696500787]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.60647083482504, 8.89352916517496], [1.393529165174961, 1.1064708348250394]]",0.02434798744293218,0.01850446784640707
P1_sparse_dim0p002_n100,P1,sparse_dim0p002,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.012129416696500785,0.009999999999969145,0.007999999999938223,0.0020000000000309215,-0.002,0.024455728986972097,0.022129416696500787,2.44557289869721,2.2129416696500788,2.2129416696500788,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7721294166965008, 0.17787058330349922], [0.027870583303499223, 0.022129416696500787]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[77.21294166965008, 17.78705833034992], [2.787058330349922, 2.2129416696500788]]",0.02434798744293218,0.01850446784640707
