scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,association_p,association_q,generation_attempts,configuration_id,population_replication,population_seed,margin_profile,dominant_margin_mass,planned_density,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
config_2x2_d2_p07,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_sparse,7,3179708651,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999976,1.1102230246251565e-16,1.693271500794986,0.2531480038084783,0.2531480038084783,0.0,1.10933564796665e-33,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_07,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.8616589375993935, 0.03834106240064697], [0.03834106240060664, 0.06165893759935301]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]",3915028103,5000,5000,1.0,0.0005463185790085046,0.10520043321778187,0.09621368580179188,0.08245,0.0824,0.23425,0.23645,0.5612,0.56005,0.554612,0.5512400000000001,0.0025,0.0023,0.0023,0.0034,0.009,0.0112,simple_welch,Simple Welch,5000,1.0,0.938,91.37252282458383,49.07945058620819,0.1248,0.11592642715761536,0.13424965638195546,0.02479999999999999,0.062,0.055645996304359874,0.06902651059951016,0.011999999999999997,0.01,0.007593772813946565,0.013158575092209416,0.0
config_2x2_d2_p07,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_sparse,7,3179708651,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999976,1.1102230246251565e-16,1.693271500794986,0.2531480038084783,0.2531480038084783,0.0,1.10933564796665e-33,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_07,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.8616589375993935, 0.03834106240064697], [0.03834106240060664, 0.06165893759935301]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]",3915028103,5000,5000,1.0,0.0005463185790085046,0.10520043321778187,0.09621368580179188,0.08245,0.0824,0.23425,0.23645,0.5612,0.56005,0.554612,0.5512400000000001,0.0025,0.0023,0.0023,0.0034,0.009,0.0112,expanded_welch,Expanded Welch,4899,0.9798,0.950602163706879,14.67125276712393,3.0929924554371993,0.10451112471933048,0.096252203246611,0.11338979057546254,0.004511124719330475,0.04939783629312104,0.04367497197180541,0.05582680937644098,0.0006021637068789609,0.007756685037762809,0.005656586027431862,0.010628145896145127,0.0022433149622371916
config_2x2_d2_p08,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_sparse,8,3522743685,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999976,2.7755575615628914e-16,1.6000000000001617,0.25314800380847835,0.2531480038084783,0.4225569602643666,0.43838187076930374,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_08,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]",1035720000,5000,5000,1.0,-0.001513987889059167,0.10612115314529973,0.09567336780911037,0.0804,0.08,0.2375,0.2363,0.5655,0.55605,0.5392039999999999,0.5583,0.0021,0.0024,0.0028,0.0028,0.0092,0.0098,normal_wald,Normal Wald,5000,1.0,0.931,,,0.1284,0.11941179169040589,0.13795876439516047,0.02839999999999998,0.069,0.06230052488742163,0.07636123418921764,0.019000000000000003,0.0174,0.014128673436036129,0.021412312481333007,0.007399999999999999
config_2x2_d2_p08,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_sparse,8,3522743685,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999976,2.7755575615628914e-16,1.6000000000001617,0.25314800380847835,0.2531480038084783,0.4225569602643666,0.43838187076930374,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_08,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]",1035720000,5000,5000,1.0,-0.001513987889059167,0.10612115314529973,0.09567336780911037,0.0804,0.08,0.2375,0.2363,0.5655,0.55605,0.5392039999999999,0.5583,0.0021,0.0024,0.0028,0.0028,0.0092,0.0098,simple_welch,Simple Welch,5000,1.0,0.9368,91.37618543278961,49.057220668495724,0.1226,0.11379769801158326,0.13198176341654583,0.022599999999999995,0.0632,0.05678516000428789,0.07028550441491403,0.013200000000000003,0.013,0.010213148925363891,0.016534592769121746,0.002999999999999999
config_2x2_d2_p08,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_sparse,8,3522743685,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999976,2.7755575615628914e-16,1.6000000000001617,0.25314800380847835,0.2531480038084783,0.4225569602643666,0.43838187076930374,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_08,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]",1035720000,5000,5000,1.0,-0.001513987889059167,0.10612115314529973,0.09567336780911037,0.0804,0.08,0.2375,0.2363,0.5655,0.55605,0.5392039999999999,0.5583,0.0021,0.0024,0.0028,0.0028,0.0092,0.0098,expanded_welch,Expanded Welch,4905,0.981,0.9474006116207951,14.555750494921728,3.0682927298450995,0.10438328236493374,0.09613394608119648,0.11325180561664382,0.004383282364933738,0.052599388379204894,0.04669493852444052,0.0592040731225116,0.002599388379204891,0.009378185524974516,0.007038604692730183,0.01248564754166958,0.0006218144750254843
config_2x2_d2_p09,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,2,2x2_ultra_sparse,9,2729033886,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.0,1.10933564796665e-33,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_09,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]",127500412,5000,5000,1.0,-0.0006111530867623868,0.10401021720100173,0.0961635360171462,0.07835,0.07875,0.2339,0.23525,0.55805,0.56185,0.5597719999999999,0.5553600000000001,0.003,0.0023,0.002,0.0022,0.0088,0.0088,normal_wald,Normal Wald,5000,1.0,0.9418,,,0.117,0.10838344573416357,0.12620461395575017,0.017,0.0582,0.05204341062193982,0.06503493081671266,0.008199999999999999,0.0168,0.013590685009144725,0.020751222150558482,0.006799999999999999
config_2x2_d2_p09,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,2,2x2_ultra_sparse,9,2729033886,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.0,1.10933564796665e-33,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_09,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]",127500412,5000,5000,1.0,-0.0006111530867623868,0.10401021720100173,0.0961635360171462,0.07835,0.07875,0.2339,0.23525,0.55805,0.56185,0.5597719999999999,0.5553600000000001,0.003,0.0023,0.002,0.0022,0.0088,0.0088,simple_welch,Simple Welch,5000,1.0,0.945,91.62852958646982,49.07650116660351,0.1114,0.10297572349198636,0.120420934459712,0.011399999999999993,0.055,0.04901564776937427,0.06166760696172657,0.0049999999999999975,0.0136,0.010742591831619498,0.017204228620532072,0.003599999999999999
config_2x2_d2_p09,0,2,2,2,50,50,0.1,0.8968587065579073,0.8968587065579073,2,2x2_ultra_sparse,9,2729033886,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.0,1.10933564796665e-33,0.03834106240060664,0.03834106240060664,1.917053120030332,1.917053120030332,0.25,0.25,0.75,0.75,True,ultra_sparse,Ultra-sparsity,population_09,4,12.5,12.5,1.0,1.917053120030332,0.0,0.0,0.75,0.75,4.999999999997982,4.999999999997982,4.999999999999999,4.999999999999999,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]",127500412,5000,5000,1.0,-0.0006111530867623868,0.10401021720100173,0.0961635360171462,0.07835,0.07875,0.2339,0.23525,0.55805,0.56185,0.5597719999999999,0.5553600000000001,0.003,0.0023,0.002,0.0022,0.0088,0.0088,expanded_welch,Expanded Welch,4912,0.9824,0.9527687296416938,14.745852079371875,3.025950303977076,0.09710912052117264,0.089140517717224,0.10570739730289941,0.0028908794788273656,0.04723127035830619,0.04164449712799085,0.05352567114121303,0.0027687296416938137,0.012214983713355049,0.009501966943343487,0.015690354627255654,0.002214983713355049
config_2x2_d3_p00,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,0,574888472,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_00,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",2766434811,5000,5000,1.0,0.002585211882575289,0.08092851175539587,0.07424284000242423,0.0798,0.0,0.2372,0.00215,0.56295,0.24785,0.5487200000000001,2.5555768,0.0028,0.0,0.0025,0.0,0.01,0.0,normal_wald,Normal Wald,5000,1.0,0.8856,,,0.1722,0.1619875683575926,0.18291573703758685,0.07219999999999999,0.1144,0.10587188046648684,0.12352017127354119,0.0644,0.0618,0.05545620400945182,0.06881660997519624,0.0518
config_2x2_d3_p00,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,0,574888472,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_00,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",2766434811,5000,5000,1.0,0.002585211882575289,0.08092851175539587,0.07424284000242423,0.0798,0.0,0.2372,0.00215,0.56295,0.24785,0.5487200000000001,2.5555768,0.0028,0.0,0.0025,0.0,0.01,0.0,simple_welch,Simple Welch,5000,1.0,0.8884,70.6835283820756,58.28726421119108,0.1672,0.15711318545729672,0.17779779695733325,0.06719999999999998,0.1116,0.10316873927257678,0.12062761159834356,0.0616,0.0588,0.05261174177534381,0.0656656784209746,0.048799999999999996
config_2x2_d3_p00,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,0,574888472,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_00,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",2766434811,5000,5000,1.0,0.002585211882575289,0.08092851175539587,0.07424284000242423,0.0798,0.0,0.2372,0.00215,0.56295,0.24785,0.5487200000000001,2.5555768,0.0028,0.0,0.0025,0.0,0.01,0.0,expanded_welch,Expanded Welch,4950,0.99,0.9393939393939394,9.758529783769742,2.482768264118797,0.10848484848484849,0.10012296843061542,0.11745392977663639,0.008484848484848484,0.06060606060606061,0.05429360972502966,0.06759996798434739,0.010606060606060605,0.030303030303030304,0.025879868904043802,0.03545464519908341,0.020303030303030302
config_2x2_d3_p01,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,1,615621520,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_01,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",3202765758,5000,5000,1.0,0.001344598471514372,0.08167909030423601,0.07362223113060687,0.0814,5e-05,0.2373,0.00285,0.566,0.24725,0.5424560000000002,2.5605295999999997,0.0024,0.0,0.0023,0.0,0.0086,0.0,normal_wald,Normal Wald,5000,1.0,0.876,,,0.1734,0.16315790251161807,0.1841435603988932,0.07339999999999999,0.124,0.11515223549844852,0.1334250763642344,0.074,0.0676,0.06096785843452042,0.07489605020756494,0.05759999999999999
config_2x2_d3_p01,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,1,615621520,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_01,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",3202765758,5000,5000,1.0,0.001344598471514372,0.08167909030423601,0.07362223113060687,0.0814,5e-05,0.2373,0.00285,0.566,0.24725,0.5424560000000002,2.5605295999999997,0.0024,0.0,0.0023,0.0,0.0086,0.0,simple_welch,Simple Welch,5000,1.0,0.8786,71.07655321431145,58.3224384520188,0.1704,0.16023241454988946,0.1810736545722922,0.07039999999999999,0.1214,0.1126369712611499,0.1307443326516473,0.07139999999999999,0.0656,0.05906553769029381,0.07280144175957183,0.055600000000000004
config_2x2_d3_p01,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,1,615621520,dominant_0.90,0.9,3,0.10000000000000003,0.09999999999999987,1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221335,0.06889639373630108,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_01,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]",3202765758,5000,5000,1.0,0.001344598471514372,0.08167909030423601,0.07362223113060687,0.0814,5e-05,0.2373,0.00285,0.566,0.24725,0.5424560000000002,2.5605295999999997,0.0024,0.0,0.0023,0.0,0.0086,0.0,expanded_welch,Expanded Welch,4957,0.9914,0.9299979826507968,9.877056795670079,2.4694202263570264,0.11377849505749445,0.10523618395768604,0.12291895226586881,0.013778495057494441,0.07000201734920315,0.06322704917520587,0.07744292881409014,0.02000201734920315,0.036514020576961875,0.03164117038717166,0.04210467733997241,0.026514020576961873
config_2x2_d3_p02,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,2,363089977,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221557,0.06889639373630102,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_02,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]",2867895330,5000,5000,1.0,0.0035064263585819267,0.08095194019168486,0.07420244181884805,0.08175,0.0,0.23645,0.00255,0.56285,0.24685,0.554012,2.566468,0.0025,0.0,0.0023,0.0,0.009,0.0,normal_wald,Normal Wald,5000,1.0,0.8778,,,0.1696,0.1594524811931695,0.18025481625212422,0.0696,0.1222,0.11341075757583892,0.13156931801384622,0.0722,0.0692,0.06249097415276719,0.07657047784309404,0.059199999999999996
config_2x2_d3_p02,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,2,363089977,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221557,0.06889639373630102,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_02,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]",2867895330,5000,5000,1.0,0.0035064263585819267,0.08095194019168486,0.07420244181884805,0.08175,0.0,0.23645,0.00255,0.56285,0.24685,0.554012,2.566468,0.0025,0.0,0.0023,0.0,0.009,0.0,simple_welch,Simple Welch,5000,1.0,0.8824,70.44662449901912,58.12418746619038,0.1674,0.15730809766928192,0.17800257766457003,0.06739999999999999,0.1176,0.10896323899606583,0.12682389945151384,0.0676,0.0656,0.05906553769029381,0.07280144175957183,0.055600000000000004
