regime,regime_label,method,method_label,nominal_alpha,population_pairs,mean_rejection_rate,median_rejection_rate,p10_rejection_rate,p90_rejection_rate,minimum_rejection_rate,maximum_rejection_rate,mean_absolute_calibration_error
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.015,40,0.013564999999999999,0.0137,0.00996,0.01788,0.008,0.0212,0.002825
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.016,40,0.014505,0.0146,0.01056,0.01942,0.0082,0.0228,0.003025
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.017,40,0.015460000000000002,0.0155,0.01098,0.019860000000000003,0.009,0.024,0.0031600000000000005
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.018,40,0.016445,0.0165,0.011980000000000001,0.021040000000000003,0.01,0.0252,0.0032949999999999993
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.019,40,0.01732,0.0176,0.012780000000000001,0.02204,0.0106,0.0268,0.00344
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.02,40,0.018195,0.0183,0.01356,0.0232,0.011,0.0284,0.003565
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.021,40,0.01903,0.019,0.014180000000000002,0.02406,0.0118,0.0296,0.0037500000000000007
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.022,40,0.019925000000000002,0.0199,0.014780000000000001,0.025240000000000002,0.0128,0.031,0.003874999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.023,40,0.020749999999999998,0.0208,0.01518,0.02594,0.0132,0.0318,0.00407
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.024,40,0.02163,0.021400000000000002,0.01558,0.02732,0.0142,0.0332,0.00431
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.025,40,0.02258,0.0221,0.016380000000000002,0.028960000000000003,0.0144,0.0344,0.0045000000000000005
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.026,40,0.02345,0.0232,0.01736,0.029740000000000003,0.0146,0.0358,0.004529999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.027,40,0.024579999999999998,0.0244,0.018539999999999997,0.03126,0.0146,0.0372,0.004540000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.028,40,0.025474999999999998,0.025099999999999997,0.01916,0.03228,0.0152,0.0382,0.004595
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.029,40,0.026584999999999998,0.0264,0.02012,0.0342,0.0154,0.0392,0.004685
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.03,40,0.027379999999999998,0.027200000000000002,0.02058,0.034839999999999996,0.0162,0.04,0.004849999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.031,40,0.02841,0.028200000000000003,0.02136,0.036019999999999996,0.0166,0.0412,0.004849999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.032,40,0.029220000000000003,0.0291,0.0223,0.03662,0.0172,0.0422,0.005050000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.033,40,0.0301,0.030100000000000002,0.023,0.0376,0.0184,0.0426,0.005070000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.034,40,0.03102,0.031,0.02398,0.03814,0.0194,0.0436,0.005130000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.035,40,0.031955,0.032100000000000004,0.024960000000000003,0.03948,0.0202,0.045,0.005265000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.036,40,0.032895,0.033299999999999996,0.025580000000000002,0.04032,0.0204,0.0456,0.005324999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.037,40,0.03375,0.034,0.0262,0.04154,0.022,0.0462,0.005489999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.038,40,0.03462,0.035,0.02694,0.0434,0.0226,0.0472,0.0056500000000000005
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.039,40,0.035665,0.0363,0.02738,0.044320000000000005,0.0234,0.0488,0.005815000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.04,40,0.03667,0.0374,0.028739999999999998,0.04566,0.0244,0.0498,0.00581
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.041,40,0.03762,0.0379,0.02912,0.04684,0.0254,0.0502,0.005960000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.042,40,0.038529999999999995,0.0388,0.02992,0.04768000000000001,0.026,0.0512,0.0060300000000000015
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.043,40,0.03946,0.0395,0.0306,0.04866,0.0266,0.0518,0.006029999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.044,40,0.040395,0.0403,0.03136,0.05042,0.027,0.0538,0.006214999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.045,40,0.04129,0.0411,0.03178,0.051039999999999995,0.0278,0.0548,0.006259999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.046,40,0.04229,0.0421,0.032760000000000004,0.05262,0.0284,0.0558,0.00642
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.047,40,0.043155,0.0436,0.03336,0.053239999999999996,0.0296,0.0576,0.006525
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.048,40,0.044015,0.0443,0.034499999999999996,0.05422,0.0302,0.0584,0.006625000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.049,40,0.04489,0.0451,0.0351,0.05528,0.0308,0.059,0.006770000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.05,40,0.04592,0.046,0.035879999999999995,0.05662,0.0316,0.0604,0.006770000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.051,40,0.046955000000000004,0.0472,0.03722,0.05726,0.033,0.0616,0.0067249999999999975
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.052,40,0.047994999999999996,0.048100000000000004,0.038239999999999996,0.05826,0.0336,0.0626,0.006795
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.053,40,0.048955,0.0493,0.03922,0.059320000000000005,0.0344,0.063,0.0068249999999999995
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.054,40,0.049964999999999996,0.0504,0.04024,0.05996,0.035,0.0644,0.006855
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.055,40,0.050824999999999995,0.051199999999999996,0.0412,0.06078,0.0356,0.0654,0.0070550000000000005
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.056,40,0.05175,0.0519,0.04224,0.06236,0.0368,0.0664,0.007150000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.057,40,0.052615,0.0527,0.0429,0.06312,0.0378,0.0676,0.007275000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.058,40,0.053544999999999995,0.053500000000000006,0.04376,0.06416000000000001,0.0386,0.0684,0.007295000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.059,40,0.05450000000000001,0.05499999999999999,0.04454,0.06554,0.0388,0.0696,0.007449999999999998
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.06,40,0.055525000000000005,0.055999999999999994,0.0455,0.06666000000000001,0.0398,0.0714,0.007535
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.061,40,0.056445,0.0568,0.0458,0.06786,0.0402,0.0724,0.007744999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.062,40,0.05738,0.0574,0.04732,0.06906000000000001,0.0418,0.0738,0.00787
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.063,40,0.058325,0.0582,0.04814,0.07028,0.0428,0.0752,0.008055
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.064,40,0.059275,0.0587,0.04914,0.07162,0.0436,0.0764,0.008105000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.065,40,0.06024500000000001,0.0597,0.049960000000000004,0.07286000000000001,0.0442,0.078,0.008195000000000003
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.066,40,0.061204999999999996,0.0611,0.05038,0.07382000000000001,0.045,0.0794,0.008245000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.067,40,0.062265,0.0619,0.051340000000000004,0.07490000000000001,0.046,0.0814,0.008275000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.068,40,0.063095,0.0631,0.05178,0.0762,0.047,0.0824,0.008355000000000003
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.069,40,0.06403,0.0644,0.05278,0.077,0.0482,0.0834,0.008390000000000003
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.07,40,0.06501,0.06559999999999999,0.05396,0.0778,0.049,0.0848,0.008420000000000004
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.071,40,0.06598000000000001,0.0662,0.05478,0.07882,0.0496,0.0856,0.008519999999999996
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.072,40,0.06695,0.0674,0.055760000000000004,0.07982,0.0498,0.0868,0.008589999999999997
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.073,40,0.06790500000000001,0.0678,0.056720000000000007,0.08086,0.0502,0.0876,0.008694999999999998
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.074,40,0.068935,0.0686,0.05734,0.08152000000000001,0.0512,0.0882,0.008725
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.075,40,0.06987499999999999,0.0696,0.05808,0.08288,0.0518,0.0884,0.008764999999999998
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.076,40,0.070895,0.0699,0.05896,0.08386,0.0522,0.0896,0.008884999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.077,40,0.07186000000000001,0.07089999999999999,0.05978,0.0855,0.0524,0.09,0.00899
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.078,40,0.07288,0.072,0.061,0.08634,0.0532,0.091,0.00896
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.079,40,0.073795,0.0728,0.061560000000000004,0.08754,0.0536,0.092,0.009145
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.08,40,0.07488500000000001,0.0744,0.06236,0.0889,0.0544,0.0932,0.009185000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.081,40,0.07594999999999999,0.0752,0.06348000000000001,0.0896,0.0552,0.0946,0.009260000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.082,40,0.07685499999999999,0.0766,0.06405999999999999,0.09042,0.056,0.0958,0.009325000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.083,40,0.077795,0.07769999999999999,0.0652,0.09144000000000001,0.0562,0.0968,0.009365000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.084,40,0.078815,0.079,0.06592,0.09232,0.0572,0.0972,0.009315000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.085,40,0.079735,0.0797,0.06692000000000001,0.09318,0.0578,0.0978,0.009355000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.086,40,0.080755,0.08080000000000001,0.06774,0.09436,0.0584,0.0984,0.009354999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.087,40,0.081655,0.0819,0.06836,0.09536,0.0594,0.0998,0.009314999999999997
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.088,40,0.082875,0.08310000000000001,0.0696,0.0965,0.0608,0.1016,0.009314999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.089,40,0.083765,0.0844,0.07,0.09714,0.0616,0.1026,0.009344999999999997
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.09,40,0.08481999999999999,0.086,0.07156,0.09830000000000001,0.0626,0.1034,0.00927
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.091,40,0.08565,0.0862,0.07238,0.09998,0.0626,0.1042,0.009379999999999998
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.092,40,0.08653,0.087,0.0732,0.10058,0.063,0.1048,0.00938
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.093,40,0.087535,0.0878,0.07454,0.1021,0.0648,0.1066,0.009475
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.094,40,0.08847000000000001,0.0889,0.07518,0.10296000000000001,0.0656,0.107,0.009470000000000001
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.095,40,0.08936,0.08940000000000001,0.0758,0.10392,0.0664,0.1082,0.009479999999999999
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.096,40,0.09036999999999999,0.0905,0.07678,0.10514,0.0674,0.1086,0.00948
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.097,40,0.09132,0.0918,0.0774,0.10684,0.0684,0.1094,0.009560000000000003
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.098,40,0.09225,0.09309999999999999,0.07854,0.10734,0.0692,0.1098,0.009490000000000002
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.099,40,0.0932,0.0944,0.07988,0.10904,0.0706,0.111,0.009590000000000003
moderate_sparse,Moderate sparsity,normal_wald,Normal Wald,0.1,40,0.094195,0.0953,0.08072,0.10984,0.0712,0.1122,0.009585000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.001,40,0.0009350000000000001,0.001,0.0002,0.0018,0.0,0.0018,0.000455
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.002,40,0.00176,0.0018,0.0008,0.0026,0.0004,0.0042,0.00063
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.003,40,0.002545,0.0024,0.0012,0.0034,0.0008,0.005,0.0007650000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.004,40,0.0032849999999999997,0.0031000000000000003,0.002,0.0042,0.0016,0.0062,0.000945
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.005,40,0.004095,0.0044,0.00278,0.005,0.0022,0.0078,0.001095
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.006,40,0.004784999999999999,0.0048,0.0032,0.00582,0.0024,0.009,0.0014550000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.007,40,0.00547,0.0054,0.0038,0.006640000000000001,0.0032,0.0092,0.0017100000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.008,40,0.006279999999999999,0.0062,0.0044,0.008020000000000001,0.0036,0.011,0.002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.009,40,0.007180000000000001,0.0069,0.00518,0.00962,0.004,0.0116,0.0021799999999999996
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.01,40,0.008075,0.0079,0.006,0.010620000000000001,0.0054,0.0124,0.0023150000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.011,40,0.00893,0.0085,0.0066,0.012080000000000002,0.0062,0.013,0.0025499999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.012,40,0.00984,0.0096,0.00738,0.01362,0.0062,0.0158,0.0027600000000000003
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.013,40,0.010695,0.0102,0.008,0.0144,0.0068,0.017,0.0029249999999999996
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.014,40,0.01166,0.0112,0.009340000000000001,0.0151,0.0076,0.018,0.00297
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.015,40,0.012465,0.012199999999999999,0.0096,0.01606,0.008,0.0194,0.0032249999999999996
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.016,40,0.013345000000000001,0.0132,0.01056,0.01746,0.0082,0.0202,0.003365
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.017,40,0.014195,0.0142,0.01098,0.017720000000000003,0.0088,0.022,0.0034850000000000007
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.018,40,0.014979999999999999,0.0148,0.01176,0.01814,0.0096,0.023,0.0036999999999999993
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.019,40,0.016025,0.0159,0.012780000000000001,0.019360000000000002,0.0106,0.0244,0.0036849999999999995
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.02,40,0.016825,0.0165,0.013380000000000001,0.02086,0.011,0.0256,0.003915
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.021,40,0.017715,0.0176,0.0138,0.022240000000000003,0.0118,0.027,0.004105000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.022,40,0.018520000000000002,0.0182,0.01438,0.02288,0.0126,0.0284,0.004289999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.023,40,0.019370000000000002,0.0189,0.01498,0.02424,0.0128,0.0298,0.00443
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.024,40,0.020255000000000002,0.019700000000000002,0.0154,0.02526,0.0142,0.031,0.0045650000000000005
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.025,40,0.021124999999999998,0.0207,0.016,0.02576,0.0144,0.032,0.004705000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.026,40,0.021965000000000002,0.0212,0.017,0.026860000000000002,0.0144,0.033,0.004954999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.027,40,0.022844999999999997,0.022,0.01834,0.028780000000000003,0.0146,0.0342,0.005144999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.028,40,0.02379,0.0233,0.01898,0.029900000000000003,0.0148,0.0356,0.00515
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.029,40,0.02484,0.0244,0.019760000000000003,0.03126,0.0154,0.0372,0.005200000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.03,40,0.025705,0.025500000000000002,0.0204,0.03242,0.0162,0.0384,0.005354999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.031,40,0.026695000000000003,0.0268,0.021339999999999998,0.034,0.0166,0.0392,0.005435
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.032,40,0.02762,0.0276,0.0223,0.0348,0.0168,0.0396,0.00547
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.033,40,0.028555000000000004,0.0286,0.02274,0.03564,0.0184,0.041,0.005575000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.034,40,0.029459999999999997,0.0294,0.023780000000000003,0.0366,0.0192,0.0418,0.005670000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.035,40,0.030345,0.0299,0.02476,0.037239999999999995,0.02,0.0424,0.005795000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.036,40,0.031169999999999996,0.0308,0.0254,0.03792,0.0204,0.0432,0.005989999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.037,40,0.032145,0.0316,0.026160000000000003,0.039080000000000004,0.0216,0.0444,0.006034999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.038,40,0.033065,0.0325,0.02692,0.040080000000000005,0.0226,0.0452,0.006115
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.039,40,0.03393,0.033699999999999994,0.02718,0.04098,0.0234,0.0462,0.006240000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.04,40,0.03492,0.0346,0.028560000000000002,0.04282,0.024,0.0468,0.00626
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.041,40,0.035825,0.0352,0.02912,0.04392,0.0252,0.0488,0.006435000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.042,40,0.036775,0.0363,0.02992,0.04504,0.026,0.0492,0.0064950000000000025
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.043,40,0.037695,0.037,0.03038,0.04628,0.0264,0.05,0.006554999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.044,40,0.038625,0.0378,0.03136,0.04732,0.0268,0.0508,0.006654999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.045,40,0.039395,0.039099999999999996,0.031580000000000004,0.048100000000000004,0.0274,0.0516,0.006814999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.046,40,0.040400000000000005,0.0401,0.03258,0.0498,0.0282,0.0526,0.006839999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.047,40,0.04129,0.041,0.03316,0.05062,0.0288,0.054,0.006999999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.048,40,0.042359999999999995,0.0419,0.03408,0.05184,0.0302,0.0552,0.0071
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.049,40,0.0432,0.043,0.0351,0.053,0.0304,0.0568,0.00728
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.05,40,0.044,0.043899999999999995,0.035699999999999996,0.05382,0.0316,0.0578,0.007400000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.051,40,0.04498,0.0446,0.03704,0.05446,0.0326,0.059,0.007459999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.052,40,0.045950000000000005,0.045700000000000005,0.03822,0.05568,0.0336,0.0602,0.007499999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.053,40,0.046935,0.046700000000000005,0.03918,0.05702,0.0342,0.061,0.007535
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.054,40,0.04796,0.0478,0.0397,0.05802,0.035,0.0622,0.007559999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.055,40,0.048854999999999996,0.048799999999999996,0.04102,0.05888,0.0352,0.0626,0.007685
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.056,40,0.04984,0.0499,0.041800000000000004,0.05972,0.0368,0.0642,0.00771
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.057,40,0.050785000000000004,0.0508,0.042699999999999995,0.06018,0.0378,0.0648,0.0077750000000000015
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.058,40,0.05175,0.0519,0.04352,0.06158,0.0386,0.0662,0.007880000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.059,40,0.052605,0.0528,0.044520000000000004,0.06238,0.0388,0.0666,0.007944999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.06,40,0.053485000000000005,0.0534,0.04512,0.06354,0.0398,0.0682,0.008114999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.061,40,0.05444,0.0545,0.04576,0.06456,0.0398,0.069,0.00815
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.062,40,0.055355,0.055,0.046740000000000004,0.06627999999999999,0.0414,0.0704,0.008365000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.063,40,0.056264999999999996,0.056,0.04794,0.06724,0.042,0.072,0.008535
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.064,40,0.057225000000000005,0.057,0.048940000000000004,0.06862,0.0434,0.0728,0.008645000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.065,40,0.058145,0.0581,0.04958,0.07004,0.0438,0.0738,0.008805000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.066,40,0.059129999999999995,0.058899999999999994,0.0502,0.071,0.0446,0.0754,0.00885
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.067,40,0.0601,0.06,0.051140000000000005,0.07222,0.0456,0.0772,0.008970000000000002
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.068,40,0.061114999999999996,0.060899999999999996,0.05158,0.07304,0.0464,0.0784,0.009005000000000003
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.069,40,0.062139999999999994,0.0619,0.0524,0.07422000000000001,0.048,0.0798,0.008990000000000003
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.07,40,0.06309000000000001,0.06290000000000001,0.05378,0.07508,0.0486,0.0816,0.009020000000000004
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.071,40,0.06402,0.0641,0.05438,0.07622000000000001,0.0494,0.0828,0.009099999999999995
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.072,40,0.06495,0.0649,0.05554,0.07722000000000001,0.0496,0.0842,0.009179999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.073,40,0.065915,0.0655,0.05618,0.07822000000000001,0.0502,0.085,0.009264999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.074,40,0.06678999999999999,0.06659999999999999,0.05716,0.07904,0.0512,0.086,0.009409999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.075,40,0.06776499999999999,0.0675,0.05788,0.07986,0.0514,0.0872,0.009544999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.076,40,0.06887,0.0687,0.05876,0.08114,0.0522,0.0878,0.009489999999999998
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.077,40,0.069665,0.069,0.05958,0.08244,0.0524,0.0882,0.009725
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.078,40,0.070695,0.0701,0.06078,0.08327999999999999,0.0528,0.0892,0.009675
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.079,40,0.071655,0.0713,0.061560000000000004,0.08444,0.0532,0.09,0.009784999999999999
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.08,40,0.0726,0.07250000000000001,0.06198,0.08552,0.0542,0.0902,0.00982
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.081,40,0.073685,0.07300000000000001,0.06312000000000001,0.0871,0.0552,0.092,0.009885000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.082,40,0.074655,0.0739,0.06386,0.08792,0.0556,0.0926,0.009885000000000001
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.083,40,0.075635,0.0754,0.06466,0.08936000000000001,0.0562,0.0936,0.010025000000000003
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.084,40,0.076745,0.07669999999999999,0.06568,0.08966,0.0568,0.0956,0.009965000000000003
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.085,40,0.07766999999999999,0.0779,0.0669,0.09118,0.0578,0.0966,0.010040000000000004
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.086,40,0.07861,0.0786,0.06772,0.09168,0.0582,0.097,0.010069999999999996
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.087,40,0.079565,0.0794,0.06798,0.09252,0.0594,0.0974,0.010094999999999996
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.088,40,0.08055,0.0805,0.06898,0.09360000000000002,0.06,0.098,0.010109999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.089,40,0.08155,0.0815,0.06998,0.09442,0.0614,0.099,0.010079999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.09,40,0.082575,0.0827,0.0712,0.09572,0.0624,0.1002,0.010024999999999997
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.091,40,0.08358499999999999,0.08360000000000001,0.07198,0.09674,0.0626,0.1016,0.010015
moderate_sparse,Moderate sparsity,simple_welch,Simple Welch,0.092,40,0.084575,0.08449999999999999,0.07278,0.09768,0.0628,0.103,0.010004999999999998
