scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,association_p,association_q,generation_attempts,configuration_id,population_replication,population_seed,margin_profile,dominant_margin_mass,planned_density,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json
config_5x5_d0_p00,2,0,5,5,375,375,0.1,0.4849131139437569,0.4849131139437569,1,5x5_balanced_control,0,241105782,uniform,0.2,15,0.09999999999999942,0.09999999999999964,-2.220446049250313e-16,0.3545565059525378,0.1820880001363052,0.1820880001363052,0.05869923569431523,0.10871464160511848,0.022272174702369616,0.022272174702369616,8.352065513388606,8.352065513388606,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_00,25,15.0,15.0,1.0,8.352065513388606,0.0,0.0,0.0,0.0,74.99999999999345,74.99999999999343,74.99999999999999,74.99999999999999,0.20000000000002613,0.19999999999999998,0.20000000000002613,0.19999999999999998,"[[0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616, 0.022272174702369616], [0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616, 0.022272174702369616], [0.022272174702378328, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557, 0.06659173794644557], [0.022272174702378328, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557, 0.06659173794644557], [0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616, 0.022272174702369616]]","[[0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616], [0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616], [0.06659173794644557, 0.022272174702378328, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557], [0.06659173794644557, 0.022272174702378328, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557], [0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616]]"
config_5x5_d0_p01,2,0,5,5,375,375,0.1,0.6568233767144918,0.6568233767144918,1,5x5_balanced_control,1,431404744,uniform,0.2,15,0.10000000000000009,0.09999999999999942,6.661338147750939e-16,0.1931275903666514,0.1856582784845519,0.1856582784845519,0.08605860471702842,0.1604081498755097,0.021165270102610878,0.021165270102610878,7.936976288479079,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_01,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,75.0,75.0,74.99999999999999,75.0,0.20000000000000004,0.20000000000000007,0.20000000000000007,0.20000000000000004,"[[0.04411114605025228, 0.04411114605025227, 0.0694471676942737, 0.02116527010261088, 0.02116527010261089], [0.02116527010261089, 0.04411114605025226, 0.02116527010261088, 0.0694471676942737, 0.04411114605025228], [0.02116527010261089, 0.06944716769427368, 0.04411114605025228, 0.044111146050252265, 0.02116527010261088], [0.0694471676942737, 0.021165270102610885, 0.04411114605025228, 0.02116527010261089, 0.04411114605025228], [0.04411114605025228, 0.021165270102610878, 0.02116527010261089, 0.04411114605025228, 0.0694471676942737]]","[[0.044111146050252265, 0.02116527010261089, 0.06944716769427368, 0.04411114605025228, 0.02116527010261088], [0.02116527010261089, 0.0694471676942737, 0.021165270102610885, 0.04411114605025228, 0.04411114605025228], [0.02116527010261088, 0.04411114605025228, 0.04411114605025227, 0.0694471676942737, 0.02116527010261089], [0.0694471676942737, 0.02116527010261089, 0.04411114605025226, 0.02116527010261088, 0.04411114605025228], [0.04411114605025228, 0.04411114605025228, 0.021165270102610878, 0.02116527010261089, 0.0694471676942737]]"
config_5x5_d0_p02,2,0,5,5,375,375,0.1,0.6568233767144918,0.6568233767144918,1,5x5_balanced_control,2,3037591977,uniform,0.2,15,0.09999999999999964,0.09999999999999987,-2.220446049250313e-16,0.33080284605249954,0.1856582784845519,0.18565827848455188,0.0671141911693991,0.13003506512638896,0.021165270102610878,0.021165270102610878,7.936976288479079,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_02,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,75.0,75.0,75.0,75.0,0.2,0.2,0.20000000000000004,0.2,"[[0.02116527010261088, 0.044111146050252265, 0.02116527010261089, 0.06944716769427368, 0.04411114605025228], [0.04411114605025228, 0.02116527010261089, 0.0694471676942737, 0.021165270102610885, 0.04411114605025228], [0.0694471676942737, 0.04411114605025228, 0.04411114605025228, 0.021165270102610878, 0.02116527010261089], [0.02116527010261089, 0.02116527010261088, 0.04411114605025228, 0.04411114605025227, 0.0694471676942737], [0.04411114605025228, 0.0694471676942737, 0.02116527010261089, 0.04411114605025226, 0.02116527010261088]]","[[0.04411114605025228, 0.02116527010261089, 0.04411114605025228, 0.021165270102610885, 0.0694471676942737], [0.02116527010261089, 0.02116527010261088, 0.0694471676942737, 0.04411114605025227, 0.04411114605025228], [0.0694471676942737, 0.04411114605025228, 0.02116527010261089, 0.021165270102610878, 0.04411114605025228], [0.02116527010261088, 0.044111146050252265, 0.04411114605025228, 0.06944716769427368, 0.02116527010261089], [0.04411114605025228, 0.0694471676942737, 0.02116527010261088, 0.04411114605025226, 0.02116527010261089]]"
config_5x5_d0_p03,2,0,5,5,375,375,0.1,0.4849131139437569,0.6568233767144918,1,5x5_balanced_control,3,917772110,uniform,0.2,15,0.10000000000000009,0.09999999999999964,4.440892098500626e-16,0.5873689497099425,0.1820880001363052,0.18565827848455188,0.03799306068935482,0.06948647277001056,0.022272174702369616,0.021165270102610878,8.352065513388606,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_03,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,74.99999999999345,75.0,74.99999999999999,74.99999999999999,0.20000000000002613,0.19999999999999998,0.20000000000000004,0.2,"[[0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.06659173794644557, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.06659173794644557, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443]]","[[0.0694471676942737, 0.02116527010261089, 0.04411114605025228, 0.021165270102610885, 0.04411114605025228], [0.04411114605025228, 0.04411114605025228, 0.02116527010261089, 0.021165270102610878, 0.0694471676942737], [0.02116527010261089, 0.0694471676942737, 0.02116527010261088, 0.04411114605025226, 0.04411114605025228], [0.04411114605025228, 0.02116527010261088, 0.0694471676942737, 0.04411114605025227, 0.02116527010261089], [0.02116527010261089, 0.044111146050252265, 0.04411114605025228, 0.06944716769427368, 0.02116527010261088]]"
config_5x5_d0_p04,2,0,5,5,375,375,0.1,1.0044949946979411,0.6568233767144918,1,5x5_balanced_control,4,1611322718,uniform,0.2,15,0.09999999999999765,0.10000000000000009,-2.4424906541753444e-15,0.5507683270343141,0.17120770340500785,0.18565827848455185,0.04177951494008636,0.0820278664865271,0.010448825077135012,0.021165270102610878,3.9183094039256297,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_04,25,15.0,15.0,1.0,3.9183094039256297,0.0,0.0,0.08,0.0,74.99999999999696,75.0,74.99999999999999,74.99999999999999,0.20000000000000837,0.2,0.2,0.2,"[[0.03565511419764186, 0.02037027659133151, 0.0556216104673456, 0.010448825077135012, 0.07790417366653792], [0.03565511419764187, 0.055621610467345615, 0.020370276591331515, 0.07790417366653793, 0.010448825077135014], [0.04206568664133796, 0.030893330805530316, 0.05104909549445354, 0.02037027659133282, 0.055621610467349175], [0.04455839832204031, 0.042065686641338994, 0.042065686641338994, 0.035655114197645034, 0.035655114197645034], [0.04206568664133797, 0.05104909549445355, 0.03089333080553032, 0.05562161046734919, 0.020370276591332823]]","[[0.02116527010261089, 0.021165270102610878, 0.0694471676942737, 0.04411114605025228, 0.04411114605025228], [0.02116527010261088, 0.04411114605025226, 0.04411114605025228, 0.02116527010261089, 0.0694471676942737], [0.0694471676942737, 0.04411114605025227, 0.02116527010261089, 0.04411114605025228, 0.02116527010261088], [0.04411114605025228, 0.021165270102610885, 0.04411114605025228, 0.0694471676942737, 0.02116527010261089], [0.04411114605025228, 0.06944716769427368, 0.02116527010261088, 0.02116527010261089, 0.044111146050252265]]"
config_5x5_d0_p05,2,0,5,5,375,375,0.1,0.6568233767144918,0.4849131139437569,1,5x5_balanced_control,5,3950737540,uniform,0.2,15,0.09999999999999964,0.09999999999999964,0.0,0.5000130643184293,0.18565827848455188,0.18208800013630516,0.0498295919113203,0.08907494366098088,0.021165270102610878,0.022272174702369616,7.936976288479079,8.352065513388606,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_05,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,75.0,74.99999999999345,74.99999999999999,74.99999999999999,0.2,0.20000000000000004,0.20000000000002613,0.19999999999999998,"[[0.04411114605025227, 0.04411114605025228, 0.02116527010261088, 0.0694471676942737, 0.02116527010261089], [0.04411114605025226, 0.02116527010261089, 0.0694471676942737, 0.02116527010261088, 0.04411114605025228], [0.06944716769427368, 0.02116527010261089, 0.044111146050252265, 0.04411114605025228, 0.02116527010261088], [0.021165270102610878, 0.04411114605025228, 0.04411114605025228, 0.02116527010261089, 0.0694471676942737], [0.021165270102610885, 0.0694471676942737, 0.02116527010261089, 0.04411114605025228, 0.04411114605025228]]","[[0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443], [0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328], [0.022272174702378328, 0.06659173794644557, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443]]"
config_5x5_d0_p06,2,0,5,5,375,375,0.1,1.0044949946979411,1.0044949946979411,1,5x5_balanced_control,6,1711014952,uniform,0.2,15,0.09999999999999787,0.09999999999999809,-2.220446049250313e-16,0.4271357496267403,0.17120770340500785,0.17120770340500788,0.053522577179195396,0.09388321148506523,0.010448825077135012,0.010448825077135012,3.9183094039256297,3.9183094039256297,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_06,25,15.0,15.0,1.0,3.9183094039256297,0.0,0.0,0.08,0.08,74.99999999999696,74.99999999999696,74.99999999999999,74.99999999999999,0.20000000000000837,0.19999999999999998,0.20000000000000837,0.19999999999999998,"[[0.05562161046734919, 0.03089333080553032, 0.020370276591332823, 0.04206568664133797, 0.05104909549445355], [0.010448825077135012, 0.0556216104673456, 0.07790417366653792, 0.03565511419764186, 0.02037027659133151], [0.07790417366653793, 0.020370276591331515, 0.010448825077135014, 0.03565511419764187, 0.055621610467345615], [0.035655114197645034, 0.042065686641338994, 0.035655114197645034, 0.04455839832204031, 0.042065686641338994], [0.02037027659133282, 0.05104909549445354, 0.055621610467349175, 0.04206568664133796, 0.030893330805530316]]","[[0.0556216104673456, 0.03565511419764186, 0.07790417366653792, 0.02037027659133151, 0.010448825077135012], [0.05104909549445354, 0.04206568664133796, 0.055621610467349175, 0.030893330805530316, 0.02037027659133282], [0.020370276591331515, 0.03565511419764187, 0.010448825077135014, 0.055621610467345615, 0.07790417366653793], [0.042065686641338994, 0.04455839832204031, 0.035655114197645034, 0.042065686641338994, 0.035655114197645034], [0.03089333080553032, 0.04206568664133797, 0.020370276591332823, 0.05104909549445355, 0.05562161046734919]]"
config_5x5_d0_p07,2,0,5,5,375,375,0.1,0.4849131139437569,0.6568233767144918,1,5x5_balanced_control,7,987096688,uniform,0.2,15,0.09999999999999964,0.10000000000000053,-8.881784197001252e-16,0.6747248351014558,0.1820880001363052,0.18565827848455188,0.026156529467389333,0.04961779493630313,0.022272174702369616,0.021165270102610878,8.352065513388606,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_07,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,74.99999999999345,75.0,74.99999999999999,75.0,0.20000000000002613,0.19999999999999998,0.20000000000000004,0.20000000000000007,"[[0.022272174702378328, 0.06659173794644557, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443], [0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443]]","[[0.02116527010261089, 0.02116527010261088, 0.04411114605025227, 0.04411114605025228, 0.0694471676942737], [0.02116527010261088, 0.044111146050252265, 0.06944716769427368, 0.02116527010261089, 0.04411114605025228], [0.04411114605025228, 0.0694471676942737, 0.04411114605025226, 0.02116527010261089, 0.02116527010261088], [0.04411114605025228, 0.02116527010261089, 0.021165270102610885, 0.0694471676942737, 0.04411114605025228], [0.0694471676942737, 0.04411114605025228, 0.021165270102610878, 0.04411114605025228, 0.02116527010261089]]"
config_5x5_d0_p08,2,0,5,5,375,375,0.1,0.4849131139437569,0.4849131139437569,1,5x5_balanced_control,8,1405826916,uniform,0.2,15,0.10000000000000009,0.09999999999999898,1.1102230246251565e-15,0.4431956324406898,0.1820880001363052,0.18208800013630516,0.05171688755967874,0.09624780403171976,0.022272174702369616,0.022272174702369616,8.352065513388606,8.352065513388606,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_08,25,15.0,15.0,1.0,8.352065513388606,0.0,0.0,0.0,0.0,74.99999999999345,74.99999999999343,74.99999999999999,74.99999999999999,0.20000000000002613,0.19999999999999998,0.20000000000002613,0.2,"[[0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.06659173794644557, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.06659173794644557, 0.022272174702378328], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.022272174702369616, 0.05181855019841443]]","[[0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616], [0.05181855019841443, 0.022272174702369616, 0.05181855019841443, 0.05181855019841443, 0.022272174702369616], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557], [0.022272174702378328, 0.06659173794644557, 0.022272174702378328, 0.022272174702378328, 0.06659173794644557]]"
config_5x5_d0_p09,2,0,5,5,375,375,0.1,0.6568233767144918,0.6568233767144918,1,5x5_balanced_control,9,3070384227,uniform,0.2,15,0.09999999999999964,0.09999999999999987,-2.220446049250313e-16,0.5287107278119111,0.18565827848455188,0.18565827848455188,0.04785971743041251,0.08869259832092757,0.021165270102610878,0.021165270102610878,7.936976288479079,7.936976288479079,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_09,25,15.0,15.0,1.0,7.936976288479079,0.0,0.0,0.0,0.0,75.0,75.0,74.99999999999999,74.99999999999999,0.20000000000000004,0.2,0.20000000000000004,0.20000000000000004,"[[0.04411114605025228, 0.02116527010261089, 0.021165270102610878, 0.0694471676942737, 0.04411114605025228], [0.02116527010261088, 0.0694471676942737, 0.04411114605025227, 0.02116527010261089, 0.04411114605025228], [0.02116527010261089, 0.04411114605025228, 0.021165270102610885, 0.04411114605025228, 0.0694471676942737], [0.0694471676942737, 0.02116527010261088, 0.04411114605025226, 0.04411114605025228, 0.02116527010261089], [0.044111146050252265, 0.04411114605025228, 0.06944716769427368, 0.02116527010261088, 0.02116527010261089]]","[[0.04411114605025228, 0.021165270102610878, 0.0694471676942737, 0.04411114605025228, 0.02116527010261089], [0.04411114605025228, 0.04411114605025227, 0.02116527010261089, 0.02116527010261088, 0.0694471676942737], [0.02116527010261089, 0.04411114605025226, 0.04411114605025228, 0.0694471676942737, 0.02116527010261088], [0.02116527010261089, 0.06944716769427368, 0.02116527010261088, 0.044111146050252265, 0.04411114605025228], [0.0694471676942737, 0.021165270102610885, 0.04411114605025228, 0.02116527010261089, 0.04411114605025228]]"
config_5x5_d1_p00,2,1,5,5,200,200,0.1,0.8666909994683085,0.999479546084054,1,5x5_moderate_sparse,0,2042495316,dominant_0.70,0.7,8,0.09999999999999987,0.09999999999999987,0.0,1.4925048854594294,0.2168098977839714,0.20503047027819898,0.2579255115700885,0.4072002606605465,0.0026526326970480294,0.004268374171104369,0.5305265394096059,0.8536748342208738,0.0,0.0,0.64,0.64,False,moderate_sparse,Moderate sparsity,population_00,25,8.0,8.0,1.0,0.5305265394096059,0.24,0.08,0.8,0.68,14.999999999993975,14.999999999989033,15.0,15.0,0.7000000000000678,0.7000000000000001,0.7000000000000992,0.7000000000000001,"[[0.024237425090353218, 0.0036570236625798704, 0.013286342089160233, 0.009637286684928515, 0.02418192247294803], [0.04633005714415926, 0.012722999811272243, 0.009637286684934632, 0.0026526326970480294, 0.0036570236625821906], [0.04633005714415927, 0.00265263269704803, 0.0036570236625821906, 0.01272299981127224, 0.009637286684934632], [0.024237425090353218, 0.009637286684928517, 0.02418192247294803, 0.0036570236625798696, 0.013286342089160233], [0.5588650355309751, 0.04633005714417134, 0.02423742509037492, 0.04633005714417135, 0.02423742509037492]]","[[0.00919517171069483, 0.027476311975410925, 0.01724626434260765, 0.004268374171104369, 0.016813877800127386], [0.04153423299269965, 0.016813877800156116, 0.02867298701198395, 0.05238142223642898, 0.5605974799588306], [0.006396855868849423, 0.00426837417111067, 0.0056695739143585114, 0.006283773809266327, 0.05238142223641679], [0.009513288538178701, 0.017246264342617425, 0.013897886192866185, 0.005669573914353355, 0.0286729870119512], [0.008360450889577415, 0.009195171710704879, 0.00951328853818371, 0.006396855868846972, 0.04153423299267407]]"
