configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_cf11ea20a0c072cd,pair_2d62ec2a6d8e6686,5x5,5,5,uniform,,,additive,first,0.04,0.02,0.03999999999999981,0.019999999999999993,-0.019999999999999813,0.019999999999999813,50,50,200,69313077080261891
config_cf74e29523914de0,pair_de5f543640a1976a,3x5,3,5,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,1000,1000,200,4811221911581416682
config_d0147e37715090b0,pair_59641391e1eee31f,8x8,8,8,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000011325,0.00010000000000011325,0.0,0.0,50000,50000,200,12671764587026579584
config_d19d4c5f18b5a3d7,pair_24734b5159c09297,3x3,3,3,custom_extreme,0.999,0.9995,additive,first,1e-05,1e-05,9.99999999991951e-06,9.999999999984954e-06,6.544345957076175e-17,6.544345957076175e-17,10000,10000,200,6206675007940338998
config_d1f8e6b0691f6950,pair_a974b4737f1b849c,2x3,2,3,uniform,,,additive,first,0.02,0.04,0.019999999999999934,0.039999999999999994,0.02000000000000006,0.02000000000000006,1000,1000,200,5187213153323712260
config_d21128df1c7e5d5e,pair_bdbd6bc8436be4be,5x5,5,5,different_skew,,,loglinear,first,0.0001,0.0001,9.999999999979871e-05,0.0001000000000001894,3.906922528551515e-16,3.906922528551515e-16,20,20,200,11634391853219790909
config_d237b320e7f41895,pair_de9ba37b68c66590,8x8,8,8,same_skew,,,additive,first,0.0001,0.0201,0.00010000000000011325,0.020099999999999982,0.01999999999999987,0.01999999999999987,20,20,200,11148284566210200642
config_d256088592e27f0f,pair_04c288e974286575,2x2,2,2,uniform,,,additive,first,0.001,0.001,0.0009999999999999593,0.0009999999999999593,0.0,0.0,20,20,200,18252178660770885507
config_d27ed5e2890b849d,pair_24734b5159c09297,3x3,3,3,custom_extreme,0.999,0.9995,additive,first,1e-05,1e-05,9.99999999991951e-06,9.999999999984954e-06,6.544345957076175e-17,6.544345957076175e-17,1,1,200,10046368285523291689
config_d2b68d6a16124332,pair_d1eeee155496314e,8x8,8,8,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.999999999999965e-06,1.000000000000299e-05,3.025601687592361e-18,3.025601687592361e-18,1,1,200,12793443167656504997
config_d3e00bba2c30cf26,pair_b02a3d46d9460b5c,8x8,8,8,different_skew,,,additive,first,0.02,0.04,0.020000000000000108,0.03999999999999959,0.019999999999999483,0.019999999999999483,500,500,200,11823437181057482613
config_d40810768783d100,pair_15d235f50b113c0c,8x8,8,8,uniform,,,additive,first,0.001,0.001,0.0010000000000000009,0.0010000000000000009,0.0,0.0,20,20,200,929577530612978867
config_d4216872075f26e5,pair_adee54f9462e2fac,2x3,2,3,different_skew,,,additive,first,0.02,0.02,0.0199999999999999,0.019999999999999914,1.3877787807814457e-17,1.3877787807814457e-17,20,20,200,5422106737497919060
config_d525061e8d785da3,pair_faa75fd605e6c5c4,3x3,3,3,uniform,,,additive,first,0.001,0.001,0.001000000000000027,0.001000000000000027,0.0,0.0,20,20,200,13960901876155190728
config_d5468226443bc2b8,pair_7d0e143b20604179,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0021,0.00010000000000001779,0.002100000000001847,0.0020000000000018293,0.0020000000000018293,20,20,200,15196220240655647761
config_d697c5e93bd4362d,pair_23938b64c626920d,5x5,5,5,uniform,,,additive,first,0.0001,0.0201,0.00010000000000000011,0.020100000000000028,0.020000000000000028,0.020000000000000028,1000,1000,200,14212623878590672265
config_d88eb4d6a1db28f3,pair_6efac570a6eb6806,2x2,2,2,same_skew,,,additive,first,0.02,0.04,0.01999999999999995,0.039999999999999994,0.020000000000000046,0.020000000000000046,1000,1000,200,4460200748345604980
config_daba002eb91fb87e,pair_f3732ebcaf2f6745,2x2,2,2,different_skew,,,additive,first,0.0001,0.0001,9.99999999999569e-05,9.999999999997034e-05,1.3444106938820255e-17,1.3444106938820255e-17,20,20,200,12942919481785467931
config_de6f84abb2cdee65,pair_0fe5722ea6956997,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,1.0000000000155094e-05,0.000209999999999831,0.00019999999999967591,0.00019999999999967591,1,1,200,3118796911749945173
config_def0ba32bc386b94,pair_552332581237c482,3x3,3,3,different_skew,,,additive,first,0.001,0.021,0.0010000000000000694,0.020999999999999974,0.019999999999999903,0.019999999999999903,20,20,200,999172339789443512
config_df9de835ccd9f9b7,pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,50,50,200,13896022708108781941
config_e005ea8a05c1ddad,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,20,20,200,3844269629882444687
config_e018bfdc63f2eda6,pair_545fbfbf1742477c,3x5,3,5,same_skew,,,additive,first,0.02,0.02,0.01999999999999993,0.01999999999999993,0.0,0.0,20,20,200,1909226159689637159
config_e0c9e25a493ee1f8,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,20,20,200,2514460608121797695
config_e142af3d1ff0b743,pair_ab54a9a79927cb3d,5x5,5,5,different_skew,,,additive,first,0.0001,0.0001,0.00010000000000014209,0.00010000000000007877,-6.331740687315346e-17,6.331740687315346e-17,50000,50000,200,1386663456122435445
config_e33ac1c9dff20e00,pair_98bcff8d64c21c9d,8x8,8,8,same_skew,,,additive,first,0.0,0.0,7.63833440942107e-16,7.63833440942107e-16,0.0,0.0,1000,1000,200,6345084441921158685
config_e36591c5674aff5a,pair_0a6a43b82629c0d8,8x8,8,8,different_skew,,,loglinear,first,0.0001,0.0201,9.999999999990407e-05,0.020099999999998917,0.01999999999999901,0.01999999999999901,20,20,200,2431799209404358774
config_e3f88de7f28d171f,pair_b026b150200a484d,8x8,8,8,custom_extreme,0.9,0.95,additive,rare,1e-05,0.00011,9.999999999999965e-06,0.00010999999999977944,9.999999999977946e-05,9.999999999977946e-05,10000,10000,200,7942415703258815200
config_e53e6a7bb521336a,pair_67825472e6adb28d,8x8,8,8,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,1.0000000000052644e-05,1.0000000000361982e-05,3.09338126403165e-16,3.09338126403165e-16,10000,10000,200,5945371789710346709
config_e664a3716a509a43,pair_f3050fed91456f6e,5x5,5,5,different_skew,,,loglinear,first,0.0001,0.0201,9.999999999979871e-05,0.020099999999999996,0.020000000000000198,0.020000000000000198,20,20,200,17368343140766123822
config_e7fbc14d1fa1a2ba,pair_935285f454728dfb,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0201,0.00010000000000048729,0.020100000000000437,0.01999999999999995,0.01999999999999995,20,20,200,4772136690137450676
config_e835f2a74ef55728,pair_286442dbddf79c00,8x8,8,8,different_skew,,,additive,spread,0.0001,0.0001,0.00010000000000019871,0.00010000000000017624,-2.247009002476208e-17,2.247009002476208e-17,1000,1000,200,3558890913137942863
config_ea38b004cfb5be5e,pair_17e81997b1cc4634,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000004715,9.999999999999929e-05,-4.786752591523502e-17,4.786752591523502e-17,1000,1000,200,10743139287456323512
config_ebf13e401c84bfcd,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,20,20,200,8128629215177048566
config_ecae91b8cc906e16,pair_2b2b85692099c674,3x3,3,3,different_skew,,,additive,first,0.04,0.02,0.039999999999999925,0.019999999999999858,-0.020000000000000066,0.020000000000000066,50,50,200,476675876867711350
config_ecfdae8b12240898,pair_db0c88431b1b00a3,3x3,3,3,different_skew,,,additive,first,0.001,0.001,0.0010000000000000694,0.0009999999999998205,-2.489328188026718e-16,2.489328188026718e-16,1000,1000,200,3072834825637235278
config_ed35be734311a645,pair_17e81997b1cc4634,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000004715,9.999999999999929e-05,-4.786752591523502e-17,4.786752591523502e-17,50000,50000,200,7458613637993682691
config_edfcd95edaba3209,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,2,2,200,7881436896007645336
config_ee18b862b1d52546,pair_31545462ebfcf048,2x3,2,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999914,0.019999999999999914,0.0,0.0,20,20,200,12536787652351518639
config_ee9be91e1ce058c9,pair_f7bc22e75aacc70b,3x3,3,3,different_skew,,,additive,rare,0.0001,0.0001,0.0001000000000000523,9.999999999995212e-05,-1.0018028073766061e-16,1.0018028073766061e-16,50000,50000,200,4813585248310484990
config_ee9d936e177f365e,pair_0a0674a7c208891c,2x2,2,2,uniform,,,additive,first,0.001,0.021,0.0009999999999999593,0.02099999999999988,0.01999999999999992,0.01999999999999992,20,20,200,8754831740983129111
config_eec415392181e974,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,500,500,200,10452894034820746998
config_ef2ef78f09a52429,pair_c4ed246236566b7c,2x2,2,2,different_skew,,,additive,first,0.02,0.22,0.019999999999999907,0.22000000000000003,0.20000000000000012,0.20000000000000012,20,20,200,11419367503952232341
config_f176a4ba64c971bd,pair_d5737633c2c7847b,5x5,5,5,uniform,,,loglinear,first,0.0001,0.0201,9.999999999950543e-05,0.02009999999999998,0.020000000000000472,0.020000000000000472,1000,1000,200,11626347179899413159
config_f2a9caa57feab0cd,pair_403b2afef99034a4,5x5,5,5,different_skew,,,additive,first,0.001,0.021,0.0009999999999998953,0.020999999999999852,0.019999999999999955,0.019999999999999955,20,20,200,15044693281048262201
config_f332bc22d0c19db0,pair_dbd3e93402b7e897,8x8,8,8,different_skew,,,loglinear,first,0.0001,0.0001,9.999999999990407e-05,0.00010000000000009043,1.8636080092310214e-16,1.8636080092310214e-16,20,20,200,2058640844859873483
config_f3ae359347b6a8ae,pair_f598081cb45ca5eb,3x3,3,3,different_skew,,,loglinear,first,0.02,0.04,0.02000000000000022,0.03999999999999993,0.019999999999999712,0.019999999999999712,20,20,200,18103618752585643585
config_f3bad0c02b5dbf15,pair_e2ef6ae606a98bd2,8x8,8,8,uniform,,,additive,first,0.04,0.02,0.04000000000000001,0.019999999999999997,-0.02000000000000001,0.02000000000000001,50,50,200,2338285320626762386
config_f3cf0116fa461515,pair_d71c530a055ff2f7,8x8,8,8,uniform,,,additive,first,0.0001,0.0201,9.999999999999289e-05,0.0201,0.020000000000000007,0.020000000000000007,20,20,200,14159993178587711176
config_f4cd559b3ed00163,pair_8530c1b9f8c78768,5x5,5,5,different_skew,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999872,-1.214306433183765e-16,1.214306433183765e-16,2,2,200,18245523843219959792
config_f50af689056e587c,pair_af00a0e055f36a67,3x3,3,3,uniform,,,additive,first,0.04,0.02,0.040000000000000036,0.01999999999999999,-0.020000000000000046,0.020000000000000046,500,500,200,15671921725903414332
config_f5377edf8c8e6f7f,pair_140302786e61feb8,5x5,5,5,same_skew,,,additive,first,0.04,0.02,0.03999999999999988,0.019999999999999872,-0.02000000000000001,0.02000000000000001,500,500,200,12561020582449777163
config_f54e26b32555f1f4,pair_57f92fb421b99041,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,1.0000000000155094e-05,9.999999999910976e-06,-2.4411828353047837e-16,2.4411828353047837e-16,10000,10000,200,15310586182597827041
config_f5bd1ee837e6f46b,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,2,2,200,17134648814405091742
config_f5d51590bf2eb1b4,pair_0a0674a7c208891c,2x2,2,2,uniform,,,additive,first,0.001,0.021,0.0009999999999999593,0.02099999999999988,0.01999999999999992,0.01999999999999992,1000,1000,200,15809592270637285566
config_f622838db07c206f,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,500,500,200,12290928701247876948
config_f62660bbb1182b23,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,1000,1000,200,4184241223133494059
config_f712ce2208585016,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,1000,1000,200,15708067343358901330
config_f7d222e8dbc6fe22,pair_88c3b7ff02cd7e99,5x5,5,5,different_skew,,,additive,first,0.0001,0.0201,0.00010000000000014209,0.02009999999999987,0.01999999999999973,0.01999999999999973,20,20,200,10513548477580604367
config_f835b2a13103e90f,pair_5c38765fa78c09fa,5x5,5,5,uniform,,,loglinear,first,0.02,0.02,0.02000000000000002,0.02000000000000002,0.0,0.0,20,20,200,13746809352426467990
config_f943ad5bfb7a880f,pair_a1e0a47621ca83d1,5x5,5,5,uniform,,,additive,first,0.0001,0.0001,0.00010000000000000011,0.00010000000000000011,0.0,0.0,50000,50000,200,14376208538800881555
config_f9fc80778a565302,pair_de5f543640a1976a,3x5,3,5,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,20,20,200,5460657953251439263
config_faf01d01d7f4da99,pair_b1768989ebd518b8,3x3,3,3,different_skew,,,additive,first,0.0001,0.0001,9.999999999999766e-05,0.00010000000000003344,3.5778671692021646e-17,3.5778671692021646e-17,20,20,200,399067472133167175
config_fbacd15c950a8923,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,50,50,200,4605056294404226087
config_fc71b81b4fa9a1e2,pair_0d9d79f849253936,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.99999999977034e-06,0.0002100000000000033,0.00020000000000023295,0.00020000000000023295,10000,10000,200,1538780383001484584
config_fccfdc4d92a20a4d,pair_7a7067c99513071b,5x5,5,5,different_skew,,,additive,spread,0.0001,0.0021,9.999999999999083e-05,0.0020999999999999773,0.0019999999999999866,0.0019999999999999866,1000,1000,200,935383805650544375
config_fcd53e1525f84853,pair_3a8678995c8da6f3,5x5,5,5,uniform,,,loglinear,first,0.02,0.04,0.02000000000000002,0.039999999999999425,0.019999999999999404,0.019999999999999404,20,20,200,10170879391944188630
config_fddce3948aad7a5e,pair_7d0e143b20604179,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0021,0.00010000000000001779,0.002100000000001847,0.0020000000000018293,0.0020000000000018293,1000,1000,200,8946447793126816348
config_fe0e22d6d7d15829,pair_19304f20ad191ac5,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0001,0.00010000000000048729,0.00010000000000048729,0.0,0.0,1000,1000,200,9452425780004211319
config_fe2608b927842b4e,pair_cd3f51adc4b4ed85,2x2,2,2,same_skew,,,additive,first,0.02,0.02,0.01999999999999995,0.01999999999999995,0.0,0.0,20,20,200,949750558596982475
config_fe4bb44e9c909a3e,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,2,2,200,4040284500066090102
config_fec72b5a5a7078d7,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,20,20,200,11645519456741531674
config_feca9632eb16639d,pair_f7bc22e75aacc70b,3x3,3,3,different_skew,,,additive,rare,0.0001,0.0001,0.0001000000000000523,9.999999999995212e-05,-1.0018028073766061e-16,1.0018028073766061e-16,20,20,200,2308108777757368991
config_fedcfa58cc97421f,pair_028ce0ffa99b3aba,8x8,8,8,different_skew,,,additive,first,0.001,0.021,0.0010000000000003517,0.02100000000000014,0.01999999999999979,0.01999999999999979,20,20,200,8025852465858538004
config_ffc722ee1230ef73,pair_4e935a4265313d0f,8x8,8,8,different_skew,,,loglinear,first,0.02,0.02,0.019999999999999907,0.019999999999998682,-1.2247147740396258e-15,1.2247147740396258e-15,20,20,200,17387019122199296526
