condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.084,0.13558623574023712
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.085,0.13737241276902407
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.13906314838530448
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.13906314838530448
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.088,0.1403272726790898
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.089,0.1420713800210232
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.09,0.14248804668768988
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.091,0.1429409452384145
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.092,0.1438105104558058
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.093,0.14468505258034794
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.094,0.14641512777587642
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.095,0.14767925206966173
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.096,0.1480959187363284
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.097,0.14851258540299506
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.098,0.14938921276727904
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.099,0.15111265377340768
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.1,0.15195304925363368
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.0,0.0
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.001,0.0020861204013377928
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.002,0.0029194537346711263
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.003,0.003340329155546547
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.004,0.0046029554181728095
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.005,0.005437682285508372
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.006,0.007941891039717127
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.007,0.008780826661261443
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.008,0.010453095616139094
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.010873971037014514
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.01,0.012125364571016746
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.011,0.012125364571016746
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.012,0.012546239991892166
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.012546239991892166
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.014,0.012962906658558834
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.015,0.014633782079434252
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.016,0.015054657500309673
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.017,0.01630886625451843
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.01630886625451843
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.019,0.017146408342060514
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.02,0.01797974167539385
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.021,0.018396408342060515
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.022,0.018817283762935937
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.023,0.019233950429602607
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.024,0.01965061709626927
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.025,0.020904825850478027
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.021321492517144693
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.027,0.02299236793802011
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.028,0.02424657669222887
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.029,0.025913243358895534
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.03,0.026754994200646375
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.031,0.027589721067981937
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.032,0.027589721067981937
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.033,0.028845323356192918
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.034,0.030099532110401676
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.035,0.030934258977737238
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.030934258977737238
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.037,0.03135092564440391
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.038,0.0326009256444039
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.039,0.0338509256444039
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.04,0.03426759231107057
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.041,0.035523194599281556
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.042,0.036777403353490314
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.038031612107699064
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.044,0.039281612107699065
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.045,0.039281612107699065
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.046,0.039698278774365735
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.047,0.040114945441032404
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.048,0.04095248752857449
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.049,0.04179002961611658
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.05,0.04429563190432755
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.04471650732520298
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.04471650732520298
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.053,0.04596650732520297
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.054,0.04679984065853631
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.055,0.04721650732520298
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.056,0.04805404941274506
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.057,0.04930404941274507
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.058,0.05139159150028715
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.05347913358782924
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.06,0.053895800254495904
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.061,0.055566675675371324
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.062,0.056404217762913406
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.063,0.05807788025179329
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.064,0.059754357960879696
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.065,0.059754357960879696
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.066,0.060171024627546366
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.067,0.06142381169555082
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.068,0.06226135378309291
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.069,0.06268222920396833
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07,0.06351977129151043
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.06560589169284822
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.0664434337803903
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.073,0.06728097586793239
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.074,0.06811851795547448
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.075,0.06937272670968322
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.076,0.06979360213055864
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.077,0.07104360213055866
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.078,0.0731283289978942
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.079,0.07521444939923201
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08,0.076464449399232
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.081,0.07814374232852493
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.082,0.0785604089951916
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.083,0.07939374232852493
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.084,0.08064795108273369
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.085,0.08148128441606702
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.08231461774940037
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.08314934461673593
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.088,0.08482019188540928
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.089,0.08649385437428916
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.09,0.08857718770762249
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.091,0.08899385437428915
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.092,0.09066893854937333
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.093,0.09150227188270667
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.094,0.09150227188270667
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.095,0.09192033208337556
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.096,0.09317454083758432
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.097,0.09484541625845974
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.098,0.09736225127529476
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.099,0.09862066878371226
balanced_control,Balanced control,joint_influence_welch,Joint-Influence Welch,0.1,0.09903872898438115
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.0,0.0
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.001,0.0012527870680044593
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.002,0.001669453734671126
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.003,0.0020861204013377928
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.004,0.002925084365301757
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.005,0.0033417510319684236
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.006,0.0033417510319684236
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.007,0.005432108529934618
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.008,0.006265441863267951
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.006683502063936847
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.01,0.007933502063936847
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.011,0.008766835397270181
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.012,0.010440526228569707
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.011280883726535901
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.014,0.011697550393202567
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.015,0.013364217059869234
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.016,0.01503227726053813
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.017,0.01586700412787369
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.016700337461207027
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.019,0.017533670794540362
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.02,0.017955968091837658
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.021,0.018372634758504324
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.022,0.02004493205580162
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.023,0.020879658923137184
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.024,0.021296325589803853
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.025,0.02171299225647052
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.02171299225647052
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.027,0.02255195622043448
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.028,0.022970016421103377
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.029,0.02380334975443671
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.03,0.02505334975443671
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.031,0.025888076621772272
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.032,0.026304743288438938
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.033,0.026721409955105604
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.034,0.02713807662177227
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.035,0.028807530356443397
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.028807530356443397
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.037,0.029225590557112293
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.038,0.03131734158908072
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.039,0.03131734158908072
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.04,0.03131734158908072
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.041,0.03131734158908072
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.042,0.031735401789749616
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.03298540178974962
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.044,0.03340769908704691
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.045,0.03424103242038025
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.046,0.03632575928771581
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.047,0.03716048615505138
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.048,0.037993819488384706
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.049,0.038827152821718044
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.05,0.0396618796890536
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.0400841769863509
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.04133417698635089
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.053,0.04259120115098376
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.054,0.04300926135165266
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.055,0.04426489198228329
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.056,0.04468718927958058
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.057,0.045526153243544545
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.058,0.046359486576877884
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.046776153243544547
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.06,0.04803178387417518
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.061,0.04844845054084185
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.062,0.05011511720750852
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.063,0.05094845054084185
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.064,0.05178457094217964
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.065,0.052201237608846304
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.066,0.0538735349061436
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.067,0.05595686823947694
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.068,0.056791595106812504
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.069,0.05929159510681249
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07,0.05970826177347916
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.06054159510681249
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.061374928440145825
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.073,0.06346104884148361
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.074,0.06554577570881918
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.075,0.06679577570881919
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.076,0.06721244237548585
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.077,0.06721244237548585
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.078,0.06804577570881919
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.079,0.06929577570881919
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08,0.06971383590948808
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.081,0.07054716924282142
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.082,0.07138050257615475
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.083,0.07263468317816145
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.084,0.07430274337883033
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.085,0.07555413691283255
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.07680413691283257
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.07764310087679654
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.088,0.07764310087679654
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.089,0.07847643421012988
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.09,0.07973206484076051
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.091,0.08014873150742717
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.092,0.0809820648407605
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.093,0.0814043621380578
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.094,0.08265999276868842
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.095,0.08349332610202176
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.096,0.08390999276868842
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.097,0.08390999276868842
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.098,0.08474332610202176
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.099,0.08515999276868844
moderate_sparse,Moderate sparsity,joint_influence_welch,Joint-Influence Welch,0.1,0.08641562339931906
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.0,0.0
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.001,0.002096074895080682
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.002,0.005509690252350501
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.003,0.005509690252350501
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.004,0.006374783586641724
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.005,0.008084200332475203
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.006,0.008513753597080015
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.007,0.011952171810411959
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.008,0.012818746362856992
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.014532934380575731
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.01,0.01666378906496114
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.011,0.01751703138578025
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.012,0.018823651594839483
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.019656984928172815
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.014,0.02007365159483948
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.015,0.021796938470565384
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.016,0.022641619831643835
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.017,0.025167335675480906
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.02645197042859484
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.019,0.029427594158210276
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.02,0.03154686809450819
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.021,0.03238159496184375
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.022,0.0344920950250556
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.023,0.03745029623769274
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.024,0.037866962904359404
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.025,0.039158585134481456
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.04085241853102665
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.027,0.04213669533460438
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.028,0.04298890207095746
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.029,0.04340556873762413
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.03,0.04470021533652016
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.031,0.04470021533652016
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.032,0.045135755406206575
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.033,0.04726818357332452
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.034,0.04893485023999118
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.035,0.05021809145910287
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.051064311390374345
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.037,0.05278107356275215
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.038,0.053197740229418825
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.039,0.05362436138982837
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.04,0.05362436138982837
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.041,0.0544909359422734
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.042,0.05576525825210825
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.05789922498941921
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.044,0.05873395185675478
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.045,0.05998395185675478
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.046,0.06041057301716434
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.047,0.06167944642018409
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.048,0.062106067580593644
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.049,0.06295827431694671
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.05,0.0642460211229862
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.06507935445631954
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.06635948362250568
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.053,0.06934962478483102
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.054,0.07019291261190723
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.055,0.07144291261190724
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.056,0.07445737608406743
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.057,0.0753050772334927
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.058,0.07616418376270231
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.07788296505150043
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.06,0.07872918498277191
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.061,0.07872918498277191
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.062,0.07914585164943859
