configuration,family,description,total_n,total_strata,informative_strata,reference,exact_status,exact_state_count,mean,variance,skewness,fourth_cumulant,lyapunov_ratio,max_variance_share,total_support_width,min_expected_count,fraction_expected_below_1,fraction_expected_below_5,degenerate_fraction,moment_seconds,exact_seconds,reference_sampling_seconds,permutation_seconds,permutations,runtime_speedup_vs_permutation,normal_p_mae,edgeworth_p_mae,chi2_nominal_p_mae,chi2_informative_p_mae,normal_tail_p_mae,edgeworth_tail_p_mae,chi2_nominal_tail_p_mae,chi2_informative_tail_p_mae,normal_tail_max_error,edgeworth_tail_max_error,chi2_nominal_tail_max_error,chi2_informative_tail_max_error,normal_monotonicity_violations,edgeworth_monotonicity_violations,alpha,reference_fpr,normal_fpr,edgeworth_fpr,cornish_fisher_fpr,chi2_nominal_fpr,chi2_informative_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k10_n30_x_skew,homogeneous,"10 equal strata of size 30; p_x=0.10, p_y=0.50",300,10,10,exact_convolution,available,11.0,12.994092291791937,29.462101332916994,0.41838108829479254,-21.663290697924182,0.49457333390020186,0.09999999999999999,40,1.5,0.0,0.5,0.0,0.0004130000015720725,0.0003564580110833049,0.009795165969990194,0.016451207920908928,1000,39.83343307091497,0.09675976896482902,0.10621508057876036,0.2750536745400355,0.2750536745400355,0.027678389261639364,0.018828449062601102,0.036743959840620635,0.036743959840620635,0.03327889414162111,0.02274737744746897,0.0447757712142421,0.0447757712142421,0,0,0.001,0.0001839428303896013,0.0017766734082393673,0.0017766734082393673,0.0001839428303896013,0.0017766734082393673,0.0017766734082393673,0.001592730577849766,0.0007766734082393673,0.001592730577849766,0.0007766734082393673,0.0,0.0008160571696103987,0.001592730577849766,0.0007766734082393673,0.001592730577849766,0.0007766734082393673
homogeneous_k10_n30_both_skew,homogeneous,"10 equal strata of size 30; p_x=0.10, p_y=0.10",300,10,10,exact_convolution,available,286.0,9.98503638917889,9.611450763873702,2.0667315874080936,543.6748319909277,2.0841816441997576,0.1,40,0.3,0.25,0.75,0.0,0.0004532500170171261,0.0011039579985663295,0.010633875033818185,0.015956624993123114,1000,35.2049076536939,0.0973729924428181,0.09978515916555795,0.13274036904465247,0.13274036904465247,0.033765775627586016,0.01535535952042253,0.02836360367845301,0.02836360367845301,0.051907864404901256,0.028498326579044542,0.047010133287474776,0.047010133287474776,0,0,0.1,0.09166749330719214,0.14033928220597663,0.05078434755043696,0.14033790492237685,0.05078434755043696,0.05078434755043696,0.0486717888987845,0.04033928220597663,0.040883145756755175,0.049215652449563045,0.04867041161518472,0.04033790492237685,0.040883145756755175,0.049215652449563045,0.040883145756755175,0.049215652449563045
homogeneous_k10_n30_both_skew,homogeneous,"10 equal strata of size 30; p_x=0.10, p_y=0.10",300,10,10,exact_convolution,available,286.0,9.98503638917889,9.611450763873702,2.0667315874080936,543.6748319909277,2.0841816441997576,0.1,40,0.3,0.25,0.75,0.0,0.0004532500170171261,0.0011039579985663295,0.010633875033818185,0.015956624993123114,1000,35.2049076536939,0.0973729924428181,0.09978515916555795,0.13274036904465247,0.13274036904465247,0.033765775627586016,0.01535535952042253,0.02836360367845301,0.02836360367845301,0.051907864404901256,0.028498326579044542,0.047010133287474776,0.047010133287474776,0,0,0.05,0.028707448841789166,0.09166749330719214,0.02075976530667597,0.028707448841789166,0.0188523212582488,0.0188523212582488,0.06296004446540297,0.04166749330719213,0.007947683535113197,0.029240234693324034,0.0,0.021292551158210837,0.009855127583540367,0.031147678741751204,0.009855127583540367,0.031147678741751204
homogeneous_k10_n30_both_skew,homogeneous,"10 equal strata of size 30; p_x=0.10, p_y=0.10",300,10,10,exact_convolution,available,286.0,9.98503638917889,9.611450763873702,2.0667315874080936,543.6748319909277,2.0841816441997576,0.1,40,0.3,0.25,0.75,0.0,0.0004532500170171261,0.0011039579985663295,0.010633875033818185,0.015956624993123114,1000,35.2049076536939,0.0973729924428181,0.09978515916555795,0.13274036904465247,0.13274036904465247,0.033765775627586016,0.01535535952042253,0.02836360367845301,0.02836360367845301,0.051907864404901256,0.028498326579044542,0.047010133287474776,0.047010133287474776,0,0,0.01,0.008769362778180896,0.02075976530667597,0.01723158609251283,0.005372916823004311,0.003844516143174848,0.003844516143174848,0.011990402528495073,0.010759765306675969,0.008462223314331935,0.007231586092512831,0.003396445955176585,0.0046270831769956895,0.004924846635006048,0.006155483856825152,0.004924846635006048,0.006155483856825152
homogeneous_k10_n30_both_skew,homogeneous,"10 equal strata of size 30; p_x=0.10, p_y=0.10",300,10,10,exact_convolution,available,286.0,9.98503638917889,9.611450763873702,2.0667315874080936,543.6748319909277,2.0841816441997576,0.1,40,0.3,0.25,0.75,0.0,0.0004532500170171261,0.0011039579985663295,0.010633875033818185,0.015956624993123114,1000,35.2049076536939,0.0973729924428181,0.09978515916555795,0.13274036904465247,0.13274036904465247,0.033765775627586016,0.01535535952042253,0.02836360367845301,0.02836360367845301,0.051907864404901256,0.028498326579044542,0.047010133287474776,0.047010133287474776,0,0,0.001,0.0009089980807505905,0.018531543667704736,0.005372916823004311,0.000636443775705556,0.00048189097001871727,0.00048189097001871727,0.017622545586954145,0.017531543667704735,0.00446391874225372,0.004372916823004311,0.0002725543050450345,0.00036355622429444403,0.00042710711073187324,0.0005181090299812828,0.00042710711073187324,0.0005181090299812828
homogeneous_k10_n30_extreme_asymmetric,homogeneous,"10 equal strata of size 30; p_x=0.05, p_y=0.95",300,10,10,exact_convolution,available,66.0,7.0644847528822865,14.661068329692172,1.5073565730001408,874.0260363225678,1.5303738219278296,0.1,30,0.13333333333333333,0.25,0.75,0.0,0.00044187495950609446,0.0005042499396950006,0.007136291009373963,0.015146874939091504,1000,34.27864515342059,0.10453707023212211,0.14658215658868198,0.08335966659727695,0.08335966659727695,0.023384688918003063,0.007857056016907709,0.0493598105743544,0.0493598105743544,0.03217671171990709,0.01373685152716925,0.0833227927648984,0.0833227927648984,0,0,0.1,0.05259375243949288,0.05259375243949288,0.05259375243949288,0.05259375243949288,0.027760727068538472,0.027760727068538472,0.0,0.047406247560507125,0.0,0.047406247560507125,0.0,0.047406247560507125,0.024833025370954408,0.07223927293146154,0.024833025370954408,0.07223927293146154
homogeneous_k10_n30_extreme_asymmetric,homogeneous,"10 equal strata of size 30; p_x=0.05, p_y=0.95",300,10,10,exact_convolution,available,66.0,7.0644847528822865,14.661068329692172,1.5073565730001408,874.0260363225678,1.5303738219278296,0.1,30,0.13333333333333333,0.25,0.75,0.0,0.00044187495950609446,0.0005042499396950006,0.007136291009373963,0.015146874939091504,1000,34.27864515342059,0.10453707023212211,0.14658215658868198,0.08335966659727695,0.08335966659727695,0.023384688918003063,0.007857056016907709,0.0493598105743544,0.0493598105743544,0.03217671171990709,0.01373685152716925,0.0833227927648984,0.0833227927648984,0,0,0.05,0.027760727068538472,0.05259375243949288,0.027760727068538472,0.027760727068538472,0.016851647827733244,0.016851647827733244,0.024833025370954408,0.0025937524394928774,0.0,0.02223927293146153,0.0,0.02223927293146153,0.010909079240805229,0.03314835217226676,0.010909079240805229,0.03314835217226676
homogeneous_k10_n30_extreme_asymmetric,homogeneous,"10 equal strata of size 30; p_x=0.05, p_y=0.95",300,10,10,exact_convolution,available,66.0,7.0644847528822865,14.661068329692172,1.5073565730001408,874.0260363225678,1.5303738219278296,0.1,30,0.13333333333333333,0.25,0.75,0.0,0.00044187495950609446,0.0005042499396950006,0.007136291009373963,0.015146874939091504,1000,34.27864515342059,0.10453707023212211,0.14658215658868198,0.08335966659727695,0.08335966659727695,0.023384688918003063,0.007857056016907709,0.0493598105743544,0.0493598105743544,0.03217671171990709,0.01373685152716925,0.0833227927648984,0.0833227927648984,0,0,0.01,0.008192555594589545,0.027760727068538472,0.016851647827733244,0.016851647827733244,0.007647523487682452,0.007647523487682452,0.019568171473948928,0.01776072706853847,0.008659092233143699,0.006851647827733244,0.008659092233143699,0.006851647827733244,0.0005450321069070925,0.002352476512317548,0.0005450321069070925,0.002352476512317548
homogeneous_k10_n30_extreme_asymmetric,homogeneous,"10 equal strata of size 30; p_x=0.05, p_y=0.95",300,10,10,exact_convolution,available,66.0,7.0644847528822865,14.661068329692172,1.5073565730001408,874.0260363225678,1.5303738219278296,0.1,30,0.13333333333333333,0.25,0.75,0.0,0.00044187495950609446,0.0005042499396950006,0.007136291009373963,0.015146874939091504,1000,34.27864515342059,0.10453707023212211,0.14658215658868198,0.08335966659727695,0.08335966659727695,0.023384688918003063,0.007857056016907709,0.0493598105743544,0.0493598105743544,0.03217671171990709,0.01373685152716925,0.0833227927648984,0.0833227927648984,0,0,0.001,0.0006962817610660895,0.016851647827733244,0.007647523487682452,0.0006937184119448332,0.00029954340605666777,0.00029954340605666777,0.016155366066667155,0.015851647827733243,0.006951241726616363,0.006647523487682452,2.563349121256233e-06,0.0003062815880551668,0.0003967383550094217,0.0007004565939433323,0.0003967383550094217,0.0007004565939433323
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0007588750449940562,0.0,0.012658040970563889,0.026844042004086077,1000,35.37346784712934,0.06447393937585046,0.06811653745700733,0.549976298274298,0.549976298274298,0.026728712377558906,0.02270887838329269,0.06567952375767146,0.06567952375767146,0.035606850996671074,0.031088791179966546,0.0921860667576148,0.0921860667576148,0,0,0.1,0.09253000000000008,0.09253000000000008,0.09253000000000008,0.09253000000000008,0.9827000000000023,0.9827000000000023,0.0,0.007469999999999921,0.0,0.007469999999999921,0.0,0.007469999999999921,0.8901700000000022,0.8827000000000024,0.8901700000000022,0.8827000000000024
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0007588750449940562,0.0,0.012658040970563889,0.026844042004086077,1000,35.37346784712934,0.06447393937585046,0.06811653745700733,0.549976298274298,0.549976298274298,0.026728712377558906,0.02270887838329269,0.06567952375767146,0.06567952375767146,0.035606850996671074,0.031088791179966546,0.0921860667576148,0.0921860667576148,0,0,0.05,0.038680000000000006,0.038680000000000006,0.038680000000000006,0.038680000000000006,0.9409200000000022,0.9409200000000022,0.0,0.011319999999999997,0.0,0.011319999999999997,0.0,0.011319999999999997,0.9022400000000022,0.8909200000000022,0.9022400000000022,0.8909200000000022
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0007588750449940562,0.0,0.012658040970563889,0.026844042004086077,1000,35.37346784712934,0.06447393937585046,0.06811653745700733,0.549976298274298,0.549976298274298,0.026728712377558906,0.02270887838329269,0.06567952375767146,0.06567952375767146,0.035606850996671074,0.031088791179966546,0.0921860667576148,0.0921860667576148,0,0,0.01,0.0038300000000000005,0.013460000000000001,0.013460000000000001,0.013460000000000001,0.5227300000000011,0.5227300000000011,0.009630000000000001,0.0034600000000000013,0.009630000000000001,0.0034600000000000013,0.009630000000000001,0.0034600000000000013,0.5189000000000011,0.5127300000000011,0.5189000000000011,0.5127300000000011
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0007588750449940562,0.0,0.012658040970563889,0.026844042004086077,1000,35.37346784712934,0.06447393937585046,0.06811653745700733,0.549976298274298,0.549976298274298,0.026728712377558906,0.02270887838329269,0.06567952375767146,0.06567952375767146,0.035606850996671074,0.031088791179966546,0.0921860667576148,0.0921860667576148,0,0,0.001,0.0008500000000000001,0.0008500000000000001,0.0008500000000000001,0.0008500000000000001,0.19319000000000036,0.19319000000000036,0.0,0.00014999999999999996,0.0,0.00014999999999999996,0.0,0.00014999999999999996,0.19234000000000037,0.19219000000000036,0.19234000000000037,0.19219000000000036
homogeneous_k20_n5_balanced,homogeneous,"20 equal strata of size 5; p_x=0.50, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.58773855913413,88.56553489589673,0.28588020237875306,252.72190665315904,0.381313098321535,0.05,60,0.8,0.25,1.0,0.0,0.0007854580180719495,0.0,0.01973337505478412,0.026884458027780056,1000,34.227746625813154,0.011458875643878548,0.016428810867122084,0.3843338991779192,0.3843338991779192,0.011385312983060406,0.004441039753605132,0.052442374968257426,0.052442374968257426,0.016391348241664994,0.009533816512332427,0.09673762269251039,0.09673762269251039,0,0,0.1,0.09781000000000009,0.11609000000000014,0.09781000000000009,0.09781000000000009,0.6716500000000016,0.6716500000000016,0.018280000000000046,0.016090000000000132,0.0,0.0021899999999999142,0.0,0.0021899999999999142,0.5738400000000016,0.5716500000000017,0.5738400000000016,0.5716500000000017
homogeneous_k20_n5_balanced,homogeneous,"20 equal strata of size 5; p_x=0.50, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.58773855913413,88.56553489589673,0.28588020237875306,252.72190665315904,0.381313098321535,0.05,60,0.8,0.25,1.0,0.0,0.0007854580180719495,0.0,0.01973337505478412,0.026884458027780056,1000,34.227746625813154,0.011458875643878548,0.016428810867122084,0.3843338991779192,0.3843338991779192,0.011385312983060406,0.004441039753605132,0.052442374968257426,0.052442374968257426,0.016391348241664994,0.009533816512332427,0.09673762269251039,0.09673762269251039,0,0,0.05,0.04782,0.060740000000000016,0.04782,0.04782,0.5478200000000013,0.5478200000000013,0.012920000000000015,0.010740000000000013,0.0,0.0021800000000000014,0.0,0.0021800000000000014,0.5000000000000013,0.4978200000000013,0.5000000000000013,0.4978200000000013
homogeneous_k20_n5_balanced,homogeneous,"20 equal strata of size 5; p_x=0.50, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.58773855913413,88.56553489589673,0.28588020237875306,252.72190665315904,0.381313098321535,0.05,60,0.8,0.25,1.0,0.0,0.0007854580180719495,0.0,0.01973337505478412,0.026884458027780056,1000,34.227746625813154,0.011458875643878548,0.016428810867122084,0.3843338991779192,0.3843338991779192,0.011385312983060406,0.004441039753605132,0.052442374968257426,0.052442374968257426,0.016391348241664994,0.009533816512332427,0.09673762269251039,0.09673762269251039,0,0,0.01,0.00948,0.01549,0.00948,0.00948,0.28994000000000064,0.28994000000000064,0.00601,0.00549,0.0,0.0005199999999999996,0.0,0.0005199999999999996,0.28046000000000065,0.27994000000000063,0.28046000000000065,0.27994000000000063
homogeneous_k20_n5_balanced,homogeneous,"20 equal strata of size 5; p_x=0.50, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.58773855913413,88.56553489589673,0.28588020237875306,252.72190665315904,0.381313098321535,0.05,60,0.8,0.25,1.0,0.0,0.0007854580180719495,0.0,0.01973337505478412,0.026884458027780056,1000,34.227746625813154,0.011458875643878548,0.016428810867122084,0.3843338991779192,0.3843338991779192,0.011385312983060406,0.004441039753605132,0.052442374968257426,0.052442374968257426,0.016391348241664994,0.009533816512332427,0.09673762269251039,0.09673762269251039,0,0,0.001,0.00093,0.0029300000000000003,0.0012500000000000002,0.00092,0.09756000000000009,0.09756000000000009,0.002,0.0019300000000000003,0.0003200000000000002,0.0002500000000000002,1.0000000000000026e-05,7.999999999999999e-05,0.09663000000000009,0.09656000000000009,0.09663000000000009,0.09656000000000009
homogeneous_k20_n5_x_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.07075481249281,5.256741503098466,0.09128709291752754,-2.533055362786476,0.23734644158557192,0.049999999999999996,40,0.4,0.5,1.0,0.0,0.00079774996265769,0.0,0.016733375028707087,0.026990917045623064,1000,33.83380546418742,0.06115579229277446,0.0632665870844032,0.5152652894590416,0.5152652894590416,0.017180976498723494,0.01493748422280769,0.029317380027465038,0.029317380027465038,0.02279542256908583,0.020120440709454054,0.042393941904233644,0.042393941904233644,0,0,0.1,0.056740000000000006,0.12700000000000017,0.12700000000000017,0.12700000000000017,0.9483800000000022,0.9483800000000022,0.07026000000000016,0.027000000000000163,0.07026000000000016,0.027000000000000163,0.07026000000000016,0.027000000000000163,0.8916400000000022,0.8483800000000022,0.8916400000000022,0.8483800000000022
homogeneous_k20_n5_x_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.07075481249281,5.256741503098466,0.09128709291752754,-2.533055362786476,0.23734644158557192,0.049999999999999996,40,0.4,0.5,1.0,0.0,0.00079774996265769,0.0,0.016733375028707087,0.026990917045623064,1000,33.83380546418742,0.06115579229277446,0.0632665870844032,0.5152652894590416,0.5152652894590416,0.017180976498723494,0.01493748422280769,0.029317380027465038,0.029317380027465038,0.02279542256908583,0.020120440709454054,0.042393941904233644,0.042393941904233644,0,0,0.05,0.02155,0.056740000000000006,0.056740000000000006,0.056740000000000006,0.5822600000000013,0.5822600000000013,0.035190000000000006,0.006740000000000003,0.035190000000000006,0.006740000000000003,0.035190000000000006,0.006740000000000003,0.5607100000000014,0.5322600000000013,0.5607100000000014,0.5322600000000013
homogeneous_k20_n5_x_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.07075481249281,5.256741503098466,0.09128709291752754,-2.533055362786476,0.23734644158557192,0.049999999999999996,40,0.4,0.5,1.0,0.0,0.00079774996265769,0.0,0.016733375028707087,0.026990917045623064,1000,33.83380546418742,0.06115579229277446,0.0632665870844032,0.5152652894590416,0.5152652894590416,0.017180976498723494,0.01493748422280769,0.029317380027465038,0.029317380027465038,0.02279542256908583,0.020120440709454054,0.042393941904233644,0.042393941904233644,0,0,0.01,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.0,0.0031599999999999996,0.0,0.0031599999999999996,0.0,0.0031599999999999996,0.0,0.0031599999999999996,0.0,0.0031599999999999996
homogeneous_k20_n5_x_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.50",100,20,20,conditional_monte_carlo,not_attempted,,32.07075481249281,5.256741503098466,0.09128709291752754,-2.533055362786476,0.23734644158557192,0.049999999999999996,40,0.4,0.5,1.0,0.0,0.00079774996265769,0.0,0.016733375028707087,0.026990917045623064,1000,33.83380546418742,0.06115579229277446,0.0632665870844032,0.5152652894590416,0.5152652894590416,0.017180976498723494,0.01493748422280769,0.029317380027465038,0.029317380027465038,0.02279542256908583,0.020120440709454054,0.042393941904233644,0.042393941904233644,0,0,0.001,0.00029,0.0015300000000000001,0.00029,0.00029,0.0,0.0,0.0012400000000000002,0.0005300000000000001,0.0,0.00071,0.0,0.00071,0.00029,0.001,0.00029,0.001
homogeneous_k20_n5_both_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.10",100,20,20,conditional_monte_carlo,not_attempted,,28.101586196430105,64.7620228860838,0.33541019662496857,52.426495103720754,0.3801315561749643,0.05,40,0.2,0.75,1.0,0.0,0.0008000410161912441,0.0,0.016907542012631893,0.027707167086191475,1000,34.632183257424735,0.07111995506644259,0.07888565661209597,0.36707350684994583,0.36707350684994583,0.022386033709949394,0.013992053014423378,0.05307008564562937,0.05307008564562937,0.04001374365545335,0.030108013872972822,0.08366061417384417,0.08366061417384417,0,0,0.1,0.08678000000000007,0.08678000000000007,0.08678000000000007,0.08678000000000007,0.3706200000000008,0.3706200000000008,0.0,0.01321999999999994,0.0,0.01321999999999994,0.0,0.01321999999999994,0.2838400000000007,0.27062000000000075,0.2838400000000007,0.27062000000000075
homogeneous_k20_n5_both_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.10",100,20,20,conditional_monte_carlo,not_attempted,,28.101586196430105,64.7620228860838,0.33541019662496857,52.426495103720754,0.3801315561749643,0.05,40,0.2,0.75,1.0,0.0,0.0008000410161912441,0.0,0.016907542012631893,0.027707167086191475,1000,34.632183257424735,0.07111995506644259,0.07888565661209597,0.36707350684994583,0.36707350684994583,0.022386033709949394,0.013992053014423378,0.05307008564562937,0.05307008564562937,0.04001374365545335,0.030108013872972822,0.08366061417384417,0.08366061417384417,0,0,0.05,0.03236000000000001,0.08678000000000007,0.03236000000000001,0.03236000000000001,0.3706200000000008,0.3706200000000008,0.05442000000000006,0.03678000000000006,0.0,0.017639999999999996,0.0,0.017639999999999996,0.3382600000000008,0.3206200000000008,0.3382600000000008,0.3206200000000008
homogeneous_k20_n5_both_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.10",100,20,20,conditional_monte_carlo,not_attempted,,28.101586196430105,64.7620228860838,0.33541019662496857,52.426495103720754,0.3801315561749643,0.05,40,0.2,0.75,1.0,0.0,0.0008000410161912441,0.0,0.016907542012631893,0.027707167086191475,1000,34.632183257424735,0.07111995506644259,0.07888565661209597,0.36707350684994583,0.36707350684994583,0.022386033709949394,0.013992053014423378,0.05307008564562937,0.05307008564562937,0.04001374365545335,0.030108013872972822,0.08366061417384417,0.08366061417384417,0,0,0.01,0.00967,0.00967,0.00967,0.00967,0.08678000000000007,0.08678000000000007,0.0,0.00033000000000000043,0.0,0.00033000000000000043,0.0,0.00033000000000000043,0.07711000000000007,0.07678000000000007,0.07711000000000007,0.07678000000000007
homogeneous_k20_n5_both_skew,homogeneous,"20 equal strata of size 5; p_x=0.10, p_y=0.10",100,20,20,conditional_monte_carlo,not_attempted,,28.101586196430105,64.7620228860838,0.33541019662496857,52.426495103720754,0.3801315561749643,0.05,40,0.2,0.75,1.0,0.0,0.0008000410161912441,0.0,0.016907542012631893,0.027707167086191475,1000,34.632183257424735,0.07111995506644259,0.07888565661209597,0.36707350684994583,0.36707350684994583,0.022386033709949394,0.013992053014423378,0.05307008564562937,0.05307008564562937,0.04001374365545335,0.030108013872972822,0.08366061417384417,0.08366061417384417,0,0,0.001,0.00058,0.0026600000000000005,0.00058,0.00058,0.03236000000000001,0.03236000000000001,0.0020800000000000003,0.0016600000000000005,0.0,0.00042,0.0,0.00042,0.03178000000000001,0.031360000000000006,0.03178000000000001,0.031360000000000006
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.000821624998934567,0.0,0.04913733305875212,0.02879795792978257,1000,35.0500020899145,0.04207374246281729,0.061564425598279765,0.20451306197233693,0.20451306197233693,0.01950722852338537,0.007240114274581862,0.041590749605939975,0.041590749605939975,0.03284635535853794,0.010589489206039401,0.06666480447846236,0.06666480447846236,0,0,0.1,0.08347000000000004,0.11293000000000013,0.11274000000000013,0.11293000000000013,0.3036900000000007,0.3036900000000007,0.029460000000000083,0.012930000000000122,0.029270000000000088,0.012740000000000126,0.029460000000000083,0.012930000000000122,0.22022000000000064,0.20369000000000068,0.22022000000000064,0.20369000000000068
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.000821624998934567,0.0,0.04913733305875212,0.02879795792978257,1000,35.0500020899145,0.04207374246281729,0.061564425598279765,0.20451306197233693,0.20451306197233693,0.01950722852338537,0.007240114274581862,0.041590749605939975,0.041590749605939975,0.03284635535853794,0.010589489206039401,0.06666480447846236,0.06666480447846236,0,0,0.05,0.04163,0.06461000000000001,0.04163,0.06374000000000002,0.1891400000000003,0.1891400000000003,0.022980000000000014,0.014610000000000012,0.0,0.008370000000000002,0.02211000000000002,0.013740000000000016,0.1475100000000003,0.13914000000000032,0.1475100000000003,0.13914000000000032
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.000821624998934567,0.0,0.04913733305875212,0.02879795792978257,1000,35.0500020899145,0.04207374246281729,0.061564425598279765,0.20451306197233693,0.20451306197233693,0.01950722852338537,0.007240114274581862,0.041590749605939975,0.041590749605939975,0.03284635535853794,0.010589489206039401,0.06666480447846236,0.06666480447846236,0,0,0.01,0.009510000000000001,0.02026,0.009510000000000001,0.00914,0.06461000000000001,0.06461000000000001,0.01075,0.01026,0.0,0.0004899999999999991,0.00037000000000000054,0.0008599999999999997,0.05510000000000001,0.05461000000000001,0.05510000000000001,0.05461000000000001
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.000821624998934567,0.0,0.04913733305875212,0.02879795792978257,1000,35.0500020899145,0.04207374246281729,0.061564425598279765,0.20451306197233693,0.20451306197233693,0.01950722852338537,0.007240114274581862,0.041590749605939975,0.041590749605939975,0.03284635535853794,0.010589489206039401,0.06666480447846236,0.06666480447846236,0,0,0.001,0.00099,0.00914,0.0020800000000000003,0.00099,0.018460000000000004,0.018460000000000004,0.008150000000000001,0.008140000000000001,0.0010900000000000003,0.0010800000000000002,0.0,1.0000000000000026e-05,0.017470000000000003,0.017460000000000003,0.017470000000000003,0.017460000000000003
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0008056249935179949,0.0006842080038040876,0.018090334022417665,0.029258124995976686,1000,36.31730051995111,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,1.0,0.9,0.0,0.1
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0008056249935179949,0.0006842080038040876,0.018090334022417665,0.029258124995976686,1000,36.31730051995111,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05
