configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,minimum_true_expected_p,minimum_true_expected_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,observed_zero_fraction_p,observed_zero_fraction_q,empty_row_p,empty_row_q,empty_column_p,empty_column_q,method,method_label,nominal_alpha,valid_replicates,valid_rate,common_valid_replicates,common_valid_rate,rejections,common_valid_rejections,unconditional_rejection_rate,conditional_rejection_rate,common_valid_rejection_rate,wilson_95_low,wilson_95_high,monte_carlo_standard_error,absolute_calibration_error,invalid_reason_counts_json,component_degrees_of_freedom_p_median,component_degrees_of_freedom_p_p05,component_degrees_of_freedom_p_p95,component_degrees_of_freedom_p_fraction_below_1,component_degrees_of_freedom_p_fraction_above_1e4,component_degrees_of_freedom_q_median,component_degrees_of_freedom_q_p05,component_degrees_of_freedom_q_p95,component_degrees_of_freedom_q_fraction_below_1,component_degrees_of_freedom_q_fraction_above_1e4,welch_degrees_of_freedom_median,welch_degrees_of_freedom_p05,welch_degrees_of_freedom_p95,welch_degrees_of_freedom_fraction_below_1,welch_degrees_of_freedom_fraction_above_1e4
2x2_uniform_common_additive_e0.1_np50_nq500,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,6.617092095924387,53.705366652864626,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,2274,2274,0.2274,0.2274,0.2274,0.219290340527919,0.23571901538377385,0.004191530030907568,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.1_np50_nq500,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,6.617092095924387,53.705366652864626,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,2211,2211,0.2211,0.2211,0.2211,0.21307434431735656,0.2293398499738068,0.004149876986128625,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.1_np50_nq500,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,6.617092095924387,53.705366652864626,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1413,1413,0.1413,0.1413,0.1413,0.13461050433900432,0.14826497609211906,0.003483307479967854,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",9.289055549515426,1.9359723434714327,48.128533255890964,0.0158,0.0004,179.91212665099007,113.58941923634039,296.7852046221966,0.0,0.0,12.002831498197992,3.9450600661877426,56.64395499746948,0.0,0.0004
2x2_uniform_common_additive_e0.1_np500_nq50,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,66.17092095924387,5.370536665286463,0.0,0.0,0.0,0.0,0.0,0.001725,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,895,895,0.0895,0.0895,0.0895,0.08406149169178567,0.0952537709705398,0.002854640958159187,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.1_np500_nq50,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,66.17092095924387,5.370536665286463,0.0,0.0,0.0,0.0,0.0,0.001725,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,825,825,0.0825,0.0825,0.0825,0.07726662124193656,0.0880540173975784,0.00275124971603815,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.1_np500_nq50,2x2_uniform_common_additive_e0.1,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.1728720994267221,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,66.17092095924387,5.370536665286463,0.0,0.0,0.0,0.0,0.0,0.001725,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,772,772,0.0772,0.0772,0.0772,0.07212952885436437,0.08259518016787977,0.0026690852365557753,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",88.22121782480997,56.31635276234513,138.74922193575713,0.0,0.0,18.241598487277322,4.353159832000709,139.35779399375002,0.0017,0.0018,21.28994060551377,5.909129130834384,155.83608228054334,0.0,0.0016
2x2_uniform_common_additive_e0.3_np10_nq10,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,1.3234184191848775,0.7001749992364237,0.0,0.5,1.0,1.0,0.1238,0.2431,0.002,0.002,0.0016,0.0014,normal_wald,Normal Wald,0.05,9975,0.9975,9278,0.9278,2505,1999,0.2505,0.2511278195488722,0.21545591722353954,0.24210435440866862,0.2590872607782989,0.004333009923828931,,"{""invalid_base"": 25}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np10_nq10,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,1.3234184191848775,0.7001749992364237,0.0,0.5,1.0,1.0,0.1238,0.2431,0.002,0.002,0.0016,0.0014,simple_welch,Simple Welch,0.05,9975,0.9975,9278,0.9278,2115,1632,0.2115,0.21203007518796993,0.1758999784436301,0.2036076080806633,0.21961395897921704,0.004083720729922652,,"{""invalid_base"": 25, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np10_nq10,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,1.3234184191848775,0.7001749992364237,0.0,0.5,1.0,1.0,0.1238,0.2431,0.002,0.002,0.0016,0.0014,expanded_welch,Expanded Welch,0.05,9278,0.9278,9278,0.9278,617,617,0.0617,0.06650140116404397,0.06650140116404397,0.057150342201710023,0.06658627077002507,0.0024060987095295984,,"{""invalid_base"": 25, ""invalid_combined_df"": 697, ""invalid_component_p"": 133, ""invalid_component_q"": 564}",2.5218970721456446,0.05093244892813937,53.279252691088395,0.30071136020694117,0.0,5.134752232961957,0.21430897920716901,53.279252691088395,0.17277430480707048,0.0,7.789070181319144,0.9812650762456534,43.10618028028259,0.05572321621039017,0.0
2x2_uniform_common_additive_e0.3_np50_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,9469222965959427819,6.617092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0004,0.01295,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,3739,3739,0.3739,0.3739,0.3739,0.3644670774246119,0.3834297669644727,0.004838375657180827,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np50_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,9469222965959427819,6.617092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0004,0.01295,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,3652,3652,0.3652,0.3652,0.3652,0.3558164769581108,0.3746870490026235,0.004814861991791665,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np50_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,9469222965959427819,6.617092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0004,0.01295,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,3595,3595,0.3595,0.3595,0.3595,0.35015063960854903,0.368957263933611,0.004798538840105392,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",9.289055549515425,1.8114248388543228,48.12853325589092,0.0161,0.0007,82.47639214824717,15.201578318854764,659.1303233654469,0.0006,0.0227,58.90460904724446,22.34391548165344,139.92193715366537,0.0,0.0
2x2_uniform_common_additive_e0.3_np250_nq250,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,14896462595365391866,33.085460479621936,17.50437498091059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,9365,9365,0.9365,0.9365,0.9365,0.9315507935541848,0.9411139758682144,0.0024386010333795893,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np250_nq250,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,14896462595365391866,33.085460479621936,17.50437498091059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,9362,9362,0.9362,0.9362,0.9362,0.9312404116392846,0.9408245881821372,0.002443963174845316,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np250_nq250,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,14896462595365391866,33.085460479621936,17.50437498091059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,9355,9355,0.9355,0.9355,0.9355,0.9305163040318702,0.9401492333872703,0.0024564150707891367,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",44.360697143923204,23.187601920879676,83.810768678238,0.0,0.0,416.177340988013,170.83564690530466,2044.7772302165697,0.0,0.0054,282.16313844992635,178.50115162561573,420.2986872158974,0.0,0.0
2x2_uniform_common_additive_e0.3_np1000_nq1000,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,1743528326110443290,132.34184191848775,70.01749992364236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np1000_nq1000,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,1743528326110443290,132.34184191848775,70.01749992364236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np1000_nq1000,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,1743528326110443290,132.34184191848775,70.01749992364236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",176.1626519767584,128.6166463667704,240.44743182009952,0.0,0.0,1655.7801822500176,1011.2334550013193,3150.5762433635664,0.0,0.0003,1100.4236114606729,879.9320119071115,1367.6303092941976,0.0,0.0
2x2_uniform_common_additive_e0.3_np50_nq500,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,15091564417512091924,6.617092095924387,35.00874996182118,0.0,0.0,0.0,0.0,0.000425,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,6578,6578,0.6578,0.6578,0.6578,0.6484420192725023,0.6670367908417122,0.00474446161329186,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np50_nq500,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,15091564417512091924,6.617092095924387,35.00874996182118,0.0,0.0,0.0,0.0,0.000425,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,6484,6484,0.6484,0.6484,0.6484,0.6389864013206121,0.657699627962971,0.00477469831507709,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np50_nq500,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,15091564417512091924,6.617092095924387,35.00874996182118,0.0,0.0,0.0,0.0,0.000425,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,6171,6171,0.6171,0.6171,0.6171,0.6075294854322439,0.6265805821493435,0.004860942192620686,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",9.289055549515426,1.8506941543777327,48.128533255890964,0.0161,0.0002,832.3546819760261,424.35864288964984,2324.9551925545234,0.0,0.002,13.24089664151001,4.973071707271345,59.74365798609924,0.0,0.0002
2x2_uniform_common_additive_e0.3_np500_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,5226815669764955137,66.17092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0,0.012425,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,4558,4558,0.4558,0.4558,0.4558,0.4460573781582409,0.46557656729772673,0.004980425283045616,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np500_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,5226815669764955137,66.17092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0,0.012425,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,4385,4385,0.4385,0.4385,0.4385,0.4288000480082055,0.4482471837913876,0.0049620333533744,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.3_np500_nq50,2x2_uniform_common_additive_e0.3,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.3,0.576240331422414,0.11524806628448281,0.2881201657112069,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,5226815669764955137,66.17092095924387,3.5008749961821186,0.0,0.0,0.0,0.5,0.0,0.012425,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,4473,4473,0.4473,0.4473,0.4473,0.43757685294057563,0.4570636204876935,0.004972149535160824,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",88.75908632295811,56.53455784351758,138.06021541505547,0.0,0.0,84.34428086222077,15.201578318854764,659.1303233654469,0.0006,0.0241,92.50912262159696,17.90316096612174,713.6776320425415,0.0,0.019
2x2_uniform_common_additive_e0.6_np10_nq10,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,12227345367419816530,1.3234184191848775,0.3094837550396304,0.0,0.5,1.0,1.0,0.129425,0.366,0.0018,0.0019,0.0023,0.0018,normal_wald,Normal Wald,0.05,9958,0.9958,8567,0.8567,4524,3466,0.4524,0.45430809399477806,0.4045756974436792,0.4426648236207564,0.462171733024132,0.00497729082935687,,"{""invalid_base"": 42}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np10_nq10,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,12227345367419816530,1.3234184191848775,0.3094837550396304,0.0,0.5,1.0,1.0,0.129425,0.366,0.0018,0.0019,0.0023,0.0018,simple_welch,Simple Welch,0.05,9958,0.9958,8567,0.8567,4085,3059,0.4085,0.41022293633259693,0.357067818372826,0.39890259221809216,0.4181676794837415,0.004915564565744203,,"{""invalid_base"": 42, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np10_nq10,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,10,10,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,12227345367419816530,1.3234184191848775,0.3094837550396304,0.0,0.5,1.0,1.0,0.129425,0.366,0.0018,0.0019,0.0023,0.0018,expanded_welch,Expanded Welch,0.05,8567,0.8567,8567,0.8567,685,685,0.0685,0.07995797828878254,0.07995797828878254,0.06371296605258381,0.0736184245413101,0.002526019596123514,,"{""invalid_base"": 42, ""invalid_combined_df"": 1391, ""invalid_component_p"": 130, ""invalid_component_q"": 1261}",2.6446280991735533,0.05093244892813939,53.279252691088395,0.306408310960663,0.0,4.50618587549717,0.21430897920716901,53.279252691088395,0.26181860627991127,0.0,7.561075280165671,0.4825296783192911,53.27925269108829,0.09104704097116843,0.0
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,6.617092095924387,1.5474187751981519,0.0,0.0,0.0,0.5,0.0004,0.10635,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,9945,0.9945,8502,8447,0.8502,0.8502,0.8493715434891905,0.8430709472297458,0.8570601003114321,0.0035687527232914308,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,6.617092095924387,1.5474187751981519,0.0,0.0,0.0,0.5,0.0004,0.10635,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,9945,0.9945,8443,8388,0.8443,0.8443,0.8434389140271493,0.8370616688085034,0.8512739099134486,0.0036257069655447885,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,6.617092095924387,1.5474187751981519,0.0,0.0,0.0,0.5,0.0004,0.10635,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,9945,0.9945,9945,0.9945,8389,8389,0.8389,0.8435394670688788,0.8435394670688788,0.8315647895442666,0.8459749363600888,0.003676231630351929,,"{""invalid_base"": 0, ""invalid_combined_df"": 55, ""invalid_component_p"": 0, ""invalid_component_q"": 55}",9.153285603162836,1.8114248388543224,48.11389948178503,0.017094017094017096,0.00020110608345902463,153.55966749882765,14.607471578776087,6971.922637265547,0.02956259426847662,0.04806435394670689,64.90392115114983,16.54608793665729,152.36352321353522,0.00020110608345902463,0.00020110608345902463
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,33.085460479621936,7.73709387599076,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,33.085460479621936,7.73709387599076,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,33.085460479621936,7.73709387599076,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",44.47988018768604,23.844297281317267,83.9097106549384,0.0,0.0,1014.2568224726876,167.44750627215976,21491.332660011405,0.0,0.0877,363.7421549102226,185.16386891916787,488.34039409179377,0.0,0.0
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,132.34184191848775,30.94837550396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,132.34184191848775,30.94837550396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,132.34184191848775,30.94837550396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",177.49539449289549,128.8259315375297,243.51484487703672,0.0,0.0,5340.000590100464,1772.54258881792,35978.10168768314,0.0,0.2456,1493.8353398244553,1135.7214558002904,1763.3129336348309,0.0,0.0
2x2_uniform_common_additive_e0.6_np50_nq500,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,5598197048794779448,6.617092095924387,15.47418775198152,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,9766,9766,0.9766,0.9766,0.9766,0.9734490251718769,0.9793849475811941,0.0015117023516552448,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
