configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,0.05,expanded_welch,normal_wald,8389,1498,0,113,-0.0113,0.0010570443388398744,-0.013371806904126152,-0.009228193095873846
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,0.05,simple_welch,normal_wald,8443,1498,0,59,-0.0059,0.0007658835797729161,-0.007401131816354915,-0.004398868183645085
2x2_uniform_common_additive_e0.6_np50_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,17008135645669819973,0.05,expanded_welch,simple_welch,8380,1548,9,63,-0.0054,0.000846850468247823,-0.007059826917765733,-0.0037401730822342674
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,0.05,expanded_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,0.05,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np250_nq250,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,250,250,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,3249995387715603146,0.05,expanded_welch,simple_welch,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,0.05,expanded_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,0.05,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np1000_nq1000,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,1000,1000,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,4944256905788398835,0.05,expanded_welch,simple_welch,10000,0,0,0,0.0,0.0,0.0,0.0
2x2_uniform_common_additive_e0.6_np50_nq500,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,5598197048794779448,0.05,expanded_welch,normal_wald,9754,234,0,12,-0.0012,0.00034621956443661565,-0.0018785903462957667,-0.0005214096537042332
2x2_uniform_common_additive_e0.6_np50_nq500,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,5598197048794779448,0.05,simple_welch,normal_wald,9743,234,0,23,-0.0023,0.0004790552675787414,-0.003238948324454333,-0.001361051675545667
2x2_uniform_common_additive_e0.6_np50_nq500,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,50,500,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,5598197048794779448,0.05,expanded_welch,simple_welch,9743,246,11,0,0.0011,0.00033149658972438903,0.00045026668414019757,0.0017497333158598026
2x2_uniform_common_additive_e0.6_np500_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,13815351075344419072,0.05,expanded_welch,normal_wald,9557,391,0,52,-0.0052,0.0007192688890626907,-0.006609767022562873,-0.003790232977437126
2x2_uniform_common_additive_e0.6_np500_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,13815351075344419072,0.05,simple_welch,normal_wald,9553,391,0,56,-0.0056,0.0007462705219752398,-0.00706269022307147,-0.00413730977692853
2x2_uniform_common_additive_e0.6_np500_nq50,2x2_uniform_common_additive_e0.6,2x2,2,2,construction_check,uniform,common,additive,uniform,500,50,0.6,0.576240331422414,0.11524806628448281,0.46099226513791913,0.3457441988534484,0.11524806628448281,0.46099226513793123,10000,13815351075344419072,0.05,expanded_welch,simple_welch,9518,408,39,35,0.0004,0.0008602662412303414,-0.0012861218328114692,0.0020861218328114693
2x2_uniform_common_loglinear_e0_np10_nq10,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,6262283372169011682,0.05,expanded_welch,normal_wald,453,8615,0,932,-0.0932,0.002907270407465087,-0.09889824999863157,-0.08750175000136844
2x2_uniform_common_loglinear_e0_np10_nq10,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,6262283372169011682,0.05,simple_welch,normal_wald,1038,8615,0,347,-0.0347,0.0018302803043794302,-0.03828734939658369,-0.03111265060341632
2x2_uniform_common_loglinear_e0_np10_nq10,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,6262283372169011682,0.05,expanded_welch,simple_welch,383,8892,70,655,-0.0585,0.0026283960596882386,-0.06365165627698895,-0.05334834372301105
2x2_uniform_common_loglinear_e0_np50_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,1942778114496041163,0.05,expanded_welch,normal_wald,426,9494,0,80,-0.008,0.0008908868435086432,-0.009746138213276941,-0.006253861786723059
2x2_uniform_common_loglinear_e0_np50_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,1942778114496041163,0.05,simple_welch,normal_wald,476,9494,0,30,-0.003,0.0005469277036238877,-0.00407197829910282,-0.0019280217008971802
2x2_uniform_common_loglinear_e0_np50_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,1942778114496041163,0.05,expanded_welch,simple_welch,426,9524,0,50,-0.005,0.0007053720684684768,-0.006382529254198214,-0.0036174707458017856
2x2_uniform_common_loglinear_e0_np250_nq250,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,12219023417405434862,0.05,expanded_welch,normal_wald,495,9471,0,34,-0.0034,0.0005821321909916843,-0.004540979094343701,-0.0022590209056562987
2x2_uniform_common_loglinear_e0_np250_nq250,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,12219023417405434862,0.05,simple_welch,normal_wald,522,9471,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
2x2_uniform_common_loglinear_e0_np250_nq250,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,12219023417405434862,0.05,expanded_welch,simple_welch,495,9478,0,27,-0.0027,0.0005189392351643681,-0.0037171209009221615,-0.0016828790990778388
2x2_uniform_common_loglinear_e0_np1000_nq1000,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,9287185939377583127,0.05,expanded_welch,normal_wald,482,9511,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
2x2_uniform_common_loglinear_e0_np1000_nq1000,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,9287185939377583127,0.05,simple_welch,normal_wald,487,9511,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
2x2_uniform_common_loglinear_e0_np1000_nq1000,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,9287185939377583127,0.05,expanded_welch,simple_welch,482,9513,0,5,-0.0005,0.0002235620674439203,-0.0009381816521900838,-6.181834780991623e-05
2x2_uniform_common_loglinear_e0_np50_nq500,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,5590902392918597200,0.05,expanded_welch,normal_wald,284,9109,0,607,-0.0607,0.0023879114749339454,-0.06538030649087052,-0.05601969350912946
2x2_uniform_common_loglinear_e0_np50_nq500,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,5590902392918597200,0.05,simple_welch,normal_wald,845,9109,0,46,-0.0046,0.0006767051004531427,-0.00592634199688816,-0.0032736580031118402
2x2_uniform_common_loglinear_e0_np50_nq500,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,5590902392918597200,0.05,expanded_welch,simple_welch,277,9148,7,568,-0.0561,0.002331485059411324,-0.06066971071644619,-0.051530289283553805
2x2_uniform_common_loglinear_e0_np500_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,8411564156670436957,0.05,expanded_welch,normal_wald,304,9079,0,617,-0.0617,0.002406219023488697,-0.06641618928603785,-0.05698381071396215
2x2_uniform_common_loglinear_e0_np500_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,8411564156670436957,0.05,simple_welch,normal_wald,888,9079,0,33,-0.0033,0.000573536306077862,-0.00442413115991261,-0.0021758688400873904
2x2_uniform_common_loglinear_e0_np500_nq50,2x2_uniform_common_loglinear_e0,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.0,0.576240331422414,0.11524806628448281,0.11524806628448281,0.0,0.11524806628448281,0.11524806628448281,10000,8411564156670436957,0.05,expanded_welch,simple_welch,293,9101,11,595,-0.0584,0.002391550951076552,-0.06308743986411004,-0.05371256013588996
2x2_uniform_common_loglinear_e0.1_np10_nq10,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,449827121570676112,0.05,expanded_welch,normal_wald,456,8371,0,1173,-0.1173,0.0032179351315169582,-0.12360715285777324,-0.11099284714222676
2x2_uniform_common_loglinear_e0.1_np10_nq10,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,449827121570676112,0.05,simple_welch,normal_wald,1292,8371,0,337,-0.0337,0.0018046486294200227,-0.037237111313663245,-0.030162888686336757
2x2_uniform_common_loglinear_e0.1_np10_nq10,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,449827121570676112,0.05,expanded_welch,simple_welch,405,8657,51,887,-0.0836,0.0029465186571986475,-0.08937517656810934,-0.07782482343189065
2x2_uniform_common_loglinear_e0.1_np50_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,2456436421043463792,0.05,expanded_welch,normal_wald,831,9044,0,125,-0.0125,0.0011110798575462452,-0.014677716520790642,-0.01032228347920936
2x2_uniform_common_loglinear_e0.1_np50_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,2456436421043463792,0.05,simple_welch,normal_wald,895,9044,0,61,-0.0061,0.000778678132454865,-0.007626209139611536,-0.004573790860388465
2x2_uniform_common_loglinear_e0.1_np50_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,2456436421043463792,0.05,expanded_welch,simple_welch,831,9105,0,64,-0.0064,0.000797475765625311,-0.00796305250062561,-0.00483694749937439
2x2_uniform_common_loglinear_e0.1_np250_nq250,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,16908078040276743582,0.05,expanded_welch,normal_wald,2566,7371,0,63,-0.0063,0.0007912607720346915,-0.007850871113187996,-0.004749128886812005
2x2_uniform_common_loglinear_e0.1_np250_nq250,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,16908078040276743582,0.05,simple_welch,normal_wald,2611,7371,0,18,-0.0018,0.0004239032547609651,-0.0026308503793314912,-0.0009691496206685084
2x2_uniform_common_loglinear_e0.1_np250_nq250,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,250,250,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,16908078040276743582,0.05,expanded_welch,simple_welch,2566,7389,0,45,-0.0045,0.0006693428134970882,-0.005811911914454293,-0.0031880880855457067
2x2_uniform_common_loglinear_e0.1_np1000_nq1000,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,15422764330033090884,0.05,expanded_welch,normal_wald,7427,2561,0,12,-0.0012,0.00034621956443661565,-0.0018785903462957667,-0.0005214096537042332
2x2_uniform_common_loglinear_e0.1_np1000_nq1000,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,15422764330033090884,0.05,simple_welch,normal_wald,7435,2561,0,4,-0.0004,0.00019996999474891224,-0.000791941189707868,-8.058810292132026e-06
2x2_uniform_common_loglinear_e0.1_np1000_nq1000,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,1000,1000,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,15422764330033090884,0.05,expanded_welch,simple_welch,7427,2565,0,8,-0.0008,0.0002827436902911185,-0.0013541776329705924,-0.00024582236702940777
2x2_uniform_common_loglinear_e0.1_np50_nq500,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,0.05,expanded_welch,normal_wald,1413,7726,0,861,-0.0861,0.0028052568414665096,-0.09159830340927436,-0.08060169659072564
2x2_uniform_common_loglinear_e0.1_np50_nq500,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,0.05,simple_welch,normal_wald,2211,7726,0,63,-0.0063,0.0007912607720346915,-0.007850871113187996,-0.004749128886812005
2x2_uniform_common_loglinear_e0.1_np50_nq500,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,500,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,8979029481590623115,0.05,expanded_welch,simple_welch,1410,7786,3,801,-0.0798,0.0027210175290944675,-0.08513319435702515,-0.07446680564297484
2x2_uniform_common_loglinear_e0.1_np500_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,0.05,expanded_welch,normal_wald,772,9105,0,123,-0.0123,0.0011022669818378508,-0.014460443284402187,-0.010139556715597813
2x2_uniform_common_loglinear_e0.1_np500_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,0.05,simple_welch,normal_wald,825,9105,0,70,-0.007,0.0008337682633392177,-0.008634185796144866,-0.005365814203855133
2x2_uniform_common_loglinear_e0.1_np500_nq50,2x2_uniform_common_loglinear_e0.1,2x2,2,2,construction_check,uniform,common,loglinear,uniform,500,50,0.1,0.576240331422414,0.11524806628448281,0.17287209942672432,0.05762403314224143,0.11524806628448281,0.17287209942672424,10000,14174769602509277487,0.05,expanded_welch,simple_welch,740,9143,32,85,-0.0053,0.0010804201639978204,-0.007417623521435728,-0.003182376478564272
2x2_uniform_common_loglinear_e0.3_np10_nq10,2x2_uniform_common_loglinear_e0.3,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.28812016571120713,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,0.05,expanded_welch,normal_wald,617,7495,0,1888,-0.1888,0.003913692335732316,-0.19647083697803533,-0.18112916302196466
2x2_uniform_common_loglinear_e0.3_np10_nq10,2x2_uniform_common_loglinear_e0.3,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.28812016571120713,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,0.05,simple_welch,normal_wald,2115,7495,0,390,-0.039,0.0019360461842328938,-0.042794650521096475,-0.035205349478903525
2x2_uniform_common_loglinear_e0.3_np10_nq10,2x2_uniform_common_loglinear_e0.3,2x2,2,2,construction_check,uniform,common,loglinear,uniform,10,10,0.3,0.576240331422414,0.11524806628448281,0.28812016571120713,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,11365623788241509384,0.05,expanded_welch,simple_welch,535,7803,82,1580,-0.1498,0.003791758661013954,-0.15723184697558734,-0.14236815302441264
2x2_uniform_common_loglinear_e0.3_np50_nq50,2x2_uniform_common_loglinear_e0.3,2x2,2,2,construction_check,uniform,common,loglinear,uniform,50,50,0.3,0.576240331422414,0.11524806628448281,0.28812016571120713,0.1728720994267242,0.11524806628448281,0.288120165711207,10000,9469222965959427819,0.05,expanded_welch,normal_wald,3595,6261,0,144,-0.0144,0.0011913882409164778,-0.016735120952196297,-0.012064879047803703
