shape,profile,family,constructor,n_p,n_q,relative_effect,achieved_mi_p,achieved_mi_q,absolute_mi_difference,wald_rejection,wald_valid,welch_rejection,welch_valid,welch_minus_wald
8x8,uniform,rare,additive,50,50,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.0694,1.0,0.0577,1.0,-0.011700000000000002
8x8,uniform,rare,additive,250,250,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.0379,1.0,0.0345,1.0,-0.0034000000000000002
8x8,uniform,rare,additive,1000,1000,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.1078,1.0,0.1004,1.0,-0.007400000000000004
8x8,uniform,rare,additive,50,500,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.1312,1.0,0.1043,1.0,-0.026900000000000007
8x8,uniform,rare,additive,500,50,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.1831,1.0,0.1416,1.0,-0.04150000000000001
8x8,uniform,rare,additive,10,10,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.1373,1.0,0.0787,0.9992,-0.0586
8x8,uniform,rare,additive,50,50,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.072,1.0,0.0605,1.0,-0.011499999999999996
8x8,uniform,rare,additive,250,250,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.0638,1.0,0.0591,1.0,-0.004699999999999996
8x8,uniform,rare,additive,1000,1000,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.438,1.0,0.4262,1.0,-0.011799999999999977
8x8,uniform,rare,additive,50,500,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.108,1.0,0.0825,1.0,-0.025499999999999995
8x8,uniform,rare,additive,500,50,0.6,0.0072030041427799,0.0288120165711207,0.0216090124283409,0.1961,1.0,0.1566,1.0,-0.03950000000000001
8x8,uniform,rare,loglinear,10,10,0.0,0.0072030041427701,0.0072030041427701,0.0,0.1385,1.0,0.0782,0.9999,-0.060300000000000006
8x8,uniform,rare,loglinear,50,50,0.0,0.0072030041427701,0.0072030041427701,0.0,0.0668,1.0,0.0559,1.0,-0.0109
8x8,uniform,rare,loglinear,250,250,0.0,0.0072030041427701,0.0072030041427701,0.0,0.0258,1.0,0.023,1.0,-0.0028000000000000004
8x8,uniform,rare,loglinear,1000,1000,0.0,0.0072030041427701,0.0072030041427701,0.0,0.0126,1.0,0.0111,1.0,-0.0014999999999999996
8x8,uniform,rare,loglinear,50,500,0.0,0.0072030041427701,0.0072030041427701,0.0,0.1524,1.0,0.1159,1.0,-0.036500000000000005
8x8,uniform,rare,loglinear,500,50,0.0,0.0072030041427701,0.0072030041427701,0.0,0.1716,1.0,0.1337,1.0,-0.03789999999999999
8x8,uniform,rare,loglinear,10,10,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.1394,1.0,0.0783,0.9997,-0.0611
8x8,uniform,rare,loglinear,50,50,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.0688,1.0,0.0575,1.0,-0.011299999999999998
8x8,uniform,rare,loglinear,250,250,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.027,1.0,0.0236,1.0,-0.0034000000000000002
8x8,uniform,rare,loglinear,1000,1000,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.0219,1.0,0.0192,1.0,-0.002700000000000001
8x8,uniform,rare,loglinear,50,500,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.1493,1.0,0.1165,1.0,-0.03279999999999998
8x8,uniform,rare,loglinear,500,50,0.1,0.0072030041427701,0.0108045062141703,0.0036015020713901,0.166,1.0,0.129,1.0,-0.037000000000000005
8x8,uniform,rare,loglinear,10,10,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.146,1.0,0.0869,0.9995,-0.059099999999999986
8x8,uniform,rare,loglinear,50,50,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.0676,1.0,0.0549,1.0,-0.012699999999999996
8x8,uniform,rare,loglinear,250,250,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.0383,1.0,0.0341,1.0,-0.004200000000000002
8x8,uniform,rare,loglinear,1000,1000,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.0926,1.0,0.0877,1.0,-0.004900000000000002
8x8,uniform,rare,loglinear,50,500,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.1296,1.0,0.098,1.0,-0.03159999999999999
8x8,uniform,rare,loglinear,500,50,0.3,0.0072030041427701,0.0180075103569463,0.0108045062141704,0.1846,1.0,0.1483,1.0,-0.0363
8x8,uniform,rare,loglinear,10,10,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.1357,1.0,0.0762,0.9997,-0.05949999999999998
8x8,uniform,rare,loglinear,50,50,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.0711,1.0,0.0578,1.0,-0.0133
8x8,uniform,rare,loglinear,250,250,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.0704,1.0,0.0653,1.0,-0.005100000000000007
8x8,uniform,rare,loglinear,1000,1000,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.3819,1.0,0.3721,1.0,-0.009800000000000031
8x8,uniform,rare,loglinear,50,500,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.1067,1.0,0.0772,1.0,-0.0295
8x8,uniform,rare,loglinear,500,50,0.6,0.0072030041427701,0.0288120165711176,0.0216090124283409,0.2106,1.0,0.1699,1.0,-0.040700000000000014
8x8,uniform,spread,additive,10,10,0.0,0.0188329769092883,0.0188329769092883,0.0,0.1379,1.0,0.076,0.9996,-0.0619
8x8,uniform,spread,additive,50,50,0.0,0.0188329769092883,0.0188329769092883,0.0,0.0673,1.0,0.0552,1.0,-0.0121
8x8,uniform,spread,additive,250,250,0.0,0.0188329769092883,0.0188329769092883,0.0,0.0339,1.0,0.03,1.0,-0.0039000000000000007
8x8,uniform,spread,additive,1000,1000,0.0,0.0188329769092883,0.0188329769092883,0.0,0.0222,1.0,0.021,1.0,-0.0011999999999999997
8x8,uniform,spread,additive,50,500,0.0,0.0188329769092883,0.0188329769092883,0.0,0.1523,1.0,0.1191,1.0,-0.03319999999999999
8x8,uniform,spread,additive,500,50,0.0,0.0188329769092883,0.0188329769092883,0.0,0.1566,1.0,0.1204,1.0,-0.036199999999999996
8x8,uniform,spread,additive,10,10,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.1389,1.0,0.0759,0.9998,-0.063
8x8,uniform,spread,additive,50,50,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.075,1.0,0.0621,1.0,-0.012899999999999995
8x8,uniform,spread,additive,250,250,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.0426,1.0,0.0397,1.0,-0.0029
8x8,uniform,spread,additive,1000,1000,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.0779,1.0,0.0747,1.0,-0.0031999999999999945
8x8,uniform,spread,additive,50,500,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.1211,1.0,0.0947,1.0,-0.026399999999999993
8x8,uniform,spread,additive,500,50,0.1,0.0188329769092883,0.028249465363932,0.0094164884546436,0.1678,1.0,0.131,1.0,-0.0368
8x8,uniform,spread,additive,10,10,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.1394,1.0,0.075,0.9998,-0.0644
8x8,uniform,spread,additive,50,50,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.0728,1.0,0.0608,1.0,-0.012000000000000004
8x8,uniform,spread,additive,250,250,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.0994,1.0,0.0943,1.0,-0.005100000000000007
8x8,uniform,spread,additive,1000,1000,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.5036,1.0,0.4947,1.0,-0.008900000000000075
8x8,uniform,spread,additive,50,500,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.0898,1.0,0.0657,1.0,-0.02410000000000001
8x8,uniform,spread,additive,500,50,0.3,0.0188329769092883,0.0470824422732185,0.0282494653639308,0.2167,1.0,0.1767,1.0,-0.04000000000000001
8x8,uniform,spread,additive,10,10,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.1339,1.0,0.0765,0.9993,-0.05739999999999999
8x8,uniform,spread,additive,50,50,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.0875,1.0,0.0766,1.0,-0.010899999999999993
8x8,uniform,spread,additive,250,250,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.2893,1.0,0.2788,1.0,-0.01050000000000001
8x8,uniform,spread,additive,1000,1000,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.9713,1.0,0.9707,1.0,-0.0006000000000000449
8x8,uniform,spread,additive,50,500,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.0726,1.0,0.0537,1.0,-0.0189
8x8,uniform,spread,additive,500,50,0.6,0.0188329769092883,0.0753319076371488,0.0564989307278617,0.2729,1.0,0.2263,1.0,-0.046599999999999975
8x8,uniform,spread,loglinear,10,10,0.0,0.0188329769092869,0.0188329769092869,0.0,0.1409,1.0,0.0787,0.9998,-0.06219999999999999
8x8,uniform,spread,loglinear,50,50,0.0,0.0188329769092869,0.0188329769092869,0.0,0.0702,1.0,0.0591,1.0,-0.011099999999999999
8x8,uniform,spread,loglinear,250,250,0.0,0.0188329769092869,0.0188329769092869,0.0,0.0364,1.0,0.033,1.0,-0.0034000000000000002
8x8,uniform,spread,loglinear,1000,1000,0.0,0.0188329769092869,0.0188329769092869,0.0,0.0201,1.0,0.0182,1.0,-0.001899999999999999
8x8,uniform,spread,loglinear,50,500,0.0,0.0188329769092869,0.0188329769092869,0.0,0.1491,1.0,0.1178,1.0,-0.03130000000000001
8x8,uniform,spread,loglinear,500,50,0.0,0.0188329769092869,0.0188329769092869,0.0,0.1523,1.0,0.1165,1.0,-0.035799999999999985
8x8,uniform,spread,loglinear,10,10,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.1341,1.0,0.0776,0.9997,-0.056499999999999995
8x8,uniform,spread,loglinear,50,50,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.0762,1.0,0.0652,1.0,-0.01100000000000001
8x8,uniform,spread,loglinear,250,250,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.0453,1.0,0.0426,1.0,-0.002700000000000001
8x8,uniform,spread,loglinear,1000,1000,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.0778,1.0,0.0734,1.0,-0.004399999999999987
8x8,uniform,spread,loglinear,50,500,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.1246,1.0,0.0924,1.0,-0.032200000000000006
8x8,uniform,spread,loglinear,500,50,0.1,0.0188329769092869,0.0282494653639311,0.0094164884546436,0.1768,1.0,0.1368,1.0,-0.04000000000000001
8x8,uniform,spread,loglinear,10,10,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.1344,1.0,0.0779,0.9998,-0.056499999999999995
8x8,uniform,spread,loglinear,50,50,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.0814,1.0,0.0687,1.0,-0.012700000000000003
8x8,uniform,spread,loglinear,250,250,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.0946,1.0,0.0897,1.0,-0.004900000000000002
8x8,uniform,spread,loglinear,1000,1000,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.4978,1.0,0.4893,1.0,-0.008500000000000008
8x8,uniform,spread,loglinear,50,500,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.0894,1.0,0.0651,1.0,-0.02429999999999999
8x8,uniform,spread,loglinear,500,50,0.3,0.0188329769092869,0.0470824422732185,0.0282494653639308,0.2098,1.0,0.1679,1.0,-0.04189999999999999
8x8,uniform,spread,loglinear,10,10,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.1372,1.0,0.0778,0.9995,-0.059399999999999994
8x8,uniform,spread,loglinear,50,50,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.0925,1.0,0.0787,1.0,-0.013799999999999993
8x8,uniform,spread,loglinear,250,250,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.2772,1.0,0.267,1.0,-0.010199999999999987
8x8,uniform,spread,loglinear,1000,1000,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.9627,1.0,0.9611,1.0,-0.0016000000000000458
8x8,uniform,spread,loglinear,50,500,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.0714,1.0,0.0506,1.0,-0.020800000000000006
8x8,uniform,spread,loglinear,500,50,0.6,0.0188329769092869,0.0753319076371483,0.0564989307278617,0.2805,1.0,0.2318,1.0,-0.04870000000000002
8x8,different_skew,common,additive,10,10,0.0,0.0179967177781208,0.017996717778121,0.0,0.1843,0.988,0.1008,0.7882,-0.08349999999999999
8x8,different_skew,common,additive,50,50,0.0,0.0179967177781208,0.017996717778121,0.0,0.1449,1.0,0.1104,1.0,-0.0345
8x8,different_skew,common,additive,250,250,0.0,0.0179967177781208,0.017996717778121,0.0,0.055,1.0,0.042,1.0,-0.012999999999999998
8x8,different_skew,common,additive,1000,1000,0.0,0.0179967177781208,0.017996717778121,0.0,0.0368,1.0,0.0301,1.0,-0.006700000000000001
8x8,different_skew,common,additive,50,500,0.0,0.0179967177781208,0.017996717778121,0.0,0.749,1.0,0.7041,1.0,-0.04490000000000005
8x8,different_skew,common,additive,500,50,0.0,0.0179967177781208,0.017996717778121,0.0,0.9484,1.0,0.9367,1.0,-0.011700000000000044
8x8,different_skew,common,additive,10,10,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.178,0.9885,0.1006,0.7952,-0.0774
8x8,different_skew,common,additive,50,50,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.1245,1.0,0.096,1.0,-0.028499999999999998
8x8,different_skew,common,additive,250,250,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.0349,1.0,0.0258,1.0,-0.0091
8x8,different_skew,common,additive,1000,1000,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.0694,1.0,0.0627,1.0,-0.006699999999999998
8x8,different_skew,common,additive,50,500,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.7789,1.0,0.74,1.0,-0.038900000000000046
8x8,different_skew,common,additive,500,50,0.1,0.0179967177781208,0.0269950766671813,0.0089983588890604,0.9357,1.0,0.9211,1.0,-0.014599999999999946
8x8,different_skew,common,additive,10,10,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.1836,0.9895,0.0985,0.7825,-0.08510000000000001
8x8,different_skew,common,additive,50,50,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.1067,1.0,0.0826,1.0,-0.024099999999999996
8x8,different_skew,common,additive,250,250,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.0197,1.0,0.0159,1.0,-0.003799999999999998
8x8,different_skew,common,additive,1000,1000,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.3627,1.0,0.346,1.0,-0.016700000000000048
8x8,different_skew,common,additive,50,500,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.8056,1.0,0.7747,1.0,-0.030899999999999928
8x8,different_skew,common,additive,500,50,0.3,0.0179967177781208,0.0449917944453019,0.0269950766671813,0.9015,1.0,0.8849,1.0,-0.016599999999999948
8x8,different_skew,common,additive,10,10,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.1705,0.9877,0.0957,0.7958,-0.07480000000000002
8x8,different_skew,common,additive,50,50,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.0866,1.0,0.0678,1.0,-0.018799999999999997
8x8,different_skew,common,additive,250,250,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.0558,1.0,0.0503,1.0,-0.005500000000000005
8x8,different_skew,common,additive,1000,1000,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.8464,1.0,0.8392,1.0,-0.007200000000000095
8x8,different_skew,common,additive,50,500,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.858,1.0,0.8375,1.0,-0.020499999999999963
8x8,different_skew,common,additive,500,50,0.6,0.0179967177781208,0.0719868711124838,0.0539901533343627,0.8481,1.0,0.8286,1.0,-0.019499999999999962
8x8,different_skew,common,loglinear,10,10,0.0,0.0179967177781139,0.0179967177781066,0.0,0.1939,0.9901,0.1071,0.7952,-0.08679999999999999
8x8,different_skew,common,loglinear,50,50,0.0,0.0179967177781139,0.0179967177781066,0.0,0.1172,1.0,0.0957,1.0,-0.021500000000000005
8x8,different_skew,common,loglinear,250,250,0.0,0.0179967177781139,0.0179967177781066,0.0,0.0308,1.0,0.0232,1.0,-0.007600000000000003
8x8,different_skew,common,loglinear,1000,1000,0.0,0.0179967177781139,0.0179967177781066,0.0,0.0201,1.0,0.0175,1.0,-0.002599999999999998
8x8,different_skew,common,loglinear,50,500,0.0,0.0179967177781139,0.0179967177781066,0.0,0.6343,1.0,0.5863,1.0,-0.04799999999999993
8x8,different_skew,common,loglinear,500,50,0.0,0.0179967177781139,0.0179967177781066,0.0,0.8789,1.0,0.8575,0.9999,-0.021399999999999975
8x8,different_skew,common,loglinear,10,10,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.1984,0.9903,0.108,0.7966,-0.0904
8x8,different_skew,common,loglinear,50,50,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.0978,1.0,0.0788,1.0,-0.019000000000000003
8x8,different_skew,common,loglinear,250,250,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.0111,1.0,0.0085,1.0,-0.0026
8x8,different_skew,common,loglinear,1000,1000,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.0591,1.0,0.0539,1.0,-0.005199999999999996
8x8,different_skew,common,loglinear,50,500,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.6553,1.0,0.6119,1.0,-0.043399999999999994
8x8,different_skew,common,loglinear,500,50,0.1,0.0179967177781139,0.0269950766671817,0.0089983588890604,0.8395,1.0,0.8172,1.0,-0.022299999999999986
8x8,different_skew,common,loglinear,10,10,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.1916,0.9882,0.1007,0.791,-0.0909
8x8,different_skew,common,loglinear,50,50,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.075,1.0,0.0607,1.0,-0.0143
8x8,different_skew,common,loglinear,250,250,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.0112,1.0,0.0098,1.0,-0.0014000000000000002
8x8,different_skew,common,loglinear,1000,1000,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.3854,1.0,0.3735,1.0,-0.011900000000000022
8x8,different_skew,common,loglinear,50,500,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.7039,1.0,0.6652,1.0,-0.03869999999999996
8x8,different_skew,common,loglinear,500,50,0.3,0.0179967177781139,0.0449917944453025,0.0269950766671813,0.7623,1.0,0.7324,1.0,-0.029899999999999927
8x8,different_skew,common,loglinear,10,10,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.1933,0.9883,0.1019,0.7976,-0.0914
8x8,different_skew,common,loglinear,50,50,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.0555,1.0,0.0459,1.0,-0.009599999999999997
8x8,different_skew,common,loglinear,250,250,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.0719,1.0,0.0649,1.0,-0.007000000000000006
8x8,different_skew,common,loglinear,1000,1000,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.9006,1.0,0.8961,1.0,-0.0044999999999999485
8x8,different_skew,common,loglinear,50,500,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.7753,1.0,0.7454,1.0,-0.029900000000000038
8x8,different_skew,common,loglinear,500,50,0.6,0.0179967177781139,0.0719868711125042,0.0539901533343627,0.6418,1.0,0.6151,1.0,-0.026700000000000057
8x8,different_skew,rare,additive,10,10,0.0,0.0003763202164388,0.000376320216439,0.0,0.1688,0.9872,0.0933,0.7906,-0.07550000000000001
8x8,different_skew,rare,additive,50,50,0.0,0.0003763202164388,0.000376320216439,0.0,0.1506,1.0,0.105,1.0,-0.045600000000000016
8x8,different_skew,rare,additive,250,250,0.0,0.0003763202164388,0.000376320216439,0.0,0.0507,1.0,0.0306,1.0,-0.020100000000000003
8x8,different_skew,rare,additive,1000,1000,0.0,0.0003763202164388,0.000376320216439,0.0,0.0167,1.0,0.0118,1.0,-0.0049
8x8,different_skew,rare,additive,50,500,0.0,0.0003763202164388,0.000376320216439,0.0,0.8096,1.0,0.7632,1.0,-0.0464
8x8,different_skew,rare,additive,500,50,0.0,0.0003763202164388,0.000376320216439,0.0,0.9703,1.0,0.9498,1.0,-0.020500000000000074
8x8,different_skew,rare,additive,10,10,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.171,0.989,0.0957,0.7941,-0.07530000000000002
8x8,different_skew,rare,additive,50,50,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.1488,1.0,0.1036,1.0,-0.04519999999999999
8x8,different_skew,rare,additive,250,250,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.0532,1.0,0.0301,1.0,-0.0231
8x8,different_skew,rare,additive,1000,1000,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.016,1.0,0.0116,1.0,-0.004400000000000001
8x8,different_skew,rare,additive,50,500,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.8188,1.0,0.7721,1.0,-0.046699999999999964
8x8,different_skew,rare,additive,500,50,0.1,0.0003763202164388,0.0005644803246585,0.0001881601082195,0.9707,1.0,0.9535,1.0,-0.017199999999999993
8x8,different_skew,rare,additive,10,10,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.1661,0.991,0.0909,0.7942,-0.0752
8x8,different_skew,rare,additive,50,50,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.144,1.0,0.0988,1.0,-0.04519999999999999
8x8,different_skew,rare,additive,250,250,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.0485,1.0,0.0291,1.0,-0.0194
8x8,different_skew,rare,additive,1000,1000,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.0192,1.0,0.0131,1.0,-0.006099999999999998
8x8,different_skew,rare,additive,50,500,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.8109,1.0,0.7644,1.0,-0.046499999999999986
8x8,different_skew,rare,additive,500,50,0.3,0.0003763202164388,0.0009408005410975,0.0005644803246585,0.9726,1.0,0.9546,1.0,-0.018000000000000016
8x8,different_skew,rare,additive,10,10,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.1613,0.9893,0.0924,0.7988,-0.0689
8x8,different_skew,rare,additive,50,50,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.1489,1.0,0.1016,1.0,-0.04730000000000001
8x8,different_skew,rare,additive,250,250,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.0496,1.0,0.0286,1.0,-0.020999999999999998
8x8,different_skew,rare,additive,1000,1000,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.0167,1.0,0.0124,1.0,-0.0043
8x8,different_skew,rare,additive,50,500,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.8112,1.0,0.7605,1.0,-0.05070000000000008
8x8,different_skew,rare,additive,500,50,0.6,0.0003763202164388,0.001505280865756,0.001128960649317,0.9706,1.0,0.9539,1.0,-0.016700000000000048
8x8,different_skew,rare,loglinear,10,10,0.0,0.0003763202164395,0.0003763202164388,0.0,0.1744,0.9899,0.0996,0.7918,-0.0748
8x8,different_skew,rare,loglinear,50,50,0.0,0.0003763202164395,0.0003763202164388,0.0,0.1378,1.0,0.0983,0.9999,-0.03950000000000001
8x8,different_skew,rare,loglinear,250,250,0.0,0.0003763202164395,0.0003763202164388,0.0,0.0389,1.0,0.0231,1.0,-0.015799999999999998
8x8,different_skew,rare,loglinear,1000,1000,0.0,0.0003763202164395,0.0003763202164388,0.0,0.0135,1.0,0.0085,1.0,-0.004999999999999999
8x8,different_skew,rare,loglinear,50,500,0.0,0.0003763202164395,0.0003763202164388,0.0,0.7867,1.0,0.7366,1.0,-0.05009999999999992
8x8,different_skew,rare,loglinear,500,50,0.0,0.0003763202164395,0.0003763202164388,0.0,0.9643,1.0,0.9469,1.0,-0.017400000000000082
8x8,different_skew,rare,loglinear,10,10,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.1759,0.989,0.1018,0.7935,-0.0741
8x8,different_skew,rare,loglinear,50,50,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.1367,1.0,0.098,1.0,-0.038699999999999984
8x8,different_skew,rare,loglinear,250,250,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.0338,1.0,0.0196,1.0,-0.014199999999999997
8x8,different_skew,rare,loglinear,1000,1000,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.0105,1.0,0.0068,1.0,-0.003700000000000001
8x8,different_skew,rare,loglinear,50,500,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.7754,1.0,0.7265,1.0,-0.048899999999999944
8x8,different_skew,rare,loglinear,500,50,0.1,0.0003763202164395,0.0005644803246582,0.0001881601082195,0.9584,1.0,0.9384,0.9999,-0.020000000000000018
8x8,different_skew,rare,loglinear,10,10,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.1662,0.9892,0.095,0.795,-0.07119999999999999
8x8,different_skew,rare,loglinear,50,50,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.1356,1.0,0.0979,0.9999,-0.0377
8x8,different_skew,rare,loglinear,250,250,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.0305,1.0,0.0188,1.0,-0.011699999999999999
8x8,different_skew,rare,loglinear,1000,1000,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.0151,1.0,0.0102,1.0,-0.0049
8x8,different_skew,rare,loglinear,50,500,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.7803,1.0,0.7347,1.0,-0.045599999999999974
8x8,different_skew,rare,loglinear,500,50,0.3,0.0003763202164395,0.0009408005410951,0.0005644803246585,0.953,1.0,0.9359,1.0,-0.017100000000000004
8x8,different_skew,rare,loglinear,10,10,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.1763,0.9887,0.0973,0.79,-0.07900000000000001
8x8,different_skew,rare,loglinear,50,50,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.1239,1.0,0.0866,1.0,-0.0373
8x8,different_skew,rare,loglinear,250,250,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.029,1.0,0.0171,1.0,-0.0119
8x8,different_skew,rare,loglinear,1000,1000,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.0141,1.0,0.0089,1.0,-0.0052
8x8,different_skew,rare,loglinear,50,500,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.7912,1.0,0.7426,1.0,-0.04859999999999998
8x8,different_skew,rare,loglinear,500,50,0.6,0.0003763202164395,0.0015052808657561,0.001128960649317,0.9521,1.0,0.9327,0.9999,-0.019399999999999973
8x8,different_skew,spread,additive,10,10,0.0,0.0009435131061066,0.0009435131061065,0.0,0.169,0.9897,0.0968,0.7997,-0.07220000000000001
8x8,different_skew,spread,additive,50,50,0.0,0.0009435131061066,0.0009435131061065,0.0,0.1479,1.0,0.1028,1.0,-0.0451
