configuration_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,relative_effect,replicates,structural_breakdown,simulation_seed
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq10__e0p1,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,10,2.0,0.1,10000,False,7316064725275018659
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq10__e0p4,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,10,2.0,0.4,10000,False,14393048728541146968
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq25__e0,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,25,5.0,0.0,10000,False,10069654952079178951
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq25__e0p1,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,25,5.0,0.1,10000,False,17294213551427648403
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq25__e0p4,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,25,5.0,0.4,10000,False,8523555921012616197
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq50__e0,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,50,10.0,0.0,10000,False,14306947693222959295
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq50__e0p1,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,50,10.0,0.1,10000,False,3808668280485410629
robustness_imbalance__3x3__ultra__equal_mi_different_shape__primary__np5__nq50__e0p4,robustness_imbalance,3x3,3,3,ultra,equal_mi_different_shape,primary,5,50,10.0,0.4,10000,False,4407906764386172530
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq1000__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,1000,10.0,0.0,10000,False,5852514658317085020
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq1000__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,1000,10.0,0.1,10000,False,9891682258834316413
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq1000__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,1000,10.0,0.4,10000,False,511388336503725265
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq200__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,200,2.0,0.0,10000,False,12849998210402405533
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq200__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,200,2.0,0.1,10000,False,9606123340516956048
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq200__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,200,2.0,0.4,10000,False,6104814103367653043
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq500__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,500,5.0,0.0,10000,False,8362480738452356857
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq500__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,500,5.0,0.1,10000,False,5189492993935343851
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np100__nq500__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,100,500,5.0,0.4,10000,False,8041258132298720162
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq100__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,100,10.0,0.0,10000,False,277164031723629657
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq100__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,100,10.0,0.1,10000,False,2923838699478269486
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq100__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,100,10.0,0.4,10000,False,9820714786363962265
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq20__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,20,2.0,0.0,10000,False,12715031676474709118
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq20__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,20,2.0,0.1,10000,False,6112064666369489392
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq20__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,20,2.0,0.4,10000,False,955293300818548039
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq50__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,50,5.0,0.0,10000,False,15741748443751547930
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq50__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,50,5.0,0.1,10000,False,17659366548769878797
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np10__nq50__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,10,50,5.0,0.4,10000,False,11416514703506994836
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq100__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,100,5.0,0.0,10000,False,16606576949357798331
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq100__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,100,5.0,0.1,10000,False,8899043307631722120
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq100__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,100,5.0,0.4,10000,False,7584622056912516953
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq200__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,200,10.0,0.0,10000,False,8462827242012923795
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq200__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,200,10.0,0.1,10000,False,9734048195561181100
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq200__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,200,10.0,0.4,10000,False,14602960872573489707
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq40__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,40,2.0,0.0,10000,False,9861994315773816053
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq40__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,40,2.0,0.1,10000,False,14761000908190681933
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np20__nq40__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,20,40,2.0,0.4,10000,False,8269363380192818901
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq100__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,100,2.0,0.0,10000,False,10622227436183623875
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq100__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,100,2.0,0.1,10000,False,11307112133944855529
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq100__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,100,2.0,0.4,10000,False,13830239647945868215
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq250__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,250,5.0,0.0,10000,False,5351488579273057206
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq250__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,250,5.0,0.1,10000,False,12104382115499218834
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq250__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,250,5.0,0.4,10000,False,7118436546076683451
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq500__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,500,10.0,0.0,10000,False,2312347947759889963
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq500__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,500,10.0,0.1,10000,False,4498891250880314200
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np50__nq500__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,50,500,10.0,0.4,10000,False,17740466337784970362
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq10__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,10,2.0,0.0,10000,False,12115937543895155172
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq10__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,10,2.0,0.1,10000,False,13025382802060349170
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq10__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,10,2.0,0.4,10000,False,2358798581479598479
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq25__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,25,5.0,0.0,10000,False,13675270827592520033
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq25__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,25,5.0,0.1,10000,False,2854100390572155237
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq25__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,25,5.0,0.4,10000,False,14104999859654512389
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq50__e0,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,50,10.0,0.0,10000,False,8873615141094195238
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq50__e0p1,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,50,10.0,0.1,10000,False,12824034052370000247
robustness_imbalance__5x5__strong__equal_mi_different_shape__primary__np5__nq50__e0p4,robustness_imbalance,5x5,5,5,strong,equal_mi_different_shape,primary,5,50,10.0,0.4,10000,False,7602955979879574092
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq1000__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,1000,10.0,0.0,10000,False,14602012441322717132
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq1000__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,1000,10.0,0.1,10000,False,2430345270148658585
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq1000__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,1000,10.0,0.4,10000,False,4508603939414952552
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq200__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,200,2.0,0.0,10000,False,5007805059781827558
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq200__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,200,2.0,0.1,10000,False,5465842674845906821
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq200__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,200,2.0,0.4,10000,False,7132000965535146268
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq500__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,500,5.0,0.0,10000,False,3193729101417812976
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq500__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,500,5.0,0.1,10000,False,17672554216970127530
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np100__nq500__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,100,500,5.0,0.4,10000,False,3809186213756048831
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq100__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,100,10.0,0.0,10000,False,4339660905451389303
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq100__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,100,10.0,0.1,10000,False,16301970337903658641
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq100__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,100,10.0,0.4,10000,False,8156531510951017143
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq20__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,20,2.0,0.0,10000,False,11800718172378516205
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq20__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,20,2.0,0.1,10000,False,15920458693005205771
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq20__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,20,2.0,0.4,10000,False,3301297344717759263
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq50__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,50,5.0,0.0,10000,False,14797501459832438386
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq50__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,50,5.0,0.1,10000,False,12151256366429380970
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np10__nq50__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,10,50,5.0,0.4,10000,False,7256631228217892293
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq100__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,100,5.0,0.0,10000,False,14100408217649727528
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq100__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,100,5.0,0.1,10000,False,14179839783688240181
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq100__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,100,5.0,0.4,10000,False,4808937160057719795
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq200__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,200,10.0,0.0,10000,False,9595714085955655567
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq200__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,200,10.0,0.1,10000,False,14159120579713784388
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq200__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,200,10.0,0.4,10000,False,15851482004884262602
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq40__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,40,2.0,0.0,10000,False,8181925173291980644
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq40__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,40,2.0,0.1,10000,False,3256027139102466950
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np20__nq40__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,20,40,2.0,0.4,10000,False,7613986438912118562
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq100__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,100,2.0,0.0,10000,False,9697285542003938864
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq100__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,100,2.0,0.1,10000,False,2130885101766084431
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq100__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,100,2.0,0.4,10000,False,4637839274919338663
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq250__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,250,5.0,0.0,10000,False,4735564304825096206
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq250__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,250,5.0,0.1,10000,False,16962631404203599349
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq250__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,250,5.0,0.4,10000,False,3705792600554038466
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq500__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,500,10.0,0.0,10000,False,10398589040655509887
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq500__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,500,10.0,0.1,10000,False,3284527611910981882
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np50__nq500__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,50,500,10.0,0.4,10000,False,16113900293292519519
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq10__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,10,2.0,0.0,10000,False,6491719818893758139
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq10__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,10,2.0,0.1,10000,False,10293547560130802274
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq10__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,10,2.0,0.4,10000,False,14646162863052175295
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq25__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,25,5.0,0.0,10000,False,11132754189473063854
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq25__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,25,5.0,0.1,10000,False,5617067467796102334
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq25__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,25,5.0,0.4,10000,False,18398708953308942503
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq50__e0,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,50,10.0,0.0,10000,False,7245550602414933593
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq50__e0p1,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,50,10.0,0.1,10000,False,722129787389228150
robustness_imbalance__5x5__ultra__equal_mi_different_shape__primary__np5__nq50__e0p4,robustness_imbalance,5x5,5,5,ultra,equal_mi_different_shape,primary,5,50,10.0,0.4,10000,False,68359043479356943
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq1000__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,1000,10.0,0.0,10000,False,10316551123070617815
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq1000__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,1000,10.0,0.1,10000,False,7348311732552803838
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq1000__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,1000,10.0,0.4,10000,False,4749943416652855922
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq200__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,200,2.0,0.0,10000,False,1434293264200624079
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq200__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,200,2.0,0.1,10000,False,14507236616568030316
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq200__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,200,2.0,0.4,10000,False,10883465097011770327
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq500__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,500,5.0,0.0,10000,False,4259596485823943339
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq500__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,500,5.0,0.1,10000,False,11142037439959269842
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np100__nq500__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,100,500,5.0,0.4,10000,False,1907033269287222835
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq100__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,100,10.0,0.0,10000,False,3179165438398293924
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq100__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,100,10.0,0.1,10000,False,5348733129437987004
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq100__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,100,10.0,0.4,10000,False,8676079373156982367
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq20__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,20,2.0,0.0,10000,False,4010968911531710897
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq20__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,20,2.0,0.1,10000,False,16086895861342136017
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq20__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,20,2.0,0.4,10000,False,9424845305067620726
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq50__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,50,5.0,0.0,10000,False,443677942071905960
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq50__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,50,5.0,0.1,10000,False,16660972150550086825
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np10__nq50__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,10,50,5.0,0.4,10000,False,2336918086744633942
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq100__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,100,5.0,0.0,10000,False,7344699444383741372
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq100__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,100,5.0,0.1,10000,False,14814830877766090858
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq100__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,100,5.0,0.4,10000,False,16228030813866488331
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq200__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,200,10.0,0.0,10000,False,17859993333834616133
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq200__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,200,10.0,0.1,10000,False,2492742981987971592
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq200__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,200,10.0,0.4,10000,False,4072441393598917040
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq40__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,40,2.0,0.0,10000,False,14058365417431109655
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq40__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,40,2.0,0.1,10000,False,7871664197675721558
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np20__nq40__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,20,40,2.0,0.4,10000,False,8783777021460011576
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq100__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,100,2.0,0.0,10000,False,18007188340280730881
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq100__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,100,2.0,0.1,10000,False,21442411029614437
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq100__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,100,2.0,0.4,10000,False,10968736277961279894
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq250__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,250,5.0,0.0,10000,False,9378661185532042563
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq250__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,250,5.0,0.1,10000,False,3317709571923140948
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq250__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,250,5.0,0.4,10000,False,18296921694097398322
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq500__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,500,10.0,0.0,10000,False,2464994463287183371
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq500__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,500,10.0,0.1,10000,False,5227084779688852708
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np50__nq500__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,50,500,10.0,0.4,10000,False,5410825639526135766
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np5__nq10__e0,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,5,10,2.0,0.0,10000,True,16768165662710472903
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np5__nq10__e0p1,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,5,10,2.0,0.1,10000,True,10870435431973024624
robustness_imbalance__8x8__strong__equal_mi_different_shape__primary__np5__nq10__e0p4,robustness_imbalance,8x8,8,8,strong,equal_mi_different_shape,primary,5,10,2.0,0.4,10000,True,16328034580956468654
