configuration_id,alphabet_size,regime,sample_size,true_mi_difference,replicates,minimum_expected_count,fraction_expected_below_1,fraction_expected_below_5,lr_valid_rate,lr_median_elapsed_ms,lr_p90_elapsed_ms,lr_median_iterations,lr_max_constraint_residual
4x4_balanced_n500_delta0.02,4,balanced,500,0.02,750,12.39068183710024,0.0,0.0,1.0,34.23622949048877,42.87591290194542,42.0,9.092502639695965e-09
4x4_balanced_n500_delta0.035,4,balanced,500,0.035,750,10.822223828307932,0.0,0.0,1.0,34.56235385965556,42.5423041684553,42.0,8.45529220250274e-09
4x4_balanced_n1000_delta0.005,4,balanced,1000,0.005,750,28.472202400655448,0.0,0.0,1.0,36.173104657791555,45.34837112296373,42.0,9.58667472489294e-09
4x4_balanced_n1000_delta0.01,4,balanced,1000,0.01,750,27.16926416805459,0.0,0.0,1.0,37.06931206397712,45.189482974819846,42.0,8.0709660135736e-09
4x4_balanced_n1000_delta0.02,4,balanced,1000,0.02,750,24.78136367420048,0.0,0.0,1.0,37.44204167742282,48.00047923345119,42.0,6.7221681346318896e-09
4x4_balanced_n1000_delta0.035,4,balanced,1000,0.035,750,21.644447656615863,0.0,0.0,1.0,37.42581233382225,45.51258319988847,43.0,9.38156227703324e-09
4x4_mild_n25_delta0.005,4,mild,25,0.005,750,0.05371966407769211,0.65625,0.9375,1.0,32.86270843818784,146.36463371571156,55.0,6.226259841035642e-09
4x4_mild_n25_delta0.01,4,mild,25,0.01,750,0.04915786691903421,0.65625,0.9375,1.0,31.41954157035798,125.716437259689,57.5,9.077651130784403e-09
4x4_mild_n25_delta0.02,4,mild,25,0.02,750,0.04129475072888431,0.65625,0.9375,1.0,31.528812018223107,146.56152518000454,50.0,7.390649425786933e-09
4x4_mild_n25_delta0.035,4,mild,25,0.035,750,0.03193591708466587,0.65625,0.9375,1.0,32.595167052932084,143.37559156119826,59.5,5.554271098606733e-09
4x4_mild_n50_delta0.005,4,mild,50,0.005,750,0.10743932815538422,0.46875,0.9375,1.0,29.653165955096483,103.96552509628238,45.0,8.783489602315342e-09
4x4_mild_n50_delta0.01,4,mild,50,0.01,750,0.09831573383806842,0.46875,0.9375,1.0,29.12183408625424,95.57192076463252,44.0,9.498664008122937e-09
4x4_mild_n50_delta0.02,4,mild,50,0.02,750,0.08258950145776862,0.46875,0.9375,1.0,28.164666844531894,100.65723310690373,44.0,3.878888904518263e-09
4x4_mild_n50_delta0.035,4,mild,50,0.035,750,0.06387183416933175,0.46875,0.9375,1.0,28.91939552500844,106.07039988972247,44.0,4.91152013504248e-09
4x4_mild_n75_delta0.005,4,mild,75,0.005,750,0.16115899223307634,0.3125,0.8125,1.0,33.26293802820146,81.48857501801105,54.0,2.6508555767135178e-09
4x4_mild_n75_delta0.01,4,mild,75,0.01,750,0.14747360075710264,0.3125,0.8125,1.0,32.909916481003165,83.73656244948509,55.0,9.562995492706783e-09
4x4_mild_n75_delta0.02,4,mild,75,0.02,750,0.12388425218665294,0.3125,0.8125,1.0,33.8074165629223,85.28109136968855,55.5,6.496193513672033e-09
4x4_mild_n75_delta0.035,4,mild,75,0.035,750,0.09580775125399761,0.3125,0.8125,1.0,34.19316641520709,86.2575626699254,58.0,7.640673108100238e-09
4x4_mild_n100_delta0.005,4,mild,100,0.005,750,0.21487865631076844,0.09375,0.6875,1.0,34.503249917179346,70.03077911213042,54.0,5.360016680500124e-09
4x4_mild_n100_delta0.01,4,mild,100,0.01,750,0.19663146767613685,0.09375,0.6875,1.0,36.45527106709778,77.14062482118607,59.0,5.314662099298317e-09
4x4_mild_n100_delta0.02,4,mild,100,0.02,750,0.16517900291553725,0.09375,0.6875,1.0,35.00772954430431,74.53952094074339,59.0,4.1353740709570985e-09
4x4_mild_n100_delta0.035,4,mild,100,0.035,750,0.1277436683386635,0.125,0.6875,1.0,36.216104053892195,74.27846216596663,60.0,3.789312169599768e-09
4x4_mild_n150_delta0.005,4,mild,150,0.005,750,0.3223179844661527,0.0625,0.53125,1.0,35.956666455604136,57.55092061590404,52.0,7.260723217106246e-09
4x4_mild_n150_delta0.01,4,mild,150,0.01,750,0.2949472015142053,0.0625,0.5625,1.0,35.67481250502169,59.03469228651375,52.0,6.001739633054726e-09
4x4_mild_n150_delta0.02,4,mild,150,0.02,750,0.2477685043733059,0.0625,0.5625,1.0,36.98089602403343,60.11338287498804,54.0,5.8635745772694925e-09
4x4_mild_n150_delta0.035,4,mild,150,0.035,750,0.19161550250799522,0.0625,0.5625,1.0,36.47608356550336,64.23832883592695,56.0,3.386156993689937e-09
4x4_mild_n250_delta0.005,4,mild,250,0.005,750,0.5371966407769211,0.03125,0.46875,1.0,35.757311969064176,50.752746104262776,51.0,9.643812463877577e-09
4x4_mild_n250_delta0.01,4,mild,250,0.01,750,0.49157866919034215,0.03125,0.46875,1.0,34.987770952284336,53.3914253115654,52.0,9.962062508250824e-09
4x4_mild_n250_delta0.02,4,mild,250,0.02,750,0.41294750728884316,0.0625,0.46875,1.0,37.23858355078846,55.92037970200181,52.0,8.887379415734031e-09
4x4_mild_n250_delta0.035,4,mild,250,0.035,750,0.3193591708466587,0.0625,0.46875,1.0,38.17808302119374,58.08032932691276,54.0,9.798635236535347e-09
4x4_mild_n500_delta0.005,4,mild,500,0.005,750,1.0743932815538422,0.0,0.09375,1.0,34.094854490831494,47.33602942433208,43.0,7.516237909843682e-09
4x4_mild_n500_delta0.01,4,mild,500,0.01,750,0.9831573383806843,0.03125,0.09375,1.0,35.15885444357991,50.53748283535242,44.0,8.035305240627899e-09
4x4_mild_n500_delta0.02,4,mild,500,0.02,750,0.8258950145776863,0.03125,0.09375,1.0,36.16612555924803,54.03077451046556,49.0,9.112915207165617e-09
4x4_mild_n500_delta0.035,4,mild,500,0.035,750,0.6387183416933174,0.03125,0.125,1.0,38.90858346130699,58.525483100675046,54.0,9.518503471528383e-09
4x4_mild_n1000_delta0.005,4,mild,1000,0.005,750,2.1487865631076843,0.0,0.0625,1.0,36.54197952710092,47.07683331798762,39.0,4.400814782035134e-09
4x4_mild_n1000_delta0.01,4,mild,1000,0.01,750,1.9663146767613686,0.0,0.0625,1.0,36.310479044914246,46.9213797012344,39.0,3.925235310398012e-09
4x4_mild_n1000_delta0.02,4,mild,1000,0.02,750,1.6517900291553727,0.0,0.0625,1.0,36.5962500218302,47.960228752344854,40.0,9.344148267642627e-09
4x4_mild_n1000_delta0.035,4,mild,1000,0.035,750,1.2774366833866349,0.0,0.0625,1.0,36.401103949174285,49.80179201811552,42.0,5.364793762008269e-09
4x4_strong_n25_delta0.005,4,strong,25,0.005,750,0.0013083821474118745,0.9375,0.9375,1.0,46.2063750019297,175.37414582911885,78.5,9.518805580560619e-09
4x4_strong_n25_delta0.01,4,strong,25,0.01,750,0.0010885985266809778,0.9375,0.9375,1.0,43.86735404841602,162.4798746779561,81.0,9.923128195879483e-09
4x4_strong_n25_delta0.02,4,strong,25,0.02,750,0.0007455468770348149,0.9375,0.9375,1.0,42.95670834835619,171.13056196831167,73.0,9.989969744234745e-09
4x4_strong_n25_delta0.035,4,strong,25,0.035,750,0.00040418095912147936,0.9375,0.9375,1.0,42.5575835397467,167.3749791923911,77.0,9.84441643307743e-09
4x4_strong_n50_delta0.005,4,strong,50,0.005,750,0.002616764294823749,0.6875,0.9375,1.0,27.616666513495147,123.1295873876661,51.0,6.820807099683357e-09
4x4_strong_n50_delta0.01,4,strong,50,0.01,750,0.0021771970533619556,0.6875,0.9375,1.0,28.440729482099414,132.12849590927365,56.0,9.948180390573214e-09
4x4_strong_n50_delta0.02,4,strong,50,0.02,750,0.0014910937540696298,0.6875,0.9375,1.0,25.57079156395048,120.60798283200712,52.5,9.714034132635163e-09
4x4_strong_n50_delta0.035,4,strong,50,0.035,750,0.0008083619182429587,0.65625,0.9375,1.0,24.8721040552482,117.67558781430131,47.0,9.444395959734564e-09
4x4_strong_n75_delta0.005,4,strong,75,0.005,750,0.003925146442235623,0.59375,0.9375,1.0,29.638270381838083,97.81270395033064,55.0,6.115447981347444e-09
4x4_strong_n75_delta0.01,4,strong,75,0.01,750,0.003265795580042933,0.625,0.9375,1.0,25.95268690492958,89.08881682436915,44.5,8.419882679966406e-09
4x4_strong_n75_delta0.02,4,strong,75,0.02,750,0.0022366406311044446,0.625,0.9375,1.0,27.120187995024025,90.96307437866928,46.0,4.4386273406749055e-09
4x4_strong_n75_delta0.035,4,strong,75,0.035,750,0.001212542877364438,0.625,0.9375,1.0,26.79291646927595,100.28539551422,51.5,3.2618190370925504e-09
4x4_strong_n100_delta0.005,4,strong,100,0.005,750,0.005233528589647498,0.53125,0.9375,1.0,29.40408349968493,73.54237514082342,49.5,6.5501013085667026e-09
4x4_strong_n100_delta0.01,4,strong,100,0.01,750,0.004354394106723911,0.53125,0.9375,1.0,28.383292024955153,70.2448756899685,48.0,5.4781831571038e-09
4x4_strong_n100_delta0.02,4,strong,100,0.02,750,0.0029821875081392597,0.53125,0.9375,1.0,28.545666369609535,76.2407953850925,51.0,6.340233657531336e-09
4x4_strong_n100_delta0.035,4,strong,100,0.035,750,0.0016167238364859175,0.5625,0.9375,1.0,27.92854211293161,89.36981256119908,46.0,9.447161705700147e-09
4x4_strong_n150_delta0.005,4,strong,150,0.005,750,0.007850292884471246,0.5,0.9375,1.0,30.743062496185303,58.44209217466414,51.0,8.950272377405977e-09
4x4_strong_n150_delta0.01,4,strong,150,0.01,750,0.006531591160085866,0.5,0.9375,1.0,30.296250013634562,55.68488365970553,47.0,8.777166979334616e-09
4x4_strong_n150_delta0.02,4,strong,150,0.02,750,0.004473281262208889,0.5,0.9375,1.0,30.580874998122454,57.19012564513832,47.5,3.088869104939107e-09
4x4_strong_n150_delta0.035,4,strong,150,0.035,750,0.002425085754728876,0.5,0.9375,1.0,30.783103895373642,83.63093701191248,54.5,1.851825220944292e-09
4x4_strong_n250_delta0.005,4,strong,250,0.005,750,0.013083821474118745,0.40625,0.6875,1.0,32.74520847480744,49.053691676817834,50.0,3.162010035751006e-09
4x4_strong_n250_delta0.01,4,strong,250,0.01,750,0.010885985266809776,0.375,0.6875,1.0,32.11618692148477,44.02116616256535,48.0,5.173740061370502e-09
4x4_strong_n250_delta0.02,4,strong,250,0.02,750,0.007455468770348149,0.375,0.6875,1.0,32.42145851254463,47.03990772832185,48.0,5.600475944111949e-09
4x4_strong_n250_delta0.035,4,strong,250,0.035,750,0.004041809591214794,0.34375,0.65625,1.0,33.50795805454254,68.66826254408808,54.0,2.194456671933409e-09
4x4_strong_n500_delta0.005,4,strong,500,0.005,750,0.02616764294823749,0.3125,0.53125,1.0,35.30902054626495,43.94362950697541,45.0,6.100402780151448e-09
4x4_strong_n500_delta0.01,4,strong,500,0.01,750,0.021771970533619553,0.3125,0.53125,1.0,35.73808341752738,43.7684714095667,45.0,1.0218281776275262e-09
4x4_strong_n500_delta0.02,4,strong,500,0.02,750,0.014910937540696298,0.3125,0.53125,1.0,35.87766643613577,45.77744163107128,46.0,1.1865222138141007e-09
4x4_strong_n500_delta0.035,4,strong,500,0.035,750,0.008083619182429587,0.28125,0.5625,1.0,37.23154147155583,55.495324940420694,51.0,3.3974316138163374e-09
4x4_strong_n1000_delta0.005,4,strong,1000,0.005,750,0.05233528589647498,0.09375,0.40625,1.0,37.376999971456826,43.051783298142254,46.0,5.14519615801845e-09
4x4_strong_n1000_delta0.01,4,strong,1000,0.01,750,0.043543941067239106,0.09375,0.40625,1.0,37.62160404585302,43.508445960469544,46.0,1.3066860718446982e-09
4x4_strong_n1000_delta0.02,4,strong,1000,0.02,750,0.029821875081392595,0.09375,0.40625,1.0,37.9806044511497,44.56163286231458,47.0,9.550245455569595e-10
4x4_strong_n1000_delta0.035,4,strong,1000,0.035,750,0.016167238364859175,0.09375,0.4375,1.0,40.47362494748086,56.39791281428188,47.0,6.524744772251623e-10
4x4_ultra_n25_delta0.005,4,ultra,25,0.005,750,5.333205363776475e-05,0.9375,0.9375,1.0,45.30975001398474,218.61064569093293,68.0,9.874798029187865e-09
4x4_ultra_n25_delta0.01,4,ultra,25,0.01,750,3.496240496064744e-05,0.9375,0.9375,1.0,52.50208347570151,210.14067472424358,68.0,9.960778536407047e-09
4x4_ultra_n25_delta0.02,4,ultra,25,0.02,750,1.270168271603655e-05,0.9375,0.9375,1.0,53.813770529814065,234.30474626366055,73.5,9.97588937802149e-09
4x4_ultra_n25_delta0.035,4,ultra,25,0.035,750,1.5197313106658559e-06,0.9375,0.9375,1.0,44.72400003578514,211.81674632243812,69.0,9.977731877264945e-09
4x4_ultra_n50_delta0.005,4,ultra,50,0.005,750,0.0001066641072755295,0.9375,0.9375,1.0,33.66785403341055,162.7022753003985,54.0,9.884251628007427e-09
4x4_ultra_n50_delta0.01,4,ultra,50,0.01,750,6.992480992129488e-05,0.9375,0.9375,1.0,37.678812397643924,159.80158746242523,59.0,9.996960322056214e-09
4x4_ultra_n50_delta0.02,4,ultra,50,0.02,750,2.54033654320731e-05,0.9375,0.9375,1.0,42.171270470134914,195.57044105604294,60.0,9.950653429707801e-09
4x4_ultra_n50_delta0.035,4,ultra,50,0.035,750,3.0394626213317118e-06,0.9375,0.9375,1.0,35.516749951057136,157.63851716183132,60.5,9.996252993546215e-09
4x4_ultra_n75_delta0.005,4,ultra,75,0.005,750,0.00015999616091329425,0.8125,0.9375,1.0,32.45841700118035,150.45590032823384,59.0,7.095164331061277e-09
4x4_ultra_n75_delta0.01,4,ultra,75,0.01,750,0.00010488721488194233,0.8125,0.9375,1.0,35.50177055876702,146.18477490730587,56.0,8.997302611279956e-09
4x4_ultra_n75_delta0.02,4,ultra,75,0.02,750,3.8105048148109653e-05,0.8125,0.9375,1.0,36.23006248380989,157.91388370562348,56.0,9.331211359153713e-09
4x4_ultra_n75_delta0.035,4,ultra,75,0.035,750,4.559193931997567e-06,0.8125,0.9375,1.0,30.08116642013192,130.52080050110817,55.0,9.827513941518262e-09
4x4_ultra_n100_delta0.005,4,ultra,100,0.005,750,0.000213328214551059,0.65625,0.9375,1.0,32.99554204568267,109.41442106850448,55.0,9.935100193925184e-09
4x4_ultra_n100_delta0.01,4,ultra,100,0.01,750,0.00013984961984258977,0.65625,0.9375,1.0,33.389666583389044,113.17783382255585,48.5,9.902893220725684e-09
4x4_ultra_n100_delta0.02,4,ultra,100,0.02,750,5.08067308641462e-05,0.65625,0.9375,1.0,35.62147950287908,134.87318777479237,49.5,3.822213809345776e-09
4x4_ultra_n100_delta0.035,4,ultra,100,0.035,750,6.0789252426634235e-06,0.71875,0.9375,1.0,31.029041507281363,125.3388879587874,54.0,6.746357431031136e-09
4x4_ultra_n150_delta0.005,4,ultra,150,0.005,750,0.0003199923218265885,0.625,0.9375,1.0,33.03793747909367,76.54656297527254,40.0,9.971920539308954e-09
4x4_ultra_n150_delta0.01,4,ultra,150,0.01,750,0.00020977442976388466,0.625,0.9375,1.0,34.98650004621595,96.40027512796225,41.0,6.6026690920262254e-09
4x4_ultra_n150_delta0.02,4,ultra,150,0.02,750,7.621009629621931e-05,0.625,0.9375,1.0,34.964749473147094,102.9631288023666,40.0,5.934792740580619e-09
4x4_ultra_n150_delta0.035,4,ultra,150,0.035,750,9.118387863995134e-06,0.625,0.9375,1.0,31.05312492698431,81.91807894036174,39.0,8.508634256692259e-09
4x4_ultra_n250_delta0.005,4,ultra,250,0.005,750,0.0005333205363776475,0.625,0.9375,1.0,35.359166911803186,58.631303953006864,41.0,7.498906107183956e-09
4x4_ultra_n250_delta0.01,4,ultra,250,0.01,750,0.0003496240496064744,0.625,0.9375,1.0,37.04164607916027,64.41221309360118,41.0,2.511776245328612e-09
4x4_ultra_n250_delta0.02,4,ultra,250,0.02,750,0.00012701682716036552,0.625,0.9375,1.0,38.0996250314638,82.24797057919204,40.0,2.0240892711909098e-09
4x4_ultra_n250_delta0.035,4,ultra,250,0.035,750,1.5197313106658558e-05,0.625,0.9375,1.0,33.30485452897847,69.47819103952497,40.0,3.717656377189016e-09
4x4_ultra_n500_delta0.005,4,ultra,500,0.005,750,0.001066641072755295,0.375,0.65625,1.0,39.074187516234815,52.53277926240117,43.0,1.128276957973462e-09
4x4_ultra_n500_delta0.01,4,ultra,500,0.01,750,0.0006992480992129488,0.40625,0.65625,1.0,41.297625517472625,58.56274599209428,43.0,4.096651573526344e-09
4x4_ultra_n500_delta0.02,4,ultra,500,0.02,750,0.00025403365432073103,0.34375,0.65625,1.0,40.846416843123734,76.49564985185863,42.0,9.481428808744141e-09
4x4_ultra_n500_delta0.035,4,ultra,500,0.035,750,3.0394626213317116e-05,0.375,0.71875,1.0,35.63614597078413,66.32293357979508,42.0,1.8640042009909763e-09
4x4_ultra_n1000_delta0.005,4,ultra,1000,0.005,750,0.00213328214551059,0.3125,0.625,1.0,47.00343741569668,59.715966787189245,44.0,1.0081827039876146e-09
4x4_ultra_n1000_delta0.01,4,ultra,1000,0.01,750,0.0013984961984258976,0.3125,0.625,1.0,49.72679144702852,65.23340842686594,45.0,4.667252972989644e-10
4x4_ultra_n1000_delta0.02,4,ultra,1000,0.02,750,0.0005080673086414621,0.34375,0.625,1.0,47.902478952892125,75.21653340663762,45.0,7.969831350429502e-09
4x4_ultra_n1000_delta0.035,4,ultra,1000,0.035,750,6.078925242663423e-05,0.375,0.625,1.0,43.60387509223074,67.74445772171023,62.0,1.1583064507547647e-09
5x5_balanced_n25_delta0.005,5,balanced,25,0.005,500,0.4142114815086101,0.48,1.0,1.0,79.35879158321768,217.59788685012614,127.5,9.069310635823058e-09
5x5_balanced_n25_delta0.01,5,balanced,25,0.01,500,0.3928911973184087,0.48,1.0,1.0,58.92949993722141,190.51561721134934,100.0,6.8515181306239015e-09
5x5_balanced_n25_delta0.02,5,balanced,25,0.02,500,0.35413866469119737,0.48,1.0,1.0,67.59391643572599,215.01092447433624,110.0,7.32842220241281e-09
5x5_balanced_n25_delta0.035,5,balanced,25,0.035,500,0.3039275616298333,0.48,1.0,1.0,66.62510463502258,218.1103376206011,104.0,7.306307558962999e-09
5x5_balanced_n50_delta0.005,5,balanced,50,0.005,500,0.8284229630172202,0.08,1.0,1.0,36.11112490762025,101.08872470445931,51.5,7.971023174846437e-09
5x5_balanced_n50_delta0.01,5,balanced,50,0.01,500,0.7857823946368174,0.08,1.0,1.0,35.55006254464388,104.96387085877359,50.0,7.010567237841769e-09
5x5_balanced_n50_delta0.02,5,balanced,50,0.02,500,0.7082773293823947,0.08,1.0,1.0,43.18643698934466,109.29219962563366,66.0,6.21434698144796e-09
5x5_balanced_n50_delta0.035,5,balanced,50,0.035,500,0.6078551232596666,0.08,1.0,1.0,41.70489602256566,104.79853276629002,64.5,7.1696961978506835e-09
5x5_balanced_n75_delta0.005,5,balanced,75,0.005,500,1.2426344445258302,0.0,0.96,1.0,39.90931191947311,68.08909168466926,56.0,6.728484686080449e-09
5x5_balanced_n75_delta0.01,5,balanced,75,0.01,500,1.1786735919552263,0.0,0.96,1.0,40.72747938334942,73.03871193435043,57.0,7.994001599564982e-09
5x5_balanced_n75_delta0.02,5,balanced,75,0.02,500,1.0624159940735922,0.0,0.96,1.0,40.12887505814433,72.83529592677951,56.0,8.619611024940355e-09
5x5_balanced_n75_delta0.035,5,balanced,75,0.035,500,0.9117826848895,0.04,0.96,1.0,40.05877103190869,73.27425468247384,57.0,5.0035290077854455e-09
5x5_balanced_n100_delta0.005,5,balanced,100,0.005,500,1.6568459260344404,0.0,0.76,1.0,43.08379197027534,62.829850357957184,57.5,9.94054587255544e-09
5x5_balanced_n100_delta0.01,5,balanced,100,0.01,500,1.5715647892736349,0.0,0.76,1.0,43.33497944753617,59.05530417803676,58.0,9.723700705732696e-09
5x5_balanced_n100_delta0.02,5,balanced,100,0.02,500,1.4165546587647895,0.0,0.76,1.0,43.947999947704375,60.778912249952555,59.0,9.14080999780964e-09
5x5_balanced_n100_delta0.035,5,balanced,100,0.035,500,1.2157102465193332,0.0,0.76,1.0,42.98914561513811,57.23813718650491,58.0,9.250241600478049e-09
5x5_balanced_n150_delta0.005,5,balanced,150,0.005,500,2.4852688890516603,0.0,0.24,1.0,42.289853910915554,53.97791226860136,49.0,9.996042341087197e-09
5x5_balanced_n150_delta0.01,5,balanced,150,0.01,500,2.3573471839104525,0.0,0.28,1.0,44.22583302948624,55.82342501729727,50.0,9.990877319898672e-09
5x5_balanced_n150_delta0.02,5,balanced,150,0.02,500,2.1248319881471844,0.0,0.28,1.0,44.28060445934534,55.73981683701277,52.0,9.980308524060177e-09
5x5_balanced_n150_delta0.035,5,balanced,150,0.035,500,1.823565369779,0.0,0.28,1.0,46.53687437530607,59.43645385559648,57.5,9.986629509461942e-09
5x5_balanced_n250_delta0.005,5,balanced,250,0.005,500,4.142114815086101,0.0,0.08,1.0,47.512999502941966,59.85205390024931,56.0,9.977117812476344e-09
5x5_balanced_n250_delta0.01,5,balanced,250,0.01,500,3.9289119731840874,0.0,0.08,1.0,47.398438095115125,63.453961885534234,55.0,9.990887228639167e-09
5x5_balanced_n250_delta0.02,5,balanced,250,0.02,500,3.541386646911974,0.0,0.08,1.0,47.310041496530175,60.31936262734234,56.0,9.999551020545283e-09
5x5_balanced_n250_delta0.035,5,balanced,250,0.035,500,3.039275616298333,0.0,0.08,1.0,48.62289607990533,62.35531682614237,58.0,9.995498831405492e-09
5x5_balanced_n500_delta0.005,5,balanced,500,0.005,500,8.284229630172202,0.0,0.0,1.0,51.340854028239846,59.818370919674635,59.0,9.967297709412293e-09
5x5_balanced_n500_delta0.01,5,balanced,500,0.01,500,7.857823946368175,0.0,0.0,1.0,51.530978991650045,61.491462145932026,60.0,9.953974228205098e-09
5x5_balanced_n500_delta0.02,5,balanced,500,0.02,500,7.082773293823948,0.0,0.0,1.0,52.09904140792787,60.0362247787416,61.0,9.977641463043696e-09
5x5_balanced_n500_delta0.035,5,balanced,500,0.035,500,6.078551232596666,0.0,0.0,1.0,52.85793752409518,60.82761723082513,62.0,9.966879738199097e-09
5x5_balanced_n1000_delta0.005,5,balanced,1000,0.005,500,16.568459260344405,0.0,0.0,1.0,59.00266650132835,66.80878337938339,64.0,9.95343197446319e-09
5x5_balanced_n1000_delta0.01,5,balanced,1000,0.01,500,15.71564789273635,0.0,0.0,1.0,58.77704196609557,65.44532435946167,64.0,9.983949389447133e-09
5x5_balanced_n1000_delta0.02,5,balanced,1000,0.02,500,14.165546587647896,0.0,0.0,1.0,59.26912499126047,65.10275388136506,64.0,9.97937101010482e-09
5x5_balanced_n1000_delta0.035,5,balanced,1000,0.035,500,12.157102465193333,0.0,0.0,1.0,59.61872939951718,66.84834139887244,64.0,9.867032246813068e-09
5x5_mild_n25_delta0.005,5,mild,25,0.005,500,0.03488783373798368,0.8,0.96,1.0,32.56045840680599,234.6375993685798,43.0,8.293292386163387e-09
5x5_mild_n25_delta0.01,5,mild,25,0.01,500,0.03217292696823879,0.8,0.96,1.0,30.547875561751425,224.2815831676126,42.0,8.640461124365117e-09
5x5_mild_n25_delta0.02,5,mild,25,0.02,500,0.027429757889415526,0.8,0.96,1.0,30.274708522483706,236.07832917477938,42.5,6.771025851115553e-09
5x5_mild_n25_delta0.035,5,mild,25,0.035,500,0.02166190934496531,0.8,0.96,1.0,30.036936979740858,217.77221311349427,42.0,6.703526178597485e-09
5x5_mild_n50_delta0.005,5,mild,50,0.005,500,0.06977566747596736,0.6,0.96,1.0,32.76916698087007,198.98799983784556,44.0,4.231242051178086e-09
5x5_mild_n50_delta0.01,5,mild,50,0.01,500,0.06434585393647758,0.6,0.96,1.0,32.01918746344745,199.7096916427836,44.0,9.011780877088427e-09
5x5_mild_n50_delta0.02,5,mild,50,0.02,500,0.05485951577883105,0.6,0.96,1.0,31.63654205854982,206.79173744283617,44.0,5.075578457525154e-09
5x5_mild_n50_delta0.035,5,mild,50,0.035,500,0.04332381868993062,0.62,0.96,1.0,31.86862508300692,196.88562504015871,44.0,9.375102916209244e-09
5x5_mild_n75_delta0.005,5,mild,75,0.005,500,0.10466350121395104,0.52,0.96,1.0,37.173062562942505,167.35699579585346,51.0,8.860532196841575e-09
5x5_mild_n75_delta0.01,5,mild,75,0.01,500,0.09651878090471638,0.52,0.96,1.0,37.2414585435763,158.0759915523232,51.0,2.2345885697383494e-09
5x5_mild_n75_delta0.02,5,mild,75,0.02,500,0.08228927366824658,0.52,0.96,1.0,36.08062502462417,155.878379335627,49.0,3.3465467619286926e-09
5x5_mild_n75_delta0.035,5,mild,75,0.035,500,0.06498572803489593,0.52,0.96,1.0,37.32777060940862,182.9046251019463,50.0,3.935431369672671e-09
5x5_mild_n100_delta0.005,5,mild,100,0.005,500,0.13955133495193472,0.48,0.88,1.0,39.73508288618177,128.76422018744057,54.0,2.5687878074664994e-09
5x5_mild_n100_delta0.01,5,mild,100,0.01,500,0.12869170787295517,0.48,0.88,1.0,39.33235409203917,131.4635700313375,54.0,9.828163644032273e-09
5x5_mild_n100_delta0.02,5,mild,100,0.02,500,0.1097190315576621,0.48,0.88,1.0,39.08454196061939,141.7887499788776,53.0,3.0559589025980216e-09
5x5_mild_n100_delta0.035,5,mild,100,0.035,500,0.08664763737986124,0.48,0.88,1.0,40.08795798290521,163.910196069628,58.0,2.8448065847452852e-09
5x5_mild_n150_delta0.005,5,mild,150,0.005,500,0.2093270024279021,0.28,0.72,1.0,43.68129151407629,117.63571740593761,56.0,1.8307825810914835e-09
5x5_mild_n150_delta0.01,5,mild,150,0.01,500,0.19303756180943277,0.28,0.72,1.0,43.10845804866403,123.02486260887235,56.0,3.0459224448220468e-09
5x5_mild_n150_delta0.02,5,mild,150,0.02,500,0.16457854733649316,0.28,0.72,1.0,43.55012497399002,119.56610837951303,58.0,2.9052999866996387e-09
5x5_mild_n150_delta0.035,5,mild,150,0.035,500,0.12997145606979185,0.28,0.74,1.0,44.86349958460778,140.45219153631479,62.0,2.9966660403113465e-09
5x5_mild_n250_delta0.005,5,mild,250,0.005,500,0.3488783373798368,0.06,0.6,1.0,46.932707889936864,85.13400040101263,59.0,2.7333536822826687e-09
5x5_mild_n250_delta0.01,5,mild,250,0.01,500,0.32172926968238796,0.06,0.6,1.0,48.044416471384466,89.49103355407719,60.0,2.526339554220769e-09
5x5_mild_n250_delta0.02,5,mild,250,0.02,500,0.2742975788941553,0.06,0.6,1.0,47.43004194460809,96.50675002485517,61.0,2.6763334881607648e-09
5x5_mild_n250_delta0.035,5,mild,250,0.035,500,0.2166190934496531,0.06,0.62,1.0,49.060271005146205,101.33547454606743,66.0,3.614804761076229e-09
5x5_mild_n500_delta0.005,5,mild,500,0.005,500,0.6977566747596736,0.02,0.48,1.0,52.950875484384596,67.87988347932696,65.0,6.079536429837162e-09
5x5_mild_n500_delta0.01,5,mild,500,0.01,500,0.6434585393647759,0.02,0.48,1.0,51.78608396090567,65.83208320662379,65.0,9.602989931023487e-09
5x5_mild_n500_delta0.02,5,mild,500,0.02,500,0.5485951577883106,0.02,0.48,1.0,52.821708493866026,76.72156230546534,65.0,9.853919305524705e-09
5x5_mild_n500_delta0.035,5,mild,500,0.035,500,0.4332381868993062,0.04,0.48,1.0,54.762645973823965,91.17633376736195,69.0,9.592501140631704e-09
5x5_mild_n1000_delta0.005,5,mild,1000,0.005,500,1.3955133495193472,0.0,0.1,1.0,57.55035439506173,71.10487029422075,59.0,9.915417223393952e-09
5x5_mild_n1000_delta0.01,5,mild,1000,0.01,500,1.2869170787295519,0.0,0.1,1.0,55.70458353031427,73.34012982901186,58.0,9.99626841718948e-09
5x5_mild_n1000_delta0.02,5,mild,1000,0.02,500,1.0971903155766212,0.0,0.1,1.0,58.8292715838179,77.36498753074557,64.0,9.89449089328076e-09
5x5_mild_n1000_delta0.035,5,mild,1000,0.035,500,0.8664763737986124,0.02,0.1,1.0,62.36089603044093,80.79934143461287,70.0,9.601813025228445e-09
