configuration_id,shape,alphabet_size,regime,regime_label,sample_size_p,sample_size_q,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,source
8x8_mild_n25_delta0.035,8x8,8,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,curve_run
8x8_mild_n25_delta0.035,8x8,8,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,curve_run
8x8_mild_n25,8x8,8,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,constrained_lr,Constrained LR,250,242,0.968,11,0.0454545454545454,0.0255678270118407,0.0795464972549288,fixed_effect_screen
8x8_mild_n25,8x8,8,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,28,0.112,0.0786343077924063,0.1571091326160586,fixed_effect_screen
8x8_mild_n25,8x8,8,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,29,0.116,0.0819916069245561,0.1616307670879452,fixed_effect_screen
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,constrained_lr,Constrained LR,250,245,0.98,8,0.0326530612244898,0.0166369056613427,0.0630984363300058,fixed_effect_screen
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,11,0.044,0.0247437981674935,0.0770577709723518,fixed_effect_screen
8x8_mild_n50_delta0.005,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,constrained_lr,Constrained LR,250,248,0.992,5,0.020161290322580645,0.008641697882658665,0.04631930371537034,curve_run
8x8_mild_n50_delta0.005,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n50_delta0.005,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,curve_run
8x8_mild_n50_delta0.01,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,248,0.992,9,0.036290322580645164,0.019207866800229748,0.0675191515508067,curve_run
8x8_mild_n50_delta0.01,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n50_delta0.01,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,curve_run
8x8_mild_n50_delta0.02,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,constrained_lr,Constrained LR,250,247,0.988,6,0.024291497975708502,0.011179487352654078,0.051973784419768035,curve_run
8x8_mild_n50_delta0.02,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n50_delta0.02,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n50_delta0.035,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,constrained_lr,Constrained LR,250,244,0.976,8,0.03278688524590164,0.01670546817373689,0.06335159296165947,curve_run
8x8_mild_n50_delta0.035,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,curve_run
8x8_mild_n50_delta0.035,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,curve_run
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,constrained_lr,Constrained LR,250,247,0.988,6,0.0242914979757085,0.011179487352654,0.051973784419768,fixed_effect_screen
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n50,8x8,8,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,6,0.024,0.0110447773061367,0.0513621238135264,fixed_effect_screen
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,6,0.024,0.0110447773061367,0.0513621238135264,fixed_effect_screen
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,6,0.024,0.0110447773061367,0.0513621238135264,fixed_effect_screen
8x8_mild_n75_delta0.005,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,0,0.0,8.673617379884035e-19,0.015133299495444574,curve_run
8x8_mild_n75_delta0.005,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,0,0.0,8.673617379884035e-19,0.015133299495444574,curve_run
8x8_mild_n75_delta0.005,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,0,0.0,8.673617379884035e-19,0.015133299495444574,curve_run
8x8_mild_n75_delta0.01,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n75_delta0.01,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n75_delta0.01,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n75_delta0.02,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n75_delta0.02,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n75_delta0.02,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n75_delta0.035,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,constrained_lr,Constrained LR,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n75_delta0.035,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n75_delta0.035,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,constrained_lr,Constrained LR,250,248,0.992,11,0.0443548387096774,0.0249447849760101,0.0776652417515299,fixed_effect_screen
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,13,0.052,0.0306376551641912,0.086921781183727,fixed_effect_screen
8x8_mild_n75,8x8,8,mild,Mildly skewed margins,75,75,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,13,0.052,0.0306376551641912,0.086921781183727,fixed_effect_screen
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,constrained_lr,Constrained LR,250,249,0.996,8,0.0321285140562249,0.0163681928118272,0.0621057208937764,fixed_effect_screen
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n100_delta0.005,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,curve_run
8x8_mild_n100_delta0.005,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n100_delta0.005,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n100_delta0.01,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,curve_run
8x8_mild_n100_delta0.01,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,curve_run
8x8_mild_n100_delta0.01,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,curve_run
8x8_mild_n100_delta0.02,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n100_delta0.02,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n100_delta0.02,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n100_delta0.035,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,constrained_lr,Constrained LR,250,249,0.996,6,0.024096385542168676,0.011089318476222108,0.0515644049067311,curve_run
8x8_mild_n100_delta0.035,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,curve_run
8x8_mild_n100_delta0.035,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,constrained_lr,Constrained LR,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n100,8x8,8,mild,Mildly skewed margins,100,100,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,5,0.02,0.0085723243840581,0.0459556431315685,fixed_effect_screen
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,5,0.02,0.0085723243840581,0.0459556431315685,fixed_effect_screen
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,5,0.02,0.0085723243840581,0.0459556431315685,fixed_effect_screen
8x8_mild_n150_delta0.005,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n150_delta0.005,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,curve_run
8x8_mild_n150_delta0.005,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n150_delta0.01,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n150_delta0.01,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,curve_run
8x8_mild_n150_delta0.01,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,curve_run
8x8_mild_n150_delta0.02,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n150_delta0.02,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n150_delta0.02,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n150_delta0.035,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,constrained_lr,Constrained LR,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,curve_run
8x8_mild_n150_delta0.035,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,curve_run
8x8_mild_n150_delta0.035,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,curve_run
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,constrained_lr,Constrained LR,250,250,1.0,12,0.048,0.0276682015306946,0.0820123012131872,fixed_effect_screen
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,14,0.056,0.0336476492190108,0.0917907207329439,fixed_effect_screen
8x8_mild_n150,8x8,8,mild,Mildly skewed margins,150,150,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,14,0.056,0.0336476492190108,0.0917907207329439,fixed_effect_screen
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,5,0.02,0.0085723243840581,0.0459556431315685,fixed_effect_screen
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,3,0.012,0.0040893198805342,0.0346807804270196,fixed_effect_screen
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,5,0.02,0.0085723243840581,0.0459556431315685,fixed_effect_screen
8x8_mild_n250_delta0.005,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,curve_run
8x8_mild_n250_delta0.005,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,curve_run
8x8_mild_n250_delta0.005,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,curve_run
8x8_mild_n250_delta0.01,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n250_delta0.01,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n250_delta0.01,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,curve_run
8x8_mild_n250_delta0.02,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,curve_run
8x8_mild_n250_delta0.02,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,curve_run
8x8_mild_n250_delta0.02,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,curve_run
8x8_mild_n250_delta0.035,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.085,0.035,constrained_lr,Constrained LR,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,curve_run
8x8_mild_n250_delta0.035,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,curve_run
8x8_mild_n250_delta0.035,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,curve_run
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.1,0.05,constrained_lr,Constrained LR,250,250,1.0,28,0.112,0.0786343077924063,0.1571091326160586,fixed_effect_screen
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,27,0.108,0.0752919484005552,0.1525725584038732,fixed_effect_screen
8x8_mild_n250,8x8,8,mild,Mildly skewed margins,250,250,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,29,0.116,0.0819916069245561,0.1616307670879452,fixed_effect_screen
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,9,0.036,0.0190532795300032,0.0669904224017692,fixed_effect_screen
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,7,0.028,0.0136280586008392,0.0566577761228604,fixed_effect_screen
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n500_delta0.005,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,curve_run
8x8_mild_n500_delta0.005,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,curve_run
8x8_mild_n500_delta0.005,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,curve_run
8x8_mild_n500_delta0.01,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,curve_run
8x8_mild_n500_delta0.01,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n500_delta0.01,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,curve_run
8x8_mild_n500_delta0.02,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,curve_run
8x8_mild_n500_delta0.02,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,curve_run
8x8_mild_n500_delta0.02,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,curve_run
8x8_mild_n500_delta0.035,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.085,0.035,constrained_lr,Constrained LR,250,250,1.0,48,0.192,0.14798411102572986,0.245338001463464,curve_run
8x8_mild_n500_delta0.035,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,47,0.188,0.1444258093511374,0.24101736953401998,curve_run
8x8_mild_n500_delta0.035,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,48,0.192,0.14798411102572986,0.245338001463464,curve_run
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.1,0.05,constrained_lr,Constrained LR,250,250,1.0,71,0.284,0.2316994606970238,0.3428381246850081,fixed_effect_screen
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,69,0.276,0.2242945999169993,0.3344851182569598,fixed_effect_screen
8x8_mild_n500,8x8,8,mild,Mildly skewed margins,500,500,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,70,0.28,0.2279943677779015,0.338664284000094,fixed_effect_screen
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,250,1.0,7,0.028,0.0136280586008392,0.0566577761228604,fixed_effect_screen
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.05,0.0,normal_wald,Normal Wald,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_mild_n1000_delta0.005,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.055,0.005,constrained_lr,Constrained LR,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,curve_run
8x8_mild_n1000_delta0.005,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.055,0.005,expanded_welch,Expanded Welch,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,curve_run
8x8_mild_n1000_delta0.005,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.055,0.005,normal_wald,Normal Wald,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,curve_run
8x8_mild_n1000_delta0.01,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,250,250,1.0,28,0.112,0.07863430779240635,0.1571091326160586,curve_run
8x8_mild_n1000_delta0.01,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,250,250,1.0,26,0.104,0.07196523249243102,0.14802034070796105,curve_run
8x8_mild_n1000_delta0.01,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,250,250,1.0,27,0.108,0.07529194840055528,0.15257255840387324,curve_run
8x8_mild_n1000_delta0.02,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.07,0.02,constrained_lr,Constrained LR,250,250,1.0,44,0.176,0.13379976146744743,0.22800661660560062,curve_run
8x8_mild_n1000_delta0.02,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.07,0.02,expanded_welch,Expanded Welch,250,250,1.0,44,0.176,0.13379976146744743,0.22800661660560062,curve_run
8x8_mild_n1000_delta0.02,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.07,0.02,normal_wald,Normal Wald,250,250,1.0,44,0.176,0.13379976146744743,0.22800661660560062,curve_run
8x8_mild_n1000_delta0.035,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.085,0.035,constrained_lr,Constrained LR,250,250,1.0,116,0.464,0.40319327945730954,0.5258963181063624,curve_run
8x8_mild_n1000_delta0.035,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.085,0.035,expanded_welch,Expanded Welch,250,250,1.0,110,0.44,0.37983697819773843,0.5019790177417148,curve_run
8x8_mild_n1000_delta0.035,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.085,0.035,normal_wald,Normal Wald,250,250,1.0,115,0.46,0.39929074952609617,0.5219199144335394,curve_run
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.1,0.05,constrained_lr,Constrained LR,250,250,1.0,170,0.68,0.6198266709073214,0.7347253412743188,fixed_effect_screen
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.1,0.05,expanded_welch,Expanded Welch,250,250,1.0,170,0.68,0.6198266709073214,0.7347253412743188,fixed_effect_screen
8x8_mild_n1000,8x8,8,mild,Mildly skewed margins,1000,1000,0.05,0.1,0.05,normal_wald,Normal Wald,250,250,1.0,170,0.68,0.6198266709073214,0.7347253412743188,fixed_effect_screen
8x8_strong_n25,8x8,8,strong,Strongly skewed margins,25,25,0.05,0.05,0.0,constrained_lr,Constrained LR,250,250,1.0,8,0.032,0.0163023654936496,0.0618624028340864,fixed_effect_screen
8x8_strong_n25,8x8,8,strong,Strongly skewed margins,25,25,0.05,0.05,0.0,expanded_welch,Expanded Welch,250,188,0.752,14,0.0744680851063829,0.0448744161663602,0.1211035690743324,fixed_effect_screen
8x8_strong_n25,8x8,8,strong,Strongly skewed margins,25,25,0.05,0.05,0.0,normal_wald,Normal Wald,250,246,0.984,24,0.0975609756097561,0.0664392193438264,0.1410582034834219,fixed_effect_screen
