configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,p_value_threshold
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p5_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.5,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.10039694599749158
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,233,0.0466,0.04109752422905179,0.05279862789472603,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,4972,0.9944,245,0.04927594529364441,0.0435999094543399,0.055647918859253055,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di1em05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,248,0.0496,0.04392008579235035,0.05597146011975712,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di1em05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4975,0.995,245,0.04924623115577889,0.04357354464293953,0.05561448191006245,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p0001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,4999,0.9998,252,0.05041008201640328,0.04468277585867589,0.05682782826516661,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p0001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4955,0.991,257,0.05186680121089808,0.04603203772175955,0.058395874144542906,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,196,0.0392,0.03416493726116427,0.044942576851400386,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4978,0.9956,197,0.039574126155082365,0.034503870904440084,0.04535444295584713,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,4998,0.9996,120,0.024009603841536616,0.0201171762035344,0.02863316121283498,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4975,0.995,204,0.04100502512562814,0.035839581094266174,0.046878750515000275,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p01_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,125,0.025,0.021023493755648905,0.02970582309215537,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p01_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,4971,0.9942,261,0.05250452625226312,0.04664253497129218,0.05905760907819215,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p02_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,167,0.0334,0.028766903125880962,0.03874951632924636,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p02_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,4967,0.9934,600,0.12079726192872961,0.11202602987074509,0.1301545886006996,0.18070898477431185
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,1112,0.2224,0.21108877282822,0.23413745529167576,0.04175180509067203
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,,,,,0.05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4967,0.9934,2358,0.4747332393799074,0.4608708836163553,0.4886346473728489,0.18070898477431185
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,266,0.0532,0.04731511889160377,0.05977089956649927,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,275,0.055,0.049015647769374275,0.06166760696172658,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di1em05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,253,0.0506,0.044862312290198145,0.0570276982180192,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di1em05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,248,0.0496,0.04392008579235035,0.05597146011975712,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p0001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,240,0.048,0.042413931418707994,0.05428007113962365,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p0001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,230,0.046,0.04053378733537787,0.05216328603073401,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,153,0.0306,0.02617468348435616,0.03574603510166348,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4999,0.9998,199,0.03980796159231846,0.034732250621789494,0.045590394444684205,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,35,0.007,0.005037635094103144,0.009719319023723182,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,698,0.1396,0.13027008595729586,0.14948327360470134,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p01_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,6,0.0012,0.0005500831677591556,0.002615776292629832,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p01_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,1900,0.38,0.3666429954463873,0.3935412530204265,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p02_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,104,0.0208,0.017196560621745918,0.02513920492239683,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p02_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,3804,0.7608,0.7487782324127406,0.7724213342527178,0.2507070089541976
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,3066,0.6132,0.5996188187759601,0.6266073735036788,0.003621649391865049
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,,,,,0.05,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,4983,0.9966,0.9945614552239989,0.9978760632041707,0.2507070089541976
CURVE_CURVE_C1_N0_n10_di0_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.0999999999999998,0.0,1.4010268691929522,empirical_lr,Oracle-calibrated LR,5000,4995,0.999,242,0.0484484484484484,0.0428332554608425,0.0547576489195863,
CURVE_CURVE_C1_N0_n10_di1em05_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1000099999999994,1e-05,1.4009738733031696,empirical_lr,Oracle-calibrated LR,5000,4998,0.9996,232,0.0464185674269707,0.0409259967097937,0.0526078473099243,
CURVE_CURVE_C1_N0_n10_di0p0001_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1000999999999998,0.0001,1.400497043071569,empirical_lr,Oracle-calibrated LR,5000,4995,0.999,266,0.0532532532532532,0.0473626196334168,0.0598305096616073,
CURVE_CURVE_C1_N0_n10_di0p001_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1010000000000002,0.001,1.395741822924768,empirical_lr,Oracle-calibrated LR,5000,4992,0.9984,239,0.0478766025641025,0.0422936423599711,0.0541548664232592,
CURVE_CURVE_C1_N0_n10_di0p005_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1049999999999999,0.005,1.374888613899132,empirical_lr,Oracle-calibrated LR,5000,4998,0.9996,224,0.0448179271708683,0.0394229381490087,0.0509120839704701,
CURVE_CURVE_C1_N0_n10_di0p01_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1100000000000001,0.01,1.3494388443628311,empirical_lr,Oracle-calibrated LR,5000,4997,0.9994,254,0.0508304982989793,0.0450779602119442,0.0572731067105807,
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1199999999999998,0.02,1.3004315750608673,empirical_lr,Oracle-calibrated LR,5000,4995,0.999,251,0.0502502502502502,0.044529997625666,0.0566617410977361,
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.149999999999443,0.05,1.1661388787059048,empirical_lr,Oracle-calibrated LR,5000,4997,0.9994,319,0.063838302981789,0.057389547046864,0.0709571450260445,
CURVE_CURVE_C1_N0_n10_di0p1_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.1999999999999999,0.1,0.9741358138509236,empirical_lr,Oracle-calibrated LR,5000,4999,0.9998,394,0.0788157631526305,0.0716656289051764,0.0866127145799182,
CURVE_CURVE_C1_N0_n10_di0p2_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.3000000000000111,0.2,0.6679301267662596,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,600,0.12,0.1112831513862509,0.1293003020919925,
CURVE_CURVE_C1_N0_n10_di0p5_scale1,C1_N0_n10,"Balanced, very small sample",10.0,10.0,0.0999999999999998,0.5999999999981145,0.5,0.0937671094123496,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1796,0.3592,0.3460145693662013,0.3726016155015269,
CURVE_CURVE_C1_N0_n1000_di0_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.0999999999999998,0.0,140.10268691929522,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,270,0.054,0.0480706711782012,0.0606141189567896,
CURVE_CURVE_C1_N0_n1000_di1em05_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1000099999999994,1e-05,140.09738733031696,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,271,0.0542,0.0482596192447235,0.0608248638094894,
CURVE_CURVE_C1_N0_n1000_di0p0001_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1000999999999998,0.0001,140.0497043071569,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,291,0.0582,0.0520434106219398,0.0650349308167126,
CURVE_CURVE_C1_N0_n1000_di0p001_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1010000000000002,0.001,139.57418229247682,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,289,0.0578,0.0516646304478541,0.0646143251523544,
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1049999999999999,0.005,137.48886138991318,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,327,0.0654,0.0588754043526045,0.0725918821780391,
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1100000000000001,0.01,134.94388443628313,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,427,0.0854,0.0779681872256776,0.0934683912271637,
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1199999999999998,0.02,130.04315750608671,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,841,0.1682,0.1580877996006276,0.1788216474101123,
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.149999999999443,0.05,116.61388787059047,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,3411,0.6822,0.669158195674473,0.6949620537367482,
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.1999999999999999,0.1,97.41358138509234,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4975,0.995,0.9926290765274968,0.9966108985468968,
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.3000000000000111,0.2,66.79301267662596,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002,
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000.0,1000.0,0.0999999999999998,0.5999999999981145,0.5,9.37671094123496,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002,
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.0999999999999998,0.0,7.005134345964762,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,250,0.05,0.0442968967005705,0.0563940350499808,
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1000099999999994,1e-05,7.004869366515848,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,249,0.0498,0.0441084778641927,0.0561827609671367,
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1000999999999998,0.0001,7.002485215357845,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,248,0.0496,0.0439200857923503,0.0559714601197571,
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1010000000000002,0.001,6.9787091146238405,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,221,0.0442,0.0388442147571189,0.0502556223359951,
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1049999999999999,0.005,6.874443069495658,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,248,0.0496,0.0439200857923503,0.0559714601197571,
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1100000000000001,0.01,6.747194221814157,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,242,0.0484,0.0427903040886361,0.0547030843081394,
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1199999999999998,0.02,6.502157875304336,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,273,0.0546,0.0486375864994604,0.0612462823931964,
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.149999999999443,0.05,5.830694393529525,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,404,0.0808,0.0735639217364712,0.0886797195742646,
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.1999999999999999,0.1,4.870679069254617,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,810,0.162,0.1520473592465263,0.1724716072683323,
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.3000000000000111,0.2,3.3396506338312983,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,2105,0.421,0.4073808115884001,0.4347404853189189,
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50.0,50.0,0.0999999999999998,0.5999999999981145,0.5,0.468835547061748,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4937,0.9874,0.9839127571403178,0.9901388870036408,
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0299999999993568,0.0,1.729791843220617,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,235,0.047,0.0414734961677937,0.053222041794428,
CURVE_CURVE_C1_N3_n50_di1em05_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0300099999993583,1e-05,1.7294941411931255,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,244,0.0488,0.0431667882318987,0.0551259860033208,
CURVE_CURVE_C1_N3_n50_di0p0001_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0300999999993741,0.0001,1.726817192298848,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,238,0.0476,0.042037671541782,0.0538569451781056,
CURVE_CURVE_C1_N3_n50_di0p001_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0309999999994938,0.001,1.7002787643741166,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,227,0.0454,0.0399703200435625,0.0515276745648834,
CURVE_CURVE_C1_N3_n50_di0p005_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0349999999996594,0.005,1.587063986477207,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,260,0.052,0.0461825245236587,0.0585053364191124,
CURVE_CURVE_C1_N3_n50_di0p01_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0399999999996772,0.01,1.4550891974529974,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,283,0.0566,0.0505288140312871,0.0633519840535895,
CURVE_CURVE_C1_N3_n50_di0p02_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0499999999996781,0.02,1.216827929185016,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,335,0.067,0.0603969758082204,0.074267854076199,
CURVE_CURVE_C1_N3_n50_di0p05_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,709,0.1418,0.1324054826531741,0.1517444990202648,
CURVE_CURVE_C1_N3_n50_di0p1_scale1,C1_N3_n50,One skewed population,50.0,50.0,0.0300000000000003,0.1299999999996715,0.1,0.0277369951092842,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1432,0.2864,0.2740369700976341,0.2990909921732942,
CURVE_CURVE_C1_N6_n100_di0_scale1,C1_N6_n100,"Sparse, smaller sample",100.0,100.0,0.0049999999999995,0.0050000000005256,0.0,0.2426292361569769,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,314,0.0628,0.0564053612690904,0.0698659173116675,
CURVE_CURVE_C1_N6_n100_di1em05_scale1,C1_N6_n100,"Sparse, smaller sample",100.0,100.0,0.0049999999999995,0.00501000000053,1e-05,0.2420195044984824,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,304,0.0608,0.0545075406684911,0.067766808720047,
CURVE_CURVE_C1_N6_n100_di0p0001_scale1,C1_N6_n100,"Sparse, smaller sample",100.0,100.0,0.0049999999999995,0.0051000000005669,0.0001,0.2365764518655113,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,258,0.0516,0.0458051930526966,0.0580832820516306,
CURVE_CURVE_C1_N6_n100_di0p001_scale1,C1_N6_n100,"Sparse, smaller sample",100.0,100.0,0.0049999999999995,0.006000000000262,0.001,0.1862243132160513,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,245,0.049,0.0433550717009473,0.0553373954534941,
CURVE_CURVE_C1_N6_n100_di0p005_scale1,C1_N6_n100,"Sparse, smaller sample",100.0,100.0,0.0049999999999995,0.0100000000001962,0.005,0.0311902378266299,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,274,0.0548,0.0488266054430001,0.0614569563688787,
CURVE_CURVE_C1_N6_n200_di0_scale1,C1_N6_n200,"Sparse, larger sample",200.0,200.0,0.0049999999999995,0.0050000000005256,0.0,0.4852584723139538,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,277,0.0554,0.0493938020932844,0.0620888384762603,
CURVE_CURVE_C1_N6_n200_di1em05_scale1,C1_N6_n200,"Sparse, larger sample",200.0,200.0,0.0049999999999995,0.00501000000053,1e-05,0.4840390089969648,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,250,0.05,0.0442968967005705,0.0563940350499808,
CURVE_CURVE_C1_N6_n200_di0p0001_scale1,C1_N6_n200,"Sparse, larger sample",200.0,200.0,0.0049999999999995,0.0051000000005669,0.0001,0.4731529037310227,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,261,0.0522,0.0463712280942276,0.0587163257677655,
CURVE_CURVE_C1_N6_n200_di0p001_scale1,C1_N6_n200,"Sparse, larger sample",200.0,200.0,0.0049999999999995,0.006000000000262,0.001,0.3724486264321026,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,272,0.0544,0.0484485910594408,0.061035584913994,
CURVE_CURVE_C1_N6_n200_di0p005_scale1,C1_N6_n200,"Sparse, larger sample",200.0,200.0,0.0049999999999995,0.0100000000001962,0.005,0.0623804756532599,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,256,0.0512,0.0454279633979572,0.057661125867926,
CURVE_CURVE_C1_N7_n1000_di0_scale1,C1_N7_n1000,Ultra-rare categories,1000.0,1000.0,0.0005000000000022,0.0005,0.0,0.2799080495525302,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,260,0.052,0.0461825245236587,0.0585053364191124,
CURVE_CURVE_C1_N7_n1000_di1em05_scale1,C1_N7_n1000,Ultra-rare categories,1000.0,1000.0,0.0005000000000022,0.0005099999999999,1e-05,0.2834621651309127,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,234,0.0468,0.041285495583661,0.0530103494593387,
CURVE_CURVE_C1_N7_n1000_di0p0001_scale1,C1_N7_n1000,Ultra-rare categories,1000.0,1000.0,0.0005000000000022,0.0006,0.0001,0.3053664260238946,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,295,0.059,0.0528012279879004,0.0658758851276399,
CURVE_CURVE_C1_N7_n1000_di0p001_scale1,C1_N7_n1000,Ultra-rare categories,1000.0,1000.0,0.0005000000000022,0.0014999999999269,0.001,0.3053664260238946,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,605,0.121,0.112250125649947,0.1303317924244062,
CURVE_CURVE_C1_N7_n1000_di0p005_scale1,C1_N7_n1000,Ultra-rare categories,1000.0,1000.0,0.0005000000000022,0.0054999999999981,0.005,0.3053664260238946,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1777,0.3554,0.3422488150632422,0.3687732043392684,
CURVE_CURVE_C2_N0_np20_nq200_di0_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.0999999999999998,0.0,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,216,0.0432,0.0379066638536658,0.0491947086433383,
CURVE_CURVE_C2_N0_np20_nq200_di1em05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1000099999999994,1e-05,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,235,0.047,0.0414734961677937,0.053222041794428,
CURVE_CURVE_C2_N0_np20_nq200_di0p0001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1000999999999998,0.0001,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,213,0.0426,0.0373445246956948,0.0485577690436434,
CURVE_CURVE_C2_N0_np20_nq200_di0p001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1010000000000002,0.001,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,239,0.0478,0.0422257872975776,0.054068522341532,
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1049999999999999,0.005,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,205,0.041,0.035846974112552,0.0468577762730104,
CURVE_CURVE_C2_N0_np20_nq200_di0p01_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1100000000000001,0.01,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,224,0.0448,0.0394071274343463,0.0508917884164336,
