scenario_id,regime,regime_label,rows,columns,n_p,n_q,null_mi,relative_effect,alternative_mi_q,true_delta,construction_seed,calibration_seed,simulation_seed,replicates,calibration_replicates,method,method_label,valid_rate,power_05,size_adjusted_threshold,size_adjusted_power,coverage_95,median_effective_df
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,0.5,0.22499999999999998,-0.07499999999999998,3420513806,2399743017,947499746,10000,10000,expanded_welch,Expanded Welch,1.0,0.6206,0.04356427274031881,0.6012,0.94,278.31281548796585
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,1.0,0.3,-0.15,3625379840,646261381,2426278885,10000,10000,normal_wald,Normal Wald,1.0,0.9878,0.044648909504629845,0.9864,0.9452,
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,1.0,0.3,-0.15,3625379840,646261381,2426278885,10000,10000,simple_welch,Simple Welch,1.0,0.9875,0.04490821247020513,0.9864,0.9456,1300.2844347276246
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,1.0,0.3,-0.15,3625379840,646261381,2426278885,10000,10000,expanded_welch,Expanded Welch,1.0,0.9872,0.045878850935300364,0.9865,0.9466,356.2284754936028
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2251571112,2148555749,2088678272,10000,10000,normal_wald,Normal Wald,1.0,0.5765,0.057082032749721866,0.5998,0.9503,
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2251571112,2148555749,2088678272,10000,10000,simple_welch,Simple Welch,1.0,0.576,0.05723432798940346,0.5998,0.9504,1872.0260439193974
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2251571112,2148555749,2088678272,10000,10000,expanded_welch,Expanded Welch,1.0,0.5742,0.05801836063842931,0.6001,0.9505,343.88067449198087
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,1.0,0.2,-0.1,2454486572,4053793816,1721299587,10000,10000,normal_wald,Normal Wald,1.0,0.978,0.055338852462134734,0.9808,0.9469,
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,1.0,0.2,-0.1,2454486572,4053793816,1721299587,10000,10000,simple_welch,Simple Welch,1.0,0.9777,0.055488876953715176,0.9808,0.9469,1776.8339064224492
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,1.0,0.2,-0.1,2454486572,4053793816,1721299587,10000,10000,expanded_welch,Expanded Welch,1.0,0.9774,0.056309865642884434,0.981,0.9473,412.08861761592004
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,0.5,0.22499999999999998,-0.07499999999999998,202497289,1888926576,3862348693,10000,10000,normal_wald,Normal Wald,1.0,0.7835,0.04984426665878513,0.783,0.9468,
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,0.5,0.22499999999999998,-0.07499999999999998,202497289,1888926576,3862348693,10000,10000,simple_welch,Simple Welch,1.0,0.783,0.04999081478695582,0.783,0.9471,1879.2922812042625
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,0.5,0.22499999999999998,-0.07499999999999998,202497289,1888926576,3862348693,10000,10000,expanded_welch,Expanded Welch,1.0,0.7816,0.05058215775436418,0.7834,0.9476,449.79678955059217
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,1.0,0.3,-0.15,109407169,840458826,506329050,10000,10000,normal_wald,Normal Wald,1.0,0.9993,0.05110898342863898,0.9993,0.9425,
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,1.0,0.3,-0.15,109407169,840458826,506329050,10000,10000,simple_welch,Simple Welch,1.0,0.9993,0.05125642112884528,0.9993,0.9425,1808.7435410789662
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,1.0,0.3,-0.15,109407169,840458826,506329050,10000,10000,expanded_welch,Expanded Welch,1.0,0.9993,0.05182644275832243,0.9993,0.9425,618.352367274274
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,0.5,0.15000000000000002,-0.05000000000000002,1846167309,3574890710,2839070744,10000,10000,normal_wald,Normal Wald,1.0,0.3604,0.05156819699959266,0.365,0.9494,
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,0.5,0.15000000000000002,-0.05000000000000002,1846167309,3574890710,2839070744,10000,10000,simple_welch,Simple Welch,1.0,0.3595,0.05184837993902776,0.365,0.9495,1017.6984870279764
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,0.5,0.15000000000000002,-0.05000000000000002,1846167309,3574890710,2839070744,10000,10000,expanded_welch,Expanded Welch,1.0,0.3556,0.053280785344432334,0.3661,0.9502,204.705792577082
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,1.0,0.2,-0.1,704966553,3556734373,3994169386,10000,10000,normal_wald,Normal Wald,1.0,0.8089,0.04983793868240594,0.8084,0.9493,
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,1.0,0.2,-0.1,704966553,3556734373,3994169386,10000,10000,simple_welch,Simple Welch,1.0,0.8082,0.05011484275112537,0.8084,0.9498,968.2403473127969
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,1.0,0.2,-0.1,704966553,3556734373,3994169386,10000,10000,expanded_welch,Expanded Welch,1.0,0.8054,0.051322386197907355,0.8092,0.9504,234.90468477027787
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,0.5,0.22499999999999998,-0.07499999999999998,3710656405,4036477412,2552064851,10000,10000,normal_wald,Normal Wald,1.0,0.4934,0.038439861358527505,0.4502,0.9398,
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,0.5,0.22499999999999998,-0.07499999999999998,3710656405,4036477412,2552064851,10000,10000,simple_welch,Simple Welch,1.0,0.492,0.03878995984061953,0.4506,0.9399,803.0187308975637
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,0.5,0.22499999999999998,-0.07499999999999998,3710656405,4036477412,2552064851,10000,10000,expanded_welch,Expanded Welch,1.0,0.4877,0.04000311580999675,0.4514,0.9413,193.04364613144304
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,1.0,0.3,-0.15,2357639430,4151657259,3910170725,10000,10000,normal_wald,Normal Wald,1.0,0.9519,0.04133667802118613,0.9432,0.9368,
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,1.0,0.3,-0.15,2357639430,4151657259,3910170725,10000,10000,simple_welch,Simple Welch,1.0,0.9515,0.04167002952132489,0.9434,0.9371,930.9166655198203
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,1.0,0.3,-0.15,2357639430,4151657259,3910170725,10000,10000,expanded_welch,Expanded Welch,1.0,0.9509,0.04291108139615137,0.9439,0.9382,239.51468225523337
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,0.5,0.15000000000000002,-0.05000000000000002,2504360551,3889671602,935000995,10000,10000,normal_wald,Normal Wald,1.0,0.6149,0.05548693175620319,0.6327,0.9509,
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,0.5,0.15000000000000002,-0.05000000000000002,2504360551,3889671602,935000995,10000,10000,simple_welch,Simple Welch,1.0,0.6143,0.05563377553596154,0.6327,0.9511,1906.0277850420598
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,0.5,0.15000000000000002,-0.05000000000000002,2504360551,3889671602,935000995,10000,10000,expanded_welch,Expanded Welch,1.0,0.612,0.05649960632988598,0.6332,0.9517,351.4903645995107
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,1.0,0.2,-0.1,1374301256,2022052370,472447975,10000,10000,normal_wald,Normal Wald,1.0,0.9857,0.05404811872696645,0.9864,0.9424,
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,1.0,0.2,-0.1,1374301256,2022052370,472447975,10000,10000,simple_welch,Simple Welch,1.0,0.9856,0.05419352061816053,0.9864,0.9424,1823.4261876860655
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,1.0,0.2,-0.1,1374301256,2022052370,472447975,10000,10000,expanded_welch,Expanded Welch,1.0,0.9855,0.054995254980597784,0.9864,0.943,420.85497380928535
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,0.5,0.22499999999999998,-0.07499999999999998,143163305,548513255,2213227750,10000,10000,normal_wald,Normal Wald,1.0,0.5777,0.04672165014618619,0.5656,0.9463,
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,0.5,0.22499999999999998,-0.07499999999999998,143163305,548513255,2213227750,10000,10000,simple_welch,Simple Welch,1.0,0.5768,0.04704721350143977,0.5657,0.9468,972.7614115008869
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,0.5,0.22499999999999998,-0.07499999999999998,143163305,548513255,2213227750,10000,10000,expanded_welch,Expanded Welch,1.0,0.5736,0.048042358151894636,0.5658,0.9477,222.5395653584959
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,1.0,0.3,-0.15,1689915714,2081390765,48507577,10000,10000,normal_wald,Normal Wald,1.0,0.9818,0.04714242748427285,0.9804,0.9423,
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,1.0,0.3,-0.15,1689915714,2081390765,48507577,10000,10000,simple_welch,Simple Welch,1.0,0.9818,0.04747566635317603,0.9804,0.9426,1035.6280746475718
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,1.0,0.3,-0.15,1689915714,2081390765,48507577,10000,10000,expanded_welch,Expanded Welch,1.0,0.9816,0.04854025581143544,0.9804,0.9434,250.16924714703327
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,0.5,0.15000000000000002,-0.05000000000000002,2660867632,1586249407,4207791793,10000,10000,normal_wald,Normal Wald,1.0,0.4328,0.0454006077979496,0.4164,0.9424,
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,0.5,0.15000000000000002,-0.05000000000000002,2660867632,1586249407,4207791793,10000,10000,simple_welch,Simple Welch,1.0,0.4316,0.045626195158329164,0.4164,0.9425,1184.5730964575441
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,0.5,0.15000000000000002,-0.05000000000000002,2660867632,1586249407,4207791793,10000,10000,expanded_welch,Expanded Welch,1.0,0.4285,0.04686184289514459,0.4171,0.9435,222.18783183396306
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,1.0,0.2,-0.1,3737977648,552782001,927026761,10000,10000,normal_wald,Normal Wald,1.0,0.9039,0.04583458938056208,0.8977,0.9416,
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,1.0,0.2,-0.1,3737977648,552782001,927026761,10000,10000,simple_welch,Simple Welch,1.0,0.9035,0.04606892447315055,0.8977,0.9417,1148.5390179324238
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,1.0,0.2,-0.1,3737977648,552782001,927026761,10000,10000,expanded_welch,Expanded Welch,1.0,0.9017,0.047441059736392475,0.8988,0.9425,273.17764482683094
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3219640824,1707438072,3584051272,10000,10000,normal_wald,Normal Wald,1.0,0.1418,0.01638531992124628,0.0752,0.8848,
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3219640824,1707438072,3584051272,10000,10000,simple_welch,Simple Welch,1.0,0.1378,0.01845851853359566,0.0755,0.8895,91.90393816416089
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3219640824,1707438072,3584051272,10000,10000,expanded_welch,Expanded Welch,1.0,0.1232,0.022956081802101527,0.0717,0.8974,28.650359961388745
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,1.0,0.3,-0.15,4134356775,3843397292,57161957,10000,10000,normal_wald,Normal Wald,1.0,0.4368,0.017806782517524242,0.3108,0.8921,
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,1.0,0.3,-0.15,4134356775,3843397292,57161957,10000,10000,simple_welch,Simple Welch,1.0,0.4279,0.01991812550502172,0.3107,0.8966,91.75627599772596
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,1.0,0.3,-0.15,4134356775,3843397292,57161957,10000,10000,expanded_welch,Expanded Welch,1.0,0.4061,0.02509317965194934,0.3112,0.9076,28.533108597726397
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,0.5,0.15000000000000002,-0.05000000000000002,1226046671,3071113219,4188459037,10000,10000,normal_wald,Normal Wald,1.0,0.4176,0.03195057734468424,0.3465,0.9347,
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,0.5,0.15000000000000002,-0.05000000000000002,1226046671,3071113219,4188459037,10000,10000,simple_welch,Simple Welch,1.0,0.4161,0.032263926478327834,0.3465,0.9354,803.1296067703186
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,0.5,0.15000000000000002,-0.05000000000000002,1226046671,3071113219,4188459037,10000,10000,expanded_welch,Expanded Welch,1.0,0.4117,0.033943285803992904,0.3491,0.9372,159.60875767643867
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,1.0,0.2,-0.1,647343562,2517429105,126811174,10000,10000,normal_wald,Normal Wald,1.0,0.8359,0.030748898469441285,0.7786,0.9324,
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,1.0,0.2,-0.1,647343562,2517429105,126811174,10000,10000,simple_welch,Simple Welch,1.0,0.8352,0.031046104484699296,0.7786,0.9333,756.5508039773617
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,1.0,0.2,-0.1,647343562,2517429105,126811174,10000,10000,expanded_welch,Expanded Welch,1.0,0.8315,0.032749600639573995,0.7809,0.9343,183.16999489243713
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,0.5,0.22499999999999998,-0.07499999999999998,2346911200,2106708412,546193014,10000,10000,normal_wald,Normal Wald,1.0,0.6196,0.031918004057700074,0.5501,0.9274,
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,0.5,0.22499999999999998,-0.07499999999999998,2346911200,2106708412,546193014,10000,10000,simple_welch,Simple Welch,1.0,0.6182,0.032311249532672906,0.5499,0.9276,563.1208441117833
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,0.5,0.22499999999999998,-0.07499999999999998,2346911200,2106708412,546193014,10000,10000,expanded_welch,Expanded Welch,1.0,0.6135,0.03354737386727549,0.5501,0.9294,153.76118501039832
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,1.0,0.3,-0.15,295881596,2988724961,1782024326,10000,10000,normal_wald,Normal Wald,1.0,0.9586,0.03535789460065334,0.9458,0.9386,
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,1.0,0.3,-0.15,295881596,2988724961,1782024326,10000,10000,simple_welch,Simple Welch,1.0,0.9581,0.035757989911215066,0.9458,0.9388,658.5846690033195
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,1.0,0.3,-0.15,295881596,2988724961,1782024326,10000,10000,expanded_welch,Expanded Welch,1.0,0.9572,0.037344490470724495,0.9469,0.9396,204.4071159045275
