scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,variant,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.097,927,0.0927,0.08717121992221599,0.09854158515053718,0.004299999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.098,942,0.0942,0.08862961792177163,0.1000820351558695,0.003799999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.099,948,0.0948,0.0892131013003006,0.10069809097929569,0.004200000000000009
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.1,962,0.0962,0.09057483393320491,0.10213528315095348,0.0038000000000000117
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.0,0,0.0,0.0,0.00038399837067659573,0.0
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.001,3,0.0003,0.00010203219941781012,0.0008817357722363795,0.0007000000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.002,3,0.0003,0.00010203219941781012,0.0008817357722363795,0.0017000000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.003,8,0.0008,0.0004054337198968799,0.0015779502533866333,0.0022
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.004,13,0.0013,0.0007599118725796528,0.0022230881023331834,0.0027
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.005,23,0.0023,0.001533154495882851,0.0034490774822886323,0.0027
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.006,30,0.003,0.0021022876940520996,0.004279406686400436,0.003
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.007,40,0.004,0.002939013737731544,0.005441912645979639,0.003
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.008,49,0.0049,0.0037086267628327185,0.006471608423811247,0.0031000000000000003
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.009,55,0.0055,0.004228233256266611,0.007151541132332541,0.0034999999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.01,62,0.0062,0.0048397848118849635,0.007939451978995241,0.0038000000000000004
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.011,69,0.0069,0.005456205431184981,0.008722493761976275,0.0040999999999999995
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.012,75,0.0075,0.00598789788843675,0.009390340506679695,0.0045000000000000005
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.013,85,0.0085,0.006879905952442006,0.01049756444593309,0.004499999999999999
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.014,94,0.0094,0.007688088248246492,0.011488690953061383,0.0046
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.015,103,0.0103,0.008500632273877465,0.012475455730363192,0.004699999999999999
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.016,110,0.011,0.009135269953194405,0.013240280453327305,0.005000000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.017,117,0.0117,0.00977199841537232,0.014003014393430442,0.005300000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.018,122,0.0122,0.010227982913488937,0.014546645896943149,0.005799999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.019,132,0.0132,0.011142645756042856,0.015631215057647876,0.0058
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.02,140,0.014,0.011876744048833453,0.016496502367464198,0.006
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.021,145,0.0145,0.012336538166067392,0.017036324251859584,0.006500000000000001
