n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
300,300,0.056618750119378,0.1173995054902035,0.04980883161596239,0.10986660181040975,-0.0607807553708255,-0.06005777019444736,0.03632243234762902,-1.6733668821821903,-1.6534622356690187,0.09425509329724552,0.09823682575554706,0.142,0.084,0.086,True,499,0.00011945900041610003,0.0007339590229094028,curve_effect_d02_n300,power,True,57,3674827978,-0.01999999999999985,0,0
300,300,0.07899089659924141,0.07435906992920155,0.0721708654918416,0.06722561294530749,0.0046318266700398625,0.004945252546534107,0.03429704633623719,0.13505030796619996,0.14418887556824703,0.8925720986305841,0.8853513251607819,0.904,0.878,0.872,True,499,0.00011683302000164986,0.0008466659346595407,curve_effect_d02_n300,power,True,58,3674827978,-0.01999999999999985,0,1
300,300,0.03353551129362531,0.06267846365958568,0.026736367651665205,0.05552195953598016,-0.029142952365960373,-0.028785591884314954,0.029602282133964056,-0.9844832987563256,-0.9724112402566397,0.3248779392136959,0.3308460022555403,0.494,0.324,0.338,True,499,0.00011962500866502523,0.0007232499774545431,curve_effect_d02_n300,power,True,59,3674827978,-0.01999999999999985,0,1
300,300,0.05774267732436833,0.04024372589893177,0.05092409239546214,0.030800091791562068,0.01749895142543656,0.020124000603900072,0.026823195890517758,0.6523813007540461,0.7502461931098258,0.5141552242417682,0.4531064425217687,0.672,0.498,0.424,True,499,0.0001239590346813202,0.0007404159987345338,curve_effect_d02_n300,power,True,60,3674827978,-0.01999999999999985,0,0
300,300,0.047895632497097385,0.10851724690489173,0.04108633445622445,0.09778612686640997,-0.060621614407794344,-0.05669979241018552,0.035253726299738955,-1.7195803329375492,-1.6083347311460057,0.08550875366217534,0.10776188797341006,0.158,0.078,0.092,True,499,0.00011729099787771702,0.0007483329391106963,curve_effect_d02_n300,power,True,61,3674827978,-0.01999999999999985,0,0
300,300,0.08269928966496298,0.07954311231876038,0.07587647928107799,0.07024326106972012,0.0031561773462026044,0.005633218211357871,0.03468693487701237,0.09099037886723908,0.16240172939267408,0.9275002358951214,0.8709895090596707,0.95,0.93,0.866,True,499,0.00011983397416770458,0.000738459057174623,curve_effect_d02_n300,power,True,62,3674827978,-0.01999999999999985,0,0
300,300,0.07230059823815815,0.10771829811056965,0.06547926599404263,0.10055586494345903,-0.0354176998724115,-0.03507659894941639,0.03825837430919857,-0.9257502576081996,-0.9168345383923652,0.35457578303007364,0.35922935098751996,0.464,0.376,0.378,True,499,0.00011641695164144039,0.0007310829823836684,curve_effect_d02_n300,power,True,63,3674827978,-0.01999999999999985,0,1
300,300,0.07370149249228697,0.08477248926777847,0.06687659646422617,0.07689147934104312,-0.011070996775491504,-0.010014882876816955,0.035254403896453505,-0.3140315975277408,-0.2840746621679348,0.7534970404275756,0.7763531640719087,0.794,0.728,0.744,True,499,0.00011812499724328518,0.0007323329336941242,curve_effect_d02_n300,power,True,64,3674827978,-0.01999999999999985,0,0
300,300,0.06884903271914178,0.08862623296747468,0.062028437827393645,0.07997377019286489,-0.019777200248332905,-0.017945332365471245,0.03395999393564828,-0.5823676024739363,-0.5284256646063114,0.5603190988914843,0.597203928382668,0.648,0.55,0.6,True,499,0.00011520902626216412,0.0007294999668374658,curve_effect_d02_n300,power,True,65,3674827978,-0.01999999999999985,0,1
300,300,0.04874064747185303,0.03778479706105098,0.04193559944116032,0.028553313508524525,0.010955850410802048,0.013382285932635796,0.025519848213788766,0.4293070365866218,0.524387363926606,0.6676997966955367,0.6000091434999042,0.78,0.628,0.55,True,499,0.00011429202277213335,0.0008204170735552907,curve_effect_d02_n300,power,True,66,3674827978,-0.01999999999999985,0,0
