anchor_configuration_id,mi_difference,method,rejection_rate_current_5000,rejection_rate_existing_50000,absolute_difference
C4_C4_s0p05_i0p0001_n500,0.02,simple_welch,0.3466,0.34638,0.00021999999999999797
C4_C4_s0p05_i0p0001_n500,0.05,expanded_welch,0.9238,0.92564,0.0018400000000000638
C4_C4_s0p05_i0p0001_n500,0.05,normal_wald,0.9566,0.95868,0.0020799999999999708
C4_C4_s0p05_i0p0001_n500,0.05,simple_welch,0.9562,0.95824,0.0020399999999999308
C4_C4_s0p1_i0p0001_n100,0.0,expanded_welch,0.0036202735317779565,0.0031777956556717,0.0004424778761062567
C4_C4_s0p1_i0p0001_n100,0.0,normal_wald,0.0576,0.0589858985898589,0.0013858985898589013
C4_C4_s0p1_i0p0001_n100,0.0,simple_welch,0.055,0.0558655865586558,0.0008655865586557968
C4_C4_s0p1_i0p0001_n100,1e-05,expanded_welch,0.004020100502512563,0.0031977796548811,0.0008223208476314634
C4_C4_s0p1_i0p0001_n100,1e-05,normal_wald,0.06,0.0590506291132403,0.0009493708867596984
C4_C4_s0p1_i0p0001_n100,1e-05,simple_welch,0.0574,0.0560100818147266,0.0013899181852733977
C4_C4_s0p1_i0p0001_n100,0.0001,expanded_welch,0.003229061553985873,0.002898667418173,0.000330394135812873
C4_C4_s0p1_i0p0001_n100,0.0001,normal_wald,0.060612122424484896,0.057270308655558,0.0033418137689268934
C4_C4_s0p1_i0p0001_n100,0.0001,simple_welch,0.05781156231246249,0.0548898801784321,0.002921682134030393
C4_C4_s0p1_i0p0001_n100,0.001,expanded_welch,0.002008838891120932,0.0024546789803022,0.00044584008918126814
C4_C4_s0p1_i0p0001_n100,0.001,normal_wald,0.0482,0.0494489008021443,0.0012489008021442996
C4_C4_s0p1_i0p0001_n100,0.001,simple_welch,0.0464,0.046988457922426,0.0005884579224260042
C4_C4_s0p1_i0p0001_n100,0.005,expanded_welch,0.004623115577889447,0.0030797101449275,0.001543405432961947
C4_C4_s0p1_i0p0001_n100,0.005,normal_wald,0.029611844737895156,0.0332859914784661,0.0036741467405709445
C4_C4_s0p1_i0p0001_n100,0.005,simple_welch,0.028011204481792718,0.0312656278130063,0.00325442333121358
C4_C4_s0p1_i0p0001_n100,0.01,expanded_welch,0.006236169784751559,0.0057929036929761,0.0004432660917754582
C4_C4_s0p1_i0p0001_n100,0.01,normal_wald,0.0312,0.0295211808472338,0.001678819152766197
C4_C4_s0p1_i0p0001_n100,0.01,simple_welch,0.0288,0.0278811152446097,0.0009188847553903007
C4_C4_s0p1_i0p0001_n100,0.02,expanded_welch,0.017918260519428228,0.0193877961465749,0.0014695356271466724
C4_C4_s0p1_i0p0001_n100,0.02,normal_wald,0.04,0.0446635730858468,0.004663573085846799
C4_C4_s0p1_i0p0001_n100,0.02,simple_welch,0.0386,0.0420833666693335,0.0034833666693335
C4_C4_s0p1_i0p0001_n100,0.05,expanded_welch,0.16730420777129051,0.1621104758837265,0.0051937318875640015
C4_C4_s0p1_i0p0001_n100,0.05,normal_wald,0.2496,0.2429297171886875,0.006670282811312489
C4_C4_s0p1_i0p0001_n100,0.05,simple_welch,0.2434,0.235069402776111,0.008330597223889014
