configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_dcc10be6ddf63e68,pair_b8ddf6ad51369924,8x8,8,8,uniform,,,additive,first,0.0,0.001,0.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,2,2,20000,570192946578170722
config_dccacc3c7014d2b3,pair_7939cc6de22bf024,3x3,3,3,different_skew,,,additive,first,0.02,0.12000000000000001,0.01999999999999983,0.12000000000000004,0.1000000000000002,0.1000000000000002,1000,1000,20000,15008851992410944453
config_dcdba43008747e7a,pair_bf6051767b0f0354,2x2,2,2,uniform,,,additive,first,0.001,0.002,0.0009999999999999593,0.0020000000000000018,0.0010000000000000425,0.0010000000000000425,100,100,20000,1434322619058146015
config_dd45f93255160b59,pair_ecd9f258612a6f3f,3x3,3,3,different_skew,,,additive,rare,0.0001,0.0002,0.0001000000000000523,0.00020000000000009442,0.00010000000000004211,0.00010000000000004211,1000,1000,20000,15684137031143635752
config_dd5505657519953a,pair_e8e59865e2e619f9,2x2,2,2,different_skew,,,additive,first,0.022,0.02,0.021999999999999936,0.01999999999999995,-0.001999999999999988,0.001999999999999988,500,500,20000,18309630528184272854
config_dd5a9bf3ebeb24e7,pair_057b57da58f311af,8x8,8,8,same_skew,,,additive,first,0.04,0.02,0.03999999999999959,0.019999999999999997,-0.019999999999999594,0.019999999999999594,50,250,20000,7769714904787631098
config_dd5bfb0923a2ff3a,pair_58fa65811ebb9c97,2x2,2,2,different_skew,,,additive,first,0.0,0.001,0.0,0.0010000000000000668,0.0010000000000000668,0.0010000000000000668,20,20,20000,8474495781046586753
config_ddaeff2fd8b8334e,pair_4d27465cf0425ea3,5x5,5,5,uniform,,,additive,first,0.02,0.03,0.019999999999999993,0.029999999999999794,0.0099999999999998,0.0099999999999998,50,500,20000,6712642899376240700
config_ddc91d1f8f69ff73,pair_614cf0a71e0db548,8x8,8,8,different_skew,,,additive,spread,0.0001,0.0006000000000000001,0.00010000000000019871,0.0006000000000000694,0.0004999999999998708,0.0004999999999998708,20,20,20000,13111154917793053490
config_ddd533c3e48e3985,pair_9cd574c5fcbc36a6,5x5,5,5,uniform,,,loglinear,first,0.02,0.025,0.02000000000000002,0.024999999999998992,0.0049999999999989705,0.0049999999999989705,100,100,20000,15856035983154482354
config_ddde44dfa5928b36,pair_843b32122b86c600,2x2,2,2,uniform,,,additive,first,0.02,0.03,0.01999999999999985,0.030000000000000054,0.010000000000000203,0.010000000000000203,50,100,20000,2263567183594440202
config_dddf20100d2530c7,pair_110f5407fadec662,5x5,5,5,different_skew,,,additive,first,0.021,0.02,0.021000000000000255,0.019999999999999872,-0.0010000000000003825,0.0010000000000003825,50,500,20000,7825538317097421916
config_de0b1b2f7c5b1ade,pair_d7217457e76b4c17,5x5,5,5,different_skew,,,additive,first,0.04,0.02,0.03999999999999985,0.019999999999999872,-0.019999999999999976,0.019999999999999976,50,100,20000,16675066783251382975
config_de240e56b16b86ef,pair_27fac269a4a8c784,3x3,3,3,different_skew,,,additive,first,0.025,0.02,0.024999999999999897,0.019999999999999858,-0.005000000000000039,0.005000000000000039,500,500,20000,18280678475436249105
config_de2af536dd4e4930,pair_77d4726f9e436b7f,3x3,3,3,same_skew,,,additive,first,0.025,0.02,0.025000000000000328,0.019999999999999858,-0.005000000000000469,0.005000000000000469,50,250,20000,4549928272723098067
config_de4acc537ea1ade1,pair_9a5cfbebc58ee8fe,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,2e-05,9.99999999992635e-06,1.999999999993833e-05,1.0000000000011981e-05,1.0000000000011981e-05,100,100,20000,5833287407352327512
config_de6f84abb2cdee65,pair_0fe5722ea6956997,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,1.0000000000155094e-05,0.000209999999999831,0.00019999999999967591,0.00019999999999967591,1,1,20000,4228785723937269735
config_dec02795464e1dcf,pair_c9ede15ccdafd9d0,5x5,5,5,uniform,,,additive,first,0.021,0.02,0.02100000000000002,0.019999999999999993,-0.0010000000000000252,0.0010000000000000252,250,50,20000,12377378400574297907
config_def0ba32bc386b94,pair_552332581237c482,3x3,3,3,different_skew,,,additive,first,0.001,0.021,0.0010000000000000694,0.020999999999999974,0.019999999999999903,0.019999999999999903,20,20,20000,2139543389595784100
config_def2403ee4def80c,pair_9f1671945034e087,2x2,2,2,same_skew,,,additive,first,0.04,0.02,0.039999999999999994,0.01999999999999995,-0.020000000000000046,0.020000000000000046,250,50,20000,4318941853359295343
config_def643db5286c92e,pair_44334a4676b6d518,8x8,8,8,different_skew,,,additive,first,0.022,0.02,0.021999999999999915,0.019999999999999997,-0.0019999999999999185,0.0019999999999999185,100,50,20000,6297550712456150513
config_df22d5af9a104cc6,pair_ea0dbafd7d45eaab,3x3,3,3,different_skew,,,additive,first,0.001,0.002,0.0010000000000000694,0.0020000000000000113,0.000999999999999942,0.000999999999999942,20,20,20000,8612003550849540717
config_df2386b657c0b987,pair_57c0709ba92e2e9a,8x8,8,8,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,250,250,20000,8310450194135808698
config_df3898da9591e460,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,50,100,20000,11985335526492056254
config_df52ef6e9ac8781c,pair_e5473ca1ddb4659d,3x3,3,3,different_skew,,,additive,first,0.021,0.02,0.02099999999999997,0.019999999999999858,-0.001000000000000112,0.001000000000000112,50,500,20000,7273994473383124036
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,2,2,different_skew,,,additive,first,0.02,0.021,0.019999999999999907,0.021000000000000026,0.0010000000000001188,0.0010000000000001188,250,250,20000,6466025424409385786
config_df79cd0b37be738b,pair_d7217457e76b4c17,5x5,5,5,different_skew,,,additive,first,0.04,0.02,0.03999999999999985,0.019999999999999872,-0.019999999999999976,0.019999999999999976,50,250,20000,4009423716798321176
config_df84e94566d45679,pair_c6d13f7ebf1a5166,2x2,2,2,same_skew,,,additive,first,0.02,0.022,0.01999999999999995,0.021999999999999957,0.0020000000000000087,0.0020000000000000087,50,250,20000,12302221706844464227
config_df85ae0b8756f4a6,pair_a93ba6dab176a342,3x5,3,5,different_skew,,,additive,first,0.02,0.03,0.019999999999999813,0.030000000000000172,0.01000000000000036,0.01000000000000036,1000,1000,20000,6405767882785059143
config_df9b9187e9b569fa,pair_4f6fbf9e178d718f,8x8,8,8,different_skew,,,additive,first,0.021,0.02,0.021000000000000327,0.019999999999999997,-0.0010000000000003305,0.0010000000000003305,250,50,20000,18397366366271376781
config_df9de835ccd9f9b7,pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,50,50,20000,5568198333453970227
config_dfa80ff1652b72af,pair_86dc09f24e35e3ec,8x8,8,8,different_skew,,,additive,first,0.0001,0.0021,9.999999999998935e-05,0.002100000000000006,0.0020000000000000165,0.0020000000000000165,100,100,20000,13205849063532075404
config_dfb4f3521db757c1,pair_49b9adb103eaae7a,2x2,2,2,uniform,,,additive,first,0.0001,0.0101,9.999999999994562e-05,0.010099999999999998,0.010000000000000052,0.010000000000000052,20,20,20000,13202977723813529581
config_dfc3507d22c1d376,pair_4c334422f578b90a,3x3,3,3,same_skew,,,additive,first,0.02,0.03,0.019999999999999858,0.029999999999999954,0.010000000000000096,0.010000000000000096,2,2,20000,6722259784336956411
config_dfe967a18819a65c,pair_a2f648499f8a9499,2x2,2,2,uniform,,,additive,first,0.021,0.02,0.02099999999999988,0.01999999999999985,-0.0010000000000000286,0.0010000000000000286,50,500,20000,9836281327384981851
config_e005ea8a05c1ddad,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,20,20,20000,698277669721847142
config_e015bf5460d0e3e0,pair_843b32122b86c600,2x2,2,2,uniform,,,additive,first,0.02,0.03,0.01999999999999985,0.030000000000000054,0.010000000000000203,0.010000000000000203,50,500,20000,15224980279967402855
config_e018bfdc63f2eda6,pair_545fbfbf1742477c,3x5,3,5,same_skew,,,additive,first,0.02,0.02,0.01999999999999993,0.01999999999999993,0.0,0.0,20,20,20000,8397798130312373328
config_e033a7726cfb431c,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,50,100,20000,788620926279241276
config_e07dc8c33c9e1cb9,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,50,250,20000,16088707703038891499
config_e0a12c295f371398,pair_387604fbc8c5493e,3x3,3,3,uniform,,,additive,first,0.02,0.021,0.01999999999999999,0.021000000000000067,0.0010000000000000772,0.0010000000000000772,500,50,20000,6638110447131575545
config_e0c9e25a493ee1f8,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,20,20,20000,2304834904266206700
config_e0cadd643a80ded5,pair_745f668b84e4a93c,8x8,8,8,uniform,,,additive,first,0.022,0.02,0.02199999999999993,0.019999999999999997,-0.0019999999999999324,0.0019999999999999324,250,50,20000,10926068745194964098
config_e0e8d13b313e33d5,pair_aae023b484291974,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,2e-05,1.0000000000155094e-05,1.9999999999887885e-05,9.99999999973279e-06,9.99999999973279e-06,20,20,20000,2545307574411536207
config_e0eedaa17a7bac0b,pair_dc088329505f2a4c,2x2,2,2,same_skew,,,additive,first,0.022,0.02,0.021999999999999957,0.01999999999999995,-0.0020000000000000087,0.0020000000000000087,50,250,20000,12607809855806029101
config_e10a47c134c709a9,pair_78ae30007a2e1c1e,8x8,8,8,uniform,,,additive,first,0.02,0.025,0.019999999999999997,0.025,0.0050000000000000044,0.0050000000000000044,5,5,20000,9354390588783018881
config_e12d1efb51b7fc5f,pair_fe9fdec5f8aaeffd,8x8,8,8,different_skew,,,additive,first,0.02,0.022,0.020000000000000108,0.022000000000000023,0.001999999999999915,0.001999999999999915,50,50,20000,3416336376314681870
config_e13079e6ab32f3c7,pair_5ed71e100ef0ca9d,8x8,8,8,same_skew,,,additive,first,0.021,0.02,0.02100000000000014,0.019999999999999997,-0.0010000000000001431,0.0010000000000001431,50,250,20000,12581389582581940323
config_e13cbe0856171ec7,pair_ccfbca6fc83cb15d,3x3,3,3,different_skew,,,additive,first,0.02,0.03,0.01999999999999983,0.029999999999999954,0.010000000000000123,0.010000000000000123,50,100,20000,8197145325105654589
config_e142af3d1ff0b743,pair_ab54a9a79927cb3d,5x5,5,5,different_skew,,,additive,first,0.0001,0.0001,0.00010000000000014209,0.00010000000000007877,-6.331740687315346e-17,6.331740687315346e-17,50000,50000,20000,16415678265091472855
config_e157260564cc73a2,pair_387604fbc8c5493e,3x3,3,3,uniform,,,additive,first,0.02,0.021,0.01999999999999999,0.021000000000000067,0.0010000000000000772,0.0010000000000000772,20,20,20000,2644388566342548588
config_e1681896a845e947,pair_d1eeee155496314e,8x8,8,8,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.999999999999965e-06,1.000000000000299e-05,3.025601687592361e-18,3.025601687592361e-18,1000,1000,20000,352460818447897003
config_e17a633f1cb2b498,pair_f92afa0319e6f637,2x2,2,2,uniform,,,additive,first,0.02,0.04,0.01999999999999985,0.04000000000000002,0.02000000000000017,0.02000000000000017,100,50,20000,1137515337774878933
config_e1f7e45d3df28e01,pair_87930aac7c06ba2c,5x5,5,5,uniform,,,loglinear,first,0.0001,0.0021,9.999999999950543e-05,0.0021000000000001035,0.002000000000000598,0.002000000000000598,1000,1000,20000,16024253326946830122
config_e20823fd5956af28,pair_39c072a2c9239b5b,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0006000000000000001,0.00010000000000001779,0.0005999999999999908,0.000499999999999973,0.000499999999999973,20,20,20000,9773640610039151436
config_e2367797eff76ef4,pair_d87a950c6b080de1,8x8,8,8,uniform,,,additive,first,0.02,0.021,0.019999999999999997,0.020999999999999998,0.0010000000000000009,0.0010000000000000009,5,5,20000,17357928397654262212
config_e23a960973ea94d9,pair_12b0723303744010,3x3,3,3,uniform,,,additive,first,0.001,0.003,0.001000000000000027,0.0030000000000000027,0.0019999999999999758,0.0019999999999999758,1000,1000,20000,1990206210228136599
config_e23c8912225ff889,pair_554e48fe92477a28,8x8,8,8,same_skew,,,additive,first,0.0001,0.0011,0.00010000000000011325,0.0011000000000000484,0.0009999999999999352,0.0009999999999999352,20,20,20000,9286707609411672153
config_e23e1df3ca2f4011,pair_b02a3d46d9460b5c,8x8,8,8,different_skew,,,additive,first,0.02,0.04,0.020000000000000108,0.03999999999999959,0.019999999999999483,0.019999999999999483,5,5,20000,7507579079399425327
