configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.01,simple_welch,normal_wald,9927,60,0,13,-0.0013,0.0003603387078825141,-0.0020062638674497274,-0.0005937361325502724
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.05,simple_welch,normal_wald,9950,50,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.1,simple_welch,normal_wald,9952,47,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.01,expanded_welch,simple_welch,4393,65,8,5534,-0.5526,0.004988568189496675,-0.5623775936514135,-0.5428224063485865
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.05,expanded_welch,simple_welch,4615,50,0,5335,-0.5335,0.004989014334154858,-0.5432784680949435,-0.5237215319050564
allocation_reversal_8x8_ultra_b0.2_e0_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,3334755985780463619,0.1,expanded_welch,simple_welch,4619,47,1,5333,-0.5332,0.004991219012097412,-0.5429827892637109,-0.5234172107362891
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.01,expanded_welch,normal_wald,4557,93,0,5350,-0.535,0.004987984362325114,-0.5447764493501572,-0.5252235506498428
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.05,expanded_welch,normal_wald,4735,71,0,5194,-0.5194,0.004996484812950861,-0.5291931102333837,-0.5096068897666163
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.1,expanded_welch,normal_wald,4742,66,0,5192,-0.5192,0.004996562074392384,-0.5289932616658091,-0.5094067383341909
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.01,simple_welch,normal_wald,9888,93,0,19,-0.0019,0.0004354973774853066,-0.002753574859871201,-0.001046425140128799
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.05,simple_welch,normal_wald,9928,71,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.1,simple_welch,normal_wald,9934,66,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.01,expanded_welch,simple_welch,4542,97,15,5346,-0.5331,0.005019258739677561,-0.5429377471297681,-0.523262252870232
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.05,expanded_welch,simple_welch,4734,71,1,5194,-0.5193,0.004998524734854524,-0.5290971084803149,-0.5095028915196851
allocation_reversal_8x8_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,1320357200521357427,0.1,expanded_welch,simple_welch,4742,66,0,5192,-0.5192,0.004996562074392384,-0.5289932616658091,-0.5094067383341909
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.01,expanded_welch,normal_wald,5120,171,0,4709,-0.4709,0.004991774311913361,-0.4806838776513502,-0.4611161223486498
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.05,expanded_welch,normal_wald,5265,104,0,4631,-0.4631,0.00498661464648746,-0.47287376470711545,-0.45332623529288457
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.1,expanded_welch,normal_wald,5307,63,0,4630,-0.463,0.004986540540159667,-0.472773619458713,-0.45322638054128705
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.01,simple_welch,normal_wald,9758,171,0,71,-0.0071,0.0008396603497547655,-0.00874573428551934,-0.00545426571448066
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.05,simple_welch,normal_wald,9888,104,0,8,-0.0008,0.0002827436902911185,-0.0013541776329705924,-0.00024582236702940777
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.1,simple_welch,normal_wald,9937,63,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.01,expanded_welch,simple_welch,5068,190,52,4690,-0.4638,0.005090338609043162,-0.4737770636737246,-0.4538229363262754
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.05,expanded_welch,simple_welch,5257,104,8,4631,-0.4623,0.005002036888838759,-0.47210399230212396,-0.452496007697876
allocation_reversal_8x8_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,7217234196890661134,0.1,expanded_welch,simple_welch,5307,63,0,4630,-0.463,0.004986540540159667,-0.472773619458713,-0.45322638054128705
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.01,expanded_welch,normal_wald,4510,1,0,5489,-0.5489,0.004976279266232307,-0.5586535073618154,-0.5391464926381847
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.05,expanded_welch,normal_wald,4544,0,0,5456,-0.5456,0.004979411958690045,-0.5553596474390324,-0.5358403525609675
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.1,expanded_welch,normal_wald,4544,0,0,5456,-0.5456,0.004979411958690045,-0.5553596474390324,-0.5358403525609675
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.01,simple_welch,normal_wald,9997,1,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.05,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.1,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.01,expanded_welch,simple_welch,4509,2,1,5488,-0.5487,0.004978484662118896,-0.558457829937753,-0.538942170062247
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.05,expanded_welch,simple_welch,4544,0,0,5456,-0.5456,0.004979411958690045,-0.5553596474390324,-0.5358403525609675
allocation_reversal_8x8_ultra_b0.2_e0_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,13780594906172481410,0.1,expanded_welch,simple_welch,4544,0,0,5456,-0.5456,0.004979411958690045,-0.5553596474390324,-0.5358403525609675
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.01,expanded_welch,normal_wald,4836,9,0,5155,-0.5155,0.00499784682111054,-0.5252957797693766,-0.5057042202306233
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.05,expanded_welch,normal_wald,4870,0,0,5130,-0.513,0.0049985596485243615,-0.5227971769111077,-0.5032028230888923
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.1,expanded_welch,normal_wald,4870,0,0,5130,-0.513,0.0049985596485243615,-0.5227971769111077,-0.5032028230888923
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.01,simple_welch,normal_wald,9986,9,0,5,-0.0005,0.0002235620674439203,-0.0009381816521900838,-6.181834780991623e-05
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.05,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.1,simple_welch,normal_wald,10000,0,0,0,0.0,0.0,0.0,0.0
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.01,expanded_welch,simple_welch,4831,9,5,5155,-0.515,0.005007994409022446,-0.524815669041684,-0.505184330958316
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.05,expanded_welch,simple_welch,4870,0,0,5130,-0.513,0.0049985596485243615,-0.5227971769111077,-0.5032028230888923
allocation_reversal_8x8_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.1,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.2309043973743725,0.0461808794748745,0.06927131921231176,0.04618087947487472,0.06927131921228993,0.023090439737415216,False,10000,5613787177504496510,0.1,expanded_welch,simple_welch,4870,0,0,5130,-0.513,0.0049985596485243615,-0.5227971769111077,-0.5032028230888923
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.01,expanded_welch,normal_wald,5274,38,0,4688,-0.4688,0.004990505637172597,-0.4785813910488583,-0.4590186089511417
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.05,expanded_welch,normal_wald,5325,4,0,4671,-0.4671,0.004989413635372646,-0.4768792507253304,-0.45732074927466965
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.1,expanded_welch,normal_wald,5329,1,0,4670,-0.467,0.004989347588506526,-0.47677912127347283,-0.4572208787265272
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.01,simple_welch,normal_wald,9925,38,0,37,-0.0037,0.0006071802588907834,-0.004890073307425935,-0.002509926692574065
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.05,simple_welch,normal_wald,9994,4,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.1,simple_welch,normal_wald,9998,1,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.01,expanded_welch,simple_welch,5240,41,34,4685,-0.4651,0.005055764539167894,-0.4750092984967691,-0.45519070150323093
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.05,expanded_welch,simple_welch,5324,5,1,4670,-0.4669,0.0049912854349385095,-0.4766829194524795,-0.4571170805475205
allocation_reversal_8x8_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_8x8_ultra_b0.2_e0.4,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.2309043973743725,0.0461808794748745,0.13854263842462353,0.04618087947487472,0.13854263842462355,0.09236175894974884,False,10000,10213025249455698222,0.1,expanded_welch,simple_welch,5328,1,1,4670,-0.4669,0.0049912854349385095,-0.4766829194524795,-0.4571170805475205
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.01,expanded_welch,normal_wald,2882,1623,0,5495,-0.5495,0.004975685957239917,-0.5592523444761902,-0.5397476555238098
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.05,expanded_welch,normal_wald,3276,1509,0,5215,-0.5215,0.0049956251487739455,-0.5312914252915969,-0.511708574708403
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.1,expanded_welch,normal_wald,3367,1403,0,5230,-0.523,0.004994956952717005,-0.5327901156273254,-0.5132098843726747
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.01,simple_welch,normal_wald,8275,1623,0,102,-0.0102,0.0010048367875913828,-0.01216948010367911,-0.008230519896320891
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.05,simple_welch,normal_wald,8454,1509,0,37,-0.0037,0.0006071802588907834,-0.004890073307425935,-0.002509926692574065
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.1,simple_welch,normal_wald,8596,1403,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_8x8_ultra_b0.2_e0_np40_nq20,allocation_reversal_8x8_ultra_b0.2_e0,allocation_reversal,8x8,8,8,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.2309043973743725,0.0461808794748745,0.0461808794748745,0.04618087947487472,0.04618087947487449,2.2898349882893854e-16,False,10000,2575850707281376225,0.01,expanded_welch,simple_welch,2835,1678,47,5440,-0.5393,0.0050782014348567635,-0.5492532748123192,-0.5293467251876808
