configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed
allocation_reversal_2x2_strong_b0.2_e0_np200_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,2218051108088108682
allocation_reversal_2x2_strong_b0.2_e0.1_np200_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,12273609728516458980
allocation_reversal_2x2_strong_b0.2_e0.4_np200_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,6322086474922456516
allocation_reversal_2x2_strong_b0.2_e0_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,15725451201332295633
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680
allocation_reversal_2x2_strong_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,6191455206013950257
allocation_reversal_2x2_strong_b0.2_e0_np20_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3244822245353414775
allocation_reversal_2x2_strong_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,5032474581371779953
allocation_reversal_2x2_strong_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,9788453656423951942
allocation_reversal_2x2_strong_b0.2_e0_np50_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,5808104680436317909
allocation_reversal_2x2_strong_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,16476692019104292849
allocation_reversal_2x2_strong_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,13431502144780203753
allocation_reversal_2x2_strong_b0.2_e0_np100_nq20,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,4948372086636687037
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,990284462351824569
allocation_reversal_2x2_strong_b0.2_e0.4_np100_nq20,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,6959090275603782723
allocation_reversal_2x2_strong_b0.2_e0_np200_nq20,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,16357059403729294737
allocation_reversal_2x2_strong_b0.2_e0.1_np200_nq20,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,17003141219816184013
allocation_reversal_2x2_strong_b0.2_e0.4_np200_nq20,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,11289459674336511101
allocation_reversal_2x2_strong_b0.2_e0_np40_nq20,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,2423839813643696690
allocation_reversal_2x2_strong_b0.2_e0.1_np40_nq20,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4818596946469626721
allocation_reversal_2x2_strong_b0.2_e0.4_np40_nq20,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,15359644925383126966
allocation_reversal_2x2_strong_b0.2_e0_np100_nq50,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,17108851790712386927
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq50,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,10205519604517690968
allocation_reversal_2x2_strong_b0.2_e0.4_np100_nq50,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,10112380475149477298
allocation_reversal_2x2_strong_b0.2_e0_np250_nq50,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,5442199061629824272
allocation_reversal_2x2_strong_b0.2_e0.1_np250_nq50,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,9795155990792182462
allocation_reversal_2x2_strong_b0.2_e0.4_np250_nq50,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,11244162045699730363
allocation_reversal_2x2_strong_b0.2_e0_np500_nq50,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,497335370544113289
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq50,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,14859902791720019207
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq50,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,10466579835045951476
allocation_reversal_2x2_strong_b0.2_e0_np10_nq5,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,14780184714603683398
allocation_reversal_2x2_strong_b0.2_e0.1_np10_nq5,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,10453327228834085310
allocation_reversal_2x2_strong_b0.2_e0.4_np10_nq5,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,849865256007262464
allocation_reversal_2x2_strong_b0.2_e0_np25_nq5,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,11849756671261662141
allocation_reversal_2x2_strong_b0.2_e0.1_np25_nq5,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,5646319104201676925
allocation_reversal_2x2_strong_b0.2_e0.4_np25_nq5,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,11166036339348674683
allocation_reversal_2x2_strong_b0.2_e0_np50_nq5,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,314525667496722339
allocation_reversal_2x2_strong_b0.2_e0.1_np50_nq5,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,15615919976562733906
allocation_reversal_2x2_strong_b0.2_e0.4_np50_nq5,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5620627848524213991
allocation_reversal_2x2_ultra_b0.2_e0_np1000_nq100,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,16452316747295132007
allocation_reversal_2x2_ultra_b0.2_e0.1_np1000_nq100,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,1278555582715168360
allocation_reversal_2x2_ultra_b0.2_e0.4_np1000_nq100,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,7122578052554251205
allocation_reversal_2x2_ultra_b0.2_e0_np200_nq100,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,18255983271696752208
allocation_reversal_2x2_ultra_b0.2_e0.1_np200_nq100,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15331681439886874679
allocation_reversal_2x2_ultra_b0.2_e0.4_np200_nq100,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,15747618034530066779
allocation_reversal_2x2_ultra_b0.2_e0_np500_nq100,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,4211336876386759562
allocation_reversal_2x2_ultra_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,1425366588254136887
allocation_reversal_2x2_ultra_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,7052467792699771751
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,11930844577975503077
allocation_reversal_2x2_ultra_b0.2_e0_np200_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,12437266995353992452
allocation_reversal_2x2_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,1679435555807165914
allocation_reversal_2x2_ultra_b0.2_e0.4_np200_nq20,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,12146547664610898302
allocation_reversal_2x2_ultra_b0.2_e0_np40_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,17540210819928332202
allocation_reversal_2x2_ultra_b0.2_e0.1_np40_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15623283732416939718
allocation_reversal_2x2_ultra_b0.2_e0.4_np40_nq20,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,40,20,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10048153516889664336
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq50,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,843206673586069153
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq50,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,809362075571150215
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq50,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,50,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,5875827149300632725
allocation_reversal_2x2_ultra_b0.2_e0_np250_nq50,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,12865669581043870601
allocation_reversal_2x2_ultra_b0.2_e0.1_np250_nq50,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,16363366490042917549
allocation_reversal_2x2_ultra_b0.2_e0.4_np250_nq50,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,250,50,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,5349972631109525362
allocation_reversal_2x2_ultra_b0.2_e0_np500_nq50,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,700344232806495522
allocation_reversal_2x2_ultra_b0.2_e0.1_np500_nq50,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,10401418888978742338
