scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,correction,valid_replicates,mean_delta_error,mean_standard_error,standardized_mean_bias,empirical_delta_sd,sd_to_mean_se_ratio
random_8x8_d0,well_sampled,Well sampled,variant_1,8,8,6400,6400,0.03,45.56267284394572,1.0,1750147877,10000,jackknife,10000,-8.630739090557497e-05,0.004526714791118525,-0.019066231226873676,0.004409632215402322,0.9741351993401659
random_8x8_d1,moderate,Moderate,variant_1,8,8,3200,6400,0.07,9.115642613100311,2.0,2573033114,10000,analytic,10000,4.126720198705575e-06,0.00831426306204972,0.0004963422696524846,0.008269037363735764,0.994560468200677
random_8x8_d1,moderate,Moderate,variant_1,8,8,3200,6400,0.07,9.115642613100311,2.0,2573033114,10000,jackknife,10000,-6.493091370238134e-05,0.00831426306204972,-0.007809581344467814,0.008266810004502535,0.9942925720303722
random_8x8_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,8,8,1600,6400,0.15,0.3569012361745086,4.0,3365840453,10000,analytic,10000,0.0003748502541796899,0.014556915993913722,0.025750664106079586,0.014524932622993722,0.9978028745282742
random_8x8_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,8,8,1600,6400,0.15,0.3569012361745086,4.0,3365840453,10000,jackknife,10000,-0.0002955361369603263,0.014556915993913722,-0.020302111867918356,0.014565869463018225,1.0006150663442892
random_8x8_d3,well_sampled,Well sampled,variant_2,8,8,12800,12800,0.03,0.0032412722657528,1.0,1846097765,10000,analytic,10000,7.566724666382101e-05,0.00308007009752591,0.0245667287652321,0.0030615569673903497,0.9939893802577964
random_8x8_d3,well_sampled,Well sampled,variant_2,8,8,12800,12800,0.03,0.0032412722657528,1.0,1846097765,10000,jackknife,10000,-8.296380798452568e-05,0.00308007009752591,-0.026935688266045307,0.0030662953537003174,0.9955277823590258
random_8x8_d4,moderate,Moderate,variant_2,8,8,1280,2560,0.07,0.0876381586867269,2.0,3109946988,10000,analytic,10000,0.00019585843681245508,0.013827837569397396,0.014164068375080746,0.01344938354331403,0.9726310043646355
random_8x8_d4,moderate,Moderate,variant_2,8,8,1280,2560,0.07,0.0876381586867269,2.0,3109946988,10000,jackknife,10000,-0.000535103827241905,0.013827837569397396,-0.03869757831305103,0.01347723371977761,0.974645070289536
random_8x8_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,8,8,640,2560,0.15,0.0698128715803017,4.0,2068722249,10000,analytic,10000,0.002088241591155403,0.02396568963738499,0.08713463383494192,0.02436522458480795,1.016671122486695
random_8x8_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,8,8,640,2560,0.15,0.0698128715803017,4.0,2068722249,10000,jackknife,10000,0.0004520425821137959,0.02396568963738499,0.018862072777936566,0.024900144537959797,1.0389913628488752
stress_8x8_d6,highly_sparse,Highly skewed and sparse,variant_1,8,8,108738,108738,0.1,1.3838836135842951,1.0,21702597,10000,analytic,10000,1.670542663544736e-05,0.0018609294853723813,0.008976926190249774,0.0018323351850613808,0.9846343988121191
stress_8x8_d6,highly_sparse,Highly skewed and sparse,variant_1,8,8,108738,108738,0.1,1.3838836135842951,1.0,21702597,10000,jackknife,10000,1.7956196993610974e-05,0.0018609294853723813,0.00964904749736815,0.0018323652111966583,0.9846505338325556
stress_8x8_d7,highly_sparse,Highly skewed and sparse,variant_2,8,8,269783,1079132,0.15,1.8632977791574223,4.0,1343127677,10000,analytic,10000,-5.962546215335729e-06,0.0011357803445741078,-0.005249735341714819,0.0011335628948967377,0.998047642144924
stress_8x8_d7,highly_sparse,Highly skewed and sparse,variant_2,8,8,269783,1079132,0.15,1.8632977791574223,4.0,1343127677,10000,jackknife,10000,-6.8860668747220184e-06,0.0011357803445741078,-0.0060628508915640195,0.0011335574923827536,0.9980428854910429
stress_8x8_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,8,8,9772,9772,0.1,0.5595218916574979,1.0,2042935543,10000,analytic,10000,6.477904636849731e-05,0.0061117513158133125,0.010599097217992242,0.0061140736052060825,1.0003799711854704
stress_8x8_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,8,8,9772,9772,0.1,0.5595218916574979,1.0,2042935543,10000,jackknife,10000,2.1782425509242386e-05,0.0061117513158133125,0.0035640235316648713,0.006119871745749415,1.0013286584346277
stress_8x8_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,8,8,11128,44512,0.15,0.3276094329315359,4.0,2764314100,10000,analytic,10000,-8.587581206254371e-06,0.00518229784485684,-0.0016570991215368097,0.005226563277123634,1.0085416611688434
stress_8x8_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,8,8,11128,44512,0.15,0.3276094329315359,4.0,2764314100,10000,jackknife,10000,-1.6747306737245183e-05,0.00518229784485684,-0.0032316372463744073,0.005228708885402702,1.008955687599454
adversarial_8x8_d10,widespread_sparse,Widespread sparsity,variant_1,8,8,472,472,0.03,0.0001385773974067,1.0,1751885221,10000,analytic,10000,0.013051842312849766,0.0218010994628974,0.5986781691933604,0.020427551870729387,0.9369964072451663
adversarial_8x8_d10,widespread_sparse,Widespread sparsity,variant_1,8,8,472,472,0.03,0.0001385773974067,1.0,1751885221,10000,jackknife,10000,0.0021918938201429695,0.0218010994628974,0.10054051741166928,0.022006630107447096,1.009427535748804
adversarial_8x8_d11,widespread_sparse,Widespread sparsity,variant_2,8,8,409,409,0.03,0.0021295670248632,1.0,3717085229,10000,analytic,10000,0.0014806460531911147,0.02380636886194772,0.06219537560630637,0.021827914649585948,0.9168939108759191
adversarial_8x8_d11,widespread_sparse,Widespread sparsity,variant_2,8,8,409,409,0.03,0.0021295670248632,1.0,3717085229,10000,jackknife,10000,-0.0029110390135395747,0.02380636886194772,-0.12227984160123645,0.02395269597375681,1.0061465531622078
adversarial_8x8_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,8,8,1600,1600,0.07,0.1219526435052377,1.0,4120748214,10000,analytic,10000,-3.227032185164988e-05,0.013733973672700815,-0.0023496711600513687,0.013317203551679651,0.9696540760195586
adversarial_8x8_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,8,8,1600,1600,0.07,0.1219526435052377,1.0,4120748214,10000,jackknife,10000,-0.0009273063750401434,0.013733973672700815,-0.06751916066967285,0.01340703890629301,0.9761951803462637
adversarial_8x8_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,8,8,3200,3200,0.15,0.0014002932737246,1.0,4173217833,10000,analytic,10000,0.001034539181070197,0.012947365214115254,0.07990345247559244,0.013082274212565189,1.0104198032741718
adversarial_8x8_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,8,8,3200,3200,0.15,0.0014002932737246,1.0,4173217833,10000,jackknife,10000,-0.0009739457452218123,0.012947365214115254,-0.0752234704988482,0.01312347996706385,1.0136023623367474
adversarial_8x8_d14,extreme_imbalance,Extreme sample imbalance,variant_1,8,8,1600,16000,0.07,2.4952455118024086,10.0,2625440974,10000,analytic,10000,0.00016293227021020351,0.010130382889851745,0.016083525369354326,0.010008864201222817,0.9880045315216407
adversarial_8x8_d14,extreme_imbalance,Extreme sample imbalance,variant_1,8,8,1600,16000,0.07,2.4952455118024086,10.0,2625440974,10000,jackknife,10000,-0.00046425187180902867,0.010130382889851745,-0.04582767274019816,0.009985470306214416,0.9856952510864623
adversarial_8x8_d15,extreme_imbalance,Extreme sample imbalance,variant_2,8,8,640,12800,0.15,0.0163844956156589,20.0,2552268923,10000,analytic,10000,0.0022148235419147577,0.021320927969567333,0.10388026004665984,0.02184391163774264,1.02452912316583
adversarial_8x8_d15,extreme_imbalance,Extreme sample imbalance,variant_2,8,8,640,12800,0.15,0.0163844956156589,20.0,2552268923,10000,jackknife,10000,-0.0001597950789775595,0.021320927969567333,-0.007494752536364497,0.022445463367430345,1.052743267059864
random_8x12_d0,well_sampled,Well sampled,variant_1,8,12,9600,9600,0.03,42.214084215223274,1.0,456922622,10000,analytic,10000,-1.77981885053837e-05,0.0037467703691800784,-0.004750274703725319,0.0036482882852954127,0.9737154738131931
random_8x12_d0,well_sampled,Well sampled,variant_1,8,12,9600,9600,0.03,42.214084215223274,1.0,456922622,10000,jackknife,10000,-1.768727892166524e-05,0.0037467703691800784,-0.004720673320990265,0.003648141685618529,0.9736763468685345
random_8x12_d1,moderate,Moderate,variant_1,8,12,4800,9600,0.07,4.001920603473893,2.0,3034524824,10000,analytic,10000,-6.176472089729841e-05,0.006749545403614694,-0.00915094531614241,0.00666391860477089,0.9873136939270093
random_8x12_d1,moderate,Moderate,variant_1,8,12,4800,9600,0.07,4.001920603473893,2.0,3034524824,10000,jackknife,10000,-0.00010306113731710553,0.006749545403614694,-0.015269344993503048,0.006662543336386581,0.987109936740107
random_8x12_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,8,12,2400,9600,0.15,0.1821634153599627,4.0,1475656433,10000,analytic,10000,0.0001663249641923519,0.0124248030074519,0.013386527262653327,0.012491888214528544,1.0053992974404833
random_8x12_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,8,12,2400,9600,0.15,0.1821634153599627,4.0,1475656433,10000,jackknife,10000,-0.00038767649521927086,0.0124248030074519,-0.031201822273299464,0.012471930566708879,1.0037930226522476
random_8x12_d3,well_sampled,Well sampled,variant_2,8,12,19200,19200,0.03,0.003709545150111,1.0,1692004434,10000,analytic,10000,0.00011938230002510772,0.0025628044863202286,0.046582679506902744,0.002554978764190412,0.9969464224947363
random_8x12_d3,well_sampled,Well sampled,variant_2,8,12,19200,19200,0.03,0.003709545150111,1.0,1692004434,10000,jackknife,10000,-7.103408239497177e-05,0.0025628044863202286,-0.02771732403862192,0.002557931643944461,0.9980986289036959
random_8x12_d4,moderate,Moderate,variant_2,8,12,1920,3840,0.07,0.0391916434158583,2.0,1649198576,10000,analytic,10000,9.66376648767085e-05,0.011115758015264139,0.00869375392519393,0.010767513793228893,0.9686711224230469
random_8x12_d4,moderate,Moderate,variant_2,8,12,1920,3840,0.07,0.0391916434158583,2.0,1649198576,10000,jackknife,10000,-0.00036287685764962665,0.011115758015264139,-0.032645264241208276,0.010780451962361562,0.969835070856874
random_8x12_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,8,12,960,3840,0.15,0.0457046332971063,4.0,913370375,10000,analytic,10000,0.001969821059475408,0.019421327351190884,0.10142566591127573,0.019603202690471094,1.009364722399834
random_8x12_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,8,12,960,3840,0.15,0.0457046332971063,4.0,913370375,10000,jackknife,10000,0.0006338095492130499,0.019421327351190884,0.03263471840786339,0.020146060175053986,1.0373163384128152
stress_8x12_d6,highly_sparse,Highly skewed and sparse,variant_1,8,12,17040,17040,0.1,1.7025559402305153,1.0,2000937465,10000,analytic,10000,1.5949145902031768e-05,0.004669939006430525,0.003415279274540787,0.004712883574692549,1.009195959134132
stress_8x12_d6,highly_sparse,Highly skewed and sparse,variant_1,8,12,17040,17040,0.1,1.7025559402305153,1.0,2000937465,10000,jackknife,10000,7.773743982114212e-06,0.004669939006430525,0.0016646350137356687,0.00471261254649456,1.00913792235943
stress_8x12_d7,highly_sparse,Highly skewed and sparse,variant_2,8,12,42225,168900,0.15,2.144216651288224,4.0,1146103228,10000,analytic,10000,2.1247471509415593e-05,0.0027767241586859628,0.00765199216600276,0.0027682934801441655,0.99696380408712
stress_8x12_d7,highly_sparse,Highly skewed and sparse,variant_2,8,12,42225,168900,0.15,2.144216651288224,4.0,1146103228,10000,jackknife,10000,1.5904052048072258e-05,0.0027767241586859628,0.0057276312442927635,0.002768207364339821,0.9969327906340641
stress_8x12_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,8,12,51185,51185,0.1,0.2340536442830667,1.0,1679432150,10000,analytic,10000,-2.6670915963103746e-05,0.0027035190229407076,-0.009865259218369732,0.002731100889952725,1.0102022093345642
stress_8x12_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,8,12,51185,51185,0.1,0.2340536442830667,1.0,1679432150,10000,jackknife,10000,-3.035325171602068e-05,0.0027035190229407076,-0.01122731205456969,0.002731432321825094,1.0103248020996074
stress_8x12_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,8,12,700433,2801732,0.15,0.4912305151280887,4.0,2649732041,10000,analytic,10000,-3.6405137800649413e-06,0.000708276508369726,-0.005139961211539384,0.0007102210449747171,1.0027454483976421
stress_8x12_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,8,12,700433,2801732,0.15,0.4912305151280887,4.0,2649732041,10000,jackknife,10000,-3.788758929639968e-06,0.000708276508369726,-0.005349265272627404,0.0007102305093733751,1.002758810973622
adversarial_8x12_d10,widespread_sparse,Widespread sparsity,variant_1,8,12,5007,5007,0.03,0.0001253716439732,1.0,577805345,10000,analytic,10000,0.001037783772688729,0.005115133426603475,0.20288498581313313,0.004938351751332118,0.9654394791830987
adversarial_8x12_d10,widespread_sparse,Widespread sparsity,variant_1,8,12,5007,5007,0.03,0.0001253716439732,1.0,577805345,10000,jackknife,10000,6.740041065516742e-05,0.005115133426603475,0.013176667162702401,0.0050046700780832735,0.9784046007586648
adversarial_8x12_d11,widespread_sparse,Widespread sparsity,variant_2,8,12,3012,3012,0.03,0.0009719427296143,1.0,706009944,10000,analytic,10000,-0.00040899991122531125,0.006946300545809044,-0.05888024978592034,0.006682183831218366,0.9619773557379361
adversarial_8x12_d11,widespread_sparse,Widespread sparsity,variant_2,8,12,3012,3012,0.03,0.0009719427296143,1.0,706009944,10000,jackknife,10000,6.476306115371849e-05,0.006946300545809044,0.009323388863845289,0.006787393416256442,0.9771234877465133
adversarial_8x12_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,8,12,2400,2400,0.07,0.001650125085704,1.0,3351493835,10000,analytic,10000,0.00209336520187445,0.01149374525009144,0.1821308160503902,0.011262628742577711,0.9798919758107663
adversarial_8x12_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,8,12,2400,2400,0.07,0.001650125085704,1.0,3351493835,10000,jackknife,10000,-0.001448087476207689,0.01149374525009144,-0.1259891745204783,0.011321438131132197,0.9850086185825397
adversarial_8x12_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,8,12,4800,4800,0.15,5.694470596792399e-05,1.0,4159841032,10000,analytic,10000,0.0016658023914611498,0.011203649893578617,0.14868390277135543,0.011321117708539151,1.010484780948739
adversarial_8x12_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,8,12,4800,4800,0.15,5.694470596792399e-05,1.0,4159841032,10000,jackknife,10000,-0.0007565474094882326,0.011203649893578617,-0.06752686996421126,0.011339942064354935,1.012164979454993
adversarial_8x12_d14,extreme_imbalance,Extreme sample imbalance,variant_1,8,12,2400,24000,0.07,0.0384218927840835,10.0,304631007,10000,analytic,10000,0.0004075244583956951,0.008490830412462465,0.04799583063130654,0.008305292381581633,0.9781484234323528
adversarial_8x12_d14,extreme_imbalance,Extreme sample imbalance,variant_1,8,12,2400,24000,0.07,0.0384218927840835,10.0,304631007,10000,jackknife,10000,-0.0002746009990695498,0.008490830412462465,-0.03234088843259696,0.008300295037591303,0.9775598656885782
adversarial_8x12_d15,extreme_imbalance,Extreme sample imbalance,variant_2,8,12,960,19200,0.15,0.0125252746668375,20.0,1833319323,10000,analytic,10000,0.002643598541390045,0.01755771352206749,0.15056621911887483,0.018124595399577906,1.0322867710990915
adversarial_8x12_d15,extreme_imbalance,Extreme sample imbalance,variant_2,8,12,960,19200,0.15,0.0125252746668375,20.0,1833319323,10000,jackknife,10000,-0.001179081536002084,0.01755771352206749,-0.06715461751441328,0.018678727076797887,1.0638473542310305
random_10x10_d0,well_sampled,Well sampled,variant_1,10,10,10000,10000,0.03,34.57297593243934,1.0,1381004232,10000,analytic,10000,2.9567116071051814e-05,0.003656745040608066,0.008085637839857496,0.003565523850430958,0.9750539922351439
random_10x10_d0,well_sampled,Well sampled,variant_1,10,10,10000,10000,0.03,34.57297593243934,1.0,1381004232,10000,jackknife,10000,2.9463803821069235e-05,0.003656745040608066,0.008057385323251799,0.003565372675997454,0.9750126509789652
random_10x10_d1,moderate,Moderate,variant_1,10,10,5000,10000,0.07,8.170538974560431,2.0,2004991702,10000,analytic,10000,7.738487530773043e-05,0.006510867228601131,0.011885494296027395,0.006448234921035314,0.9903803432988644
random_10x10_d1,moderate,Moderate,variant_1,10,10,5000,10000,0.07,8.170538974560431,2.0,2004991702,10000,jackknife,10000,1.2887555500471137e-05,0.006510867228601131,0.00197939153848174,0.006446708383890475,0.9901458834195209
random_10x10_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,10,10,2500,10000,0.15,0.8248999597810315,4.0,1901932130,10000,analytic,10000,0.0004472931503330818,0.01206010173832496,0.037088671392519014,0.012217166534358906,1.0130235050617211
random_10x10_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,10,10,2500,10000,0.15,0.8248999597810315,4.0,1901932130,10000,jackknife,10000,-0.0005359244164317126,0.01206010173832496,-0.04443780227231712,0.012225703950347866,1.0137314108633635
random_10x10_d3,well_sampled,Well sampled,variant_2,10,10,20000,20000,0.03,0.1966140375438788,1.0,1346333395,10000,analytic,10000,-1.7980319260290755e-05,0.002523758996161888,-0.007124420076415806,0.002495754158479232,0.9889035214038879
random_10x10_d3,well_sampled,Well sampled,variant_2,10,10,20000,20000,0.03,0.1966140375438788,1.0,1346333395,10000,jackknife,10000,5.986174480861805e-06,0.002523758996161888,0.0023719279416004185,0.002496904831864472,0.9893594577222883
random_10x10_d4,moderate,Moderate,variant_2,10,10,2000,4000,0.07,0.4344859709795227,2.0,600706714,10000,analytic,10000,1.9382569986684934e-05,0.010894845324206301,0.0017790587575961729,0.010739064780875517,0.9857014451609818
random_10x10_d4,moderate,Moderate,variant_2,10,10,2000,4000,0.07,0.4344859709795227,2.0,600706714,10000,jackknife,10000,-0.0002704746002258936,0.010894845324206301,-0.024825923836197087,0.010718566322542474,0.9838199628890401
random_10x10_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,10,10,1000,4000,0.15,0.050289091902897,4.0,324216028,10000,analytic,10000,0.0008734644864111798,0.019239019333337343,0.04540067616116181,0.019521792388866435,1.0146978934128468
random_10x10_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,10,10,1000,4000,0.15,0.050289091902897,4.0,324216028,10000,jackknife,10000,-0.00048323751859547637,0.019239019333337343,-0.02511757539315547,0.019951423790884198,1.0370291460912668
stress_10x10_d6,highly_sparse,Highly skewed and sparse,variant_1,10,10,77661,77661,0.1,1.809093550239237,1.0,2222689187,10000,analytic,10000,-1.3650145676400443e-05,0.002146395309538631,-0.006359567417865142,0.0021462801319004124,0.9999463390374985
stress_10x10_d6,highly_sparse,Highly skewed and sparse,variant_1,10,10,77661,77661,0.1,1.809093550239237,1.0,2222689187,10000,jackknife,10000,-1.4800315105699013e-05,0.002146395309538631,-0.00689542836770378,0.00214611468523806,0.999869257867214
stress_10x10_d7,highly_sparse,Highly skewed and sparse,variant_2,10,10,111740,446960,0.15,1.1014583488495642,4.0,2785555009,10000,analytic,10000,2.50167230425738e-05,0.0017109688872284008,0.014621378114653154,0.0017029688871736386,0.9953242866574147
stress_10x10_d7,highly_sparse,Highly skewed and sparse,variant_2,10,10,111740,446960,0.15,1.1014583488495642,4.0,2785555009,10000,jackknife,10000,1.9580720411613582e-05,0.0017109688872284008,0.011444229382412909,0.0017029930779318024,0.9953384252886571
stress_10x10_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,10,10,130894,130894,0.1,0.4569729595872265,1.0,4003766863,10000,analytic,10000,-1.1801460106211705e-07,0.0016798132301874742,-7.025459672617659e-05,0.001698108472476298,1.0108912359779318
stress_10x10_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,10,10,130894,130894,0.1,0.4569729595872265,1.0,4003766863,10000,jackknife,10000,6.522153078388726e-06,0.0016798132301874742,0.003882665620904073,0.0016980817813463682,1.0108753466341345
stress_10x10_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,10,10,904160,3616640,0.15,0.3238857263877785,4.0,2852647772,10000,analytic,10000,-3.3392010832434232e-06,0.0006227394188605118,-0.00536211613093883,0.0006279247137916923,1.0083265885764363
stress_10x10_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,10,10,904160,3616640,0.15,0.3238857263877785,4.0,2852647772,10000,jackknife,10000,-3.2036076996117655e-06,0.0006227394188605118,-0.005144379177848939,0.0006279290846774632,1.0083336073801903
adversarial_10x10_d10,widespread_sparse,Widespread sparsity,variant_1,10,10,1378,1378,0.03,0.0001056693600174,1.0,1054007698,10000,analytic,10000,0.0011937734775066624,0.011489644092089236,0.10389995268248478,0.010814714362501962,0.9412575599228551
adversarial_10x10_d10,widespread_sparse,Widespread sparsity,variant_1,10,10,1378,1378,0.03,0.0001056693600174,1.0,1054007698,10000,jackknife,10000,-0.0012068865051731977,0.011489644092089236,-0.1050412437060739,0.01122619913333342,0.9770710949230185
adversarial_10x10_d11,widespread_sparse,Widespread sparsity,variant_2,10,10,644,644,0.03,0.0011114625255825,1.0,293514344,10000,analytic,10000,0.004397931728136852,0.01977080825774761,0.2224457225421439,0.018248091954030092,0.922981585584858
adversarial_10x10_d11,widespread_sparse,Widespread sparsity,variant_2,10,10,644,644,0.03,0.0011114625255825,1.0,293514344,10000,jackknife,10000,-0.0015554043199906672,0.01977080825774761,-0.07867176190842624,0.019778798053149825,1.0004041208279426
adversarial_10x10_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,10,10,2500,2500,0.07,0.0015161518165435,1.0,3006212914,10000,analytic,10000,0.0017906309808349494,0.01118463104126792,0.16009745643178216,0.010882935731719827,0.973025904168414
adversarial_10x10_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,10,10,2500,2500,0.07,0.0015161518165435,1.0,3006212914,10000,jackknife,10000,-0.00141036318861989,0.01118463104126792,-0.126098320401994,0.010941995771743113,0.97830636803042
adversarial_10x10_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,10,10,5000,5000,0.15,9.00748945732799e-05,1.0,1960305218,10000,analytic,10000,0.0024211547600545722,0.010358118577252613,0.23374464599890293,0.01041207710314676,1.0052092979522986
adversarial_10x10_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,10,10,5000,5000,0.15,9.00748945732799e-05,1.0,1960305218,10000,jackknife,10000,-0.0007494859709926565,0.010358118577252613,-0.07235734611482408,0.010439673190589508,1.0078734967869547
adversarial_10x10_d14,extreme_imbalance,Extreme sample imbalance,variant_1,10,10,2500,25000,0.07,1.597720845006244,10.0,1523315123,10000,analytic,10000,0.00045824765867772153,0.008207314113729007,0.05583405878314994,0.008097091573022665,0.9865702056508395
adversarial_10x10_d14,extreme_imbalance,Extreme sample imbalance,variant_1,10,10,2500,25000,0.07,1.597720845006244,10.0,1523315123,10000,jackknife,10000,-0.0002948134205607971,0.008207314113729007,-0.035920816052067504,0.008088020003197615,0.9854649025395726
adversarial_10x10_d15,extreme_imbalance,Extreme sample imbalance,variant_2,10,10,1000,20000,0.15,0.043968443730741,20.0,3508136026,10000,analytic,10000,0.0012805753003086134,0.01742047649163917,0.07350977459905968,0.01779946897990103,1.0217555753106842
adversarial_10x10_d15,extreme_imbalance,Extreme sample imbalance,variant_2,10,10,1000,20000,0.15,0.043968443730741,20.0,3508136026,10000,jackknife,10000,1.3070118020135979e-05,0.01742047649163917,0.0007502732790580605,0.018119766139183376,1.0401418209128679
random_10x15_d0,well_sampled,Well sampled,variant_1,10,15,15000,15000,0.03,29.1958272898756,1.0,4074653674,10000,analytic,10000,-4.094520719856293e-05,0.002994578981234308,-0.013673109794448,0.0029301127975376487,0.9784723715418293
random_10x15_d0,well_sampled,Well sampled,variant_1,10,15,15000,15000,0.03,29.1958272898756,1.0,4074653674,10000,jackknife,10000,-4.144258279848145e-05,0.002994578981234308,-0.013839201790363069,0.002929995405416195,0.9784331699972417
random_10x15_d1,moderate,Moderate,variant_1,10,15,7500,15000,0.07,10.352912030153536,2.0,656750393,10000,analytic,10000,1.4587622079670809e-05,0.005398851266180757,0.002701986285684501,0.005291933093920559,0.9801961256221393
random_10x15_d1,moderate,Moderate,variant_1,10,15,7500,15000,0.07,10.352912030153536,2.0,656750393,10000,jackknife,10000,-4.525410333691227e-05,0.005398851266180757,-0.008382172633721362,0.005290972968577256,0.9800182868012559
random_10x15_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,10,15,3750,15000,0.15,0.0040796094651909,4.0,1341444363,10000,analytic,10000,0.00038508008779280763,0.009845867285102106,0.03911083469258993,0.009767309569531986,0.9920212498000063
random_10x15_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,10,15,3750,15000,0.15,0.0040796094651909,4.0,1341444363,10000,jackknife,10000,-0.000460410744752982,0.009845867285102106,-0.046761827213498475,0.009771458963069362,0.9924426848465313
random_10x15_d3,well_sampled,Well sampled,variant_2,10,15,30000,30000,0.03,0.0049625029945812,1.0,3604268931,10000,analytic,10000,9.317299594128485e-05,0.002039160820563435,0.045691833131405735,0.0020099921765221527,0.9856957608506707
random_10x15_d3,well_sampled,Well sampled,variant_2,10,15,30000,30000,0.03,0.0049625029945812,1.0,3604268931,10000,jackknife,10000,-8.911142132718198e-06,0.002039160820563435,-0.004370004583677704,0.0020133114766020745,0.9873235383395519
random_10x15_d4,moderate,Moderate,variant_2,10,15,3000,6000,0.07,0.1194093587252691,2.0,486539515,10000,analytic,10000,0.00012282515481347025,0.009073980674607768,0.013535972713406676,0.008851752480826954,0.9755092939086053
random_10x15_d4,moderate,Moderate,variant_2,10,15,3000,6000,0.07,0.1194093587252691,2.0,486539515,10000,jackknife,10000,-0.00047639300898986574,0.009073980674607768,-0.052500994444806694,0.008857039865697207,0.9760919913001757
random_10x15_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,10,15,1500,6000,0.15,0.2726297216729239,4.0,3832712162,10000,analytic,10000,0.0021942984246473133,0.015971875620041435,0.13738514353905423,0.016183529240618787,1.0132516446792117
random_10x15_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,10,15,1500,6000,0.15,0.2726297216729239,4.0,3832712162,10000,jackknife,10000,-0.0010885101737228098,0.015971875620041435,-0.06815168109354372,0.016475970161132666,1.0315613865949904
stress_10x15_d6,highly_sparse,Highly skewed and sparse,variant_1,10,15,232942,232942,0.1,1.5995491135855364,1.0,1328945121,10000,analytic,10000,-1.4188056685723691e-05,0.0012818462782951327,-0.011068454093102285,0.0012789672631856258,0.9977540090740553
stress_10x15_d6,highly_sparse,Highly skewed and sparse,variant_1,10,15,232942,232942,0.1,1.5995491135855364,1.0,1328945121,10000,jackknife,10000,-1.586913110804744e-05,0.0012818462782951327,-0.012379901846852908,0.0012789654503221654,0.9977525948144118
stress_10x15_d7,highly_sparse,Highly skewed and sparse,variant_2,10,15,441936,1767744,0.15,1.179981518068561,4.0,2569429716,10000,analytic,10000,-8.46625791571623e-06,0.0008848689768501469,-0.009567809627424644,0.0008861350002791253,1.0014307467682786
stress_10x15_d7,highly_sparse,Highly skewed and sparse,variant_2,10,15,441936,1767744,0.15,1.179981518068561,4.0,2569429716,10000,jackknife,10000,-8.775636424819312e-06,0.0008848689768501469,-0.009917441626282114,0.0008861323773698317,1.001427782590121
stress_10x15_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,10,15,792823,792823,0.1,0.2384344326059674,1.0,2893317941,10000,analytic,10000,-9.64552064512234e-06,0.0006764086747930782,-0.014259900862556242,0.0006804883990366163,1.0060314487314732
stress_10x15_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,10,15,792823,792823,0.1,0.2384344326059674,1.0,2893317941,10000,jackknife,10000,-9.570655972685316e-06,0.0006764086747930782,-0.014149221216911654,0.0006804960932345126,1.0060428238042405
