scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,3,0.3360182500910014,0.0001753329997882247,0.00668670900631696,999,0.393
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,4,0.1759867500513792,0.0001521669328212738,0.007414208026602864,999,0.721
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,5,0.16704474994912744,0.00017066695727407932,0.007300041965208948,999,0.563
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,6,0.48293287493288517,0.00018266600091010332,0.007319374941289425,999,0.716
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,7,0.3465407920302823,0.00019187491852790117,0.008362709078937769,999,0.843
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,8,0.17285466694738716,0.00020562508143484592,0.007377417059615254,999,0.05
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,9,0.4117487500188872,0.00021062500309199095,0.0072699160082265735,999,0.828
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,0,0.17146612494252622,0.0002542500151321292,0.006274415994994342,999,0.67
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,1,0.16020720801316202,0.00014300004113465548,0.005987874930724502,999,0.927
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,2,0.14587429200764745,0.00013399997260421515,0.0060356250032782555,999,0.777
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,3,0.15728345897514373,0.00012116599828004837,0.006070957984775305,999,0.497
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,4,0.30552412499673665,0.00011479109525680542,0.006003624992445111,999,0.235
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,5,0.15541574999224395,0.00014350004494190216,0.00601708295289427,999,0.441
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,6,0.17774020798970014,0.00011445803102105856,0.006136292009614408,999,0.429
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,7,0.4024951249593869,0.00012250000145286322,0.0062994579784572124,999,0.543
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,8,0.1512190829962492,0.00012087495997548103,0.005923207965679467,999,0.606
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,9,0.16674262494780123,0.00014224997721612453,0.005928457947447896,999,0.03
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,0,0.44146900007035583,0.00029570795595645905,0.012286541983485222,999,0.901
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,1,0.36058679199777544,0.0001735000405460596,0.012218625051900744,999,0.797
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,2,0.42585708398837596,0.00016895902808755636,0.011183417052961886,999,0.543
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,3,0.43726079096086323,0.00018954207189381123,0.01209070801269263,999,0.234
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,4,0.35756879090331495,0.00018712494056671858,0.012250624946318567,999,0.977
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,5,0.39288412500172853,0.00019441591575741768,0.012033874983899295,999,0.375
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,6,0.7039815420284867,0.0001978330546990037,0.012281165923923254,999,0.838
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,7,0.4454090839717537,0.00018116598948836327,0.01231804199051112,999,0.519
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,8,0.3731781248934567,0.00017625000327825546,0.011903833015821874,999,0.239
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,9,0.38435395807027817,0.00017054204363375902,0.01163558301050216,999,0.547
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,0,0.3378509999020025,0.00026524998247623444,0.011186707997694612,999,0.88
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,1,0.3420957080088556,0.00014074996579438448,0.010789791936986148,999,0.665
