configuration_id,pair_id,shape,profile,n_p,n_q,target_mi_p,target_mi_q,section,population,mi,v,tau2,mean_vhat,var_vhat,mean_vhat_over_v,n_var_ihat_over_v,population_first_order_df,empirical_moment_df,median_plugin_df,first_order_var_ratio
config_81944c9ff51f3462,pair_fb6e4c79f03f599b,3x3,different_skew,2500,2500,0.02,0.02,convergence,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.046417073345673736,9.385787260939337e-05,1.037324764049271,1.0204168182218782,43.14584615516853,45.9107933746631,44.83425986555194,1.0112387069746378
config_81944c9ff51f3462,pair_fb6e4c79f03f599b,3x3,different_skew,2500,2500,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.05147426470565797,0.00013314448804291746,1.0368850077121698,1.0297128616383346,37.71100516767943,39.800369747699655,39.0409069413508,1.018690349441119
config_153e23371f2003d0,pair_fb6e4c79f03f599b,3x3,different_skew,10000,10000,0.02,0.02,convergence,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.04523254749943268,2.3053123204096178e-05,1.0108530822865778,0.9950376172655689,172.5833846206741,177.50161964387493,174.44980855066103,0.9935111398765769
config_153e23371f2003d0,pair_fb6e4c79f03f599b,3x3,different_skew,10000,10000,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.050098693766440335,3.290615469660937e-05,1.009175842907674,1.0106038291125168,150.84402067071773,152.54770058940883,152.2233480615062,1.0070618083971268
config_601557d6681209eb,pair_fb6e4c79f03f599b,3x3,different_skew,50000,50000,0.02,0.02,convergence,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.0448508857829302,4.5933664401691925e-06,1.002323739062605,0.9896231138554835,862.9169231033706,875.8726227117012,865.157631225975,0.9897922913612929
config_601557d6681209eb,pair_fb6e4c79f03f599b,3x3,different_skew,50000,50000,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.04971367424210872,6.469263166937422e-06,1.001420103709868,0.9918906093567548,754.2201033535887,764.0590103928325,755.3343547201233,0.9899284683913888
config_19bd4fb4c8f30e39,pair_8a97b40b75d5d5c1,8x8,uniform,1000,1000,0.0001,0.0001,convergence,p,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.047841457578479255,8.703600622508896e-05,239.41092352836858,127.41842358490318,0.10012008744584638,52.594441369798524,26.36030595533756,109.11119129763617
config_19bd4fb4c8f30e39,pair_8a97b40b75d5d5c1,8x8,uniform,1000,1000,0.0001,0.0001,convergence,q,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.04800965838377116,8.682583261011651e-05,240.25264349618294,126.4050569958629,0.10012008744584638,53.093122837680674,26.370972764047984,108.84771076235438
config_09c7f9572fbd5402,pair_8a97b40b75d5d5c1,8x8,uniform,2500,2500,0.0001,0.0001,convergence,p,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.01955626634870501,1.527359804275581e-05,97.86457236654807,50.54525849358448,0.25030021861461593,50.079562448991496,25.27736457933586,47.86870831183486
config_09c7f9572fbd5402,pair_8a97b40b75d5d5c1,8x8,uniform,2500,2500,0.0001,0.0001,convergence,q,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.019604966482988442,1.5234222892760355e-05,98.10828032853118,50.37563065232218,0.25030021861461593,50.45937866404123,25.23121978880412,47.74530336399015
config_149a74d7dd9cfae3,pair_8a97b40b75d5d5c1,8x8,uniform,10000,10000,0.0001,0.0001,convergence,p,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.005086124380604628,1.053016584734343e-06,25.452270828981963,13.371615949498217,1.0012008744584637,49.132485831658585,25.401300423516233,13.20096118833777
config_149a74d7dd9cfae3,pair_8a97b40b75d5d5c1,8x8,uniform,10000,10000,0.0001,0.0001,convergence,q,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.005084469262511143,1.0482741226984097e-06,25.443988193557246,13.31069626169716,1.0012008744584637,49.32264781062086,25.42635306547011,13.141508129211152
config_29446fdb6da0e63a,pair_8a97b40b75d5d5c1,8x8,uniform,50000,50000,0.0001,0.0001,convergence,p,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.0011792106577501913,5.566145927586095e-08,5.901072561247878,3.4956273650778384,5.006004372292318,49.96411497082981,29.15059533760526,3.4889515238369047
config_29446fdb6da0e63a,pair_8a97b40b75d5d5c1,8x8,uniform,50000,50000,0.0001,0.0001,convergence,q,9.999999999999289e-05,0.0001998298860946099,0.0007976817518898682,0.0011786673544298756,5.53440852609983e-08,5.898353732093071,3.4726967301205303,5.006004372292318,50.204343457737096,29.220135502166436,3.4690580002536757
config_0bbd250a1b807aa4,pair_57c0709ba92e2e9a,8x8,uniform,2500,2500,0.02,0.02,convergence,p,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.05024201889478514,4.611213612739752e-05,1.5698244513004667,1.3188263119501369,60.40429201051027,109.48356222969069,84.26857194438956,1.3596309982671086
config_0bbd250a1b807aa4,pair_57c0709ba92e2e9a,8x8,uniform,2500,2500,0.02,0.02,convergence,q,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.05015924285151677,4.622275913882159e-05,1.5672380931173544,1.3046429671491766,60.40429201051027,108.86194118707807,84.20979356797585,1.3628927529392036
config_0b3ac87d37208e75,pair_57c0709ba92e2e9a,8x8,uniform,10000,10000,0.02,0.02,convergence,p,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.03658032606672935,9.347667830889577e-06,1.1429614406290496,1.083680875683907,241.61716804204107,286.3003434346245,264.6052230358696,1.1024758349314863
config_0b3ac87d37208e75,pair_57c0709ba92e2e9a,8x8,uniform,10000,10000,0.02,0.02,convergence,q,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.03657399595865438,9.269405606972094e-06,1.1427636548184064,1.0641398135456643,241.61716804204107,288.6176821041324,264.6601582143305,1.0932454886870573
config_814a03269c303f6a,pair_57c0709ba92e2e9a,8x8,uniform,50000,50000,0.02,0.02,convergence,p,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.03293198227820924,1.726258982913747e-06,1.0289680261135452,1.0013032687571306,1208.0858402102053,1256.492180497433,1229.47203297519,1.0179859018988568
config_814a03269c303f6a,pair_57c0709ba92e2e9a,8x8,uniform,50000,50000,0.02,0.02,convergence,q,0.019999999999999997,0.032004864526835396,0.08478796119345773,0.03292388029175885,1.7290768970759224e-06,1.0287148775197246,1.0209289180427423,1208.0858402102053,1253.827282406249,1231.0140253152597,1.0196476438033155
config_8cadd2e72ddf5a71,pair_59641391e1eee31f,8x8,same_skew,1000,1000,0.0001,0.0001,convergence,p,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.0289770455282942,9.041298582167798e-05,128.13979364279163,65.57061444924314,0.0799698095766605,18.574083355789597,8.005322609719553,70.69467661564096
config_8cadd2e72ddf5a71,pair_59641391e1eee31f,8x8,same_skew,1000,1000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.029143117387232145,9.155858938913276e-05,128.87418230617018,66.82518040775214,0.0799698095766605,18.552520232401044,8.000841173794417,71.59043371286451
config_68cc993e896bc5ca,pair_59641391e1eee31f,8x8,same_skew,2500,2500,0.0001,0.0001,convergence,p,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.014279002663515646,1.3356285134216389e-05,63.143375087745774,49.7132200720193,0.19992452394165128,30.530932069181087,12.709952880554553,26.108480152729587
config_68cc993e896bc5ca,pair_59641391e1eee31f,8x8,same_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.014271369420557019,1.3395676416773638e-05,63.109620018527664,50.35951258992652,0.19992452394165128,30.408615257827282,12.732508047524323,26.185481093373014
config_64c55c2d850421ac,pair_59641391e1eee31f,8x8,same_skew,10000,10000,0.0001,0.0001,convergence,p,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.00499503791637664,1.054524268780777e-06,22.088626227178427,12.496954819080681,0.7996980957666051,47.32068198845252,24.059845593612238,8.245414249656147
config_64c55c2d850421ac,pair_59641391e1eee31f,8x8,same_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.004986636735973269,1.0366773687465677e-06,22.051475251169066,12.471772944478783,0.7996980957666051,47.973548350194896,24.019590730651625,8.105867832175973
config_d0147e37715090b0,pair_59641391e1eee31f,8x8,same_skew,50000,50000,0.0001,0.0001,convergence,p,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.0012066432498712312,6.570732798281044e-08,5.3359137972845305,3.196964530905593,3.998490478833025,44.317368462790164,27.34917232746666,2.5688557129306133
config_d0147e37715090b0,pair_59641391e1eee31f,8x8,same_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.0012043262272425693,6.445486253164193e-08,5.32566765948513,3.1450381764209823,3.998490478833025,45.0051898229492,27.364049835631256,2.5198900476348927
config_648642d038fe4b63,pair_6271495019b80969,8x8,same_skew,2500,2500,0.02,0.02,convergence,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.08244342156572464,0.0003442631787868256,1.1981325695747183,1.177783882651401,27.35404637507219,39.48675419436926,37.771065713372614,0.9944429899249041
config_648642d038fe4b63,pair_6271495019b80969,8x8,same_skew,2500,2500,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.08247003025100885,0.00033789439511419016,1.1985192678929968,1.164537428333085,27.35404637507219,40.25699146210365,37.57081987922928,0.9760460405331068
config_150305dae16ea913,pair_6271495019b80969,8x8,same_skew,10000,10000,0.02,0.02,convergence,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.0734384055522548,8.520710229596518e-05,1.0672646025450039,1.024637880095908,109.41618550028876,126.5903725096595,123.31973685804724,0.9845212708328063
config_150305dae16ea913,pair_6271495019b80969,8x8,same_skew,10000,10000,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.07348627332474054,8.619570320899392e-05,1.0679602546195899,1.0349620180776529,109.41618550028876,125.30166043346338,123.17976499359355,0.9959440114379355
config_201acf17fbfeb25d,pair_6271495019b80969,8x8,same_skew,50000,50000,0.02,0.02,convergence,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.06979946838920412,1.7529810868279054e-05,1.014380708950036,1.0192161053134126,547.0809275014437,555.8492129805618,560.96899563618,1.0127366855846052
config_201acf17fbfeb25d,pair_6271495019b80969,8x8,same_skew,50000,50000,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.06979500684323953,1.7340268758523842e-05,1.0143158702590973,1.0044149597400147,547.0809275014437,561.8532270848776,561.7392463864982,1.0017864106812084
config_5c383040a59e8425,pair_84b4c2fa979853ff,8x8,different_skew,1000,1000,0.0001,0.0001,convergence,p,9.999999999998935e-05,0.00021664543571542564,0.0010907697842494222,0.03380177346468002,7.066256287363032e-05,156.0234738066686,123.94373909973085,0.08605893836456716,32.33847861988385,13.06537302462514,64.78228852136243
config_5c383040a59e8425,pair_84b4c2fa979853ff,8x8,different_skew,1000,1000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.02886697737287266,9.018307235463476e-05,127.65305973099282,66.30757507205743,0.0799698095766605,18.480239381711776,8.005597971207628,70.51490533550364
config_f78d6e8ba0463d8a,pair_84b4c2fa979853ff,8x8,different_skew,2500,2500,0.0001,0.0001,convergence,p,9.999999999998935e-05,0.00021664543571542564,0.0010907697842494222,0.01815246173431522,1.3662355359674515e-05,83.78880300141364,53.472514501252576,0.21514734591141788,48.23646557874755,22.48230829990664,31.313563038134166
config_f78d6e8ba0463d8a,pair_84b4c2fa979853ff,8x8,different_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.014252297197036847,1.3384770083945712e-05,63.02528047522269,49.49593101518004,0.19992452394165128,30.35210528364699,12.711377180105224,26.164161709179314
config_cfdb626817d9bb2e,pair_84b4c2fa979853ff,8x8,different_skew,10000,10000,0.0001,0.0001,convergence,p,9.999999999998935e-05,0.00021664543571542564,0.0010907697842494222,0.005068767971302774,1.0755683421091697e-06,23.396606323896197,12.641602433903632,0.8605893836456715,47.77457227222308,24.96320036833214,9.86063565053085
config_cfdb626817d9bb2e,pair_84b4c2fa979853ff,8x8,different_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.004999171071162035,1.0642288375716647e-06,22.106903508096423,12.647687472314882,0.7996980957666051,46.96679983934458,24.072185185900885,8.321295092007619
config_755168891c29f0f1,pair_84b4c2fa979853ff,8x8,different_skew,50000,50000,0.0001,0.0001,convergence,p,9.999999999998935e-05,0.00021664543571542564,0.0010907697842494222,0.001199385198063476,6.113573354558759e-08,5.536166474510578,3.253656288214502,4.302946918228358,47.06003412099691,28.20696523387781,2.8024123159799554
config_755168891c29f0f1,pair_84b4c2fa979853ff,8x8,different_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999902456e-05,0.00022613619629411875,0.0012789221218627712,0.00120800576162186,6.560714251873123e-08,5.341938979333921,3.2104278800213293,3.998490478833025,44.48533693400768,27.36058393121118,2.564938919938821
config_c83293765a08d6cf,pair_3081fe9cc66e6ec5,8x8,different_skew,2500,2500,0.02,0.02,convergence,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.07797272168229799,0.0002439591433346008,1.2921781072174903,1.1797979482337029,30.024998506517395,49.84232395181404,46.52226304986229,1.0058413103780608
config_c83293765a08d6cf,pair_3081fe9cc66e6ec5,8x8,different_skew,2500,2500,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.08253199762901477,0.0003382328666238813,1.1994198265116227,1.1521790768604738,27.35404637507219,40.27716585100641,37.66505742072539,0.9770237536341355
config_1f62b4f87f0fe5f1,pair_3081fe9cc66e6ec5,8x8,different_skew,10000,10000,0.02,0.02,convergence,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.06506004320899081,6.0839568645204456e-05,1.0781868540106117,1.0418796679176408,120.09999402606958,139.14658886028747,136.82793171610604,1.003363934017375
config_1f62b4f87f0fe5f1,pair_3081fe9cc66e6ec5,8x8,different_skew,10000,10000,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.07346480605029276,8.724449970784465e-05,1.0676482753226684,1.0497083526435507,109.41618550028876,123.7230483544592,123.41593287324767,1.0080622789774998
config_1ec09212c938ce11,pair_3081fe9cc66e6ec5,8x8,different_skew,50000,50000,0.02,0.02,convergence,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.06128563995849762,1.2036270722240044e-05,1.0156367577350176,1.0009278020725498,600.499970130348,624.1018919892808,616.4642276936213,0.9925086758251405
config_1ec09212c938ce11,pair_3081fe9cc66e6ec5,8x8,different_skew,50000,50000,0.02,0.02,convergence,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.06983636664037296,1.7385184929317238e-05,1.0149169433232117,1.0141407405376295,547.0809275014437,561.0660025024116,561.3873530220535,1.0043813191077886
config_001f81d34c1b821e,pair_f7bc22e75aacc70b,3x3,different_skew,1000,1000,0.0001,0.0001,convergence,p,9.999999999997858e-05,0.00019987883397643464,0.0007982320860582125,0.004148551715609066,8.482291686500485e-06,20.755332783751246,11.048503595433385,0.10010008109061551,4.057979134217537,1.8204477540393516,10.62634769342246
config_001f81d34c1b821e,pair_f7bc22e75aacc70b,3x3,different_skew,1000,1000,0.0001,0.0001,convergence,q,9.999999999995212e-05,0.00019973972173497405,0.0007967237162968136,0.0041034434811589296,8.04907369667058e-06,20.54395312817953,11.726818891440146,0.10015004103104148,4.18389718807785,1.8605762279419553,10.102716326912951
config_1a1507574935f1ba,pair_f7bc22e75aacc70b,3x3,different_skew,2500,2500,0.0001,0.0001,convergence,p,9.999999999997858e-05,0.00019987883397643464,0.0007982320860582125,0.0017952342865192926,1.5628678315044744e-06,8.981612764115622,4.9937119978598705,0.25025020272653875,4.124297753818356,1.9262085457447067,4.894778908293908
config_1a1507574935f1ba,pair_f7bc22e75aacc70b,3x3,different_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999995212e-05,0.00019973972173497405,0.0007967237162968136,0.0017709234670495878,1.5505631575011702e-06,8.866155673328459,5.061902139014137,0.2503751025776037,4.04520113995365,1.9146063062191976,4.865435551197773
config_584559a5320310d6,pair_f7bc22e75aacc70b,3x3,different_skew,10000,10000,0.0001,0.0001,convergence,p,9.999999999997858e-05,0.00019987883397643464,0.0007982320860582125,0.0005975859100092777,1.6073099145243903e-07,2.9897408250827198,2.0262565876242107,1.001000810906155,4.443560219651684,2.5787125675824645,2.01358720426978
config_584559a5320310d6,pair_f7bc22e75aacc70b,3x3,different_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999995212e-05,0.00019973972173497405,0.0007967237162968136,0.0006006388318880954,1.5703160707715007e-07,3.0071075831629375,1.9862264072699056,1.0015004103104148,4.594833015937358,2.596304781858989,1.9709668968690406
config_ee9be91e1ce058c9,pair_f7bc22e75aacc70b,3x3,different_skew,50000,50000,0.0001,0.0001,convergence,p,9.999999999997858e-05,0.00019987883397643464,0.0007982320860582125,0.0002802620957530356,1.9068621946489324e-08,1.4021599494925912,1.1943823059408063,5.005004054530775,8.238334425665693,6.568452330073359,1.1944284299979084
config_ee9be91e1ce058c9,pair_f7bc22e75aacc70b,3x3,different_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999995212e-05,0.00019973972173497405,0.0007967237162968136,0.00028019760809348425,1.9291434538425026e-08,1.4028136499822819,1.211752350093759,5.007502051552073,8.139436123833173,6.536982878077424,1.2106727930788836
config_a536c299984ab75a,pair_7ec3afc29050afcc,8x8,different_skew,1000,1000,0.0001,0.0001,convergence,p,0.00010000000000001779,0.0001986205756350666,0.00078631293725726,0.033291419784758566,6.698904022434786e-05,167.61314721958215,133.34945284389784,0.1003420678876563,33.08955099440831,12.95517781676117,85.19386754338863
config_a536c299984ab75a,pair_7ec3afc29050afcc,8x8,different_skew,1000,1000,0.0001,0.0001,convergence,q,9.999999999885377e-05,0.00019688489836016594,0.000771611379460231,0.02833945437569606,8.559727983472955e-05,143.93919803769847,73.92826905984266,0.10047457628063859,18.765191507553148,7.8879730449522265,110.93314862023917
config_20df213118bd0617,pair_7ec3afc29050afcc,8x8,different_skew,2500,2500,0.0001,0.0001,convergence,p,0.00010000000000001779,0.0001986205756350666,0.00078631293725726,0.017922174844289974,1.2942000695868858e-05,90.2332237583436,58.693787842146556,0.25085516971914074,49.63751103055189,22.638473899363426,41.14774182977289
config_20df213118bd0617,pair_7ec3afc29050afcc,8x8,different_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999885377e-05,0.00019688489836016594,0.000771611379460231,0.013952999785657488,1.2658985809506507e-05,70.86881676487424,57.2063959995721,0.25118644070159646,30.758578285529726,12.60665228631267,41.01477164049184
config_5aaa53d6c1c542dc,pair_7ec3afc29050afcc,8x8,different_skew,10000,10000,0.0001,0.0001,convergence,p,0.00010000000000001779,0.0001986205756350666,0.00078631293725726,0.005022075764898138,1.0284669346364818e-06,25.28477097018083,13.86726585529123,1.003420678876563,49.04629237748285,25.417660866559565,13.079613547042475
config_5aaa53d6c1c542dc,pair_7ec3afc29050afcc,8x8,different_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999885377e-05,0.00019688489836016594,0.000771611379460231,0.004902415718915142,9.684048612797937e-07,24.89990730496274,14.27767708913295,1.0047457628063858,49.63560354148699,24.643046120619243,12.550422234016644
config_1c78c4ece2ef7df5,pair_7ec3afc29050afcc,8x8,different_skew,50000,50000,0.0001,0.0001,convergence,p,0.00010000000000001779,0.0001986205756350666,0.00078631293725726,0.0011733199701490775,5.512119786694351e-08,5.9073435186536996,3.5230276463679044,5.017103394382815,49.95100997891175,29.235779592521354,3.5050420293993816
config_1c78c4ece2ef7df5,pair_7ec3afc29050afcc,8x8,different_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999885377e-05,0.00019688489836016594,0.000771611379460231,0.0011665300622509158,5.3573818168111154e-08,5.924934172030586,3.5110169820581207,5.023728814031929,50.80064974518141,29.088831098400014,3.4715544375193055
